iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.217038631439209, 23.465, 0.089545, 8.317658284795e-06, (0, 1))","('SAT', 2.407897710800171, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('UNSAT', 0.016465425491333008, -1, -1, -1, (0, 1))","('UNSAT', 0.017262697219848633, -1, -1, -1, (0, 1))","('UNSAT', 0.017171144485473633, -1, -1, -1, (0, 1))","('UNSAT', 0.016550779342651367, -1, -1, -1, (0, 1))","('UNSAT', 0.016542911529541016, -1, -1, -1, (0, 1))","('UNSAT', 0.0164339542388916, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11333775520324707, -1, -1, -1, (1, 1))","('UNSAT', 0.1305859088897705, -1, -1, -1, (1, 1))","('UNSAT', 0.1177511215209961, -1, -1, -1, (1, 1))","('UNSAT', 0.1135244369506836, -1, -1, -1, (1, 1))","('UNSAT', 0.113861083984375, -1, -1, -1, (1, 1))","('UNSAT', 0.11375927925109863, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5386769771575928, -1, -1, -1, (2, 1))","('UNSAT', 0.511207103729248, -1, -1, -1, (2, 1))","('UNSAT', 0.5009775161743164, -1, -1, -1, (2, 1))","('UNSAT', 0.49011826515197754, -1, -1, -1, (2, 1))","('UNSAT', 0.4943888187408447, -1, -1, -1, (2, 1))","('UNSAT', 0.49285078048706055, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6490726470947266, -1, -1, -1, (3, 1))","('UNSAT', 0.6300325393676758, -1, -1, -1, (3, 1))","('UNSAT', 0.6137568950653076, -1, -1, -1, (3, 1))","('UNSAT', 0.6260850429534912, -1, -1, -1, (3, 1))","('UNSAT', 0.6458075046539307, -1, -1, -1, (3, 1))","('UNSAT', 0.6206238269805908, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5123825073242188, -1, -1, -1, (4, 1))","('UNSAT', 0.5041959285736084, -1, -1, -1, (4, 1))","('UNSAT', 0.5094525814056396, -1, -1, -1, (4, 1))","('UNSAT', 0.4894893169403076, -1, -1, -1, (4, 1))","('UNSAT', 0.49027371406555176, -1, -1, -1, (4, 1))","('UNSAT', 0.49257898330688477, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6461939811706543, -1, -1, -1, (5, 1))","('UNSAT', 0.6136624813079834, -1, -1, -1, (5, 1))","('UNSAT', 0.6121962070465088, -1, -1, -1, (5, 1))","('UNSAT', 0.613304853439331, -1, -1, -1, (5, 1))","('UNSAT', 0.6135404109954834, -1, -1, -1, (5, 1))","('UNSAT', 0.6749570369720459, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.48872876167297363, -1, -1, -1, (6, 1))","('UNSAT', 0.49016261100769043, -1, -1, -1, (6, 1))","('UNSAT', 0.48842597007751465, -1, -1, -1, (6, 1))","('UNSAT', 0.4960048198699951, -1, -1, -1, (6, 1))","('UNSAT', 0.5229613780975342, -1, -1, -1, (6, 1))","('UNSAT', 0.5276868343353271, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4901549816131592, -1, -1, -1, (7, 1))","('UNSAT', 0.4962961673736572, -1, -1, -1, (7, 1))","('UNSAT', 0.5223162174224854, -1, -1, -1, (7, 1))","('UNSAT', 0.49981260299682617, -1, -1, -1, (7, 1))","('UNSAT', 0.49112915992736816, -1, -1, -1, (7, 1))","('UNSAT', 0.49311280250549316, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5225448608398438, -1, -1, -1, (8, 1))","('UNSAT', 0.49741506576538086, -1, -1, -1, (8, 1))","('UNSAT', 0.49075937271118164, -1, -1, -1, (8, 1))","('UNSAT', 0.49132633209228516, -1, -1, -1, (8, 1))","('UNSAT', 0.5166127681732178, -1, -1, -1, (8, 1))","('UNSAT', 0.4906032085418701, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21060967445373535, -1, -1, -1, (1, 2))","('UNSAT', 0.21104931831359863, -1, -1, -1, (1, 2))","('UNSAT', 0.21114134788513184, -1, -1, -1, (1, 2))","('UNSAT', 0.21075844764709473, -1, -1, -1, (1, 2))","('UNSAT', 0.2212674617767334, -1, -1, -1, (1, 2))","('UNSAT', 0.22843647003173828, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 2.1824421882629395, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.180514335632324, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.208143949508667, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.2404022216796875, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.213655471801758, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))","('SAT', 2.1893908977508545, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
