iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.5203933715820312, 47.8686, 0.229553, 2.188318103435e-05, (0, 1))","('SAT', 3.3105509281158447, 37.544, 0.190594, 1.611039442651e-05, (0, 1))","('UNSAT', 0.2935645580291748, -1, -1, -1, (0, 1))","('SAT', 2.6855742931365967, 17.8334, 0.11319, 6.719492375850999e-06, (0, 1))","('UNSAT', 0.032071590423583984, -1, -1, -1, (0, 1))","('UNSAT', 0.05916118621826172, -1, -1, -1, (0, 1))","('UNSAT', 0.03386354446411133, -1, -1, -1, (0, 1))","('UNSAT', 0.032471418380737305, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18555688858032227, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04410290718078613, -1, -1, -1, (1, 1))","('UNSAT', 0.12233281135559082, -1, -1, -1, (1, 1))","('UNSAT', 0.046640872955322266, -1, -1, -1, (1, 1))","('UNSAT', 0.04397249221801758, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18392562866210938, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.24082398414611816, -1, -1, -1, (2, 1))","('UNSAT', 0.04322528839111328, -1, -1, -1, (2, 1))","('UNSAT', 0.24184942245483398, -1, -1, -1, (2, 1))","('UNSAT', 0.24166321754455566, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18264985084533691, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.25380802154541016, -1, -1, -1, (3, 1))","('UNSAT', 0.043406009674072266, -1, -1, -1, (3, 1))","('UNSAT', 0.2412261962890625, -1, -1, -1, (3, 1))","('UNSAT', 0.24072051048278809, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18367838859558105, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.24154067039489746, -1, -1, -1, (4, 1))","('UNSAT', 0.04325151443481445, -1, -1, -1, (4, 1))","('UNSAT', 0.24083948135375977, -1, -1, -1, (4, 1))","('UNSAT', 0.25397777557373047, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1835641860961914, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.24132847785949707, -1, -1, -1, (5, 1))","('UNSAT', 0.04317498207092285, -1, -1, -1, (5, 1))","('UNSAT', 0.24102997779846191, -1, -1, -1, (5, 1))","('UNSAT', 0.24193477630615234, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1995713710784912, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.24617290496826172, -1, -1, -1, (6, 1))","('UNSAT', 0.04338359832763672, -1, -1, -1, (6, 1))","('UNSAT', 0.24303770065307617, -1, -1, -1, (6, 1))","('UNSAT', 0.24048423767089844, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1847693920135498, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.26634812355041504, -1, -1, -1, (7, 1))","('UNSAT', 0.04310274124145508, -1, -1, -1, (7, 1))","('UNSAT', 0.27086806297302246, -1, -1, -1, (7, 1))","('UNSAT', 0.26555442810058594, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20491504669189453, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.25733304023742676, -1, -1, -1, (8, 1))","('UNSAT', 0.0431056022644043, -1, -1, -1, (8, 1))","('UNSAT', 0.25365471839904785, -1, -1, -1, (8, 1))","('UNSAT', 0.25185441970825195, -1, -1, -1, (8, 1))"
