iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.47940826416015625, -1, -1, -1, (0, 1))","('UNSAT', 0.020567655563354492, -1, -1, -1, (0, 1))","('UNSAT', 0.02069854736328125, -1, -1, -1, (0, 1))","('UNSAT', 0.02054452896118164, -1, -1, -1, (0, 1))","('UNSAT', 0.020336627960205078, -1, -1, -1, (0, 1))","('UNSAT', 0.021517276763916016, -1, -1, -1, (0, 1))","('UNSAT', 0.020540475845336914, -1, -1, -1, (0, 1))","('UNSAT', 0.020717144012451172, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 3.277693510055542, 37.544, 0.171782, 1.547570172988e-05, (1, 1))","('UNSAT', 0.028476476669311523, -1, -1, -1, (1, 1))","('UNSAT', 0.026862621307373047, -1, -1, -1, (1, 1))","('UNSAT', 0.026845455169677734, -1, -1, -1, (1, 1))","('UNSAT', 0.02695918083190918, -1, -1, -1, (1, 1))","('UNSAT', 0.0280001163482666, -1, -1, -1, (1, 1))","('UNSAT', 0.027095317840576172, -1, -1, -1, (1, 1))","('UNSAT', 0.026880264282226562, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.029231548309326172, -1, -1, -1, (2, 1))","('UNSAT', 0.027622461318969727, -1, -1, -1, (2, 1))","('UNSAT', 0.028048038482666016, -1, -1, -1, (2, 1))","('UNSAT', 0.02901768684387207, -1, -1, -1, (2, 1))","('UNSAT', 0.02863168716430664, -1, -1, -1, (2, 1))","('UNSAT', 0.028179645538330078, -1, -1, -1, (2, 1))","('UNSAT', 0.02927374839782715, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028337955474853516, -1, -1, -1, (3, 1))","('UNSAT', 0.02762913703918457, -1, -1, -1, (3, 1))","('UNSAT', 0.027978181838989258, -1, -1, -1, (3, 1))","('UNSAT', 0.029344558715820312, -1, -1, -1, (3, 1))","('UNSAT', 0.028810739517211914, -1, -1, -1, (3, 1))","('UNSAT', 0.027600526809692383, -1, -1, -1, (3, 1))","('UNSAT', 0.029276609420776367, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02791905403137207, -1, -1, -1, (4, 1))","('UNSAT', 0.027585744857788086, -1, -1, -1, (4, 1))","('UNSAT', 0.027837514877319336, -1, -1, -1, (4, 1))","('UNSAT', 0.027951717376708984, -1, -1, -1, (4, 1))","('UNSAT', 0.027721166610717773, -1, -1, -1, (4, 1))","('UNSAT', 0.028285503387451172, -1, -1, -1, (4, 1))","('UNSAT', 0.028122663497924805, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02819681167602539, -1, -1, -1, (5, 1))","('UNSAT', 0.029153823852539062, -1, -1, -1, (5, 1))","('UNSAT', 0.027837276458740234, -1, -1, -1, (5, 1))","('UNSAT', 0.0276181697845459, -1, -1, -1, (5, 1))","('UNSAT', 0.027688980102539062, -1, -1, -1, (5, 1))","('UNSAT', 0.02768731117248535, -1, -1, -1, (5, 1))","('UNSAT', 0.027654170989990234, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028294086456298828, -1, -1, -1, (6, 1))","('UNSAT', 0.028073787689208984, -1, -1, -1, (6, 1))","('UNSAT', 0.027785539627075195, -1, -1, -1, (6, 1))","('UNSAT', 0.02808976173400879, -1, -1, -1, (6, 1))","('UNSAT', 0.029093503952026367, -1, -1, -1, (6, 1))","('UNSAT', 0.027691364288330078, -1, -1, -1, (6, 1))","('UNSAT', 0.027655601501464844, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02785515785217285, -1, -1, -1, (7, 1))","('UNSAT', 0.02768087387084961, -1, -1, -1, (7, 1))","('UNSAT', 0.02775883674621582, -1, -1, -1, (7, 1))","('UNSAT', 0.02773261070251465, -1, -1, -1, (7, 1))","('UNSAT', 0.028105497360229492, -1, -1, -1, (7, 1))","('UNSAT', 0.027736663818359375, -1, -1, -1, (7, 1))","('UNSAT', 0.02755427360534668, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027907133102416992, -1, -1, -1, (8, 1))","('UNSAT', 0.027614831924438477, -1, -1, -1, (8, 1))","('UNSAT', 0.029179096221923828, -1, -1, -1, (8, 1))","('UNSAT', 0.02793741226196289, -1, -1, -1, (8, 1))","('UNSAT', 0.027639150619506836, -1, -1, -1, (8, 1))","('UNSAT', 0.027764081954956055, -1, -1, -1, (8, 1))","('UNSAT', 0.027716636657714844, -1, -1, -1, (8, 1))"
