iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 31.911200761795044, 88.6977, 0.311908, 4.054729652125001e-05, (0, 1))","('SAT', 30.927093744277954, 60.0704, 0.232448, 2.185893572459e-05, (0, 1))","('UNSAT', 0.06951332092285156, -1, -1, -1, (0, 1))","('UNSAT', 0.04545879364013672, -1, -1, -1, (0, 1))","('UNSAT', 0.044382572174072266, -1, -1, -1, (0, 1))","('UNSAT', 0.035742998123168945, -1, -1, -1, (0, 1))","('UNSAT', 0.03834199905395508, -1, -1, -1, (0, 1))","('UNSAT', 0.03844714164733887, -1, -1, -1, (0, 1))","('UNSAT', 0.06664896011352539, -1, -1, -1, (0, 1))","('UNSAT', 0.07393288612365723, -1, -1, -1, (0, 1))","('UNSAT', 0.03774309158325195, -1, -1, -1, (0, 1))","('UNSAT', 0.0644688606262207, -1, -1, -1, (0, 1))","('UNSAT', 0.037661075592041016, -1, -1, -1, (0, 1))","('UNSAT', 0.03909134864807129, -1, -1, -1, (0, 1))","('UNSAT', 0.04093503952026367, -1, -1, -1, (0, 1))","('UNSAT', 0.06435084342956543, -1, -1, -1, (0, 1))","('UNSAT', 0.038355350494384766, -1, -1, -1, (0, 1))","('UNSAT', 0.06707334518432617, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 24.52446675300598, 32.851, 0.13484, 8.941009582486e-06, (1, 1))","('UNSAT', 0.12459349632263184, -1, -1, -1, (1, 1))","('SAT', 23.752137184143066, 16.8948, 0.079227, 3.393324504941e-06, (1, 1))","('SAT', 19.801932334899902, 8.9167, 0.050388, 1.2490473864089998e-06, (1, 1))","('UNSAT', 0.03915834426879883, -1, -1, -1, (1, 1))","('UNSAT', 0.039154052734375, -1, -1, -1, (1, 1))","('UNSAT', 1.347904920578003, -1, -1, -1, (1, 1))","('UNSAT', 1.5376060009002686, -1, -1, -1, (1, 1))","('UNSAT', 0.03861379623413086, -1, -1, -1, (1, 1))","('UNSAT', 1.3320887088775635, -1, -1, -1, (1, 1))","('UNSAT', 0.03840065002441406, -1, -1, -1, (1, 1))","('UNSAT', 0.04038071632385254, -1, -1, -1, (1, 1))","('UNSAT', 0.04073619842529297, -1, -1, -1, (1, 1))","('UNSAT', 1.3639039993286133, -1, -1, -1, (1, 1))","('UNSAT', 0.039124250411987305, -1, -1, -1, (1, 1))","('UNSAT', 1.381833553314209, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 20.81109857559204, 23.9343, 0.079457, 6.029878477419999e-06, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.038847923278808594, -1, -1, -1, (2, 1))","('UNSAT', 0.039476633071899414, -1, -1, -1, (2, 1))","('UNSAT', 0.6273314952850342, -1, -1, -1, (2, 1))","('UNSAT', 0.7133760452270508, -1, -1, -1, (2, 1))","('UNSAT', 0.039119720458984375, -1, -1, -1, (2, 1))","('UNSAT', 0.6006731986999512, -1, -1, -1, (2, 1))","('UNSAT', 0.03883934020996094, -1, -1, -1, (2, 1))","('UNSAT', 0.04095721244812012, -1, -1, -1, (2, 1))","('UNSAT', 0.04092764854431152, -1, -1, -1, (2, 1))","('UNSAT', 0.6381773948669434, -1, -1, -1, (2, 1))","('UNSAT', 0.039635658264160156, -1, -1, -1, (2, 1))","('UNSAT', 0.65159010887146, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 18.472508430480957, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('SAT', 18.93664264678955, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('UNSAT', 0.6135516166687012, -1, -1, -1, (3, 1))","('UNSAT', 0.710784912109375, -1, -1, -1, (3, 1))","('SAT', 18.732431650161743, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('UNSAT', 0.6075208187103271, -1, -1, -1, (3, 1))","('SAT', 17.75887155532837, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('SAT', 20.66860866546631, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('SAT', 20.00693988800049, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('UNSAT', 0.6295816898345947, -1, -1, -1, (3, 1))","('SAT', 18.809430837631226, 8.9167, 0.050388, 1.2490473864089998e-06, (3, 1))","('UNSAT', 0.6452887058258057, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9121973514556885, -1, -1, -1, (4, 1))","('UNSAT', 1.0541834831237793, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8896679878234863, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.971785306930542, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.945399284362793, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6177647113800049, -1, -1, -1, (5, 1))","('UNSAT', 0.6822011470794678, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6213452816009521, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6472971439361572, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.6333448886871338, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9410431385040283, -1, -1, -1, (6, 1))","('UNSAT', 1.0302183628082275, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8867554664611816, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9047057628631592, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9238159656524658, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.947113037109375, -1, -1, -1, (7, 1))","('UNSAT', 1.0121088027954102, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9076077938079834, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9223065376281738, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9098448753356934, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9264225959777832, -1, -1, -1, (8, 1))","('UNSAT', 1.0159127712249756, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8898115158081055, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9428234100341797, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8961582183837891, -1, -1, -1, (8, 1))"
