iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.06977319717407227, -1, -1, -1, (0, 1))","('UNSAT', 2.2219512462615967, -1, -1, -1, (0, 1))","('UNSAT', 0.5912652015686035, -1, -1, -1, (0, 1))","('UNSAT', 0.06866621971130371, -1, -1, -1, (0, 1))","('UNSAT', 1.2614412307739258, -1, -1, -1, (0, 1))","('UNSAT', 0.07031989097595215, -1, -1, -1, (0, 1))","('UNSAT', 0.1890869140625, -1, -1, -1, (0, 1))","('UNSAT', 0.06981658935546875, -1, -1, -1, (0, 1))","('UNSAT', 0.3779895305633545, -1, -1, -1, (0, 1))","('UNSAT', 0.06882405281066895, -1, -1, -1, (0, 1))","('UNSAT', 1.1562013626098633, -1, -1, -1, (0, 1))","('UNSAT', 0.07161951065063477, -1, -1, -1, (0, 1))","('UNSAT', 0.17019128799438477, -1, -1, -1, (0, 1))","('UNSAT', 0.07203269004821777, -1, -1, -1, (0, 1))","('UNSAT', 0.36301445960998535, -1, -1, -1, (0, 1))","('UNSAT', 0.06843137741088867, -1, -1, -1, (0, 1))","('UNSAT', 1.2136921882629395, -1, -1, -1, (0, 1))","('UNSAT', 0.06904888153076172, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.08471488952636719, -1, -1, -1, (1, 1))","('SAT', 31.97224712371826, 85.4126, 0.376738, 3.7733658246000004e-05, (1, 1))","('UNSAT', 0.1383042335510254, -1, -1, -1, (1, 1))","('UNSAT', 8.335088014602661, -1, -1, -1, (1, 1))","('UNSAT', 1.5984992980957031, -1, -1, -1, (1, 1))","('UNSAT', 0.08780717849731445, -1, -1, -1, (1, 1))","('UNSAT', 4.53279709815979, -1, -1, -1, (1, 1))","('UNSAT', 0.29840683937072754, -1, -1, -1, (1, 1))","('UNSAT', 5.170727252960205, -1, -1, -1, (1, 1))","('UNSAT', 1.1587131023406982, -1, -1, -1, (1, 1))","('UNSAT', 7.112373352050781, -1, -1, -1, (1, 1))","('UNSAT', 0.09165596961975098, -1, -1, -1, (1, 1))","('UNSAT', 4.157589435577393, -1, -1, -1, (1, 1))","('UNSAT', 0.3321082592010498, -1, -1, -1, (1, 1))","('UNSAT', 5.032907724380493, -1, -1, -1, (1, 1))","('UNSAT', 1.1619353294372559, -1, -1, -1, (1, 1))","('UNSAT', 7.208749771118164, -1, -1, -1, (1, 1))","('UNSAT', 0.08538937568664551, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.10890364646911621, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7491118907928467, -1, -1, -1, (2, 1))","('UNSAT', 6.120968341827393, -1, -1, -1, (2, 1))","('UNSAT', 0.39865565299987793, -1, -1, -1, (2, 1))","('UNSAT', 5.042651891708374, -1, -1, -1, (2, 1))","('UNSAT', 4.505298852920532, -1, -1, -1, (2, 1))","('UNSAT', 2.1596133708953857, -1, -1, -1, (2, 1))","('UNSAT', 1.8237481117248535, -1, -1, -1, (2, 1))","('UNSAT', 1.459599494934082, -1, -1, -1, (2, 1))","('UNSAT', 0.1870102882385254, -1, -1, -1, (2, 1))","('UNSAT', 5.606709241867065, -1, -1, -1, (2, 1))","('UNSAT', 4.152567386627197, -1, -1, -1, (2, 1))","('UNSAT', 2.3850784301757812, -1, -1, -1, (2, 1))","('UNSAT', 1.7462694644927979, -1, -1, -1, (2, 1))","('UNSAT', 1.6610116958618164, -1, -1, -1, (2, 1))","('UNSAT', 0.1922144889831543, -1, -1, -1, (2, 1))","('UNSAT', 5.09130072593689, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.17525506019592285, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.066551685333252, -1, -1, -1, (3, 1))","('UNSAT', 8.41952395439148, -1, -1, -1, (3, 1))","('UNSAT', 0.19398760795593262, -1, -1, -1, (3, 1))","('UNSAT', 1.4929959774017334, -1, -1, -1, (3, 1))","('UNSAT', 5.402918100357056, -1, -1, -1, (3, 1))","('UNSAT', 0.5041468143463135, -1, -1, -1, (3, 1))","('UNSAT', 0.5082533359527588, -1, -1, -1, (3, 1))","('UNSAT', 5.2101640701293945, -1, -1, -1, (3, 1))","('UNSAT', 0.31044936180114746, -1, -1, -1, (3, 1))","('UNSAT', 1.6793127059936523, -1, -1, -1, (3, 1))","('UNSAT', 5.017604827880859, -1, -1, -1, (3, 1))","('UNSAT', 0.535306453704834, -1, -1, -1, (3, 1))","('UNSAT', 0.48679685592651367, -1, -1, -1, (3, 1))","('UNSAT', 6.876309394836426, -1, -1, -1, (3, 1))","('UNSAT', 0.3201291561126709, -1, -1, -1, (3, 1))","('UNSAT', 1.5186030864715576, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.16475319862365723, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.225797653198242, -1, -1, -1, (4, 1))","('UNSAT', 6.279977560043335, -1, -1, -1, (4, 1))","('UNSAT', 0.1926555633544922, -1, -1, -1, (4, 1))","('UNSAT', 1.4959750175476074, -1, -1, -1, (4, 1))","('UNSAT', 7.293629169464111, -1, -1, -1, (4, 1))","('UNSAT', 0.5022342205047607, -1, -1, -1, (4, 1))","('UNSAT', 0.49306774139404297, -1, -1, -1, (4, 1))","('UNSAT', 4.335399389266968, -1, -1, -1, (4, 1))","('UNSAT', 0.24406099319458008, -1, -1, -1, (4, 1))","('UNSAT', 1.6854941844940186, -1, -1, -1, (4, 1))","('UNSAT', 6.777864933013916, -1, -1, -1, (4, 1))","('UNSAT', 0.5393693447113037, -1, -1, -1, (4, 1))","('UNSAT', 0.48374295234680176, -1, -1, -1, (4, 1))","('UNSAT', 5.633533477783203, -1, -1, -1, (4, 1))","('UNSAT', 0.25303220748901367, -1, -1, -1, (4, 1))","('UNSAT', 1.5152180194854736, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.16860175132751465, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.6102399826049805, -1, -1, -1, (5, 1))","('UNSAT', 8.349762439727783, -1, -1, -1, (5, 1))","('UNSAT', 0.19220471382141113, -1, -1, -1, (5, 1))","('UNSAT', 1.492781162261963, -1, -1, -1, (5, 1))","('UNSAT', 5.4032745361328125, -1, -1, -1, (5, 1))","('UNSAT', 0.48775267601013184, -1, -1, -1, (5, 1))","('UNSAT', 0.4973578453063965, -1, -1, -1, (5, 1))","('UNSAT', 5.171534776687622, -1, -1, -1, (5, 1))","('UNSAT', 0.24996256828308105, -1, -1, -1, (5, 1))","('UNSAT', 1.6891214847564697, -1, -1, -1, (5, 1))","('UNSAT', 4.99688982963562, -1, -1, -1, (5, 1))","('UNSAT', 0.5401849746704102, -1, -1, -1, (5, 1))","('UNSAT', 0.4878857135772705, -1, -1, -1, (5, 1))","('UNSAT', 6.879155158996582, -1, -1, -1, (5, 1))","('UNSAT', 0.25664830207824707, -1, -1, -1, (5, 1))","('UNSAT', 1.5086674690246582, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.1840362548828125, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.635042428970337, -1, -1, -1, (6, 1))","('UNSAT', 8.19046401977539, -1, -1, -1, (6, 1))","('UNSAT', 0.19324874877929688, -1, -1, -1, (6, 1))","('UNSAT', 1.4958610534667969, -1, -1, -1, (6, 1))","('UNSAT', 5.450587749481201, -1, -1, -1, (6, 1))","('UNSAT', 0.4646902084350586, -1, -1, -1, (6, 1))","('UNSAT', 0.5056002140045166, -1, -1, -1, (6, 1))","('UNSAT', 5.1859352588653564, -1, -1, -1, (6, 1))","('UNSAT', 0.24486589431762695, -1, -1, -1, (6, 1))","('UNSAT', 1.686486005783081, -1, -1, -1, (6, 1))","('UNSAT', 4.987335443496704, -1, -1, -1, (6, 1))","('UNSAT', 0.542614221572876, -1, -1, -1, (6, 1))","('UNSAT', 0.4817204475402832, -1, -1, -1, (6, 1))","('UNSAT', 6.8788535594940186, -1, -1, -1, (6, 1))","('UNSAT', 0.2538299560546875, -1, -1, -1, (6, 1))","('UNSAT', 1.5016376972198486, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.18350696563720703, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.979777574539185, -1, -1, -1, (7, 1))","('UNSAT', 8.118796110153198, -1, -1, -1, (7, 1))","('UNSAT', 0.19814538955688477, -1, -1, -1, (7, 1))","('UNSAT', 1.510167121887207, -1, -1, -1, (7, 1))","('UNSAT', 5.464100360870361, -1, -1, -1, (7, 1))","('UNSAT', 0.4808919429779053, -1, -1, -1, (7, 1))","('UNSAT', 0.49367403984069824, -1, -1, -1, (7, 1))","('UNSAT', 5.214229583740234, -1, -1, -1, (7, 1))","('UNSAT', 0.24654269218444824, -1, -1, -1, (7, 1))","('UNSAT', 1.682307243347168, -1, -1, -1, (7, 1))","('UNSAT', 4.999566316604614, -1, -1, -1, (7, 1))","('UNSAT', 0.5384852886199951, -1, -1, -1, (7, 1))","('UNSAT', 0.485485315322876, -1, -1, -1, (7, 1))","('UNSAT', 6.876389741897583, -1, -1, -1, (7, 1))","('UNSAT', 0.2530174255371094, -1, -1, -1, (7, 1))","('UNSAT', 1.520414113998413, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.18436288833618164, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.35019588470459, -1, -1, -1, (8, 1))","('UNSAT', 5.886404514312744, -1, -1, -1, (8, 1))","('UNSAT', 0.1956636905670166, -1, -1, -1, (8, 1))","('UNSAT', 7.900699138641357, -1, -1, -1, (8, 1))","('UNSAT', 10.04294204711914, -1, -1, -1, (8, 1))","('UNSAT', 5.103118658065796, -1, -1, -1, (8, 1))","('UNSAT', 8.763712882995605, -1, -1, -1, (8, 1))","('UNSAT', 5.0121917724609375, -1, -1, -1, (8, 1))","('UNSAT', 0.3525676727294922, -1, -1, -1, (8, 1))","('UNSAT', 8.608513116836548, -1, -1, -1, (8, 1))","('UNSAT', 9.1553373336792, -1, -1, -1, (8, 1))","('UNSAT', 5.585281133651733, -1, -1, -1, (8, 1))","('UNSAT', 7.867926597595215, -1, -1, -1, (8, 1))","('UNSAT', 6.379414796829224, -1, -1, -1, (8, 1))","('UNSAT', 0.3176155090332031, -1, -1, -1, (8, 1))","('UNSAT', 7.879700422286987, -1, -1, -1, (8, 1))"
