iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.018869638442993164, -1, -1, -1, (0, 1))","('UNSAT', 0.024804115295410156, -1, -1, -1, (0, 1))","('UNSAT', 0.025037527084350586, -1, -1, -1, (0, 1))","('UNSAT', 0.06459784507751465, -1, -1, -1, (0, 1))","('UNSAT', 0.031356096267700195, -1, -1, -1, (0, 1))","('UNSAT', 0.03173422813415527, -1, -1, -1, (0, 1))","('UNSAT', 0.0314030647277832, -1, -1, -1, (0, 1))","('UNSAT', 0.03217577934265137, -1, -1, -1, (0, 1))","('UNSAT', 0.03351855278015137, -1, -1, -1, (0, 1))","('UNSAT', 0.03287911415100098, -1, -1, -1, (0, 1))","('UNSAT', 0.031202077865600586, -1, -1, -1, (0, 1))","('UNSAT', 0.032370805740356445, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.03432106971740723, -1, -1, -1, (1, 1))","('UNSAT', 0.03250265121459961, -1, -1, -1, (1, 1))","('UNSAT', 0.03479957580566406, -1, -1, -1, (1, 1))","('UNSAT', 0.18282341957092285, -1, -1, -1, (1, 1))","('UNSAT', 0.03326272964477539, -1, -1, -1, (1, 1))","('UNSAT', 0.033150672912597656, -1, -1, -1, (1, 1))","('UNSAT', 0.032659292221069336, -1, -1, -1, (1, 1))","('UNSAT', 0.03430938720703125, -1, -1, -1, (1, 1))","('UNSAT', 0.033872127532958984, -1, -1, -1, (1, 1))","('UNSAT', 0.03357505798339844, -1, -1, -1, (1, 1))","('UNSAT', 0.03257250785827637, -1, -1, -1, (1, 1))","('UNSAT', 0.034024715423583984, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.04728126525878906, -1, -1, -1, (2, 1))","('UNSAT', 0.024855375289916992, -1, -1, -1, (2, 1))","('UNSAT', 0.03341245651245117, -1, -1, -1, (2, 1))","('SAT', 0.2801225185394287, 24.4036, 0.103124, 4.969182100466999e-06, (2, 1))","('UNSAT', 0.03187966346740723, -1, -1, -1, (2, 1))","('UNSAT', 0.03188776969909668, -1, -1, -1, (2, 1))","('UNSAT', 0.03528165817260742, -1, -1, -1, (2, 1))","('UNSAT', 0.03248167037963867, -1, -1, -1, (2, 1))","('UNSAT', 0.03209042549133301, -1, -1, -1, (2, 1))","('UNSAT', 0.03230166435241699, -1, -1, -1, (2, 1))","('UNSAT', 0.032576799392700195, -1, -1, -1, (2, 1))","('UNSAT', 0.03278017044067383, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.04926633834838867, -1, -1, -1, (3, 1))","('UNSAT', 0.03330421447753906, -1, -1, -1, (3, 1))","('UNSAT', 0.04737067222595215, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.057419538497924805, -1, -1, -1, (3, 1))","('UNSAT', 0.05925130844116211, -1, -1, -1, (3, 1))","('UNSAT', 0.059960126876831055, -1, -1, -1, (3, 1))","('UNSAT', 0.05789351463317871, -1, -1, -1, (3, 1))","('UNSAT', 0.05813169479370117, -1, -1, -1, (3, 1))","('UNSAT', 0.05953168869018555, -1, -1, -1, (3, 1))","('UNSAT', 0.05909156799316406, -1, -1, -1, (3, 1))","('UNSAT', 0.061771392822265625, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.03838348388671875, -1, -1, -1, (4, 1))","('UNSAT', 0.04685616493225098, -1, -1, -1, (4, 1))","('UNSAT', 0.0636293888092041, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05620718002319336, -1, -1, -1, (4, 1))","('UNSAT', 0.056090593338012695, -1, -1, -1, (4, 1))","('UNSAT', 0.05953502655029297, -1, -1, -1, (4, 1))","('UNSAT', 0.0575413703918457, -1, -1, -1, (4, 1))","('UNSAT', 0.0571897029876709, -1, -1, -1, (4, 1))","('UNSAT', 0.05671977996826172, -1, -1, -1, (4, 1))","('UNSAT', 0.05989408493041992, -1, -1, -1, (4, 1))","('UNSAT', 0.0576779842376709, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04808831214904785, -1, -1, -1, (5, 1))","('UNSAT', 0.044977426528930664, -1, -1, -1, (5, 1))","('UNSAT', 0.06424260139465332, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05875754356384277, -1, -1, -1, (5, 1))","('UNSAT', 0.05768847465515137, -1, -1, -1, (5, 1))","('UNSAT', 0.0606534481048584, -1, -1, -1, (5, 1))","('UNSAT', 0.05748867988586426, -1, -1, -1, (5, 1))","('UNSAT', 0.05869626998901367, -1, -1, -1, (5, 1))","('UNSAT', 0.06112837791442871, -1, -1, -1, (5, 1))","('UNSAT', 0.060274600982666016, -1, -1, -1, (5, 1))","('UNSAT', 0.0632784366607666, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.04826021194458008, -1, -1, -1, (6, 1))","('UNSAT', 0.04773736000061035, -1, -1, -1, (6, 1))","('UNSAT', 0.0623781681060791, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05679941177368164, -1, -1, -1, (6, 1))","('UNSAT', 0.05606269836425781, -1, -1, -1, (6, 1))","('UNSAT', 0.06062054634094238, -1, -1, -1, (6, 1))","('UNSAT', 0.05901145935058594, -1, -1, -1, (6, 1))","('UNSAT', 0.05926084518432617, -1, -1, -1, (6, 1))","('UNSAT', 0.05771040916442871, -1, -1, -1, (6, 1))","('UNSAT', 0.05934786796569824, -1, -1, -1, (6, 1))","('UNSAT', 0.057897090911865234, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.07046818733215332, -1, -1, -1, (1, 2))","('UNSAT', 0.025638818740844727, -1, -1, -1, (1, 2))","('UNSAT', 0.02641892433166504, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03603935241699219, -1, -1, -1, (1, 2))","('UNSAT', 0.03434157371520996, -1, -1, -1, (1, 2))","('UNSAT', 0.03409695625305176, -1, -1, -1, (1, 2))","('UNSAT', 0.035039663314819336, -1, -1, -1, (1, 2))","('UNSAT', 0.0334322452545166, -1, -1, -1, (1, 2))","('UNSAT', 0.035979509353637695, -1, -1, -1, (1, 2))","('UNSAT', 0.03574490547180176, -1, -1, -1, (1, 2))","('UNSAT', 0.0359654426574707, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.18730378150939941, -1, -1, -1, (2, 2))","('UNSAT', 0.03676891326904297, -1, -1, -1, (2, 2))","('UNSAT', 0.08394336700439453, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04573869705200195, -1, -1, -1, (2, 2))","('UNSAT', 0.04722404479980469, -1, -1, -1, (2, 2))","('UNSAT', 0.04915261268615723, -1, -1, -1, (2, 2))","('UNSAT', 0.0480341911315918, -1, -1, -1, (2, 2))","('UNSAT', 0.048189401626586914, -1, -1, -1, (2, 2))","('UNSAT', 0.04728507995605469, -1, -1, -1, (2, 2))","('UNSAT', 0.04733753204345703, -1, -1, -1, (2, 2))","('UNSAT', 0.04767322540283203, -1, -1, -1, (2, 2))"
