iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.020107030868530273, -1, -1, -1, (0, 1))","('UNSAT', 0.01978778839111328, -1, -1, -1, (0, 1))","('UNSAT', 0.02591085433959961, -1, -1, -1, (0, 1))","('UNSAT', 0.026723384857177734, -1, -1, -1, (0, 1))","('UNSAT', 0.02602362632751465, -1, -1, -1, (0, 1))","('UNSAT', 0.02559661865234375, -1, -1, -1, (0, 1))","('UNSAT', 0.033086299896240234, -1, -1, -1, (0, 1))","('UNSAT', 0.03210592269897461, -1, -1, -1, (0, 1))","('UNSAT', 0.033960819244384766, -1, -1, -1, (0, 1))","('UNSAT', 0.03171730041503906, -1, -1, -1, (0, 1))","('UNSAT', 0.03250384330749512, -1, -1, -1, (0, 1))","('UNSAT', 0.03319692611694336, -1, -1, -1, (0, 1))","('UNSAT', 0.03230094909667969, -1, -1, -1, (0, 1))","('UNSAT', 0.03489494323730469, -1, -1, -1, (0, 1))","('UNSAT', 0.03360748291015625, -1, -1, -1, (0, 1))","('UNSAT', 0.03253483772277832, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.07082414627075195, -1, -1, -1, (1, 1))","('UNSAT', 0.4439077377319336, -1, -1, -1, (1, 1))","('UNSAT', 0.6254887580871582, -1, -1, -1, (1, 1))","('UNSAT', 0.38117289543151855, -1, -1, -1, (1, 1))","('UNSAT', 0.19327473640441895, -1, -1, -1, (1, 1))","('UNSAT', 0.19376802444458008, -1, -1, -1, (1, 1))","('UNSAT', 0.035941362380981445, -1, -1, -1, (1, 1))","('UNSAT', 0.035492897033691406, -1, -1, -1, (1, 1))","('UNSAT', 0.03506278991699219, -1, -1, -1, (1, 1))","('UNSAT', 0.03481483459472656, -1, -1, -1, (1, 1))","('UNSAT', 0.03531217575073242, -1, -1, -1, (1, 1))","('UNSAT', 0.03460407257080078, -1, -1, -1, (1, 1))","('UNSAT', 0.03488278388977051, -1, -1, -1, (1, 1))","('UNSAT', 0.03596973419189453, -1, -1, -1, (1, 1))","('UNSAT', 0.036193132400512695, -1, -1, -1, (1, 1))","('UNSAT', 0.035835981369018555, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.12154126167297363, -1, -1, -1, (2, 1))","('UNSAT', 0.2304697036743164, -1, -1, -1, (2, 1))","('UNSAT', 1.9265997409820557, -1, -1, -1, (2, 1))","('UNSAT', 0.8882384300231934, -1, -1, -1, (2, 1))","('UNSAT', 0.0813133716583252, -1, -1, -1, (2, 1))","('UNSAT', 0.08276510238647461, -1, -1, -1, (2, 1))","('UNSAT', 0.9012527465820312, -1, -1, -1, (2, 1))","('UNSAT', 0.9015145301818848, -1, -1, -1, (2, 1))","('UNSAT', 0.9061188697814941, -1, -1, -1, (2, 1))","('UNSAT', 0.8692386150360107, -1, -1, -1, (2, 1))","('UNSAT', 0.8806216716766357, -1, -1, -1, (2, 1))","('UNSAT', 0.9059164524078369, -1, -1, -1, (2, 1))","('UNSAT', 0.9069702625274658, -1, -1, -1, (2, 1))","('UNSAT', 0.901918888092041, -1, -1, -1, (2, 1))","('UNSAT', 0.9170901775360107, -1, -1, -1, (2, 1))","('UNSAT', 0.8794035911560059, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.2525463104248047, -1, -1, -1, (3, 1))","('UNSAT', 0.06441712379455566, -1, -1, -1, (3, 1))","('UNSAT', 0.7787210941314697, -1, -1, -1, (3, 1))","('UNSAT', 0.5713112354278564, -1, -1, -1, (3, 1))","('UNSAT', 0.3052046298980713, -1, -1, -1, (3, 1))","('UNSAT', 0.3005249500274658, -1, -1, -1, (3, 1))","('UNSAT', 0.11203122138977051, -1, -1, -1, (3, 1))","('UNSAT', 0.11130475997924805, -1, -1, -1, (3, 1))","('UNSAT', 0.11140704154968262, -1, -1, -1, (3, 1))","('UNSAT', 0.10567092895507812, -1, -1, -1, (3, 1))","('UNSAT', 0.1120615005493164, -1, -1, -1, (3, 1))","('UNSAT', 0.11600041389465332, -1, -1, -1, (3, 1))","('UNSAT', 0.11352014541625977, -1, -1, -1, (3, 1))","('UNSAT', 0.11346006393432617, -1, -1, -1, (3, 1))","('UNSAT', 0.11593294143676758, -1, -1, -1, (3, 1))","('UNSAT', 0.11127591133117676, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.24317407608032227, -1, -1, -1, (4, 1))","('UNSAT', 0.06499409675598145, -1, -1, -1, (4, 1))","('UNSAT', 2.296231746673584, -1, -1, -1, (4, 1))","('UNSAT', 0.04475998878479004, -1, -1, -1, (4, 1))","('UNSAT', 0.44600844383239746, -1, -1, -1, (4, 1))","('UNSAT', 0.43938326835632324, -1, -1, -1, (4, 1))","('UNSAT', 0.5908877849578857, -1, -1, -1, (4, 1))","('UNSAT', 0.5848567485809326, -1, -1, -1, (4, 1))","('UNSAT', 0.5889465808868408, -1, -1, -1, (4, 1))","('UNSAT', 0.5705122947692871, -1, -1, -1, (4, 1))","('UNSAT', 0.5742225646972656, -1, -1, -1, (4, 1))","('UNSAT', 0.6080822944641113, -1, -1, -1, (4, 1))","('UNSAT', 0.5864338874816895, -1, -1, -1, (4, 1))","('UNSAT', 0.5965609550476074, -1, -1, -1, (4, 1))","('UNSAT', 0.5894832611083984, -1, -1, -1, (4, 1))","('UNSAT', 0.5668759346008301, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.10960936546325684, -1, -1, -1, (5, 1))","('UNSAT', 0.06235837936401367, -1, -1, -1, (5, 1))","('UNSAT', 2.2896571159362793, -1, -1, -1, (5, 1))","('UNSAT', 0.18673920631408691, -1, -1, -1, (5, 1))","('UNSAT', 0.5925750732421875, -1, -1, -1, (5, 1))","('UNSAT', 0.5867009162902832, -1, -1, -1, (5, 1))","('UNSAT', 0.7325878143310547, -1, -1, -1, (5, 1))","('UNSAT', 0.732938289642334, -1, -1, -1, (5, 1))","('UNSAT', 0.7431328296661377, -1, -1, -1, (5, 1))","('UNSAT', 0.7193641662597656, -1, -1, -1, (5, 1))","('UNSAT', 0.7380969524383545, -1, -1, -1, (5, 1))","('UNSAT', 0.7488009929656982, -1, -1, -1, (5, 1))","('UNSAT', 0.7340061664581299, -1, -1, -1, (5, 1))","('UNSAT', 0.733790397644043, -1, -1, -1, (5, 1))","('UNSAT', 0.7412049770355225, -1, -1, -1, (5, 1))","('UNSAT', 0.7098584175109863, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.11230349540710449, -1, -1, -1, (6, 1))","('UNSAT', 0.06614923477172852, -1, -1, -1, (6, 1))","('UNSAT', 2.2530593872070312, -1, -1, -1, (6, 1))","('UNSAT', 0.908862829208374, -1, -1, -1, (6, 1))","('UNSAT', 0.47852277755737305, -1, -1, -1, (6, 1))","('UNSAT', 0.46866583824157715, -1, -1, -1, (6, 1))","('UNSAT', 0.45440053939819336, -1, -1, -1, (6, 1))","('UNSAT', 0.4564015865325928, -1, -1, -1, (6, 1))","('UNSAT', 0.44789743423461914, -1, -1, -1, (6, 1))","('UNSAT', 0.45789265632629395, -1, -1, -1, (6, 1))","('UNSAT', 0.47091197967529297, -1, -1, -1, (6, 1))","('UNSAT', 0.47186732292175293, -1, -1, -1, (6, 1))","('UNSAT', 0.46141839027404785, -1, -1, -1, (6, 1))","('UNSAT', 0.4700345993041992, -1, -1, -1, (6, 1))","('UNSAT', 0.4705379009246826, -1, -1, -1, (6, 1))","('UNSAT', 0.4468533992767334, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.11311006546020508, -1, -1, -1, (7, 1))","('UNSAT', 0.0633547306060791, -1, -1, -1, (7, 1))","('UNSAT', 2.2864553928375244, -1, -1, -1, (7, 1))","('UNSAT', 0.8970136642456055, -1, -1, -1, (7, 1))","('UNSAT', 0.47641921043395996, -1, -1, -1, (7, 1))","('UNSAT', 0.47887706756591797, -1, -1, -1, (7, 1))","('UNSAT', 0.45376157760620117, -1, -1, -1, (7, 1))","('UNSAT', 0.46083569526672363, -1, -1, -1, (7, 1))","('UNSAT', 0.44746851921081543, -1, -1, -1, (7, 1))","('UNSAT', 0.46276068687438965, -1, -1, -1, (7, 1))","('UNSAT', 0.4600515365600586, -1, -1, -1, (7, 1))","('UNSAT', 0.4610879421234131, -1, -1, -1, (7, 1))","('UNSAT', 0.46387362480163574, -1, -1, -1, (7, 1))","('UNSAT', 0.46402621269226074, -1, -1, -1, (7, 1))","('UNSAT', 0.46936941146850586, -1, -1, -1, (7, 1))","('UNSAT', 0.43327784538269043, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.10965943336486816, -1, -1, -1, (8, 1))","('UNSAT', 0.06621479988098145, -1, -1, -1, (8, 1))","('UNSAT', 2.265730142593384, -1, -1, -1, (8, 1))","('UNSAT', 0.902824878692627, -1, -1, -1, (8, 1))","('UNSAT', 0.47876954078674316, -1, -1, -1, (8, 1))","('UNSAT', 0.4752347469329834, -1, -1, -1, (8, 1))","('UNSAT', 0.463346004486084, -1, -1, -1, (8, 1))","('UNSAT', 0.4591381549835205, -1, -1, -1, (8, 1))","('UNSAT', 0.4489572048187256, -1, -1, -1, (8, 1))","('UNSAT', 0.46604180335998535, -1, -1, -1, (8, 1))","('UNSAT', 0.46192312240600586, -1, -1, -1, (8, 1))","('UNSAT', 0.462693452835083, -1, -1, -1, (8, 1))","('UNSAT', 0.46640610694885254, -1, -1, -1, (8, 1))","('UNSAT', 0.46563243865966797, -1, -1, -1, (8, 1))","('UNSAT', 0.4710693359375, -1, -1, -1, (8, 1))","('UNSAT', 0.4458620548248291, -1, -1, -1, (8, 1))"
