iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.016324520111083984, -1, -1, -1, (0, 1))","('UNSAT', 0.02626514434814453, -1, -1, -1, (0, 1))","('UNSAT', 0.019356250762939453, -1, -1, -1, (0, 1))","('UNSAT', 0.026180744171142578, -1, -1, -1, (0, 1))","('UNSAT', 0.03299212455749512, -1, -1, -1, (0, 1))","('UNSAT', 0.044850826263427734, -1, -1, -1, (0, 1))","('UNSAT', 0.019937515258789062, -1, -1, -1, (0, 1))","('UNSAT', 0.015166759490966797, -1, -1, -1, (0, 1))","('UNSAT', 0.024493932723999023, -1, -1, -1, (0, 1))","('UNSAT', 0.02160477638244629, -1, -1, -1, (0, 1))","('UNSAT', 0.021184206008911133, -1, -1, -1, (0, 1))","('UNSAT', 0.022441864013671875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.04048299789428711, -1, -1, -1, (1, 1))","('UNSAT', 0.02958059310913086, -1, -1, -1, (1, 1))","('UNSAT', 0.1137382984161377, -1, -1, -1, (1, 1))","('UNSAT', 0.11250042915344238, -1, -1, -1, (1, 1))","('UNSAT', 0.06931805610656738, -1, -1, -1, (1, 1))","('UNSAT', 0.06548452377319336, -1, -1, -1, (1, 1))","('UNSAT', 0.03584766387939453, -1, -1, -1, (1, 1))","('UNSAT', 0.06003832817077637, -1, -1, -1, (1, 1))","('UNSAT', 0.08292531967163086, -1, -1, -1, (1, 1))","('UNSAT', 0.022783756256103516, -1, -1, -1, (1, 1))","('UNSAT', 0.022287368774414062, -1, -1, -1, (1, 1))","('UNSAT', 0.02222299575805664, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.04240584373474121, -1, -1, -1, (2, 1))","('UNSAT', 0.11067795753479004, -1, -1, -1, (2, 1))","('UNSAT', 0.08752870559692383, -1, -1, -1, (2, 1))","('UNSAT', 0.052472829818725586, -1, -1, -1, (2, 1))","('UNSAT', 0.026213645935058594, -1, -1, -1, (2, 1))","('UNSAT', 0.06667828559875488, -1, -1, -1, (2, 1))","('UNSAT', 0.06567168235778809, -1, -1, -1, (2, 1))","('UNSAT', 0.04689502716064453, -1, -1, -1, (2, 1))","('SAT', 0.30025196075439453, 19.7106, 0.135726, 4.256286047166e-06, (2, 1))","('UNSAT', 0.022336721420288086, -1, -1, -1, (2, 1))","('UNSAT', 0.022705078125, -1, -1, -1, (2, 1))","('UNSAT', 0.023241758346557617, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.06401395797729492, -1, -1, -1, (3, 1))","('UNSAT', 0.10898303985595703, -1, -1, -1, (3, 1))","('UNSAT', 0.11296653747558594, -1, -1, -1, (3, 1))","('UNSAT', 0.06620550155639648, -1, -1, -1, (3, 1))","('UNSAT', 0.02869391441345215, -1, -1, -1, (3, 1))","('UNSAT', 0.04667234420776367, -1, -1, -1, (3, 1))","('UNSAT', 0.08426332473754883, -1, -1, -1, (3, 1))","('UNSAT', 0.08184146881103516, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.022884845733642578, -1, -1, -1, (3, 1))","('UNSAT', 0.02286219596862793, -1, -1, -1, (3, 1))","('UNSAT', 0.023077964782714844, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.04346942901611328, -1, -1, -1, (4, 1))","('UNSAT', 0.10824441909790039, -1, -1, -1, (4, 1))","('UNSAT', 0.06510591506958008, -1, -1, -1, (4, 1))","('UNSAT', 0.0667262077331543, -1, -1, -1, (4, 1))","('UNSAT', 0.049195289611816406, -1, -1, -1, (4, 1))","('UNSAT', 0.0634150505065918, -1, -1, -1, (4, 1))","('UNSAT', 0.06110048294067383, -1, -1, -1, (4, 1))","('UNSAT', 0.08069658279418945, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.022887706756591797, -1, -1, -1, (4, 1))","('UNSAT', 0.02250957489013672, -1, -1, -1, (4, 1))","('UNSAT', 0.02202320098876953, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.05298113822937012, -1, -1, -1, (5, 1))","('UNSAT', 0.06677126884460449, -1, -1, -1, (5, 1))","('UNSAT', 0.08535051345825195, -1, -1, -1, (5, 1))","('UNSAT', 0.09055018424987793, -1, -1, -1, (5, 1))","('UNSAT', 0.04786109924316406, -1, -1, -1, (5, 1))","('UNSAT', 0.11442327499389648, -1, -1, -1, (5, 1))","('UNSAT', 0.1121673583984375, -1, -1, -1, (5, 1))","('UNSAT', 0.08442521095275879, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.022380590438842773, -1, -1, -1, (5, 1))","('UNSAT', 0.022669315338134766, -1, -1, -1, (5, 1))","('UNSAT', 0.02256631851196289, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.07157254219055176, -1, -1, -1, (6, 1))","('UNSAT', 0.08410835266113281, -1, -1, -1, (6, 1))","('UNSAT', 0.08527565002441406, -1, -1, -1, (6, 1))","('UNSAT', 0.08691716194152832, -1, -1, -1, (6, 1))","('UNSAT', 0.04996657371520996, -1, -1, -1, (6, 1))","('UNSAT', 0.1133568286895752, -1, -1, -1, (6, 1))","('UNSAT', 0.06737518310546875, -1, -1, -1, (6, 1))","('UNSAT', 0.08244490623474121, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.022607803344726562, -1, -1, -1, (6, 1))","('UNSAT', 0.022031545639038086, -1, -1, -1, (6, 1))","('UNSAT', 0.02473282814025879, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.0909721851348877, -1, -1, -1, (1, 2))","('UNSAT', 0.20421099662780762, -1, -1, -1, (1, 2))","('UNSAT', 0.1087338924407959, -1, -1, -1, (1, 2))","('UNSAT', 0.1690232753753662, -1, -1, -1, (1, 2))","('UNSAT', 0.13756728172302246, -1, -1, -1, (1, 2))","('UNSAT', 0.03828310966491699, -1, -1, -1, (1, 2))","('UNSAT', 0.13661718368530273, -1, -1, -1, (1, 2))","('UNSAT', 0.08543682098388672, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03366899490356445, -1, -1, -1, (1, 2))","('UNSAT', 0.03193020820617676, -1, -1, -1, (1, 2))","('UNSAT', 0.03109908103942871, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.2155623435974121, -1, -1, -1, (2, 2))","('UNSAT', 0.20070838928222656, -1, -1, -1, (2, 2))","('UNSAT', 0.2394866943359375, -1, -1, -1, (2, 2))","('UNSAT', 0.18060731887817383, -1, -1, -1, (2, 2))","('UNSAT', 0.22698593139648438, -1, -1, -1, (2, 2))","('UNSAT', 0.13893675804138184, -1, -1, -1, (2, 2))","('UNSAT', 0.14751291275024414, -1, -1, -1, (2, 2))","('UNSAT', 0.19258451461791992, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.2532167434692383, 19.7106, 0.135726, 4.256286047166e-06, (2, 2))","('SAT', 0.23837995529174805, 19.7106, 0.135726, 4.256286047166e-06, (2, 2))","('SAT', 0.2537496089935303, 19.7106, 0.135726, 4.256286047166e-06, (2, 2))"
(3X2),"('UNSAT', 0.25981974601745605, -1, -1, -1, (3, 2))","('UNSAT', 0.24219775199890137, -1, -1, -1, (3, 2))","('UNSAT', 0.23366022109985352, -1, -1, -1, (3, 2))","('UNSAT', 0.2182779312133789, -1, -1, -1, (3, 2))","('UNSAT', 0.04566454887390137, -1, -1, -1, (3, 2))","('UNSAT', 0.23906540870666504, -1, -1, -1, (3, 2))","('UNSAT', 0.1819918155670166, -1, -1, -1, (3, 2))","('UNSAT', 0.1888134479522705, -1, -1, -1, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('UNSAT', 0.2857208251953125, -1, -1, -1, (4, 2))","('UNSAT', 0.2524435520172119, -1, -1, -1, (4, 2))","('UNSAT', 0.2343916893005371, -1, -1, -1, (4, 2))","('UNSAT', 0.1780078411102295, -1, -1, -1, (4, 2))","('UNSAT', 0.19076204299926758, -1, -1, -1, (4, 2))","('UNSAT', 0.1735079288482666, -1, -1, -1, (4, 2))","('UNSAT', 0.22633576393127441, -1, -1, -1, (4, 2))","('UNSAT', 0.2017979621887207, -1, -1, -1, (4, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('UNSAT', 0.240919828414917, -1, -1, -1, (5, 2))","('UNSAT', 0.1872243881225586, -1, -1, -1, (5, 2))","('UNSAT', 0.18953466415405273, -1, -1, -1, (5, 2))","('UNSAT', 0.133772611618042, -1, -1, -1, (5, 2))","('UNSAT', 0.11335611343383789, -1, -1, -1, (5, 2))","('UNSAT', 0.10406923294067383, -1, -1, -1, (5, 2))","('UNSAT', 0.1503920555114746, -1, -1, -1, (5, 2))","('UNSAT', 0.19850420951843262, -1, -1, -1, (5, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('UNSAT', 0.2703857421875, -1, -1, -1, (6, 2))","('UNSAT', 0.2512543201446533, -1, -1, -1, (6, 2))","('UNSAT', 0.23530864715576172, -1, -1, -1, (6, 2))","('UNSAT', 0.13208794593811035, -1, -1, -1, (6, 2))","('UNSAT', 0.17573904991149902, -1, -1, -1, (6, 2))","('UNSAT', 0.11211776733398438, -1, -1, -1, (6, 2))","('UNSAT', 0.14616942405700684, -1, -1, -1, (6, 2))","('UNSAT', 0.20416569709777832, -1, -1, -1, (6, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('UNSAT', 0.15310359001159668, -1, -1, -1, (1, 3))","('UNSAT', 0.18577289581298828, -1, -1, -1, (1, 3))","('UNSAT', 0.19200348854064941, -1, -1, -1, (1, 3))","('UNSAT', 0.12606096267700195, -1, -1, -1, (1, 3))","('UNSAT', 0.15778589248657227, -1, -1, -1, (1, 3))","('UNSAT', 0.17295193672180176, -1, -1, -1, (1, 3))","('UNSAT', 0.2005012035369873, -1, -1, -1, (1, 3))","('UNSAT', 0.05517101287841797, -1, -1, -1, (1, 3))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
