iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.020502090454101562, -1, -1, -1, (0, 1))","('UNSAT', 0.01999974250793457, -1, -1, -1, (0, 1))","('UNSAT', 0.1481163501739502, -1, -1, -1, (0, 1))","('UNSAT', 0.1382460594177246, -1, -1, -1, (0, 1))","('UNSAT', 0.14355206489562988, -1, -1, -1, (0, 1))","('UNSAT', 0.14664220809936523, -1, -1, -1, (0, 1))","('UNSAT', 0.13978147506713867, -1, -1, -1, (0, 1))","('UNSAT', 0.14580678939819336, -1, -1, -1, (0, 1))","('UNSAT', 0.14617395401000977, -1, -1, -1, (0, 1))","('UNSAT', 0.1423943042755127, -1, -1, -1, (0, 1))","('UNSAT', 0.14025616645812988, -1, -1, -1, (0, 1))","('UNSAT', 0.14276576042175293, -1, -1, -1, (0, 1))","('UNSAT', 0.14170336723327637, -1, -1, -1, (0, 1))","('UNSAT', 0.1413114070892334, -1, -1, -1, (0, 1))","('UNSAT', 0.14159846305847168, -1, -1, -1, (0, 1))","('UNSAT', 0.14601898193359375, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.06598615646362305, -1, -1, -1, (1, 1))","('UNSAT', 0.4410250186920166, -1, -1, -1, (1, 1))","('UNSAT', 0.15335917472839355, -1, -1, -1, (1, 1))","('UNSAT', 0.1413102149963379, -1, -1, -1, (1, 1))","('UNSAT', 0.14508366584777832, -1, -1, -1, (1, 1))","('UNSAT', 0.1490633487701416, -1, -1, -1, (1, 1))","('UNSAT', 0.14795970916748047, -1, -1, -1, (1, 1))","('UNSAT', 0.14849233627319336, -1, -1, -1, (1, 1))","('UNSAT', 0.1497509479522705, -1, -1, -1, (1, 1))","('UNSAT', 0.14278912544250488, -1, -1, -1, (1, 1))","('UNSAT', 0.14153194427490234, -1, -1, -1, (1, 1))","('UNSAT', 0.14847755432128906, -1, -1, -1, (1, 1))","('UNSAT', 0.14452290534973145, -1, -1, -1, (1, 1))","('UNSAT', 0.1490786075592041, -1, -1, -1, (1, 1))","('UNSAT', 0.14618968963623047, -1, -1, -1, (1, 1))","('UNSAT', 0.1499776840209961, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.11936402320861816, -1, -1, -1, (2, 1))","('UNSAT', 0.22904682159423828, -1, -1, -1, (2, 1))","('UNSAT', 0.13896512985229492, -1, -1, -1, (2, 1))","('UNSAT', 0.1470475196838379, -1, -1, -1, (2, 1))","('UNSAT', 0.14242768287658691, -1, -1, -1, (2, 1))","('UNSAT', 0.14835190773010254, -1, -1, -1, (2, 1))","('UNSAT', 0.14870405197143555, -1, -1, -1, (2, 1))","('UNSAT', 0.148468017578125, -1, -1, -1, (2, 1))","('UNSAT', 0.14133906364440918, -1, -1, -1, (2, 1))","('UNSAT', 0.14006423950195312, -1, -1, -1, (2, 1))","('UNSAT', 0.14989972114562988, -1, -1, -1, (2, 1))","('UNSAT', 0.14463520050048828, -1, -1, -1, (2, 1))","('UNSAT', 0.14392447471618652, -1, -1, -1, (2, 1))","('UNSAT', 0.14442062377929688, -1, -1, -1, (2, 1))","('UNSAT', 0.13152146339416504, -1, -1, -1, (2, 1))","('UNSAT', 0.14725089073181152, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.24434351921081543, -1, -1, -1, (3, 1))","('UNSAT', 0.06138873100280762, -1, -1, -1, (3, 1))","('UNSAT', 0.14256811141967773, -1, -1, -1, (3, 1))","('UNSAT', 0.14419078826904297, -1, -1, -1, (3, 1))","('UNSAT', 0.14335060119628906, -1, -1, -1, (3, 1))","('UNSAT', 0.14711523056030273, -1, -1, -1, (3, 1))","('UNSAT', 0.14728546142578125, -1, -1, -1, (3, 1))","('UNSAT', 0.150038480758667, -1, -1, -1, (3, 1))","('UNSAT', 0.1441631317138672, -1, -1, -1, (3, 1))","('UNSAT', 0.14246344566345215, -1, -1, -1, (3, 1))","('UNSAT', 0.14600729942321777, -1, -1, -1, (3, 1))","('UNSAT', 0.14518332481384277, -1, -1, -1, (3, 1))","('UNSAT', 0.1461951732635498, -1, -1, -1, (3, 1))","('UNSAT', 0.1490020751953125, -1, -1, -1, (3, 1))","('UNSAT', 0.13658833503723145, -1, -1, -1, (3, 1))","('UNSAT', 0.14538359642028809, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.24731945991516113, -1, -1, -1, (4, 1))","('UNSAT', 0.06054186820983887, -1, -1, -1, (4, 1))","('UNSAT', 0.147003173828125, -1, -1, -1, (4, 1))","('UNSAT', 0.14629125595092773, -1, -1, -1, (4, 1))","('UNSAT', 0.14350366592407227, -1, -1, -1, (4, 1))","('UNSAT', 0.14435219764709473, -1, -1, -1, (4, 1))","('UNSAT', 0.14925694465637207, -1, -1, -1, (4, 1))","('UNSAT', 0.14894986152648926, -1, -1, -1, (4, 1))","('UNSAT', 0.14719486236572266, -1, -1, -1, (4, 1))","('UNSAT', 0.13999009132385254, -1, -1, -1, (4, 1))","('UNSAT', 0.14255499839782715, -1, -1, -1, (4, 1))","('UNSAT', 0.1483166217803955, -1, -1, -1, (4, 1))","('UNSAT', 0.14907121658325195, -1, -1, -1, (4, 1))","('UNSAT', 0.14894461631774902, -1, -1, -1, (4, 1))","('UNSAT', 0.13796067237854004, -1, -1, -1, (4, 1))","('UNSAT', 0.1442563533782959, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.11706328392028809, -1, -1, -1, (5, 1))","('UNSAT', 0.06051135063171387, -1, -1, -1, (5, 1))","('UNSAT', 0.1446387767791748, -1, -1, -1, (5, 1))","('UNSAT', 0.1454920768737793, -1, -1, -1, (5, 1))","('UNSAT', 0.14549660682678223, -1, -1, -1, (5, 1))","('UNSAT', 0.1455399990081787, -1, -1, -1, (5, 1))","('UNSAT', 0.15042495727539062, -1, -1, -1, (5, 1))","('UNSAT', 0.15100622177124023, -1, -1, -1, (5, 1))","('UNSAT', 0.14471793174743652, -1, -1, -1, (5, 1))","('UNSAT', 0.14137601852416992, -1, -1, -1, (5, 1))","('UNSAT', 0.13995099067687988, -1, -1, -1, (5, 1))","('UNSAT', 0.1498119831085205, -1, -1, -1, (5, 1))","('UNSAT', 0.1472177505493164, -1, -1, -1, (5, 1))","('UNSAT', 0.14927172660827637, -1, -1, -1, (5, 1))","('UNSAT', 0.14064812660217285, -1, -1, -1, (5, 1))","('UNSAT', 0.1448068618774414, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.11627411842346191, -1, -1, -1, (6, 1))","('UNSAT', 0.06434822082519531, -1, -1, -1, (6, 1))","('UNSAT', 0.14980816841125488, -1, -1, -1, (6, 1))","('UNSAT', 0.14391160011291504, -1, -1, -1, (6, 1))","('UNSAT', 0.14565515518188477, -1, -1, -1, (6, 1))","('UNSAT', 0.14393854141235352, -1, -1, -1, (6, 1))","('UNSAT', 0.14966559410095215, -1, -1, -1, (6, 1))","('UNSAT', 0.15000391006469727, -1, -1, -1, (6, 1))","('UNSAT', 0.1443309783935547, -1, -1, -1, (6, 1))","('UNSAT', 0.1420135498046875, -1, -1, -1, (6, 1))","('UNSAT', 0.1337594985961914, -1, -1, -1, (6, 1))","('UNSAT', 0.14829778671264648, -1, -1, -1, (6, 1))","('UNSAT', 0.14742064476013184, -1, -1, -1, (6, 1))","('UNSAT', 0.14314985275268555, -1, -1, -1, (6, 1))","('UNSAT', 0.14320611953735352, -1, -1, -1, (6, 1))","('UNSAT', 0.1479651927947998, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.11729812622070312, -1, -1, -1, (7, 1))","('UNSAT', 0.06289100646972656, -1, -1, -1, (7, 1))","('UNSAT', 0.14863967895507812, -1, -1, -1, (7, 1))","('UNSAT', 0.14370441436767578, -1, -1, -1, (7, 1))","('UNSAT', 0.14681649208068848, -1, -1, -1, (7, 1))","('UNSAT', 0.14484333992004395, -1, -1, -1, (7, 1))","('UNSAT', 0.14780473709106445, -1, -1, -1, (7, 1))","('UNSAT', 0.14712238311767578, -1, -1, -1, (7, 1))","('UNSAT', 0.14463329315185547, -1, -1, -1, (7, 1))","('UNSAT', 0.14394521713256836, -1, -1, -1, (7, 1))","('UNSAT', 0.14257454872131348, -1, -1, -1, (7, 1))","('UNSAT', 0.14627647399902344, -1, -1, -1, (7, 1))","('UNSAT', 0.14898443222045898, -1, -1, -1, (7, 1))","('UNSAT', 0.14490342140197754, -1, -1, -1, (7, 1))","('UNSAT', 0.142822265625, -1, -1, -1, (7, 1))","('UNSAT', 0.14660978317260742, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.11925625801086426, -1, -1, -1, (8, 1))","('UNSAT', 0.06122016906738281, -1, -1, -1, (8, 1))","('UNSAT', 0.14720845222473145, -1, -1, -1, (8, 1))","('UNSAT', 0.14984512329101562, -1, -1, -1, (8, 1))","('UNSAT', 0.1462574005126953, -1, -1, -1, (8, 1))","('UNSAT', 0.1454627513885498, -1, -1, -1, (8, 1))","('UNSAT', 0.14748501777648926, -1, -1, -1, (8, 1))","('UNSAT', 0.14867901802062988, -1, -1, -1, (8, 1))","('UNSAT', 0.14549517631530762, -1, -1, -1, (8, 1))","('UNSAT', 0.14681720733642578, -1, -1, -1, (8, 1))","('UNSAT', 0.1440904140472412, -1, -1, -1, (8, 1))","('UNSAT', 0.14655804634094238, -1, -1, -1, (8, 1))","('UNSAT', 0.13995862007141113, -1, -1, -1, (8, 1))","('UNSAT', 0.14649462699890137, -1, -1, -1, (8, 1))","('UNSAT', 0.14070677757263184, -1, -1, -1, (8, 1))","('UNSAT', 0.14504051208496094, -1, -1, -1, (8, 1))"
