iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03480887413024902, -1, -1, -1, (0, 1))","('UNSAT', 1.0250153541564941, -1, -1, -1, (0, 1))","('UNSAT', 0.6590359210968018, -1, -1, -1, (0, 1))","('UNSAT', 0.6501295566558838, -1, -1, -1, (0, 1))","('UNSAT', 0.66473388671875, -1, -1, -1, (0, 1))","('UNSAT', 0.6601099967956543, -1, -1, -1, (0, 1))","('UNSAT', 0.6656241416931152, -1, -1, -1, (0, 1))","('UNSAT', 0.6546359062194824, -1, -1, -1, (0, 1))","('UNSAT', 0.6646764278411865, -1, -1, -1, (0, 1))","('UNSAT', 0.6672847270965576, -1, -1, -1, (0, 1))","('UNSAT', 0.6567831039428711, -1, -1, -1, (0, 1))","('UNSAT', 0.6653497219085693, -1, -1, -1, (0, 1))","('UNSAT', 0.6577389240264893, -1, -1, -1, (0, 1))","('UNSAT', 0.6546535491943359, -1, -1, -1, (0, 1))","('UNSAT', 0.6506211757659912, -1, -1, -1, (0, 1))","('UNSAT', 0.6536242961883545, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 3.620256185531616, 17.3641, 0.089545, 6.539328751387e-06, (1, 1))","('SAT', 2.9184932708740234, 8.9167, 0.040805, 1.900904976537e-06, (1, 1))","('UNSAT', 0.1384894847869873, -1, -1, -1, (1, 1))","('UNSAT', 0.14373135566711426, -1, -1, -1, (1, 1))","('UNSAT', 0.14241409301757812, -1, -1, -1, (1, 1))","('UNSAT', 0.14032387733459473, -1, -1, -1, (1, 1))","('UNSAT', 0.13753223419189453, -1, -1, -1, (1, 1))","('UNSAT', 0.13892602920532227, -1, -1, -1, (1, 1))","('UNSAT', 0.1450355052947998, -1, -1, -1, (1, 1))","('UNSAT', 0.1472327709197998, -1, -1, -1, (1, 1))","('UNSAT', 0.1413421630859375, -1, -1, -1, (1, 1))","('UNSAT', 0.14645147323608398, -1, -1, -1, (1, 1))","('UNSAT', 0.13991498947143555, -1, -1, -1, (1, 1))","('UNSAT', 0.1601572036743164, -1, -1, -1, (1, 1))","('UNSAT', 0.15961265563964844, -1, -1, -1, (1, 1))","('UNSAT', 0.14538097381591797, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9349360466003418, -1, -1, -1, (2, 1))","('UNSAT', 0.9228532314300537, -1, -1, -1, (2, 1))","('UNSAT', 0.9379336833953857, -1, -1, -1, (2, 1))","('UNSAT', 0.9208428859710693, -1, -1, -1, (2, 1))","('UNSAT', 0.9220290184020996, -1, -1, -1, (2, 1))","('UNSAT', 0.9282810688018799, -1, -1, -1, (2, 1))","('UNSAT', 0.9535455703735352, -1, -1, -1, (2, 1))","('UNSAT', 0.9447824954986572, -1, -1, -1, (2, 1))","('UNSAT', 0.9281530380249023, -1, -1, -1, (2, 1))","('UNSAT', 0.9381906986236572, -1, -1, -1, (2, 1))","('UNSAT', 0.9067482948303223, -1, -1, -1, (2, 1))","('UNSAT', 0.9321084022521973, -1, -1, -1, (2, 1))","('UNSAT', 0.8965885639190674, -1, -1, -1, (2, 1))","('UNSAT', 0.9320497512817383, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9383487701416016, -1, -1, -1, (3, 1))","('UNSAT', 0.9494342803955078, -1, -1, -1, (3, 1))","('UNSAT', 0.9507637023925781, -1, -1, -1, (3, 1))","('UNSAT', 0.9454195499420166, -1, -1, -1, (3, 1))","('UNSAT', 0.931877613067627, -1, -1, -1, (3, 1))","('UNSAT', 0.9563133716583252, -1, -1, -1, (3, 1))","('UNSAT', 0.9561944007873535, -1, -1, -1, (3, 1))","('UNSAT', 0.9867384433746338, -1, -1, -1, (3, 1))","('UNSAT', 0.9680807590484619, -1, -1, -1, (3, 1))","('UNSAT', 0.94510817527771, -1, -1, -1, (3, 1))","('UNSAT', 0.9324262142181396, -1, -1, -1, (3, 1))","('UNSAT', 0.9596998691558838, -1, -1, -1, (3, 1))","('UNSAT', 0.9043021202087402, -1, -1, -1, (3, 1))","('UNSAT', 0.9656345844268799, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9543759822845459, -1, -1, -1, (4, 1))","('UNSAT', 0.9658455848693848, -1, -1, -1, (4, 1))","('UNSAT', 0.9568281173706055, -1, -1, -1, (4, 1))","('UNSAT', 0.9480712413787842, -1, -1, -1, (4, 1))","('UNSAT', 0.9513235092163086, -1, -1, -1, (4, 1))","('UNSAT', 0.9587228298187256, -1, -1, -1, (4, 1))","('UNSAT', 0.9778294563293457, -1, -1, -1, (4, 1))","('UNSAT', 0.9825935363769531, -1, -1, -1, (4, 1))","('UNSAT', 0.9785230159759521, -1, -1, -1, (4, 1))","('UNSAT', 0.9590795040130615, -1, -1, -1, (4, 1))","('UNSAT', 0.9408402442932129, -1, -1, -1, (4, 1))","('UNSAT', 0.9693620204925537, -1, -1, -1, (4, 1))","('UNSAT', 0.9430208206176758, -1, -1, -1, (4, 1))","('UNSAT', 0.9770214557647705, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9414989948272705, -1, -1, -1, (5, 1))","('UNSAT', 0.9614076614379883, -1, -1, -1, (5, 1))","('UNSAT', 0.948249340057373, -1, -1, -1, (5, 1))","('UNSAT', 0.924217939376831, -1, -1, -1, (5, 1))","('UNSAT', 0.9415595531463623, -1, -1, -1, (5, 1))","('UNSAT', 0.9515609741210938, -1, -1, -1, (5, 1))","('UNSAT', 0.9508774280548096, -1, -1, -1, (5, 1))","('UNSAT', 0.970048189163208, -1, -1, -1, (5, 1))","('UNSAT', 0.9625418186187744, -1, -1, -1, (5, 1))","('UNSAT', 0.9548027515411377, -1, -1, -1, (5, 1))","('UNSAT', 0.9543461799621582, -1, -1, -1, (5, 1))","('UNSAT', 0.9594118595123291, -1, -1, -1, (5, 1))","('UNSAT', 0.9493873119354248, -1, -1, -1, (5, 1))","('UNSAT', 0.9696998596191406, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9534387588500977, -1, -1, -1, (6, 1))","('UNSAT', 0.9563705921173096, -1, -1, -1, (6, 1))","('UNSAT', 0.9395585060119629, -1, -1, -1, (6, 1))","('UNSAT', 0.9041390419006348, -1, -1, -1, (6, 1))","('UNSAT', 0.9617712497711182, -1, -1, -1, (6, 1))","('UNSAT', 0.9489598274230957, -1, -1, -1, (6, 1))","('UNSAT', 0.9595320224761963, -1, -1, -1, (6, 1))","('UNSAT', 0.9550361633300781, -1, -1, -1, (6, 1))","('UNSAT', 0.9566690921783447, -1, -1, -1, (6, 1))","('UNSAT', 0.9432318210601807, -1, -1, -1, (6, 1))","('UNSAT', 0.9385082721710205, -1, -1, -1, (6, 1))","('UNSAT', 0.960211992263794, -1, -1, -1, (6, 1))","('UNSAT', 0.9824004173278809, -1, -1, -1, (6, 1))","('UNSAT', 0.9604055881500244, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9437615871429443, -1, -1, -1, (7, 1))","('UNSAT', 0.9721376895904541, -1, -1, -1, (7, 1))","('UNSAT', 0.9597604274749756, -1, -1, -1, (7, 1))","('UNSAT', 0.9216911792755127, -1, -1, -1, (7, 1))","('UNSAT', 0.9636549949645996, -1, -1, -1, (7, 1))","('UNSAT', 0.9545822143554688, -1, -1, -1, (7, 1))","('UNSAT', 0.9382302761077881, -1, -1, -1, (7, 1))","('UNSAT', 0.9474399089813232, -1, -1, -1, (7, 1))","('UNSAT', 0.9554221630096436, -1, -1, -1, (7, 1))","('UNSAT', 0.9366648197174072, -1, -1, -1, (7, 1))","('UNSAT', 0.9395205974578857, -1, -1, -1, (7, 1))","('UNSAT', 0.9451820850372314, -1, -1, -1, (7, 1))","('UNSAT', 0.9844555854797363, -1, -1, -1, (7, 1))","('UNSAT', 0.9657912254333496, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9474277496337891, -1, -1, -1, (8, 1))","('UNSAT', 0.9701800346374512, -1, -1, -1, (8, 1))","('UNSAT', 0.9575667381286621, -1, -1, -1, (8, 1))","('UNSAT', 0.9556770324707031, -1, -1, -1, (8, 1))","('UNSAT', 0.9620990753173828, -1, -1, -1, (8, 1))","('UNSAT', 0.9619660377502441, -1, -1, -1, (8, 1))","('UNSAT', 0.9774038791656494, -1, -1, -1, (8, 1))","('UNSAT', 0.9612569808959961, -1, -1, -1, (8, 1))","('UNSAT', 0.9582488536834717, -1, -1, -1, (8, 1))","('UNSAT', 0.948634147644043, -1, -1, -1, (8, 1))","('UNSAT', 0.9367420673370361, -1, -1, -1, (8, 1))","('UNSAT', 0.9596521854400635, -1, -1, -1, (8, 1))","('UNSAT', 0.9948782920837402, -1, -1, -1, (8, 1))","('UNSAT', 0.9496665000915527, -1, -1, -1, (8, 1))"
