iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01631927490234375, -1, -1, -1, (0, 1))","('UNSAT', 0.018958568572998047, -1, -1, -1, (0, 1))","('UNSAT', 0.019287109375, -1, -1, -1, (0, 1))","('UNSAT', 0.018261194229125977, -1, -1, -1, (0, 1))","('UNSAT', 0.018472671508789062, -1, -1, -1, (0, 1))","('UNSAT', 0.0194547176361084, -1, -1, -1, (0, 1))","('UNSAT', 0.01959371566772461, -1, -1, -1, (0, 1))","('UNSAT', 0.02045440673828125, -1, -1, -1, (0, 1))","('UNSAT', 0.015392541885375977, -1, -1, -1, (0, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X1),"('UNSAT', 0.0294649600982666, -1, -1, -1, (1, 1))","('UNSAT', 0.026050806045532227, -1, -1, -1, (1, 1))","('UNSAT', 0.024859905242919922, -1, -1, -1, (1, 1))","('UNSAT', 0.036267757415771484, -1, -1, -1, (1, 1))","('UNSAT', 0.024465084075927734, -1, -1, -1, (1, 1))","('UNSAT', 0.02496027946472168, -1, -1, -1, (1, 1))","('UNSAT', 0.026248693466186523, -1, -1, -1, (1, 1))","('UNSAT', 0.025483369827270508, -1, -1, -1, (1, 1))","('UNSAT', 0.021161317825317383, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X1),"('UNSAT', 0.031238555908203125, -1, -1, -1, (2, 1))","('UNSAT', 0.03452134132385254, -1, -1, -1, (2, 1))","('UNSAT', 0.03562569618225098, -1, -1, -1, (2, 1))","('UNSAT', 0.031334877014160156, -1, -1, -1, (2, 1))","('UNSAT', 0.04359149932861328, -1, -1, -1, (2, 1))","('UNSAT', 0.047231435775756836, -1, -1, -1, (2, 1))","('UNSAT', 0.034123897552490234, -1, -1, -1, (2, 1))","('UNSAT', 0.0494379997253418, -1, -1, -1, (2, 1))","('UNSAT', 0.02747631072998047, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('UNSAT', 0.019574642181396484, -1, -1, -1, (3, 1))","('UNSAT', 0.031813621520996094, -1, -1, -1, (3, 1))","('UNSAT', 0.030961036682128906, -1, -1, -1, (3, 1))","('UNSAT', 0.0419156551361084, -1, -1, -1, (3, 1))","('UNSAT', 0.03303217887878418, -1, -1, -1, (3, 1))","('UNSAT', 0.025447368621826172, -1, -1, -1, (3, 1))","('UNSAT', 0.03249716758728027, -1, -1, -1, (3, 1))","('UNSAT', 0.02710247039794922, -1, -1, -1, (3, 1))","('UNSAT', 0.035102128982543945, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('UNSAT', 0.029497385025024414, -1, -1, -1, (4, 1))","('UNSAT', 0.030147314071655273, -1, -1, -1, (4, 1))","('UNSAT', 0.032639265060424805, -1, -1, -1, (4, 1))","('UNSAT', 0.029885530471801758, -1, -1, -1, (4, 1))","('UNSAT', 0.04494452476501465, -1, -1, -1, (4, 1))","('UNSAT', 0.04737734794616699, -1, -1, -1, (4, 1))","('UNSAT', 0.0331273078918457, -1, -1, -1, (4, 1))","('UNSAT', 0.044583797454833984, -1, -1, -1, (4, 1))","('UNSAT', 0.02706599235534668, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('UNSAT', 0.028630733489990234, -1, -1, -1, (5, 1))","('UNSAT', 0.04296135902404785, -1, -1, -1, (5, 1))","('UNSAT', 0.030706167221069336, -1, -1, -1, (5, 1))","('UNSAT', 0.04043388366699219, -1, -1, -1, (5, 1))","('UNSAT', 0.03238415718078613, -1, -1, -1, (5, 1))","('UNSAT', 0.030019760131835938, -1, -1, -1, (5, 1))","('UNSAT', 0.024351835250854492, -1, -1, -1, (5, 1))","('UNSAT', 0.03139925003051758, -1, -1, -1, (5, 1))","('UNSAT', 0.02008986473083496, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('UNSAT', 0.02955174446105957, -1, -1, -1, (6, 1))","('UNSAT', 0.030834197998046875, -1, -1, -1, (6, 1))","('UNSAT', 0.029381752014160156, -1, -1, -1, (6, 1))","('UNSAT', 0.022624969482421875, -1, -1, -1, (6, 1))","('UNSAT', 0.03134751319885254, -1, -1, -1, (6, 1))","('UNSAT', 0.04161715507507324, -1, -1, -1, (6, 1))","('UNSAT', 0.041895389556884766, -1, -1, -1, (6, 1))","('UNSAT', 0.046462059020996094, -1, -1, -1, (6, 1))","('UNSAT', 0.01935863494873047, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('UNSAT', 0.08174252510070801, -1, -1, -1, (1, 2))","('UNSAT', 0.04706382751464844, -1, -1, -1, (1, 2))","('UNSAT', 0.046692609786987305, -1, -1, -1, (1, 2))","('UNSAT', 0.05094265937805176, -1, -1, -1, (1, 2))","('UNSAT', 0.046297550201416016, -1, -1, -1, (1, 2))","('UNSAT', 0.048021554946899414, -1, -1, -1, (1, 2))","('UNSAT', 0.126953125, -1, -1, -1, (1, 2))","('UNSAT', 0.04600358009338379, -1, -1, -1, (1, 2))","('UNSAT', 0.05923748016357422, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('UNSAT', 0.09184694290161133, -1, -1, -1, (2, 2))","('UNSAT', 0.116302490234375, -1, -1, -1, (2, 2))","('UNSAT', 0.11969637870788574, -1, -1, -1, (2, 2))","('UNSAT', 0.10534071922302246, -1, -1, -1, (2, 2))","('UNSAT', 0.09744930267333984, -1, -1, -1, (2, 2))","('UNSAT', 0.11298847198486328, -1, -1, -1, (2, 2))","('UNSAT', 0.13614630699157715, -1, -1, -1, (2, 2))","('UNSAT', 0.11229324340820312, -1, -1, -1, (2, 2))","('UNSAT', 0.08232760429382324, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
