iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.035251617431640625, -1, -1, -1, (0, 1))","('UNSAT', 0.030886173248291016, -1, -1, -1, (0, 1))","('UNSAT', 0.031450748443603516, -1, -1, -1, (0, 1))","('UNSAT', 0.026815176010131836, -1, -1, -1, (0, 1))","('UNSAT', 0.028103351593017578, -1, -1, -1, (0, 1))","('UNSAT', 0.025565147399902344, -1, -1, -1, (0, 1))","('UNSAT', 0.023960351943969727, -1, -1, -1, (0, 1))","('UNSAT', 0.025634050369262695, -1, -1, -1, (0, 1))","('UNSAT', 0.025449275970458984, -1, -1, -1, (0, 1))","('UNSAT', 0.02155160903930664, -1, -1, -1, (0, 1))","('UNSAT', 0.02160167694091797, -1, -1, -1, (0, 1))","('UNSAT', 0.040859222412109375, -1, -1, -1, (0, 1))","('UNSAT', 0.03186655044555664, -1, -1, -1, (0, 1))","('UNSAT', 0.018720388412475586, -1, -1, -1, (0, 1))","('UNSAT', 0.023780107498168945, -1, -1, -1, (0, 1))","('UNSAT', 0.021235942840576172, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.04802703857421875, -1, -1, -1, (1, 1))","('UNSAT', 0.04564976692199707, -1, -1, -1, (1, 1))","('UNSAT', 0.10032081604003906, -1, -1, -1, (1, 1))","('UNSAT', 0.03795766830444336, -1, -1, -1, (1, 1))","('UNSAT', 0.050667762756347656, -1, -1, -1, (1, 1))","('UNSAT', 0.0279996395111084, -1, -1, -1, (1, 1))","('UNSAT', 0.02629828453063965, -1, -1, -1, (1, 1))","('UNSAT', 0.02687549591064453, -1, -1, -1, (1, 1))","('UNSAT', 0.06554102897644043, -1, -1, -1, (1, 1))","('UNSAT', 0.03727602958679199, -1, -1, -1, (1, 1))","('UNSAT', 0.038240671157836914, -1, -1, -1, (1, 1))","('UNSAT', 0.050284624099731445, -1, -1, -1, (1, 1))","('UNSAT', 0.03227663040161133, -1, -1, -1, (1, 1))","('UNSAT', 0.03011488914489746, -1, -1, -1, (1, 1))","('UNSAT', 0.04478144645690918, -1, -1, -1, (1, 1))","('UNSAT', 0.03083515167236328, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.10168623924255371, -1, -1, -1, (2, 1))","('UNSAT', 0.11700892448425293, -1, -1, -1, (2, 1))","('UNSAT', 0.15903496742248535, -1, -1, -1, (2, 1))","('UNSAT', 0.06999063491821289, -1, -1, -1, (2, 1))","('UNSAT', 0.05721902847290039, -1, -1, -1, (2, 1))","('UNSAT', 0.051576852798461914, -1, -1, -1, (2, 1))","('UNSAT', 0.03278636932373047, -1, -1, -1, (2, 1))","('UNSAT', 0.06458234786987305, -1, -1, -1, (2, 1))","('UNSAT', 0.034244537353515625, -1, -1, -1, (2, 1))","('UNSAT', 0.0674445629119873, -1, -1, -1, (2, 1))","('UNSAT', 0.10582089424133301, -1, -1, -1, (2, 1))","('UNSAT', 0.04433941841125488, -1, -1, -1, (2, 1))","('UNSAT', 0.045300960540771484, -1, -1, -1, (2, 1))","('UNSAT', 0.0747687816619873, -1, -1, -1, (2, 1))","('UNSAT', 0.17233610153198242, -1, -1, -1, (2, 1))","('UNSAT', 0.07280373573303223, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.1378781795501709, -1, -1, -1, (3, 1))","('UNSAT', 0.142838716506958, -1, -1, -1, (3, 1))","('UNSAT', 0.07904720306396484, -1, -1, -1, (3, 1))","('UNSAT', 0.11895060539245605, -1, -1, -1, (3, 1))","('UNSAT', 0.06720447540283203, -1, -1, -1, (3, 1))","('UNSAT', 0.04818916320800781, -1, -1, -1, (3, 1))","('UNSAT', 0.05993366241455078, -1, -1, -1, (3, 1))","('UNSAT', 0.03470468521118164, -1, -1, -1, (3, 1))","('UNSAT', 0.03418445587158203, -1, -1, -1, (3, 1))","('UNSAT', 0.14281415939331055, -1, -1, -1, (3, 1))","('UNSAT', 0.03638267517089844, -1, -1, -1, (3, 1))","('UNSAT', 0.03071451187133789, -1, -1, -1, (3, 1))","('UNSAT', 0.03394651412963867, -1, -1, -1, (3, 1))","('UNSAT', 0.11817312240600586, -1, -1, -1, (3, 1))","('UNSAT', 0.061997413635253906, -1, -1, -1, (3, 1))","('UNSAT', 0.040090322494506836, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.07999038696289062, -1, -1, -1, (4, 1))","('UNSAT', 0.24237608909606934, -1, -1, -1, (4, 1))","('UNSAT', 0.11771273612976074, -1, -1, -1, (4, 1))","('UNSAT', 0.1459338665008545, -1, -1, -1, (4, 1))","('UNSAT', 0.14119601249694824, -1, -1, -1, (4, 1))","('UNSAT', 0.07093572616577148, -1, -1, -1, (4, 1))","('UNSAT', 0.07913708686828613, -1, -1, -1, (4, 1))","('UNSAT', 0.04955315589904785, -1, -1, -1, (4, 1))","('UNSAT', 0.08140325546264648, -1, -1, -1, (4, 1))","('UNSAT', 0.05315852165222168, -1, -1, -1, (4, 1))","('UNSAT', 0.04942488670349121, -1, -1, -1, (4, 1))","('UNSAT', 0.041402339935302734, -1, -1, -1, (4, 1))","('UNSAT', 0.2578096389770508, -1, -1, -1, (4, 1))","('UNSAT', 0.0738067626953125, -1, -1, -1, (4, 1))","('UNSAT', 0.04641270637512207, -1, -1, -1, (4, 1))","('UNSAT', 0.03909611701965332, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.09607100486755371, -1, -1, -1, (5, 1))","('UNSAT', 0.10647439956665039, -1, -1, -1, (5, 1))","('UNSAT', 0.07085037231445312, -1, -1, -1, (5, 1))","('UNSAT', 0.05008816719055176, -1, -1, -1, (5, 1))","('UNSAT', 0.06433367729187012, -1, -1, -1, (5, 1))","('UNSAT', 0.05342602729797363, -1, -1, -1, (5, 1))","('UNSAT', 0.07443523406982422, -1, -1, -1, (5, 1))","('UNSAT', 0.10939931869506836, -1, -1, -1, (5, 1))","('UNSAT', 0.035271406173706055, -1, -1, -1, (5, 1))","('UNSAT', 0.12011837959289551, -1, -1, -1, (5, 1))","('UNSAT', 0.0742330551147461, -1, -1, -1, (5, 1))","('UNSAT', 0.04120969772338867, -1, -1, -1, (5, 1))","('UNSAT', 0.1865253448486328, -1, -1, -1, (5, 1))","('UNSAT', 0.07048821449279785, -1, -1, -1, (5, 1))","('UNSAT', 0.04791903495788574, -1, -1, -1, (5, 1))","('UNSAT', 0.040129899978637695, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.06797242164611816, -1, -1, -1, (6, 1))","('UNSAT', 0.25073766708374023, -1, -1, -1, (6, 1))","('UNSAT', 0.059739112854003906, -1, -1, -1, (6, 1))","('UNSAT', 0.04763293266296387, -1, -1, -1, (6, 1))","('UNSAT', 0.03731513023376465, -1, -1, -1, (6, 1))","('UNSAT', 0.0824427604675293, -1, -1, -1, (6, 1))","('UNSAT', 0.08038759231567383, -1, -1, -1, (6, 1))","('UNSAT', 0.08485722541809082, -1, -1, -1, (6, 1))","('UNSAT', 0.0902249813079834, -1, -1, -1, (6, 1))","('UNSAT', 0.11766552925109863, -1, -1, -1, (6, 1))","('UNSAT', 0.08678317070007324, -1, -1, -1, (6, 1))","('UNSAT', 0.04142045974731445, -1, -1, -1, (6, 1))","('UNSAT', 0.5478520393371582, -1, -1, -1, (6, 1))","('UNSAT', 0.07609176635742188, -1, -1, -1, (6, 1))","('UNSAT', 0.04535245895385742, -1, -1, -1, (6, 1))","('UNSAT', 0.040932416915893555, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.10264396667480469, -1, -1, -1, (7, 1))","('UNSAT', 0.15053534507751465, -1, -1, -1, (7, 1))","('UNSAT', 0.04709792137145996, -1, -1, -1, (7, 1))","('UNSAT', 0.03354525566101074, -1, -1, -1, (7, 1))","('UNSAT', 0.039458274841308594, -1, -1, -1, (7, 1))","('UNSAT', 0.09242630004882812, -1, -1, -1, (7, 1))","('UNSAT', 0.08013153076171875, -1, -1, -1, (7, 1))","('UNSAT', 0.046129465103149414, -1, -1, -1, (7, 1))","('UNSAT', 0.13817334175109863, -1, -1, -1, (7, 1))","('UNSAT', 0.07817792892456055, -1, -1, -1, (7, 1))","('UNSAT', 0.0897359848022461, -1, -1, -1, (7, 1))","('UNSAT', 0.04255080223083496, -1, -1, -1, (7, 1))","('UNSAT', 0.5479857921600342, -1, -1, -1, (7, 1))","('UNSAT', 0.07186365127563477, -1, -1, -1, (7, 1))","('UNSAT', 0.047901153564453125, -1, -1, -1, (7, 1))","('UNSAT', 0.03942370414733887, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.07295370101928711, -1, -1, -1, (8, 1))","('UNSAT', 0.0729987621307373, -1, -1, -1, (8, 1))","('UNSAT', 0.08916687965393066, -1, -1, -1, (8, 1))","('UNSAT', 0.03562808036804199, -1, -1, -1, (8, 1))","('UNSAT', 0.08417320251464844, -1, -1, -1, (8, 1))","('UNSAT', 0.09434962272644043, -1, -1, -1, (8, 1))","('UNSAT', 0.07867932319641113, -1, -1, -1, (8, 1))","('UNSAT', 0.09066009521484375, -1, -1, -1, (8, 1))","('UNSAT', 0.11608242988586426, -1, -1, -1, (8, 1))","('UNSAT', 0.07513856887817383, -1, -1, -1, (8, 1))","('UNSAT', 0.1146707534790039, -1, -1, -1, (8, 1))","('UNSAT', 0.04131817817687988, -1, -1, -1, (8, 1))","('UNSAT', 0.5521242618560791, -1, -1, -1, (8, 1))","('UNSAT', 0.07347726821899414, -1, -1, -1, (8, 1))","('UNSAT', 0.045710086822509766, -1, -1, -1, (8, 1))","('UNSAT', 0.04105806350708008, -1, -1, -1, (8, 1))"
