iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.3701419830322266, 22.5264, 0.089545, 7.755313163215999e-06, (0, 1))","('SAT', 2.8157970905303955, 9.386, 0.061174, 1.81506663921e-06, (0, 1))","('UNSAT', 0.018985986709594727, -1, -1, -1, (0, 1))","('UNSAT', 0.01843428611755371, -1, -1, -1, (0, 1))","('UNSAT', 0.01927947998046875, -1, -1, -1, (0, 1))","('UNSAT', 0.018882036209106445, -1, -1, -1, (0, 1))","('UNSAT', 0.019084930419921875, -1, -1, -1, (0, 1))","('UNSAT', 0.019811630249023438, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.6943862438201904, -1, -1, -1, (1, 1))","('UNSAT', 1.6556994915008545, -1, -1, -1, (1, 1))","('UNSAT', 1.6826767921447754, -1, -1, -1, (1, 1))","('UNSAT', 1.740891456604004, -1, -1, -1, (1, 1))","('UNSAT', 1.6748695373535156, -1, -1, -1, (1, 1))","('UNSAT', 1.7864460945129395, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4346363544464111, -1, -1, -1, (2, 1))","('UNSAT', 1.463557481765747, -1, -1, -1, (2, 1))","('UNSAT', 1.4766933917999268, -1, -1, -1, (2, 1))","('UNSAT', 1.4810709953308105, -1, -1, -1, (2, 1))","('UNSAT', 1.467073678970337, -1, -1, -1, (2, 1))","('UNSAT', 1.5022966861724854, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4762318134307861, -1, -1, -1, (3, 1))","('UNSAT', 1.4605588912963867, -1, -1, -1, (3, 1))","('UNSAT', 1.4607980251312256, -1, -1, -1, (3, 1))","('UNSAT', 1.4936907291412354, -1, -1, -1, (3, 1))","('UNSAT', 1.4498329162597656, -1, -1, -1, (3, 1))","('UNSAT', 1.4887175559997559, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.45756196975708, -1, -1, -1, (4, 1))","('UNSAT', 1.4497652053833008, -1, -1, -1, (4, 1))","('UNSAT', 1.505720615386963, -1, -1, -1, (4, 1))","('UNSAT', 1.483377456665039, -1, -1, -1, (4, 1))","('UNSAT', 1.4252748489379883, -1, -1, -1, (4, 1))","('UNSAT', 1.4978857040405273, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4755148887634277, -1, -1, -1, (5, 1))","('UNSAT', 1.4505972862243652, -1, -1, -1, (5, 1))","('UNSAT', 1.4946682453155518, -1, -1, -1, (5, 1))","('UNSAT', 1.507500171661377, -1, -1, -1, (5, 1))","('UNSAT', 1.4414722919464111, -1, -1, -1, (5, 1))","('UNSAT', 1.4900274276733398, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4470915794372559, -1, -1, -1, (6, 1))","('UNSAT', 1.5433368682861328, -1, -1, -1, (6, 1))","('UNSAT', 1.4499993324279785, -1, -1, -1, (6, 1))","('UNSAT', 1.4948968887329102, -1, -1, -1, (6, 1))","('UNSAT', 1.4827067852020264, -1, -1, -1, (6, 1))","('UNSAT', 1.51340913772583, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4514875411987305, -1, -1, -1, (7, 1))","('UNSAT', 1.4424571990966797, -1, -1, -1, (7, 1))","('UNSAT', 1.4847352504730225, -1, -1, -1, (7, 1))","('UNSAT', 1.4989128112792969, -1, -1, -1, (7, 1))","('UNSAT', 1.4660418033599854, -1, -1, -1, (7, 1))","('UNSAT', 1.501587152481079, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.4077427387237549, -1, -1, -1, (8, 1))","('UNSAT', 1.4403479099273682, -1, -1, -1, (8, 1))","('UNSAT', 1.458282232284546, -1, -1, -1, (8, 1))","('UNSAT', 1.5197110176086426, -1, -1, -1, (8, 1))","('UNSAT', 1.4159376621246338, -1, -1, -1, (8, 1))","('UNSAT', 1.4863693714141846, -1, -1, -1, (8, 1))"
