iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 31.852549076080322, 73.2108, 0.215881, 2.8504347938000003e-05, (0, 1))","('SAT', 25.979885816574097, 48.8072, 0.21446, 1.6860636606e-05, (0, 1))","('UNSAT', 0.21846866607666016, -1, -1, -1, (0, 1))","('UNSAT', 0.08092713356018066, -1, -1, -1, (0, 1))","('UNSAT', 0.516016960144043, -1, -1, -1, (0, 1))","('UNSAT', 0.06648111343383789, -1, -1, -1, (0, 1))","('UNSAT', 0.3523871898651123, -1, -1, -1, (0, 1))","('UNSAT', 0.3302738666534424, -1, -1, -1, (0, 1))","('UNSAT', 0.38745689392089844, -1, -1, -1, (0, 1))","('UNSAT', 0.33828234672546387, -1, -1, -1, (0, 1))","('UNSAT', 0.38679957389831543, -1, -1, -1, (0, 1))","('UNSAT', 0.3452301025390625, -1, -1, -1, (0, 1))","('UNSAT', 0.3803246021270752, -1, -1, -1, (0, 1))","('UNSAT', 0.35616374015808105, -1, -1, -1, (0, 1))","('UNSAT', 0.3170759677886963, -1, -1, -1, (0, 1))","('UNSAT', 0.3831028938293457, -1, -1, -1, (0, 1))","('UNSAT', 0.3413228988647461, -1, -1, -1, (0, 1))","('UNSAT', 0.37162113189697266, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29585862159729004, -1, -1, -1, (1, 1))","('UNSAT', 0.6096887588500977, -1, -1, -1, (1, 1))","('UNSAT', 1.2172503471374512, -1, -1, -1, (1, 1))","('SAT', 25.250296354293823, 30.0352, 0.138114, 7.275020379893e-06, (1, 1))","('UNSAT', 8.155896186828613, -1, -1, -1, (1, 1))","('UNSAT', 7.916612148284912, -1, -1, -1, (1, 1))","('UNSAT', 8.752045392990112, -1, -1, -1, (1, 1))","('UNSAT', 8.156030416488647, -1, -1, -1, (1, 1))","('UNSAT', 8.894562005996704, -1, -1, -1, (1, 1))","('UNSAT', 8.18859601020813, -1, -1, -1, (1, 1))","('UNSAT', 8.86259937286377, -1, -1, -1, (1, 1))","('UNSAT', 8.053415775299072, -1, -1, -1, (1, 1))","('UNSAT', 7.716894626617432, -1, -1, -1, (1, 1))","('UNSAT', 8.88944935798645, -1, -1, -1, (1, 1))","('UNSAT', 8.135963201522827, -1, -1, -1, (1, 1))","('UNSAT', 9.11597490310669, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.3690595626831055, -1, -1, -1, (2, 1))","('UNSAT', 5.671938180923462, -1, -1, -1, (2, 1))","('UNSAT', 7.980956315994263, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.57672643661499, -1, -1, -1, (2, 1))","('UNSAT', 4.445010662078857, -1, -1, -1, (2, 1))","('UNSAT', 4.587412357330322, -1, -1, -1, (2, 1))","('UNSAT', 4.596463203430176, -1, -1, -1, (2, 1))","('UNSAT', 5.022322654724121, -1, -1, -1, (2, 1))","('UNSAT', 4.581182479858398, -1, -1, -1, (2, 1))","('UNSAT', 4.995493412017822, -1, -1, -1, (2, 1))","('UNSAT', 4.469591379165649, -1, -1, -1, (2, 1))","('UNSAT', 4.28614616394043, -1, -1, -1, (2, 1))","('UNSAT', 5.0304083824157715, -1, -1, -1, (2, 1))","('UNSAT', 4.567932605743408, -1, -1, -1, (2, 1))","('UNSAT', 5.123249053955078, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.4261438846588135, -1, -1, -1, (3, 1))","('UNSAT', 2.512406349182129, -1, -1, -1, (3, 1))","('UNSAT', 13.384670734405518, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.549625158309937, -1, -1, -1, (3, 1))","('UNSAT', 9.267111778259277, -1, -1, -1, (3, 1))","('UNSAT', 9.635096073150635, -1, -1, -1, (3, 1))","('UNSAT', 9.585909605026245, -1, -1, -1, (3, 1))","('UNSAT', 10.41060996055603, -1, -1, -1, (3, 1))","('UNSAT', 9.540580987930298, -1, -1, -1, (3, 1))","('UNSAT', 10.365297794342041, -1, -1, -1, (3, 1))","('UNSAT', 9.501967906951904, -1, -1, -1, (3, 1))","('UNSAT', 9.128560781478882, -1, -1, -1, (3, 1))","('UNSAT', 10.349352836608887, -1, -1, -1, (3, 1))","('UNSAT', 9.503665924072266, -1, -1, -1, (3, 1))","('UNSAT', 11.116337776184082, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.4037816524505615, -1, -1, -1, (4, 1))","('UNSAT', 2.4799156188964844, -1, -1, -1, (4, 1))","('UNSAT', 9.386839628219604, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.339178562164307, -1, -1, -1, (4, 1))","('UNSAT', 8.102591276168823, -1, -1, -1, (4, 1))","('UNSAT', 8.374327182769775, -1, -1, -1, (4, 1))","('UNSAT', 8.268033742904663, -1, -1, -1, (4, 1))","('UNSAT', 9.113283395767212, -1, -1, -1, (4, 1))","('UNSAT', 8.316184759140015, -1, -1, -1, (4, 1))","('UNSAT', 9.048545360565186, -1, -1, -1, (4, 1))","('UNSAT', 8.385519742965698, -1, -1, -1, (4, 1))","('UNSAT', 8.318825244903564, -1, -1, -1, (4, 1))","('UNSAT', 9.080077171325684, -1, -1, -1, (4, 1))","('UNSAT', 8.317777395248413, -1, -1, -1, (4, 1))","('UNSAT', 9.04966402053833, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.4084632396698, -1, -1, -1, (5, 1))","('UNSAT', 2.4940714836120605, -1, -1, -1, (5, 1))","('UNSAT', 8.056574583053589, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.608346223831177, -1, -1, -1, (5, 1))","('UNSAT', 9.565377235412598, -1, -1, -1, (5, 1))","('UNSAT', 9.547491788864136, -1, -1, -1, (5, 1))","('UNSAT', 9.308154821395874, -1, -1, -1, (5, 1))","('UNSAT', 10.40723991394043, -1, -1, -1, (5, 1))","('UNSAT', 9.538541078567505, -1, -1, -1, (5, 1))","('UNSAT', 10.363248109817505, -1, -1, -1, (5, 1))","('UNSAT', 9.440388679504395, -1, -1, -1, (5, 1))","('UNSAT', 12.140824317932129, -1, -1, -1, (5, 1))","('UNSAT', 10.413689374923706, -1, -1, -1, (5, 1))","('UNSAT', 9.494129180908203, -1, -1, -1, (5, 1))","('UNSAT', 10.372405767440796, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.4205620288848877, -1, -1, -1, (6, 1))","('UNSAT', 2.4937336444854736, -1, -1, -1, (6, 1))","('UNSAT', 8.058785200119019, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.536274194717407, -1, -1, -1, (6, 1))","('UNSAT', 10.210789442062378, -1, -1, -1, (6, 1))","('UNSAT', 9.547688245773315, -1, -1, -1, (6, 1))","('UNSAT', 9.267538070678711, -1, -1, -1, (6, 1))","('UNSAT', 9.851273775100708, -1, -1, -1, (6, 1))","('UNSAT', 9.56254506111145, -1, -1, -1, (6, 1))","('UNSAT', 10.375438451766968, -1, -1, -1, (6, 1))","('UNSAT', 9.564228296279907, -1, -1, -1, (6, 1))","('UNSAT', 11.354225873947144, -1, -1, -1, (6, 1))","('UNSAT', 10.44296932220459, -1, -1, -1, (6, 1))","('UNSAT', 9.474173545837402, -1, -1, -1, (6, 1))","('UNSAT', 10.417670011520386, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.416905403137207, -1, -1, -1, (7, 1))","('UNSAT', 2.509692668914795, -1, -1, -1, (7, 1))","('UNSAT', 8.05362319946289, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.54720425605774, -1, -1, -1, (7, 1))","('UNSAT', 11.205729722976685, -1, -1, -1, (7, 1))","('UNSAT', 9.565128564834595, -1, -1, -1, (7, 1))","('UNSAT', 9.187504768371582, -1, -1, -1, (7, 1))","('UNSAT', 9.599680423736572, -1, -1, -1, (7, 1))","('UNSAT', 9.56619143486023, -1, -1, -1, (7, 1))","('UNSAT', 10.361026525497437, -1, -1, -1, (7, 1))","('UNSAT', 9.573909044265747, -1, -1, -1, (7, 1))","('UNSAT', 11.550921201705933, -1, -1, -1, (7, 1))","('UNSAT', 10.270177841186523, -1, -1, -1, (7, 1))","('UNSAT', 9.534950733184814, -1, -1, -1, (7, 1))","('UNSAT', 10.342673540115356, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.421180009841919, -1, -1, -1, (8, 1))","('UNSAT', 2.480808973312378, -1, -1, -1, (8, 1))","('UNSAT', 9.491454124450684, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.357206344604492, -1, -1, -1, (8, 1))","('UNSAT', 9.453146934509277, -1, -1, -1, (8, 1))","('UNSAT', 8.360214710235596, -1, -1, -1, (8, 1))","('UNSAT', 8.493845224380493, -1, -1, -1, (8, 1))","('UNSAT', 8.356417417526245, -1, -1, -1, (8, 1))","('UNSAT', 8.35170316696167, -1, -1, -1, (8, 1))","('UNSAT', 9.108245611190796, -1, -1, -1, (8, 1))","('UNSAT', 8.258540391921997, -1, -1, -1, (8, 1))","('UNSAT', 10.56734037399292, -1, -1, -1, (8, 1))","('UNSAT', 8.35927438735962, -1, -1, -1, (8, 1))","('UNSAT', 8.313335418701172, -1, -1, -1, (8, 1))","('UNSAT', 9.03835654258728, -1, -1, -1, (8, 1))"
