iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.023517370223999023, -1, -1, -1, (0, 1))","('UNSAT', 0.02301931381225586, -1, -1, -1, (0, 1))","('UNSAT', 0.02243351936340332, -1, -1, -1, (0, 1))","('UNSAT', 0.02266407012939453, -1, -1, -1, (0, 1))","('UNSAT', 0.023572444915771484, -1, -1, -1, (0, 1))","('UNSAT', 0.022435665130615234, -1, -1, -1, (0, 1))","('UNSAT', 0.022170305252075195, -1, -1, -1, (0, 1))","('UNSAT', 0.023693323135375977, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02455615997314453, -1, -1, -1, (1, 1))","('UNSAT', 0.03257298469543457, -1, -1, -1, (1, 1))","('UNSAT', 0.030699729919433594, -1, -1, -1, (1, 1))","('UNSAT', 0.031029462814331055, -1, -1, -1, (1, 1))","('UNSAT', 0.030916690826416016, -1, -1, -1, (1, 1))","('UNSAT', 0.030576467514038086, -1, -1, -1, (1, 1))","('UNSAT', 0.030909061431884766, -1, -1, -1, (1, 1))","('UNSAT', 0.03301858901977539, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.024193763732910156, -1, -1, -1, (2, 1))","('UNSAT', 0.030503511428833008, -1, -1, -1, (2, 1))","('UNSAT', 0.03030538558959961, -1, -1, -1, (2, 1))","('UNSAT', 0.030376195907592773, -1, -1, -1, (2, 1))","('UNSAT', 0.030331850051879883, -1, -1, -1, (2, 1))","('UNSAT', 0.03037714958190918, -1, -1, -1, (2, 1))","('UNSAT', 0.031040430068969727, -1, -1, -1, (2, 1))","('UNSAT', 0.033048152923583984, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.024114370346069336, -1, -1, -1, (3, 1))","('UNSAT', 0.030601024627685547, -1, -1, -1, (3, 1))","('UNSAT', 0.03066873550415039, -1, -1, -1, (3, 1))","('UNSAT', 0.03081035614013672, -1, -1, -1, (3, 1))","('UNSAT', 0.03137493133544922, -1, -1, -1, (3, 1))","('UNSAT', 0.031786203384399414, -1, -1, -1, (3, 1))","('UNSAT', 0.031032562255859375, -1, -1, -1, (3, 1))","('UNSAT', 0.03215837478637695, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.023189067840576172, -1, -1, -1, (4, 1))","('UNSAT', 0.030293941497802734, -1, -1, -1, (4, 1))","('UNSAT', 0.030342817306518555, -1, -1, -1, (4, 1))","('UNSAT', 0.03038763999938965, -1, -1, -1, (4, 1))","('UNSAT', 0.03087449073791504, -1, -1, -1, (4, 1))","('UNSAT', 0.03224015235900879, -1, -1, -1, (4, 1))","('UNSAT', 0.030117034912109375, -1, -1, -1, (4, 1))","('UNSAT', 0.03207874298095703, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.022885799407958984, -1, -1, -1, (5, 1))","('UNSAT', 0.030223608016967773, -1, -1, -1, (5, 1))","('UNSAT', 0.031819820404052734, -1, -1, -1, (5, 1))","('UNSAT', 0.030542850494384766, -1, -1, -1, (5, 1))","('UNSAT', 0.030773162841796875, -1, -1, -1, (5, 1))","('UNSAT', 0.030350685119628906, -1, -1, -1, (5, 1))","('UNSAT', 0.030122041702270508, -1, -1, -1, (5, 1))","('UNSAT', 0.04861044883728027, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.022960901260375977, -1, -1, -1, (6, 1))","('UNSAT', 0.03025364875793457, -1, -1, -1, (6, 1))","('UNSAT', 0.030241966247558594, -1, -1, -1, (6, 1))","('UNSAT', 0.0303189754486084, -1, -1, -1, (6, 1))","('UNSAT', 0.03036046028137207, -1, -1, -1, (6, 1))","('UNSAT', 0.030206680297851562, -1, -1, -1, (6, 1))","('UNSAT', 0.03234076499938965, -1, -1, -1, (6, 1))","('UNSAT', 0.03169679641723633, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.023200273513793945, -1, -1, -1, (7, 1))","('UNSAT', 0.030215740203857422, -1, -1, -1, (7, 1))","('UNSAT', 0.03036189079284668, -1, -1, -1, (7, 1))","('UNSAT', 0.03216409683227539, -1, -1, -1, (7, 1))","('UNSAT', 0.033844709396362305, -1, -1, -1, (7, 1))","('UNSAT', 0.030357837677001953, -1, -1, -1, (7, 1))","('UNSAT', 0.03249645233154297, -1, -1, -1, (7, 1))","('UNSAT', 0.03181910514831543, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.022904157638549805, -1, -1, -1, (8, 1))","('UNSAT', 0.030319929122924805, -1, -1, -1, (8, 1))","('UNSAT', 0.030385255813598633, -1, -1, -1, (8, 1))","('UNSAT', 0.03139615058898926, -1, -1, -1, (8, 1))","('UNSAT', 0.03178119659423828, -1, -1, -1, (8, 1))","('UNSAT', 0.030371665954589844, -1, -1, -1, (8, 1))","('UNSAT', 0.03018355369567871, -1, -1, -1, (8, 1))","('UNSAT', 0.0308077335357666, -1, -1, -1, (8, 1))"
