iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.011525154113769531, -1, -1, -1, (0, 1))","('UNSAT', 0.01165318489074707, -1, -1, -1, (0, 1))","('UNSAT', 0.011549234390258789, -1, -1, -1, (0, 1))","('UNSAT', 0.011560201644897461, -1, -1, -1, (0, 1))","('UNSAT', 0.011488199234008789, -1, -1, -1, (0, 1))","('UNSAT', 0.011525630950927734, -1, -1, -1, (0, 1))","('UNSAT', 0.011798381805419922, -1, -1, -1, (0, 1))","('UNSAT', 0.011409759521484375, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02335214614868164, -1, -1, -1, (1, 1))","('UNSAT', 0.023544788360595703, -1, -1, -1, (1, 1))","('UNSAT', 0.0243377685546875, -1, -1, -1, (1, 1))","('UNSAT', 0.023154020309448242, -1, -1, -1, (1, 1))","('UNSAT', 0.023264169692993164, -1, -1, -1, (1, 1))","('UNSAT', 0.023157119750976562, -1, -1, -1, (1, 1))","('UNSAT', 0.02303624153137207, -1, -1, -1, (1, 1))","('UNSAT', 0.022992849349975586, -1, -1, -1, (1, 1))"
(2X1),"('SAT', 0.04092884063720703, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.041368961334228516, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.04249382019042969, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.04103994369506836, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.04072141647338867, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.04061746597290039, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.04085040092468262, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))","('SAT', 0.040476322174072266, 17.3641, 0.116779, 3.581136979847e-06, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
