iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.04136919975280762, 11.7325, 0.098509, 2.4193768695109997e-06, (0, 1))","('SAT', 0.03977322578430176, 7.5088, 0.048096, 9.481607321504001e-07, (0, 1))","('UNSAT', 0.010811328887939453, -1, -1, -1, (0, 1))","('UNSAT', 0.010504961013793945, -1, -1, -1, (0, 1))","('UNSAT', 0.01039743423461914, -1, -1, -1, (0, 1))","('UNSAT', 0.010512590408325195, -1, -1, -1, (0, 1))","('UNSAT', 0.010469675064086914, -1, -1, -1, (0, 1))","('UNSAT', 0.010733842849731445, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.020948410034179688, -1, -1, -1, (1, 1))","('UNSAT', 0.020694494247436523, -1, -1, -1, (1, 1))","('UNSAT', 0.020509958267211914, -1, -1, -1, (1, 1))","('UNSAT', 0.020429134368896484, -1, -1, -1, (1, 1))","('UNSAT', 0.020749330520629883, -1, -1, -1, (1, 1))","('UNSAT', 0.021004438400268555, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025327205657958984, -1, -1, -1, (2, 1))","('UNSAT', 0.0245819091796875, -1, -1, -1, (2, 1))","('UNSAT', 0.025096416473388672, -1, -1, -1, (2, 1))","('UNSAT', 0.02527165412902832, -1, -1, -1, (2, 1))","('UNSAT', 0.025310039520263672, -1, -1, -1, (2, 1))","('UNSAT', 0.025635480880737305, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.038748979568481445, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.036830902099609375, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03753399848937988, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.038488149642944336, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.03789520263671875, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))","('SAT', 0.037789344787597656, 7.5088, 0.048096, 9.481607321504001e-07, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
