iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.011923789978027344, -1, -1, -1, (0, 1))","('UNSAT', 0.01135396957397461, -1, -1, -1, (0, 1))","('UNSAT', 0.011486530303955078, -1, -1, -1, (0, 1))","('UNSAT', 0.01133584976196289, -1, -1, -1, (0, 1))","('UNSAT', 0.011192083358764648, -1, -1, -1, (0, 1))","('UNSAT', 0.011661052703857422, -1, -1, -1, (0, 1))","('UNSAT', 0.011713981628417969, -1, -1, -1, (0, 1))","('UNSAT', 0.011579275131225586, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.012014627456665039, -1, -1, -1, (1, 1))","('UNSAT', 0.011594295501708984, -1, -1, -1, (1, 1))","('UNSAT', 0.011254549026489258, -1, -1, -1, (1, 1))","('UNSAT', 0.010903596878051758, -1, -1, -1, (1, 1))","('UNSAT', 0.011223316192626953, -1, -1, -1, (1, 1))","('UNSAT', 0.011442899703979492, -1, -1, -1, (1, 1))","('UNSAT', 0.011564016342163086, -1, -1, -1, (1, 1))","('UNSAT', 0.011640548706054688, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.01436305046081543, -1, -1, -1, (2, 1))","('UNSAT', 0.01450347900390625, -1, -1, -1, (2, 1))","('UNSAT', 0.013441801071166992, -1, -1, -1, (2, 1))","('UNSAT', 0.013317346572875977, -1, -1, -1, (2, 1))","('UNSAT', 0.013512134552001953, -1, -1, -1, (2, 1))","('UNSAT', 0.0141754150390625, -1, -1, -1, (2, 1))","('UNSAT', 0.014407634735107422, -1, -1, -1, (2, 1))","('UNSAT', 0.014448404312133789, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.014363765716552734, -1, -1, -1, (3, 1))","('UNSAT', 0.014451265335083008, -1, -1, -1, (3, 1))","('UNSAT', 0.013785600662231445, -1, -1, -1, (3, 1))","('UNSAT', 0.013573169708251953, -1, -1, -1, (3, 1))","('UNSAT', 0.013619184494018555, -1, -1, -1, (3, 1))","('UNSAT', 0.014343500137329102, -1, -1, -1, (3, 1))","('UNSAT', 0.014257192611694336, -1, -1, -1, (3, 1))","('UNSAT', 0.014084339141845703, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.014672994613647461, -1, -1, -1, (4, 1))","('UNSAT', 0.014364242553710938, -1, -1, -1, (4, 1))","('UNSAT', 0.013868570327758789, -1, -1, -1, (4, 1))","('UNSAT', 0.01372671127319336, -1, -1, -1, (4, 1))","('UNSAT', 0.014243602752685547, -1, -1, -1, (4, 1))","('UNSAT', 0.014591455459594727, -1, -1, -1, (4, 1))","('UNSAT', 0.014516353607177734, -1, -1, -1, (4, 1))","('UNSAT', 0.013973236083984375, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.015909194946289062, -1, -1, -1, (1, 2))","('UNSAT', 0.015332460403442383, -1, -1, -1, (1, 2))","('UNSAT', 0.01476144790649414, -1, -1, -1, (1, 2))","('UNSAT', 0.01451253890991211, -1, -1, -1, (1, 2))","('UNSAT', 0.015534400939941406, -1, -1, -1, (1, 2))","('UNSAT', 0.015612125396728516, -1, -1, -1, (1, 2))","('UNSAT', 0.015460014343261719, -1, -1, -1, (1, 2))","('UNSAT', 0.014733314514160156, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.014918804168701172, -1, -1, -1, (2, 2))","('UNSAT', 0.014605522155761719, -1, -1, -1, (2, 2))","('UNSAT', 0.015508651733398438, -1, -1, -1, (2, 2))","('UNSAT', 0.01493382453918457, -1, -1, -1, (2, 2))","('UNSAT', 0.015026092529296875, -1, -1, -1, (2, 2))","('UNSAT', 0.01568913459777832, -1, -1, -1, (2, 2))","('UNSAT', 0.01521611213684082, -1, -1, -1, (2, 2))","('UNSAT', 0.014697790145874023, -1, -1, -1, (2, 2))"
(3X2),"('UNSAT', 0.01488041877746582, -1, -1, -1, (3, 2))","('UNSAT', 0.015120267868041992, -1, -1, -1, (3, 2))","('UNSAT', 0.01457071304321289, -1, -1, -1, (3, 2))","('UNSAT', 0.03137397766113281, -1, -1, -1, (3, 2))","('UNSAT', 0.014681816101074219, -1, -1, -1, (3, 2))","('UNSAT', 0.015552282333374023, -1, -1, -1, (3, 2))","('UNSAT', 0.014755010604858398, -1, -1, -1, (3, 2))","('UNSAT', 0.014546632766723633, -1, -1, -1, (3, 2))"
(4X2),"('UNSAT', 0.015733957290649414, -1, -1, -1, (4, 2))","('UNSAT', 0.01505899429321289, -1, -1, -1, (4, 2))","('UNSAT', 0.014946460723876953, -1, -1, -1, (4, 2))","('UNSAT', 0.014411211013793945, -1, -1, -1, (4, 2))","('UNSAT', 0.014925956726074219, -1, -1, -1, (4, 2))","('UNSAT', 0.015491962432861328, -1, -1, -1, (4, 2))","('UNSAT', 0.014886617660522461, -1, -1, -1, (4, 2))","('UNSAT', 0.014760494232177734, -1, -1, -1, (4, 2))"
(1X3),"('UNSAT', 0.021048307418823242, -1, -1, -1, (1, 3))","('UNSAT', 0.024187803268432617, -1, -1, -1, (1, 3))","('UNSAT', 0.025514841079711914, -1, -1, -1, (1, 3))","('UNSAT', 0.02512955665588379, -1, -1, -1, (1, 3))","('UNSAT', 0.025372743606567383, -1, -1, -1, (1, 3))","('UNSAT', 0.027295589447021484, -1, -1, -1, (1, 3))","('UNSAT', 0.02553558349609375, -1, -1, -1, (1, 3))","('UNSAT', 0.025538921356201172, -1, -1, -1, (1, 3))"
(2X3),"('UNSAT', 0.027805566787719727, -1, -1, -1, (2, 3))","('UNSAT', 0.02642345428466797, -1, -1, -1, (2, 3))","('UNSAT', 0.02586650848388672, -1, -1, -1, (2, 3))","('UNSAT', 0.025603532791137695, -1, -1, -1, (2, 3))","('UNSAT', 0.026214122772216797, -1, -1, -1, (2, 3))","('UNSAT', 0.0276031494140625, -1, -1, -1, (2, 3))","('UNSAT', 0.026566267013549805, -1, -1, -1, (2, 3))","('UNSAT', 0.02579021453857422, -1, -1, -1, (2, 3))"
(3X3),"('UNSAT', 0.02652430534362793, -1, -1, -1, (3, 3))","('UNSAT', 0.026675939559936523, -1, -1, -1, (3, 3))","('UNSAT', 0.02666926383972168, -1, -1, -1, (3, 3))","('UNSAT', 0.026525497436523438, -1, -1, -1, (3, 3))","('UNSAT', 0.026424169540405273, -1, -1, -1, (3, 3))","('UNSAT', 0.02752852439880371, -1, -1, -1, (3, 3))","('UNSAT', 0.026880979537963867, -1, -1, -1, (3, 3))","('UNSAT', 0.027320146560668945, -1, -1, -1, (3, 3))"
(4X3),"('UNSAT', 0.027298688888549805, -1, -1, -1, (4, 3))","('UNSAT', 0.027129650115966797, -1, -1, -1, (4, 3))","('UNSAT', 0.02746725082397461, -1, -1, -1, (4, 3))","('UNSAT', 0.025969982147216797, -1, -1, -1, (4, 3))","('UNSAT', 0.02615952491760254, -1, -1, -1, (4, 3))","('UNSAT', 0.02727675437927246, -1, -1, -1, (4, 3))","('UNSAT', 0.026559114456176758, -1, -1, -1, (4, 3))","('UNSAT', 0.02833104133605957, -1, -1, -1, (4, 3))"
(1X4),"('UNSAT', 0.027286052703857422, -1, -1, -1, (1, 4))","('UNSAT', 0.02588653564453125, -1, -1, -1, (1, 4))","('UNSAT', 0.02641010284423828, -1, -1, -1, (1, 4))","('UNSAT', 0.02588343620300293, -1, -1, -1, (1, 4))","('UNSAT', 0.026728153228759766, -1, -1, -1, (1, 4))","('UNSAT', 0.02640843391418457, -1, -1, -1, (1, 4))","('UNSAT', 0.026486873626708984, -1, -1, -1, (1, 4))","('UNSAT', 0.026892423629760742, -1, -1, -1, (1, 4))"
(2X4),"('UNSAT', 0.022333621978759766, -1, -1, -1, (2, 4))","('UNSAT', 0.021463394165039062, -1, -1, -1, (2, 4))","('UNSAT', 0.02071070671081543, -1, -1, -1, (2, 4))","('UNSAT', 0.021196842193603516, -1, -1, -1, (2, 4))","('UNSAT', 0.021399736404418945, -1, -1, -1, (2, 4))","('UNSAT', 0.02147674560546875, -1, -1, -1, (2, 4))","('UNSAT', 0.021264314651489258, -1, -1, -1, (2, 4))","('UNSAT', 0.0215146541595459, -1, -1, -1, (2, 4))"
(3X4),"('SAT', 0.053952932357788086, 21.5878, 0.125285, 6.731781013514e-06, (3, 4))","('SAT', 0.05223345756530762, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.052393198013305664, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.05174660682678223, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.05335187911987305, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.054039716720581055, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.05331540107727051, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))","('SAT', 0.05274009704589844, 22.5264, 0.11319, 8.161428922903998e-06, (3, 4))"
(4X4),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
