iterations,1,2,3,4,5,6
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.25348687171936035, 13.6097, 0.083222, 2.977315034514e-06, (0, 1))","('SAT', 0.19091367721557617, 3.2851, 0.038257, 3.567429303075e-07, (0, 1))","('UNSAT', 0.012123823165893555, -1, -1, -1, (0, 1))","('UNSAT', 0.012045145034790039, -1, -1, -1, (0, 1))","('UNSAT', 0.012052774429321289, -1, -1, -1, (0, 1))","('UNSAT', 0.011858463287353516, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.034416913986206055, -1, -1, -1, (1, 1))","('UNSAT', 0.0352778434753418, -1, -1, -1, (1, 1))","('UNSAT', 0.03533148765563965, -1, -1, -1, (1, 1))","('UNSAT', 0.035921335220336914, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09587216377258301, -1, -1, -1, (2, 1))","('UNSAT', 0.1006474494934082, -1, -1, -1, (2, 1))","('UNSAT', 0.09923505783081055, -1, -1, -1, (2, 1))","('UNSAT', 0.09585976600646973, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11573171615600586, -1, -1, -1, (3, 1))","('UNSAT', 0.09646201133728027, -1, -1, -1, (3, 1))","('UNSAT', 0.0997154712677002, -1, -1, -1, (3, 1))","('UNSAT', 0.09615468978881836, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09355616569519043, -1, -1, -1, (4, 1))","('UNSAT', 0.09432220458984375, -1, -1, -1, (4, 1))","('UNSAT', 0.09320330619812012, -1, -1, -1, (4, 1))","('UNSAT', 0.0948493480682373, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09426021575927734, -1, -1, -1, (5, 1))","('UNSAT', 0.09601879119873047, -1, -1, -1, (5, 1))","('UNSAT', 0.09814071655273438, -1, -1, -1, (5, 1))","('UNSAT', 0.09634089469909668, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10497045516967773, -1, -1, -1, (6, 1))","('UNSAT', 0.09466314315795898, -1, -1, -1, (6, 1))","('UNSAT', 0.09339118003845215, -1, -1, -1, (6, 1))","('UNSAT', 0.09657835960388184, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03537893295288086, -1, -1, -1, (1, 2))","('UNSAT', 0.03461456298828125, -1, -1, -1, (1, 2))","('UNSAT', 0.03502511978149414, -1, -1, -1, (1, 2))","('UNSAT', 0.0352635383605957, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.19202566146850586, 3.2851, 0.038257, 3.567429303075e-07, (2, 2))","('SAT', 0.1903390884399414, 3.2851, 0.038257, 3.567429303075e-07, (2, 2))","('SAT', 0.1883697509765625, 3.2851, 0.038257, 3.567429303075e-07, (2, 2))","('SAT', 0.18745207786560059, 3.2851, 0.038257, 3.567429303075e-07, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
