iterations,1,2,3,4,5,6
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.26071810722351074, 14.079, 0.083635, 3.318008111819e-06, (0, 1))","('UNSAT', 0.0629570484161377, -1, -1, -1, (0, 1))","('UNSAT', 0.015743017196655273, -1, -1, -1, (0, 1))","('UNSAT', 0.020854949951171875, -1, -1, -1, (0, 1))","('UNSAT', 0.11897778511047363, -1, -1, -1, (0, 1))","('UNSAT', 0.09585094451904297, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.2126598358154297, 6.1009, 0.038257, 7.544235245405e-07, (1, 1))","('UNSAT', 0.049895524978637695, -1, -1, -1, (1, 1))","('UNSAT', 0.07886838912963867, -1, -1, -1, (1, 1))","('UNSAT', 0.1315009593963623, -1, -1, -1, (1, 1))","('UNSAT', 0.10152292251586914, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.2003178596496582, 8.4474, 0.061931, 1.2051948488079998e-06, (2, 1))","('SAT', 0.19959473609924316, 7.0395, 0.055989, 1.151940978161e-06, (2, 1))","('UNSAT', 0.1225433349609375, -1, -1, -1, (2, 1))","('UNSAT', 0.1273975372314453, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.1957545280456543, 9.386, 0.061455, 1.5115280120879998e-06, (3, 1))","('SAT', 0.19938182830810547, 7.9781, 0.061931, 1.0303946282869999e-06, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
