iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 37.83465123176575, 120.1408, 0.45241, 6.955546268728e-05, (0, 1))","('SAT', 35.7409131526947, 111.2241, 0.360709, 5.863186743227e-05, (0, 1))","('UNSAT', 0.06954264640808105, -1, -1, -1, (0, 1))","('UNSAT', 1.2910420894622803, -1, -1, -1, (0, 1))","('UNSAT', 0.0691978931427002, -1, -1, -1, (0, 1))","('UNSAT', 0.2510819435119629, -1, -1, -1, (0, 1))","('UNSAT', 1.3422930240631104, -1, -1, -1, (0, 1))","('UNSAT', 0.06992506980895996, -1, -1, -1, (0, 1))","('UNSAT', 0.09859514236450195, -1, -1, -1, (0, 1))","('UNSAT', 0.06950616836547852, -1, -1, -1, (0, 1))","('UNSAT', 3.5712339878082275, -1, -1, -1, (0, 1))","('UNSAT', 1.685563325881958, -1, -1, -1, (0, 1))","('UNSAT', 0.08213186264038086, -1, -1, -1, (0, 1))","('UNSAT', 3.977940559387207, -1, -1, -1, (0, 1))","('UNSAT', 0.0701744556427002, -1, -1, -1, (0, 1))","('UNSAT', 1.2925927639007568, -1, -1, -1, (0, 1))","('UNSAT', 1.3452177047729492, -1, -1, -1, (0, 1))","('UNSAT', 1.6679768562316895, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5421154499053955, -1, -1, -1, (1, 1))","('UNSAT', 1.3443002700805664, -1, -1, -1, (1, 1))","('UNSAT', 0.7033414840698242, -1, -1, -1, (1, 1))","('UNSAT', 5.5624048709869385, -1, -1, -1, (1, 1))","('UNSAT', 1.3340415954589844, -1, -1, -1, (1, 1))","('UNSAT', 0.08411312103271484, -1, -1, -1, (1, 1))","('UNSAT', 4.128321886062622, -1, -1, -1, (1, 1))","('UNSAT', 0.12752819061279297, -1, -1, -1, (1, 1))","('UNSAT', 10.465523719787598, -1, -1, -1, (1, 1))","('UNSAT', 1.7739005088806152, -1, -1, -1, (1, 1))","('UNSAT', 0.4219653606414795, -1, -1, -1, (1, 1))","('UNSAT', 9.65505576133728, -1, -1, -1, (1, 1))","('UNSAT', 0.6981372833251953, -1, -1, -1, (1, 1))","('UNSAT', 1.2713167667388916, -1, -1, -1, (1, 1))","('UNSAT', 1.728973388671875, -1, -1, -1, (1, 1))","('UNSAT', 1.6303954124450684, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.43187451362609863, -1, -1, -1, (2, 1))","('UNSAT', 1.630622386932373, -1, -1, -1, (2, 1))","('UNSAT', 0.6948168277740479, -1, -1, -1, (2, 1))","('SAT', 34.856504917144775, 109.8162, 0.365156, 5.878525917069e-05, (2, 1))","('UNSAT', 0.8503460884094238, -1, -1, -1, (2, 1))","('SAT', 37.30461621284485, 109.8162, 0.365156, 5.878525917069e-05, (2, 1))","('SAT', 34.87044405937195, 109.8162, 0.365156, 5.878525917069e-05, (2, 1))","('UNSAT', 0.1301586627960205, -1, -1, -1, (2, 1))","('UNSAT', 10.508691549301147, -1, -1, -1, (2, 1))","('UNSAT', 1.7836384773254395, -1, -1, -1, (2, 1))","('SAT', 34.08819580078125, 109.8162, 0.365156, 5.878525917069e-05, (2, 1))","('UNSAT', 10.303373575210571, -1, -1, -1, (2, 1))","('UNSAT', 0.7021582126617432, -1, -1, -1, (2, 1))","('UNSAT', 0.8237402439117432, -1, -1, -1, (2, 1))","('UNSAT', 0.570854902267456, -1, -1, -1, (2, 1))","('UNSAT', 1.6333673000335693, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.540412187576294, -1, -1, -1, (3, 1))","('UNSAT', 1.62367844581604, -1, -1, -1, (3, 1))","('UNSAT', 0.726677417755127, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8425343036651611, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12671470642089844, -1, -1, -1, (3, 1))","('UNSAT', 12.117733478546143, -1, -1, -1, (3, 1))","('UNSAT', 1.7876992225646973, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.73870062828064, -1, -1, -1, (3, 1))","('UNSAT', 0.6932263374328613, -1, -1, -1, (3, 1))","('UNSAT', 0.8630342483520508, -1, -1, -1, (3, 1))","('UNSAT', 0.5783238410949707, -1, -1, -1, (3, 1))","('UNSAT', 1.619168758392334, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5453169345855713, -1, -1, -1, (4, 1))","('UNSAT', 1.7205770015716553, -1, -1, -1, (4, 1))","('UNSAT', 0.7051596641540527, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8606631755828857, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1273787021636963, -1, -1, -1, (4, 1))","('UNSAT', 10.374440431594849, -1, -1, -1, (4, 1))","('UNSAT', 1.743133783340454, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.082240343093872, -1, -1, -1, (4, 1))","('UNSAT', 0.6920070648193359, -1, -1, -1, (4, 1))","('UNSAT', 0.8443295955657959, -1, -1, -1, (4, 1))","('UNSAT', 0.5662567615509033, -1, -1, -1, (4, 1))","('UNSAT', 1.6197872161865234, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5636498928070068, -1, -1, -1, (5, 1))","('UNSAT', 1.585012435913086, -1, -1, -1, (5, 1))","('UNSAT', 0.6866228580474854, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8414335250854492, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12768793106079102, -1, -1, -1, (5, 1))","('UNSAT', 13.08771824836731, -1, -1, -1, (5, 1))","('UNSAT', 1.640089511871338, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.671705722808838, -1, -1, -1, (5, 1))","('UNSAT', 0.696704626083374, -1, -1, -1, (5, 1))","('UNSAT', 0.863877534866333, -1, -1, -1, (5, 1))","('UNSAT', 0.5637176036834717, -1, -1, -1, (5, 1))","('UNSAT', 1.628511905670166, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5457377433776855, -1, -1, -1, (6, 1))","('UNSAT', 1.6120619773864746, -1, -1, -1, (6, 1))","('UNSAT', 0.688856840133667, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8527383804321289, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1268002986907959, -1, -1, -1, (6, 1))","('UNSAT', 12.165324449539185, -1, -1, -1, (6, 1))","('UNSAT', 1.6213512420654297, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.737680673599243, -1, -1, -1, (6, 1))","('UNSAT', 0.6782529354095459, -1, -1, -1, (6, 1))","('UNSAT', 0.8668200969696045, -1, -1, -1, (6, 1))","('UNSAT', 0.5442197322845459, -1, -1, -1, (6, 1))","('UNSAT', 1.6912600994110107, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5576741695404053, -1, -1, -1, (7, 1))","('UNSAT', 1.6197550296783447, -1, -1, -1, (7, 1))","('UNSAT', 0.6917572021484375, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8433842658996582, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12685012817382812, -1, -1, -1, (7, 1))","('UNSAT', 12.294111967086792, -1, -1, -1, (7, 1))","('UNSAT', 1.6003775596618652, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 6.731060266494751, -1, -1, -1, (7, 1))","('UNSAT', 0.687506914138794, -1, -1, -1, (7, 1))","('UNSAT', 0.8599317073822021, -1, -1, -1, (7, 1))","('UNSAT', 0.56136155128479, -1, -1, -1, (7, 1))","('UNSAT', 1.706566572189331, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5392842292785645, -1, -1, -1, (8, 1))","('UNSAT', 1.60951566696167, -1, -1, -1, (8, 1))","('UNSAT', 0.7067732810974121, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8163735866546631, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1274127960205078, -1, -1, -1, (8, 1))","('UNSAT', 10.379870653152466, -1, -1, -1, (8, 1))","('UNSAT', 1.5895681381225586, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.299762964248657, -1, -1, -1, (8, 1))","('UNSAT', 0.6748507022857666, -1, -1, -1, (8, 1))","('UNSAT', 0.8670415878295898, -1, -1, -1, (8, 1))","('UNSAT', 0.5781154632568359, -1, -1, -1, (8, 1))","('UNSAT', 1.6513466835021973, -1, -1, -1, (8, 1))"
