iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 118.43713092803955, 57.2546, 0.248316, 2.5209872546840003e-05, (0, 1))","('SAT', 107.34665608406067, 47.3993, 0.205498, 2.012512413785e-05, (0, 1))","('SAT', 98.5091917514801, 39.8905, 0.152638, 1.394479022565e-05, (0, 1))","('SAT', 117.30522894859314, 37.544, 0.132354, 1.3100768228470003e-05, (0, 1))","('SAT', 92.80781984329224, 27.2194, 0.099083, 9.67764572124e-06, (0, 1))","('UNSAT', 0.06399917602539062, -1, -1, -1, (0, 1))","('SAT', 101.86346650123596, 22.9957, 0.06685, 6.405019121303e-06, (0, 1))","('SAT', 86.36184310913086, 17.8334, 0.040805, 4.217812602292e-06, (0, 1))","('SAT', 70.63242888450623, 13.1404, 0.040805, 2.7758760552389997e-06, (0, 1))","('UNSAT', 0.1890242099761963, -1, -1, -1, (0, 1))","('UNSAT', 0.028003931045532227, -1, -1, -1, (0, 1))","('SAT', 78.29039525985718, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('UNSAT', 0.027911901473999023, -1, -1, -1, (0, 1))","('UNSAT', 0.033933162689208984, -1, -1, -1, (0, 1))","('UNSAT', 0.02743363380432129, -1, -1, -1, (0, 1))","('UNSAT', 0.026686906814575195, -1, -1, -1, (0, 1))","('UNSAT', 0.02754497528076172, -1, -1, -1, (0, 1))","('UNSAT', 0.02765059471130371, -1, -1, -1, (0, 1))","('UNSAT', 0.036363840103149414, -1, -1, -1, (0, 1))","('UNSAT', 0.026001691818237305, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04754376411437988, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.30507707595825195, -1, -1, -1, (1, 1))","('UNSAT', 0.08942961692810059, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0285489559173584, -1, -1, -1, (1, 1))","('UNSAT', 0.04553580284118652, -1, -1, -1, (1, 1))","('UNSAT', 0.02804398536682129, -1, -1, -1, (1, 1))","('UNSAT', 0.026392221450805664, -1, -1, -1, (1, 1))","('UNSAT', 0.027580738067626953, -1, -1, -1, (1, 1))","('UNSAT', 0.027927398681640625, -1, -1, -1, (1, 1))","('UNSAT', 0.04974055290222168, -1, -1, -1, (1, 1))","('UNSAT', 0.0469965934753418, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29712843894958496, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 77.92668914794922, 13.1404, 0.040805, 2.7758760552389997e-06, (2, 1))","('UNSAT', 0.028514623641967773, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02797102928161621, -1, -1, -1, (2, 1))","('SAT', 63.85954523086548, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('UNSAT', 0.027751445770263672, -1, -1, -1, (2, 1))","('UNSAT', 0.02641606330871582, -1, -1, -1, (2, 1))","('UNSAT', 0.02804112434387207, -1, -1, -1, (2, 1))","('UNSAT', 0.02773880958557129, -1, -1, -1, (2, 1))","('SAT', 65.2673134803772, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('UNSAT', 0.02675032615661621, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29917144775390625, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028048276901245117, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027817249298095703, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02740311622619629, -1, -1, -1, (3, 1))","('UNSAT', 0.026300668716430664, -1, -1, -1, (3, 1))","('UNSAT', 0.02768707275390625, -1, -1, -1, (3, 1))","('UNSAT', 0.027903079986572266, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.026441335678100586, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29836082458496094, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028233051300048828, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027881383895874023, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027530431747436523, -1, -1, -1, (4, 1))","('UNSAT', 0.02628350257873535, -1, -1, -1, (4, 1))","('UNSAT', 0.027671098709106445, -1, -1, -1, (4, 1))","('UNSAT', 0.027790307998657227, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02630305290222168, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29699230194091797, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02804112434387207, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0278472900390625, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027565956115722656, -1, -1, -1, (5, 1))","('UNSAT', 0.025890111923217773, -1, -1, -1, (5, 1))","('UNSAT', 0.02757883071899414, -1, -1, -1, (5, 1))","('UNSAT', 0.027767419815063477, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.026305675506591797, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2948341369628906, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027758121490478516, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027848243713378906, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02743244171142578, -1, -1, -1, (6, 1))","('UNSAT', 0.026295900344848633, -1, -1, -1, (6, 1))","('UNSAT', 0.027463674545288086, -1, -1, -1, (6, 1))","('UNSAT', 0.027755022048950195, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02637481689453125, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29282116889953613, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028054475784301758, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0279233455657959, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02737283706665039, -1, -1, -1, (7, 1))","('UNSAT', 0.026294231414794922, -1, -1, -1, (7, 1))","('UNSAT', 0.027380704879760742, -1, -1, -1, (7, 1))","('UNSAT', 0.02768397331237793, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02581167221069336, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.29213881492614746, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028069734573364258, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028000593185424805, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027760982513427734, -1, -1, -1, (8, 1))","('UNSAT', 0.02606058120727539, -1, -1, -1, (8, 1))","('UNSAT', 0.027545928955078125, -1, -1, -1, (8, 1))","('UNSAT', 0.028116226196289062, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025963544845581055, -1, -1, -1, (8, 1))"
