iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 104.95985436439514, 57.2546, 0.248316, 2.5209872546840003e-05, (0, 1))","('SAT', 105.09506011009216, 47.3993, 0.205498, 2.012512413785e-05, (0, 1))","('SAT', 119.9616539478302, 39.8905, 0.152638, 1.394479022565e-05, (0, 1))","('SAT', 102.51583743095398, 37.544, 0.132354, 1.3100768228470003e-05, (0, 1))","('SAT', 92.9191632270813, 27.2194, 0.099083, 9.67764572124e-06, (0, 1))","('UNSAT', 0.494828462600708, -1, -1, -1, (0, 1))","('SAT', 82.74978685379028, 22.9957, 0.06685, 6.405019121303e-06, (0, 1))","('SAT', 77.18593525886536, 12.2018, 0.040805, 3.281554427303e-06, (0, 1))","('SAT', 72.84121918678284, 7.5088, 0.040805, 1.8396174255029999e-06, (0, 1))","('UNSAT', 0.04708361625671387, -1, -1, -1, (0, 1))","('UNSAT', 1.396054744720459, -1, -1, -1, (0, 1))","('UNSAT', 0.042131900787353516, -1, -1, -1, (0, 1))","('UNSAT', 0.0462496280670166, -1, -1, -1, (0, 1))","('UNSAT', 1.3753647804260254, -1, -1, -1, (0, 1))","('UNSAT', 0.041318416595458984, -1, -1, -1, (0, 1))","('UNSAT', 0.04511857032775879, -1, -1, -1, (0, 1))","('UNSAT', 1.3861231803894043, -1, -1, -1, (0, 1))","('UNSAT', 1.3809912204742432, -1, -1, -1, (0, 1))","('UNSAT', 0.04639577865600586, -1, -1, -1, (0, 1))","('UNSAT', 1.4459946155548096, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.2485268115997314, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.7723739147186279, -1, -1, -1, (1, 1))","('UNSAT', 0.5449044704437256, -1, -1, -1, (1, 1))","('UNSAT', 0.7012953758239746, -1, -1, -1, (1, 1))","('UNSAT', 0.7609643936157227, -1, -1, -1, (1, 1))","('UNSAT', 0.5626747608184814, -1, -1, -1, (1, 1))","('UNSAT', 0.6517276763916016, -1, -1, -1, (1, 1))","('UNSAT', 0.7308773994445801, -1, -1, -1, (1, 1))","('UNSAT', 0.5749280452728271, -1, -1, -1, (1, 1))","('UNSAT', 0.5415916442871094, -1, -1, -1, (1, 1))","('UNSAT', 0.7437291145324707, -1, -1, -1, (1, 1))","('UNSAT', 0.5702195167541504, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9829916954040527, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1561894416809082, -1, -1, -1, (2, 1))","('SAT', 62.70650506019592, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('UNSAT', 1.009713888168335, -1, -1, -1, (2, 1))","('UNSAT', 1.1398138999938965, -1, -1, -1, (2, 1))","('SAT', 63.73392724990845, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('UNSAT', 0.986077070236206, -1, -1, -1, (2, 1))","('UNSAT', 1.0980033874511719, -1, -1, -1, (2, 1))","('SAT', 63.32972741127014, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('SAT', 73.8554835319519, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))","('UNSAT', 1.1160755157470703, -1, -1, -1, (2, 1))","('SAT', 64.94756889343262, 7.5088, 0.040805, 1.8396174255029999e-06, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9856727123260498, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1548821926116943, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.040088176727295, -1, -1, -1, (3, 1))","('UNSAT', 1.1396136283874512, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9883937835693359, -1, -1, -1, (3, 1))","('UNSAT', 1.0889110565185547, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1005182266235352, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9859709739685059, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2255017757415771, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.008056640625, -1, -1, -1, (4, 1))","('UNSAT', 1.1334164142608643, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.016190767288208, -1, -1, -1, (4, 1))","('UNSAT', 1.109330415725708, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0995965003967285, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9879271984100342, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2069382667541504, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.041698694229126, -1, -1, -1, (5, 1))","('UNSAT', 1.1339809894561768, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0105352401733398, -1, -1, -1, (5, 1))","('UNSAT', 1.0884618759155273, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.098391056060791, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.988978385925293, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1549768447875977, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0127654075622559, -1, -1, -1, (6, 1))","('UNSAT', 1.134507656097412, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0243818759918213, -1, -1, -1, (6, 1))","('UNSAT', 1.103452205657959, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1430532932281494, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9903638362884521, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.171111822128296, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0149214267730713, -1, -1, -1, (7, 1))","('UNSAT', 1.138270378112793, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0136549472808838, -1, -1, -1, (7, 1))","('UNSAT', 1.0972979068756104, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1229205131530762, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.9856595993041992, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1612927913665771, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.043543815612793, -1, -1, -1, (8, 1))","('UNSAT', 1.1256401538848877, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0190496444702148, -1, -1, -1, (8, 1))","('UNSAT', 0.9968631267547607, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.12296462059021, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))"
