iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.0940096378326416, -1, -1, -1, (0, 1))","('UNSAT', 0.10880827903747559, -1, -1, -1, (0, 1))","('UNSAT', 0.09449028968811035, -1, -1, -1, (0, 1))","('UNSAT', 0.10546183586120605, -1, -1, -1, (0, 1))","('UNSAT', 0.10654926300048828, -1, -1, -1, (0, 1))","('UNSAT', 0.10813546180725098, -1, -1, -1, (0, 1))","('UNSAT', 0.11003708839416504, -1, -1, -1, (0, 1))","('UNSAT', 0.108917236328125, -1, -1, -1, (0, 1))","('UNSAT', 0.1099708080291748, -1, -1, -1, (0, 1))","('UNSAT', 0.10594630241394043, -1, -1, -1, (0, 1))","('UNSAT', 0.10997724533081055, -1, -1, -1, (0, 1))","('UNSAT', 0.11049079895019531, -1, -1, -1, (0, 1))","('UNSAT', 0.10727643966674805, -1, -1, -1, (0, 1))","('UNSAT', 0.10531878471374512, -1, -1, -1, (0, 1))","('UNSAT', 0.10675311088562012, -1, -1, -1, (0, 1))","('UNSAT', 0.10819816589355469, -1, -1, -1, (0, 1))","('UNSAT', 0.10741186141967773, -1, -1, -1, (0, 1))","('UNSAT', 0.10755014419555664, -1, -1, -1, (0, 1))","('UNSAT', 0.11392927169799805, -1, -1, -1, (0, 1))","('UNSAT', 0.10761857032775879, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.20455408096313477, -1, -1, -1, (1, 1))","('UNSAT', 0.20515727996826172, -1, -1, -1, (1, 1))","('UNSAT', 0.1633315086364746, -1, -1, -1, (1, 1))","('UNSAT', 0.19279098510742188, -1, -1, -1, (1, 1))","('UNSAT', 0.10735845565795898, -1, -1, -1, (1, 1))","('UNSAT', 0.20382428169250488, -1, -1, -1, (1, 1))","('UNSAT', 0.11083793640136719, -1, -1, -1, (1, 1))","('UNSAT', 0.21935057640075684, -1, -1, -1, (1, 1))","('UNSAT', 0.1109001636505127, -1, -1, -1, (1, 1))","('UNSAT', 0.1869504451751709, -1, -1, -1, (1, 1))","('UNSAT', 0.1100006103515625, -1, -1, -1, (1, 1))","('UNSAT', 0.21007752418518066, -1, -1, -1, (1, 1))","('UNSAT', 0.1070253849029541, -1, -1, -1, (1, 1))","('UNSAT', 0.19104623794555664, -1, -1, -1, (1, 1))","('UNSAT', 0.1096792221069336, -1, -1, -1, (1, 1))","('UNSAT', 0.19958829879760742, -1, -1, -1, (1, 1))","('UNSAT', 0.1069648265838623, -1, -1, -1, (1, 1))","('UNSAT', 0.2200942039489746, -1, -1, -1, (1, 1))","('UNSAT', 0.11445403099060059, -1, -1, -1, (1, 1))","('UNSAT', 0.1981182098388672, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.20435309410095215, -1, -1, -1, (2, 1))","('UNSAT', 0.16309070587158203, -1, -1, -1, (2, 1))","('UNSAT', 0.20442652702331543, -1, -1, -1, (2, 1))","('UNSAT', 0.15365386009216309, -1, -1, -1, (2, 1))","('UNSAT', 0.12587690353393555, -1, -1, -1, (2, 1))","('UNSAT', 0.161787748336792, -1, -1, -1, (2, 1))","('UNSAT', 0.13348054885864258, -1, -1, -1, (2, 1))","('UNSAT', 0.16112637519836426, -1, -1, -1, (2, 1))","('UNSAT', 0.13306093215942383, -1, -1, -1, (2, 1))","('UNSAT', 0.15158724784851074, -1, -1, -1, (2, 1))","('UNSAT', 0.13367223739624023, -1, -1, -1, (2, 1))","('UNSAT', 0.16655969619750977, -1, -1, -1, (2, 1))","('UNSAT', 0.12762784957885742, -1, -1, -1, (2, 1))","('UNSAT', 0.153228759765625, -1, -1, -1, (2, 1))","('UNSAT', 0.13172507286071777, -1, -1, -1, (2, 1))","('UNSAT', 0.1593949794769287, -1, -1, -1, (2, 1))","('UNSAT', 0.12897157669067383, -1, -1, -1, (2, 1))","('UNSAT', 0.16925430297851562, -1, -1, -1, (2, 1))","('UNSAT', 0.13878750801086426, -1, -1, -1, (2, 1))","('UNSAT', 0.1592726707458496, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.20369601249694824, -1, -1, -1, (3, 1))","('UNSAT', 0.16213107109069824, -1, -1, -1, (3, 1))","('UNSAT', 0.20453953742980957, -1, -1, -1, (3, 1))","('UNSAT', 0.1542372703552246, -1, -1, -1, (3, 1))","('UNSAT', 0.12902450561523438, -1, -1, -1, (3, 1))","('UNSAT', 0.16258883476257324, -1, -1, -1, (3, 1))","('UNSAT', 0.1337902545928955, -1, -1, -1, (3, 1))","('UNSAT', 0.16138029098510742, -1, -1, -1, (3, 1))","('UNSAT', 0.13319134712219238, -1, -1, -1, (3, 1))","('UNSAT', 0.15210819244384766, -1, -1, -1, (3, 1))","('UNSAT', 0.13330340385437012, -1, -1, -1, (3, 1))","('UNSAT', 0.16524004936218262, -1, -1, -1, (3, 1))","('UNSAT', 0.12643766403198242, -1, -1, -1, (3, 1))","('UNSAT', 0.1556997299194336, -1, -1, -1, (3, 1))","('UNSAT', 0.13509368896484375, -1, -1, -1, (3, 1))","('UNSAT', 0.15918445587158203, -1, -1, -1, (3, 1))","('UNSAT', 0.12702298164367676, -1, -1, -1, (3, 1))","('UNSAT', 0.17262911796569824, -1, -1, -1, (3, 1))","('UNSAT', 0.13646912574768066, -1, -1, -1, (3, 1))","('UNSAT', 0.1600968837738037, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.2042217254638672, -1, -1, -1, (4, 1))","('UNSAT', 0.17748165130615234, -1, -1, -1, (4, 1))","('UNSAT', 0.20281434059143066, -1, -1, -1, (4, 1))","('UNSAT', 0.15419888496398926, -1, -1, -1, (4, 1))","('UNSAT', 0.1279771327972412, -1, -1, -1, (4, 1))","('UNSAT', 0.16141319274902344, -1, -1, -1, (4, 1))","('UNSAT', 0.1336660385131836, -1, -1, -1, (4, 1))","('UNSAT', 0.1627790927886963, -1, -1, -1, (4, 1))","('UNSAT', 0.1335737705230713, -1, -1, -1, (4, 1))","('UNSAT', 0.15381455421447754, -1, -1, -1, (4, 1))","('UNSAT', 0.133514404296875, -1, -1, -1, (4, 1))","('UNSAT', 0.1651921272277832, -1, -1, -1, (4, 1))","('UNSAT', 0.1265411376953125, -1, -1, -1, (4, 1))","('UNSAT', 0.15677094459533691, -1, -1, -1, (4, 1))","('UNSAT', 0.13301491737365723, -1, -1, -1, (4, 1))","('UNSAT', 0.15903520584106445, -1, -1, -1, (4, 1))","('UNSAT', 0.13238191604614258, -1, -1, -1, (4, 1))","('UNSAT', 0.16578984260559082, -1, -1, -1, (4, 1))","('UNSAT', 0.1404561996459961, -1, -1, -1, (4, 1))","('UNSAT', 0.16573286056518555, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.21359968185424805, -1, -1, -1, (5, 1))","('UNSAT', 0.16306734085083008, -1, -1, -1, (5, 1))","('UNSAT', 0.20782995223999023, -1, -1, -1, (5, 1))","('UNSAT', 0.15459513664245605, -1, -1, -1, (5, 1))","('UNSAT', 0.1329357624053955, -1, -1, -1, (5, 1))","('UNSAT', 0.16124534606933594, -1, -1, -1, (5, 1))","('UNSAT', 0.13815951347351074, -1, -1, -1, (5, 1))","('UNSAT', 0.16621112823486328, -1, -1, -1, (5, 1))","('UNSAT', 0.13831043243408203, -1, -1, -1, (5, 1))","('UNSAT', 0.15229344367980957, -1, -1, -1, (5, 1))","('UNSAT', 0.1373448371887207, -1, -1, -1, (5, 1))","('UNSAT', 0.16449284553527832, -1, -1, -1, (5, 1))","('UNSAT', 0.13130402565002441, -1, -1, -1, (5, 1))","('UNSAT', 0.15435552597045898, -1, -1, -1, (5, 1))","('UNSAT', 0.13657736778259277, -1, -1, -1, (5, 1))","('UNSAT', 0.15902304649353027, -1, -1, -1, (5, 1))","('UNSAT', 0.1317915916442871, -1, -1, -1, (5, 1))","('UNSAT', 0.17519330978393555, -1, -1, -1, (5, 1))","('UNSAT', 0.14449381828308105, -1, -1, -1, (5, 1))","('UNSAT', 0.16237163543701172, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.2138843536376953, -1, -1, -1, (6, 1))","('UNSAT', 0.16504287719726562, -1, -1, -1, (6, 1))","('UNSAT', 0.20880341529846191, -1, -1, -1, (6, 1))","('UNSAT', 0.15410280227661133, -1, -1, -1, (6, 1))","('UNSAT', 0.1320326328277588, -1, -1, -1, (6, 1))","('UNSAT', 0.16138172149658203, -1, -1, -1, (6, 1))","('UNSAT', 0.13837051391601562, -1, -1, -1, (6, 1))","('UNSAT', 0.17017221450805664, -1, -1, -1, (6, 1))","('UNSAT', 0.1375119686126709, -1, -1, -1, (6, 1))","('UNSAT', 0.15355658531188965, -1, -1, -1, (6, 1))","('UNSAT', 0.13782954216003418, -1, -1, -1, (6, 1))","('UNSAT', 0.1666247844696045, -1, -1, -1, (6, 1))","('UNSAT', 0.13245725631713867, -1, -1, -1, (6, 1))","('UNSAT', 0.15593433380126953, -1, -1, -1, (6, 1))","('UNSAT', 0.13679099082946777, -1, -1, -1, (6, 1))","('UNSAT', 0.15648579597473145, -1, -1, -1, (6, 1))","('UNSAT', 0.13182950019836426, -1, -1, -1, (6, 1))","('UNSAT', 0.17142534255981445, -1, -1, -1, (6, 1))","('UNSAT', 0.14181995391845703, -1, -1, -1, (6, 1))","('UNSAT', 0.1621861457824707, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.20838594436645508, -1, -1, -1, (7, 1))","('UNSAT', 0.16280817985534668, -1, -1, -1, (7, 1))","('UNSAT', 0.2034599781036377, -1, -1, -1, (7, 1))","('UNSAT', 0.15338492393493652, -1, -1, -1, (7, 1))","('UNSAT', 0.1327807903289795, -1, -1, -1, (7, 1))","('UNSAT', 0.16571044921875, -1, -1, -1, (7, 1))","('UNSAT', 0.13782978057861328, -1, -1, -1, (7, 1))","('UNSAT', 0.16369938850402832, -1, -1, -1, (7, 1))","('UNSAT', 0.13786554336547852, -1, -1, -1, (7, 1))","('UNSAT', 0.15587067604064941, -1, -1, -1, (7, 1))","('UNSAT', 0.1387624740600586, -1, -1, -1, (7, 1))","('UNSAT', 0.16506338119506836, -1, -1, -1, (7, 1))","('UNSAT', 0.13100910186767578, -1, -1, -1, (7, 1))","('UNSAT', 0.15886425971984863, -1, -1, -1, (7, 1))","('UNSAT', 0.1379849910736084, -1, -1, -1, (7, 1))","('UNSAT', 0.15723180770874023, -1, -1, -1, (7, 1))","('UNSAT', 0.1305537223815918, -1, -1, -1, (7, 1))","('UNSAT', 0.17515182495117188, -1, -1, -1, (7, 1))","('UNSAT', 0.14275431632995605, -1, -1, -1, (7, 1))","('UNSAT', 0.16189098358154297, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.21212291717529297, -1, -1, -1, (8, 1))","('UNSAT', 0.1618976593017578, -1, -1, -1, (8, 1))","('UNSAT', 0.20918941497802734, -1, -1, -1, (8, 1))","('UNSAT', 0.1541454792022705, -1, -1, -1, (8, 1))","('UNSAT', 0.13507866859436035, -1, -1, -1, (8, 1))","('UNSAT', 0.16814064979553223, -1, -1, -1, (8, 1))","('UNSAT', 0.133073091506958, -1, -1, -1, (8, 1))","('UNSAT', 0.1638503074645996, -1, -1, -1, (8, 1))","('UNSAT', 0.13208842277526855, -1, -1, -1, (8, 1))","('UNSAT', 0.15329313278198242, -1, -1, -1, (8, 1))","('UNSAT', 0.13327956199645996, -1, -1, -1, (8, 1))","('UNSAT', 0.16561627388000488, -1, -1, -1, (8, 1))","('UNSAT', 0.1268477439880371, -1, -1, -1, (8, 1))","('UNSAT', 0.16414380073547363, -1, -1, -1, (8, 1))","('UNSAT', 0.13177013397216797, -1, -1, -1, (8, 1))","('UNSAT', 0.15872526168823242, -1, -1, -1, (8, 1))","('UNSAT', 0.12584400177001953, -1, -1, -1, (8, 1))","('UNSAT', 0.17621517181396484, -1, -1, -1, (8, 1))","('UNSAT', 0.1378636360168457, -1, -1, -1, (8, 1))","('UNSAT', 0.16214823722839355, -1, -1, -1, (8, 1))"
