iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.09282231330871582, -1, -1, -1, (0, 1))","('UNSAT', 0.12918543815612793, -1, -1, -1, (0, 1))","('UNSAT', 0.09470486640930176, -1, -1, -1, (0, 1))","('UNSAT', 0.13879752159118652, -1, -1, -1, (0, 1))","('UNSAT', 0.10987472534179688, -1, -1, -1, (0, 1))","('UNSAT', 0.12640666961669922, -1, -1, -1, (0, 1))","('UNSAT', 0.10888910293579102, -1, -1, -1, (0, 1))","('UNSAT', 0.12861967086791992, -1, -1, -1, (0, 1))","('UNSAT', 0.1079716682434082, -1, -1, -1, (0, 1))","('UNSAT', 0.12816452980041504, -1, -1, -1, (0, 1))","('UNSAT', 0.10883688926696777, -1, -1, -1, (0, 1))","('UNSAT', 0.13248777389526367, -1, -1, -1, (0, 1))","('UNSAT', 0.10733771324157715, -1, -1, -1, (0, 1))","('UNSAT', 0.12302994728088379, -1, -1, -1, (0, 1))","('UNSAT', 0.11082983016967773, -1, -1, -1, (0, 1))","('UNSAT', 0.1236417293548584, -1, -1, -1, (0, 1))","('UNSAT', 0.10707926750183105, -1, -1, -1, (0, 1))","('UNSAT', 0.12390637397766113, -1, -1, -1, (0, 1))","('UNSAT', 0.10990071296691895, -1, -1, -1, (0, 1))","('UNSAT', 0.12531065940856934, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.1064448356628418, -1, -1, -1, (1, 1))","('UNSAT', 0.10901641845703125, -1, -1, -1, (1, 1))","('UNSAT', 0.16571712493896484, -1, -1, -1, (1, 1))","('UNSAT', 0.11324834823608398, -1, -1, -1, (1, 1))","('UNSAT', 0.11505651473999023, -1, -1, -1, (1, 1))","('UNSAT', 0.10639071464538574, -1, -1, -1, (1, 1))","('UNSAT', 0.10743260383605957, -1, -1, -1, (1, 1))","('UNSAT', 0.10821986198425293, -1, -1, -1, (1, 1))","('UNSAT', 0.10877394676208496, -1, -1, -1, (1, 1))","('UNSAT', 0.10707926750183105, -1, -1, -1, (1, 1))","('UNSAT', 0.10812640190124512, -1, -1, -1, (1, 1))","('UNSAT', 0.10532236099243164, -1, -1, -1, (1, 1))","('UNSAT', 0.10747909545898438, -1, -1, -1, (1, 1))","('UNSAT', 0.10493278503417969, -1, -1, -1, (1, 1))","('UNSAT', 0.11095094680786133, -1, -1, -1, (1, 1))","('UNSAT', 0.10407495498657227, -1, -1, -1, (1, 1))","('UNSAT', 0.1055898666381836, -1, -1, -1, (1, 1))","('UNSAT', 0.10571575164794922, -1, -1, -1, (1, 1))","('UNSAT', 0.1099858283996582, -1, -1, -1, (1, 1))","('UNSAT', 0.10653471946716309, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.10521316528320312, -1, -1, -1, (2, 1))","('UNSAT', 0.2043318748474121, -1, -1, -1, (2, 1))","('UNSAT', 0.16637897491455078, -1, -1, -1, (2, 1))","('UNSAT', 0.2266683578491211, -1, -1, -1, (2, 1))","('UNSAT', 0.13356447219848633, -1, -1, -1, (2, 1))","('UNSAT', 0.19579577445983887, -1, -1, -1, (2, 1))","('UNSAT', 0.13219308853149414, -1, -1, -1, (2, 1))","('UNSAT', 0.20421195030212402, -1, -1, -1, (2, 1))","('UNSAT', 0.13117504119873047, -1, -1, -1, (2, 1))","('UNSAT', 0.20502758026123047, -1, -1, -1, (2, 1))","('UNSAT', 0.13272666931152344, -1, -1, -1, (2, 1))","('UNSAT', 0.20415115356445312, -1, -1, -1, (2, 1))","('UNSAT', 0.13103342056274414, -1, -1, -1, (2, 1))","('UNSAT', 0.19040465354919434, -1, -1, -1, (2, 1))","('UNSAT', 0.12862014770507812, -1, -1, -1, (2, 1))","('UNSAT', 0.19367194175720215, -1, -1, -1, (2, 1))","('UNSAT', 0.12747597694396973, -1, -1, -1, (2, 1))","('UNSAT', 0.1936483383178711, -1, -1, -1, (2, 1))","('UNSAT', 0.13383150100708008, -1, -1, -1, (2, 1))","('UNSAT', 0.19350624084472656, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.10674285888671875, -1, -1, -1, (3, 1))","('UNSAT', 0.20451951026916504, -1, -1, -1, (3, 1))","('UNSAT', 0.16573071479797363, -1, -1, -1, (3, 1))","('UNSAT', 0.2270207405090332, -1, -1, -1, (3, 1))","('UNSAT', 0.13354039192199707, -1, -1, -1, (3, 1))","('UNSAT', 0.1939258575439453, -1, -1, -1, (3, 1))","('UNSAT', 0.13367390632629395, -1, -1, -1, (3, 1))","('UNSAT', 0.20503592491149902, -1, -1, -1, (3, 1))","('UNSAT', 0.12838363647460938, -1, -1, -1, (3, 1))","('UNSAT', 0.20460247993469238, -1, -1, -1, (3, 1))","('UNSAT', 0.13005518913269043, -1, -1, -1, (3, 1))","('UNSAT', 0.19400620460510254, -1, -1, -1, (3, 1))","('UNSAT', 0.12956595420837402, -1, -1, -1, (3, 1))","('UNSAT', 0.19295287132263184, -1, -1, -1, (3, 1))","('UNSAT', 0.14020204544067383, -1, -1, -1, (3, 1))","('UNSAT', 0.1996302604675293, -1, -1, -1, (3, 1))","('UNSAT', 0.12993359565734863, -1, -1, -1, (3, 1))","('UNSAT', 0.20238995552062988, -1, -1, -1, (3, 1))","('UNSAT', 0.1336047649383545, -1, -1, -1, (3, 1))","('UNSAT', 0.20376849174499512, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.10638236999511719, -1, -1, -1, (4, 1))","('UNSAT', 0.20527911186218262, -1, -1, -1, (4, 1))","('UNSAT', 0.16478204727172852, -1, -1, -1, (4, 1))","('UNSAT', 0.22774600982666016, -1, -1, -1, (4, 1))","('UNSAT', 0.13368678092956543, -1, -1, -1, (4, 1))","('UNSAT', 0.19361591339111328, -1, -1, -1, (4, 1))","('UNSAT', 0.13408708572387695, -1, -1, -1, (4, 1))","('UNSAT', 0.20440435409545898, -1, -1, -1, (4, 1))","('UNSAT', 0.13115167617797852, -1, -1, -1, (4, 1))","('UNSAT', 0.20732498168945312, -1, -1, -1, (4, 1))","('UNSAT', 0.13155436515808105, -1, -1, -1, (4, 1))","('UNSAT', 0.19192957878112793, -1, -1, -1, (4, 1))","('UNSAT', 0.12977933883666992, -1, -1, -1, (4, 1))","('UNSAT', 0.1896071434020996, -1, -1, -1, (4, 1))","('UNSAT', 0.13061165809631348, -1, -1, -1, (4, 1))","('UNSAT', 0.2012007236480713, -1, -1, -1, (4, 1))","('UNSAT', 0.12622952461242676, -1, -1, -1, (4, 1))","('UNSAT', 0.19370675086975098, -1, -1, -1, (4, 1))","('UNSAT', 0.13536715507507324, -1, -1, -1, (4, 1))","('UNSAT', 0.19614934921264648, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.10693836212158203, -1, -1, -1, (5, 1))","('UNSAT', 0.20528149604797363, -1, -1, -1, (5, 1))","('UNSAT', 0.16506052017211914, -1, -1, -1, (5, 1))","('UNSAT', 0.22668838500976562, -1, -1, -1, (5, 1))","('UNSAT', 0.13357186317443848, -1, -1, -1, (5, 1))","('UNSAT', 0.1948704719543457, -1, -1, -1, (5, 1))","('UNSAT', 0.13306641578674316, -1, -1, -1, (5, 1))","('UNSAT', 0.2036750316619873, -1, -1, -1, (5, 1))","('UNSAT', 0.13118600845336914, -1, -1, -1, (5, 1))","('UNSAT', 0.19928455352783203, -1, -1, -1, (5, 1))","('UNSAT', 0.12990641593933105, -1, -1, -1, (5, 1))","('UNSAT', 0.20006132125854492, -1, -1, -1, (5, 1))","('UNSAT', 0.1282353401184082, -1, -1, -1, (5, 1))","('UNSAT', 0.19124555587768555, -1, -1, -1, (5, 1))","('UNSAT', 0.13055801391601562, -1, -1, -1, (5, 1))","('UNSAT', 0.1943204402923584, -1, -1, -1, (5, 1))","('UNSAT', 0.12662649154663086, -1, -1, -1, (5, 1))","('UNSAT', 0.19602560997009277, -1, -1, -1, (5, 1))","('UNSAT', 0.13776850700378418, -1, -1, -1, (5, 1))","('UNSAT', 0.19991660118103027, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.10793924331665039, -1, -1, -1, (6, 1))","('UNSAT', 0.20538759231567383, -1, -1, -1, (6, 1))","('UNSAT', 0.1673130989074707, -1, -1, -1, (6, 1))","('UNSAT', 0.22718501091003418, -1, -1, -1, (6, 1))","('UNSAT', 0.1337745189666748, -1, -1, -1, (6, 1))","('UNSAT', 0.19476318359375, -1, -1, -1, (6, 1))","('UNSAT', 0.13399052619934082, -1, -1, -1, (6, 1))","('UNSAT', 0.20435094833374023, -1, -1, -1, (6, 1))","('UNSAT', 0.12957406044006348, -1, -1, -1, (6, 1))","('UNSAT', 0.2009274959564209, -1, -1, -1, (6, 1))","('UNSAT', 0.1308276653289795, -1, -1, -1, (6, 1))","('UNSAT', 0.19237184524536133, -1, -1, -1, (6, 1))","('UNSAT', 0.1288142204284668, -1, -1, -1, (6, 1))","('UNSAT', 0.19238996505737305, -1, -1, -1, (6, 1))","('UNSAT', 0.12943363189697266, -1, -1, -1, (6, 1))","('UNSAT', 0.19838380813598633, -1, -1, -1, (6, 1))","('UNSAT', 0.1295628547668457, -1, -1, -1, (6, 1))","('UNSAT', 0.19718599319458008, -1, -1, -1, (6, 1))","('UNSAT', 0.13567471504211426, -1, -1, -1, (6, 1))","('UNSAT', 0.19461393356323242, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.10620570182800293, -1, -1, -1, (7, 1))","('UNSAT', 0.20478606224060059, -1, -1, -1, (7, 1))","('UNSAT', 0.16645145416259766, -1, -1, -1, (7, 1))","('UNSAT', 0.22693657875061035, -1, -1, -1, (7, 1))","('UNSAT', 0.13326263427734375, -1, -1, -1, (7, 1))","('UNSAT', 0.2017982006072998, -1, -1, -1, (7, 1))","('UNSAT', 0.1331791877746582, -1, -1, -1, (7, 1))","('UNSAT', 0.20404720306396484, -1, -1, -1, (7, 1))","('UNSAT', 0.12947797775268555, -1, -1, -1, (7, 1))","('UNSAT', 0.19997715950012207, -1, -1, -1, (7, 1))","('UNSAT', 0.13057351112365723, -1, -1, -1, (7, 1))","('UNSAT', 0.19048094749450684, -1, -1, -1, (7, 1))","('UNSAT', 0.14223361015319824, -1, -1, -1, (7, 1))","('UNSAT', 0.18712735176086426, -1, -1, -1, (7, 1))","('UNSAT', 0.13071966171264648, -1, -1, -1, (7, 1))","('UNSAT', 0.19390106201171875, -1, -1, -1, (7, 1))","('UNSAT', 0.12851452827453613, -1, -1, -1, (7, 1))","('UNSAT', 0.19706487655639648, -1, -1, -1, (7, 1))","('UNSAT', 0.14268898963928223, -1, -1, -1, (7, 1))","('UNSAT', 0.1989152431488037, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.10641837120056152, -1, -1, -1, (8, 1))","('UNSAT', 0.20515727996826172, -1, -1, -1, (8, 1))","('UNSAT', 0.16561365127563477, -1, -1, -1, (8, 1))","('UNSAT', 0.22596502304077148, -1, -1, -1, (8, 1))","('UNSAT', 0.1334095001220703, -1, -1, -1, (8, 1))","('UNSAT', 0.19078278541564941, -1, -1, -1, (8, 1))","('UNSAT', 0.13346219062805176, -1, -1, -1, (8, 1))","('UNSAT', 0.20371556282043457, -1, -1, -1, (8, 1))","('UNSAT', 0.12909340858459473, -1, -1, -1, (8, 1))","('UNSAT', 0.19612812995910645, -1, -1, -1, (8, 1))","('UNSAT', 0.13132596015930176, -1, -1, -1, (8, 1))","('UNSAT', 0.19138622283935547, -1, -1, -1, (8, 1))","('UNSAT', 0.12928366661071777, -1, -1, -1, (8, 1))","('UNSAT', 0.1876513957977295, -1, -1, -1, (8, 1))","('UNSAT', 0.12952470779418945, -1, -1, -1, (8, 1))","('UNSAT', 0.1987760066986084, -1, -1, -1, (8, 1))","('UNSAT', 0.12696194648742676, -1, -1, -1, (8, 1))","('UNSAT', 0.1961073875427246, -1, -1, -1, (8, 1))","('UNSAT', 0.1368725299835205, -1, -1, -1, (8, 1))","('UNSAT', 0.19627809524536133, -1, -1, -1, (8, 1))"
