iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03202056884765625, -1, -1, -1, (0, 1))","('UNSAT', 0.047224998474121094, -1, -1, -1, (0, 1))","('UNSAT', 0.019144773483276367, -1, -1, -1, (0, 1))","('UNSAT', 0.019691944122314453, -1, -1, -1, (0, 1))","('UNSAT', 0.019277572631835938, -1, -1, -1, (0, 1))","('UNSAT', 0.02064204216003418, -1, -1, -1, (0, 1))","('UNSAT', 0.019298553466796875, -1, -1, -1, (0, 1))","('UNSAT', 0.020242691040039062, -1, -1, -1, (0, 1))","('UNSAT', 0.019511699676513672, -1, -1, -1, (0, 1))","('UNSAT', 0.019284725189208984, -1, -1, -1, (0, 1))","('UNSAT', 0.019502639770507812, -1, -1, -1, (0, 1))","('UNSAT', 0.01963639259338379, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.035503387451171875, -1, -1, -1, (1, 1))","('UNSAT', 0.06720089912414551, -1, -1, -1, (1, 1))","('UNSAT', 0.08440542221069336, -1, -1, -1, (1, 1))","('UNSAT', 0.08731532096862793, -1, -1, -1, (1, 1))","('UNSAT', 0.08721542358398438, -1, -1, -1, (1, 1))","('UNSAT', 0.08292675018310547, -1, -1, -1, (1, 1))","('UNSAT', 0.08523440361022949, -1, -1, -1, (1, 1))","('UNSAT', 0.08591485023498535, -1, -1, -1, (1, 1))","('UNSAT', 0.08097052574157715, -1, -1, -1, (1, 1))","('UNSAT', 0.08524942398071289, -1, -1, -1, (1, 1))","('UNSAT', 0.08777761459350586, -1, -1, -1, (1, 1))","('UNSAT', 0.0875403881072998, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.04752540588378906, -1, -1, -1, (2, 1))","('UNSAT', 0.09057259559631348, -1, -1, -1, (2, 1))","('UNSAT', 0.06303834915161133, -1, -1, -1, (2, 1))","('UNSAT', 0.06470799446105957, -1, -1, -1, (2, 1))","('UNSAT', 0.06477022171020508, -1, -1, -1, (2, 1))","('UNSAT', 0.06934070587158203, -1, -1, -1, (2, 1))","('UNSAT', 0.06632375717163086, -1, -1, -1, (2, 1))","('UNSAT', 0.0672907829284668, -1, -1, -1, (2, 1))","('UNSAT', 0.06280922889709473, -1, -1, -1, (2, 1))","('UNSAT', 0.06648612022399902, -1, -1, -1, (2, 1))","('UNSAT', 0.06678175926208496, -1, -1, -1, (2, 1))","('UNSAT', 0.06630754470825195, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.048613786697387695, -1, -1, -1, (3, 1))","('UNSAT', 0.09176135063171387, -1, -1, -1, (3, 1))","('UNSAT', 0.047435760498046875, -1, -1, -1, (3, 1))","('UNSAT', 0.05083918571472168, -1, -1, -1, (3, 1))","('UNSAT', 0.04990267753601074, -1, -1, -1, (3, 1))","('UNSAT', 0.04860234260559082, -1, -1, -1, (3, 1))","('UNSAT', 0.049520015716552734, -1, -1, -1, (3, 1))","('UNSAT', 0.048816680908203125, -1, -1, -1, (3, 1))","('UNSAT', 0.0476689338684082, -1, -1, -1, (3, 1))","('UNSAT', 0.05020761489868164, -1, -1, -1, (3, 1))","('UNSAT', 0.051123857498168945, -1, -1, -1, (3, 1))","('UNSAT', 0.04928708076477051, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.05006003379821777, -1, -1, -1, (4, 1))","('UNSAT', 0.08857583999633789, -1, -1, -1, (4, 1))","('UNSAT', 0.04950237274169922, -1, -1, -1, (4, 1))","('UNSAT', 0.04858088493347168, -1, -1, -1, (4, 1))","('UNSAT', 0.04728555679321289, -1, -1, -1, (4, 1))","('UNSAT', 0.05598163604736328, -1, -1, -1, (4, 1))","('UNSAT', 0.05008292198181152, -1, -1, -1, (4, 1))","('UNSAT', 0.04718327522277832, -1, -1, -1, (4, 1))","('UNSAT', 0.04732561111450195, -1, -1, -1, (4, 1))","('UNSAT', 0.04793572425842285, -1, -1, -1, (4, 1))","('UNSAT', 0.05034971237182617, -1, -1, -1, (4, 1))","('UNSAT', 0.049347639083862305, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04745149612426758, -1, -1, -1, (5, 1))","('UNSAT', 0.11451458930969238, -1, -1, -1, (5, 1))","('UNSAT', 0.0634915828704834, -1, -1, -1, (5, 1))","('UNSAT', 0.06690502166748047, -1, -1, -1, (5, 1))","('UNSAT', 0.06624031066894531, -1, -1, -1, (5, 1))","('UNSAT', 0.06791353225708008, -1, -1, -1, (5, 1))","('UNSAT', 0.0675961971282959, -1, -1, -1, (5, 1))","('UNSAT', 0.06398200988769531, -1, -1, -1, (5, 1))","('UNSAT', 0.0629281997680664, -1, -1, -1, (5, 1))","('UNSAT', 0.06990170478820801, -1, -1, -1, (5, 1))","('UNSAT', 0.07032942771911621, -1, -1, -1, (5, 1))","('UNSAT', 0.06655573844909668, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.051888227462768555, -1, -1, -1, (6, 1))","('UNSAT', 0.11894869804382324, -1, -1, -1, (6, 1))","('UNSAT', 0.0474390983581543, -1, -1, -1, (6, 1))","('UNSAT', 0.04982614517211914, -1, -1, -1, (6, 1))","('UNSAT', 0.04753446578979492, -1, -1, -1, (6, 1))","('UNSAT', 0.04692196846008301, -1, -1, -1, (6, 1))","('UNSAT', 0.04944729804992676, -1, -1, -1, (6, 1))","('UNSAT', 0.046575069427490234, -1, -1, -1, (6, 1))","('UNSAT', 0.04550814628601074, -1, -1, -1, (6, 1))","('UNSAT', 0.04914283752441406, -1, -1, -1, (6, 1))","('UNSAT', 0.04709815979003906, -1, -1, -1, (6, 1))","('UNSAT', 0.04871654510498047, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.09956049919128418, -1, -1, -1, (1, 2))","('UNSAT', 0.11051702499389648, -1, -1, -1, (1, 2))","('UNSAT', 0.051258087158203125, -1, -1, -1, (1, 2))","('UNSAT', 0.051604509353637695, -1, -1, -1, (1, 2))","('UNSAT', 0.05119967460632324, -1, -1, -1, (1, 2))","('UNSAT', 0.057546138763427734, -1, -1, -1, (1, 2))","('UNSAT', 0.05435967445373535, -1, -1, -1, (1, 2))","('UNSAT', 0.050956010818481445, -1, -1, -1, (1, 2))","('UNSAT', 0.05035567283630371, -1, -1, -1, (1, 2))","('UNSAT', 0.053627967834472656, -1, -1, -1, (1, 2))","('UNSAT', 0.052663326263427734, -1, -1, -1, (1, 2))","('UNSAT', 0.0521087646484375, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.18575119972229004, -1, -1, -1, (2, 2))","('SAT', 0.3372077941894531, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.29314136505126953, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.30388975143432617, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.29879021644592285, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.3037118911743164, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.30487513542175293, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.292128324508667, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.2945590019226074, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.3055996894836426, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.301511287689209, 28.158, 0.136401, 7.747733434371e-06, (2, 2))","('SAT', 0.30690526962280273, 28.158, 0.136401, 7.747733434371e-06, (2, 2))"
