iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.025369882583618164, -1, -1, -1, (0, 1))","('UNSAT', 1.816850185394287, -1, -1, -1, (0, 1))","('UNSAT', 0.03783249855041504, -1, -1, -1, (0, 1))","('UNSAT', 0.023645877838134766, -1, -1, -1, (0, 1))","('UNSAT', 0.04159092903137207, -1, -1, -1, (0, 1))","('UNSAT', 0.023296117782592773, -1, -1, -1, (0, 1))","('UNSAT', 0.039031982421875, -1, -1, -1, (0, 1))","('UNSAT', 0.02364349365234375, -1, -1, -1, (0, 1))","('UNSAT', 0.03883528709411621, -1, -1, -1, (0, 1))","('UNSAT', 0.02387857437133789, -1, -1, -1, (0, 1))","('UNSAT', 0.04349040985107422, -1, -1, -1, (0, 1))","('UNSAT', 0.02422046661376953, -1, -1, -1, (0, 1))","('UNSAT', 0.03801393508911133, -1, -1, -1, (0, 1))","('UNSAT', 0.023133277893066406, -1, -1, -1, (0, 1))","('UNSAT', 0.041080474853515625, -1, -1, -1, (0, 1))","('UNSAT', 0.02328348159790039, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.06393003463745117, -1, -1, -1, (1, 1))","('SAT', 3.3686611652374268, 22.5264, 0.081086, 4.396317308419e-06, (1, 1))","('UNSAT', 0.04590582847595215, -1, -1, -1, (1, 1))","('UNSAT', 0.09966039657592773, -1, -1, -1, (1, 1))","('UNSAT', 0.04152965545654297, -1, -1, -1, (1, 1))","('UNSAT', 0.09926366806030273, -1, -1, -1, (1, 1))","('UNSAT', 0.04145050048828125, -1, -1, -1, (1, 1))","('UNSAT', 0.09534597396850586, -1, -1, -1, (1, 1))","('UNSAT', 0.04288744926452637, -1, -1, -1, (1, 1))","('UNSAT', 0.10005927085876465, -1, -1, -1, (1, 1))","('UNSAT', 0.0409693717956543, -1, -1, -1, (1, 1))","('UNSAT', 0.10119080543518066, -1, -1, -1, (1, 1))","('UNSAT', 0.04144549369812012, -1, -1, -1, (1, 1))","('UNSAT', 0.0941777229309082, -1, -1, -1, (1, 1))","('UNSAT', 0.04057931900024414, -1, -1, -1, (1, 1))","('UNSAT', 0.10053443908691406, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.14632225036621094, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0414273738861084, -1, -1, -1, (2, 1))","('UNSAT', 0.13001084327697754, -1, -1, -1, (2, 1))","('UNSAT', 0.04253888130187988, -1, -1, -1, (2, 1))","('UNSAT', 0.12437939643859863, -1, -1, -1, (2, 1))","('UNSAT', 0.041028499603271484, -1, -1, -1, (2, 1))","('UNSAT', 0.12721037864685059, -1, -1, -1, (2, 1))","('UNSAT', 0.04190993309020996, -1, -1, -1, (2, 1))","('UNSAT', 0.13004708290100098, -1, -1, -1, (2, 1))","('UNSAT', 0.04208660125732422, -1, -1, -1, (2, 1))","('UNSAT', 0.1359543800354004, -1, -1, -1, (2, 1))","('UNSAT', 0.0404362678527832, -1, -1, -1, (2, 1))","('UNSAT', 0.1263718605041504, -1, -1, -1, (2, 1))","('UNSAT', 0.04070329666137695, -1, -1, -1, (2, 1))","('UNSAT', 0.13817977905273438, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.04797983169555664, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12157654762268066, -1, -1, -1, (3, 1))","('UNSAT', 0.12709474563598633, -1, -1, -1, (3, 1))","('UNSAT', 0.13039135932922363, -1, -1, -1, (3, 1))","('UNSAT', 0.12571454048156738, -1, -1, -1, (3, 1))","('UNSAT', 0.12232589721679688, -1, -1, -1, (3, 1))","('UNSAT', 0.1213076114654541, -1, -1, -1, (3, 1))","('UNSAT', 0.12385845184326172, -1, -1, -1, (3, 1))","('UNSAT', 0.11696314811706543, -1, -1, -1, (3, 1))","('UNSAT', 0.12494564056396484, -1, -1, -1, (3, 1))","('UNSAT', 0.1359553337097168, -1, -1, -1, (3, 1))","('UNSAT', 0.12548303604125977, -1, -1, -1, (3, 1))","('UNSAT', 0.12187790870666504, -1, -1, -1, (3, 1))","('UNSAT', 0.1259002685546875, -1, -1, -1, (3, 1))","('UNSAT', 0.12608075141906738, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.15522217750549316, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11955142021179199, -1, -1, -1, (4, 1))","('UNSAT', 0.1296546459197998, -1, -1, -1, (4, 1))","('UNSAT', 0.12606382369995117, -1, -1, -1, (4, 1))","('UNSAT', 0.12459921836853027, -1, -1, -1, (4, 1))","('UNSAT', 0.12176847457885742, -1, -1, -1, (4, 1))","('UNSAT', 0.1281900405883789, -1, -1, -1, (4, 1))","('UNSAT', 0.12460541725158691, -1, -1, -1, (4, 1))","('UNSAT', 0.1278395652770996, -1, -1, -1, (4, 1))","('UNSAT', 0.12581706047058105, -1, -1, -1, (4, 1))","('UNSAT', 0.13608908653259277, -1, -1, -1, (4, 1))","('UNSAT', 0.14065122604370117, -1, -1, -1, (4, 1))","('UNSAT', 0.12666845321655273, -1, -1, -1, (4, 1))","('UNSAT', 0.12756681442260742, -1, -1, -1, (4, 1))","('UNSAT', 0.13270950317382812, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.23016977310180664, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12493419647216797, -1, -1, -1, (5, 1))","('UNSAT', 0.12957453727722168, -1, -1, -1, (5, 1))","('UNSAT', 0.12778735160827637, -1, -1, -1, (5, 1))","('UNSAT', 0.1275041103363037, -1, -1, -1, (5, 1))","('UNSAT', 0.12402772903442383, -1, -1, -1, (5, 1))","('UNSAT', 0.12907838821411133, -1, -1, -1, (5, 1))","('UNSAT', 0.12488341331481934, -1, -1, -1, (5, 1))","('UNSAT', 0.1300647258758545, -1, -1, -1, (5, 1))","('UNSAT', 0.1273641586303711, -1, -1, -1, (5, 1))","('UNSAT', 0.1372394561767578, -1, -1, -1, (5, 1))","('UNSAT', 0.12210249900817871, -1, -1, -1, (5, 1))","('UNSAT', 0.12669610977172852, -1, -1, -1, (5, 1))","('UNSAT', 0.12895965576171875, -1, -1, -1, (5, 1))","('UNSAT', 0.13052153587341309, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.23230409622192383, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12056756019592285, -1, -1, -1, (6, 1))","('UNSAT', 0.1348567008972168, -1, -1, -1, (6, 1))","('UNSAT', 0.12285375595092773, -1, -1, -1, (6, 1))","('UNSAT', 0.1313340663909912, -1, -1, -1, (6, 1))","('UNSAT', 0.11902594566345215, -1, -1, -1, (6, 1))","('UNSAT', 0.1278378963470459, -1, -1, -1, (6, 1))","('UNSAT', 0.12841510772705078, -1, -1, -1, (6, 1))","('UNSAT', 0.12576866149902344, -1, -1, -1, (6, 1))","('UNSAT', 0.12883949279785156, -1, -1, -1, (6, 1))","('UNSAT', 0.13653850555419922, -1, -1, -1, (6, 1))","('UNSAT', 0.12394905090332031, -1, -1, -1, (6, 1))","('UNSAT', 0.12714576721191406, -1, -1, -1, (6, 1))","('UNSAT', 0.12517476081848145, -1, -1, -1, (6, 1))","('UNSAT', 0.13216519355773926, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.23494625091552734, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12152361869812012, -1, -1, -1, (7, 1))","('UNSAT', 0.12773799896240234, -1, -1, -1, (7, 1))","('UNSAT', 0.1239616870880127, -1, -1, -1, (7, 1))","('UNSAT', 0.12529587745666504, -1, -1, -1, (7, 1))","('UNSAT', 0.11702799797058105, -1, -1, -1, (7, 1))","('UNSAT', 0.12918591499328613, -1, -1, -1, (7, 1))","('UNSAT', 0.12978601455688477, -1, -1, -1, (7, 1))","('UNSAT', 0.13086938858032227, -1, -1, -1, (7, 1))","('UNSAT', 0.12245798110961914, -1, -1, -1, (7, 1))","('UNSAT', 0.1381220817565918, -1, -1, -1, (7, 1))","('UNSAT', 0.11894941329956055, -1, -1, -1, (7, 1))","('UNSAT', 0.12417173385620117, -1, -1, -1, (7, 1))","('UNSAT', 0.12497806549072266, -1, -1, -1, (7, 1))","('UNSAT', 0.12894392013549805, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.23543787002563477, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.09421348571777344, -1, -1, -1, (8, 1))","('UNSAT', 0.13015151023864746, -1, -1, -1, (8, 1))","('UNSAT', 0.09713864326477051, -1, -1, -1, (8, 1))","('UNSAT', 0.1272141933441162, -1, -1, -1, (8, 1))","('UNSAT', 0.09101724624633789, -1, -1, -1, (8, 1))","('UNSAT', 0.14742302894592285, -1, -1, -1, (8, 1))","('UNSAT', 0.09604454040527344, -1, -1, -1, (8, 1))","('UNSAT', 0.1271834373474121, -1, -1, -1, (8, 1))","('UNSAT', 0.09330558776855469, -1, -1, -1, (8, 1))","('UNSAT', 0.13068413734436035, -1, -1, -1, (8, 1))","('UNSAT', 0.08982968330383301, -1, -1, -1, (8, 1))","('UNSAT', 0.12618398666381836, -1, -1, -1, (8, 1))","('UNSAT', 0.09711170196533203, -1, -1, -1, (8, 1))","('UNSAT', 0.13250398635864258, -1, -1, -1, (8, 1))"
