iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03355669975280762, -1, -1, -1, (0, 1))","('UNSAT', 0.04752659797668457, -1, -1, -1, (0, 1))","('UNSAT', 0.04703474044799805, -1, -1, -1, (0, 1))","('UNSAT', 0.04860734939575195, -1, -1, -1, (0, 1))","('UNSAT', 0.04857516288757324, -1, -1, -1, (0, 1))","('UNSAT', 0.05053091049194336, -1, -1, -1, (0, 1))","('UNSAT', 0.04874587059020996, -1, -1, -1, (0, 1))","('UNSAT', 0.04862356185913086, -1, -1, -1, (0, 1))","('UNSAT', 0.0489192008972168, -1, -1, -1, (0, 1))","('UNSAT', 0.050746917724609375, -1, -1, -1, (0, 1))","('UNSAT', 0.0489041805267334, -1, -1, -1, (0, 1))","('UNSAT', 0.04918313026428223, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 0.2532997131347656, 8.9167, 0.040805, 1.900904976537e-06, (1, 1))","('UNSAT', 0.04706740379333496, -1, -1, -1, (1, 1))","('UNSAT', 0.04762768745422363, -1, -1, -1, (1, 1))","('UNSAT', 0.04862833023071289, -1, -1, -1, (1, 1))","('UNSAT', 0.04999876022338867, -1, -1, -1, (1, 1))","('UNSAT', 0.04697775840759277, -1, -1, -1, (1, 1))","('UNSAT', 0.048680782318115234, -1, -1, -1, (1, 1))","('UNSAT', 0.04849648475646973, -1, -1, -1, (1, 1))","('UNSAT', 0.049378156661987305, -1, -1, -1, (1, 1))","('UNSAT', 0.0484468936920166, -1, -1, -1, (1, 1))","('UNSAT', 0.04944181442260742, -1, -1, -1, (1, 1))","('UNSAT', 0.04753732681274414, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10705304145812988, -1, -1, -1, (2, 1))","('UNSAT', 0.10607004165649414, -1, -1, -1, (2, 1))","('UNSAT', 0.1092374324798584, -1, -1, -1, (2, 1))","('UNSAT', 0.10992169380187988, -1, -1, -1, (2, 1))","('UNSAT', 0.10992741584777832, -1, -1, -1, (2, 1))","('UNSAT', 0.10769295692443848, -1, -1, -1, (2, 1))","('UNSAT', 0.10760116577148438, -1, -1, -1, (2, 1))","('UNSAT', 0.11202049255371094, -1, -1, -1, (2, 1))","('UNSAT', 0.11099505424499512, -1, -1, -1, (2, 1))","('UNSAT', 0.11011743545532227, -1, -1, -1, (2, 1))","('UNSAT', 0.1105194091796875, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10797333717346191, -1, -1, -1, (3, 1))","('UNSAT', 0.10718393325805664, -1, -1, -1, (3, 1))","('UNSAT', 0.10628175735473633, -1, -1, -1, (3, 1))","('UNSAT', 0.10831952095031738, -1, -1, -1, (3, 1))","('UNSAT', 0.10996794700622559, -1, -1, -1, (3, 1))","('UNSAT', 0.11035418510437012, -1, -1, -1, (3, 1))","('UNSAT', 0.10992169380187988, -1, -1, -1, (3, 1))","('UNSAT', 0.11171960830688477, -1, -1, -1, (3, 1))","('UNSAT', 0.11087226867675781, -1, -1, -1, (3, 1))","('UNSAT', 0.11072468757629395, -1, -1, -1, (3, 1))","('UNSAT', 0.10715007781982422, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10986328125, -1, -1, -1, (4, 1))","('UNSAT', 0.10769128799438477, -1, -1, -1, (4, 1))","('UNSAT', 0.1074533462524414, -1, -1, -1, (4, 1))","('UNSAT', 0.10853314399719238, -1, -1, -1, (4, 1))","('UNSAT', 0.10842061042785645, -1, -1, -1, (4, 1))","('UNSAT', 0.10981869697570801, -1, -1, -1, (4, 1))","('UNSAT', 0.10923433303833008, -1, -1, -1, (4, 1))","('UNSAT', 0.1115415096282959, -1, -1, -1, (4, 1))","('UNSAT', 0.11037373542785645, -1, -1, -1, (4, 1))","('UNSAT', 0.11085391044616699, -1, -1, -1, (4, 1))","('UNSAT', 0.10875821113586426, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.10689282417297363, -1, -1, -1, (5, 1))","('UNSAT', 0.10680294036865234, -1, -1, -1, (5, 1))","('UNSAT', 0.1085665225982666, -1, -1, -1, (5, 1))","('UNSAT', 0.10903024673461914, -1, -1, -1, (5, 1))","('UNSAT', 0.10791969299316406, -1, -1, -1, (5, 1))","('UNSAT', 0.12319397926330566, -1, -1, -1, (5, 1))","('UNSAT', 0.10933542251586914, -1, -1, -1, (5, 1))","('UNSAT', 0.11100959777832031, -1, -1, -1, (5, 1))","('UNSAT', 0.1133263111114502, -1, -1, -1, (5, 1))","('UNSAT', 0.11253595352172852, -1, -1, -1, (5, 1))","('UNSAT', 0.10849952697753906, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1045680046081543, -1, -1, -1, (6, 1))","('UNSAT', 0.10853862762451172, -1, -1, -1, (6, 1))","('UNSAT', 0.1070096492767334, -1, -1, -1, (6, 1))","('UNSAT', 0.10918498039245605, -1, -1, -1, (6, 1))","('UNSAT', 0.11242866516113281, -1, -1, -1, (6, 1))","('UNSAT', 0.10821032524108887, -1, -1, -1, (6, 1))","('UNSAT', 0.10744476318359375, -1, -1, -1, (6, 1))","('UNSAT', 0.10810184478759766, -1, -1, -1, (6, 1))","('UNSAT', 0.11039853096008301, -1, -1, -1, (6, 1))","('UNSAT', 0.11110591888427734, -1, -1, -1, (6, 1))","('UNSAT', 0.10795783996582031, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06443023681640625, -1, -1, -1, (1, 2))","('UNSAT', 0.06676888465881348, -1, -1, -1, (1, 2))","('UNSAT', 0.06513690948486328, -1, -1, -1, (1, 2))","('UNSAT', 0.06781435012817383, -1, -1, -1, (1, 2))","('UNSAT', 0.06654763221740723, -1, -1, -1, (1, 2))","('UNSAT', 0.06615781784057617, -1, -1, -1, (1, 2))","('UNSAT', 0.06941580772399902, -1, -1, -1, (1, 2))","('UNSAT', 0.06584382057189941, -1, -1, -1, (1, 2))","('UNSAT', 0.06869053840637207, -1, -1, -1, (1, 2))","('UNSAT', 0.06653738021850586, -1, -1, -1, (1, 2))","('UNSAT', 0.06640815734863281, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.21320581436157227, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.22296810150146484, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.21571755409240723, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.2197580337524414, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.216963529586792, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.20776629447937012, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.21820521354675293, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.21606111526489258, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.23126959800720215, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.22488045692443848, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))","('SAT', 0.2200946807861328, 8.9167, 0.040805, 1.900904976537e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
