iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01607203483581543, -1, -1, -1, (0, 1))","('UNSAT', 0.015168905258178711, -1, -1, -1, (0, 1))","('UNSAT', 0.016030311584472656, -1, -1, -1, (0, 1))","('UNSAT', 0.015422582626342773, -1, -1, -1, (0, 1))","('UNSAT', 0.019851207733154297, -1, -1, -1, (0, 1))","('UNSAT', 0.016382694244384766, -1, -1, -1, (0, 1))","('UNSAT', 0.021117210388183594, -1, -1, -1, (0, 1))","('UNSAT', 0.015414237976074219, -1, -1, -1, (0, 1))","('UNSAT', 0.013959646224975586, -1, -1, -1, (0, 1))","('UNSAT', 0.013966560363769531, -1, -1, -1, (0, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X1),"('UNSAT', 0.0280609130859375, -1, -1, -1, (1, 1))","('UNSAT', 0.02067399024963379, -1, -1, -1, (1, 1))","('UNSAT', 0.028214216232299805, -1, -1, -1, (1, 1))","('UNSAT', 0.03573346138000488, -1, -1, -1, (1, 1))","('UNSAT', 0.036260366439819336, -1, -1, -1, (1, 1))","('UNSAT', 0.019823551177978516, -1, -1, -1, (1, 1))","('UNSAT', 0.026941299438476562, -1, -1, -1, (1, 1))","('UNSAT', 0.027368545532226562, -1, -1, -1, (1, 1))","('UNSAT', 0.017899751663208008, -1, -1, -1, (1, 1))","('UNSAT', 0.018488407135009766, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X1),"('UNSAT', 0.021335840225219727, -1, -1, -1, (2, 1))","('UNSAT', 0.0395207405090332, -1, -1, -1, (2, 1))","('UNSAT', 0.03594565391540527, -1, -1, -1, (2, 1))","('UNSAT', 0.036127567291259766, -1, -1, -1, (2, 1))","('UNSAT', 0.04947710037231445, -1, -1, -1, (2, 1))","('UNSAT', 0.03632235527038574, -1, -1, -1, (2, 1))","('UNSAT', 0.02781510353088379, -1, -1, -1, (2, 1))","('UNSAT', 0.020364999771118164, -1, -1, -1, (2, 1))","('UNSAT', 0.01768350601196289, -1, -1, -1, (2, 1))","('UNSAT', 0.017972707748413086, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X1),"('UNSAT', 0.0358736515045166, -1, -1, -1, (3, 1))","('UNSAT', 0.03595876693725586, -1, -1, -1, (3, 1))","('UNSAT', 0.034942626953125, -1, -1, -1, (3, 1))","('UNSAT', 0.0374755859375, -1, -1, -1, (3, 1))","('UNSAT', 0.036797523498535156, -1, -1, -1, (3, 1))","('UNSAT', 0.036515235900878906, -1, -1, -1, (3, 1))","('UNSAT', 0.0355679988861084, -1, -1, -1, (3, 1))","('UNSAT', 0.03554248809814453, -1, -1, -1, (3, 1))","('UNSAT', 0.017900466918945312, -1, -1, -1, (3, 1))","('UNSAT', 0.017792224884033203, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X1),"('UNSAT', 0.026775121688842773, -1, -1, -1, (4, 1))","('UNSAT', 0.03609347343444824, -1, -1, -1, (4, 1))","('UNSAT', 0.04778885841369629, -1, -1, -1, (4, 1))","('UNSAT', 0.03656411170959473, -1, -1, -1, (4, 1))","('UNSAT', 0.02728438377380371, -1, -1, -1, (4, 1))","('UNSAT', 0.03489565849304199, -1, -1, -1, (4, 1))","('UNSAT', 0.03591799736022949, -1, -1, -1, (4, 1))","('UNSAT', 0.026885509490966797, -1, -1, -1, (4, 1))","('UNSAT', 0.017424821853637695, -1, -1, -1, (4, 1))","('UNSAT', 0.018050432205200195, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X1),"('UNSAT', 0.02660679817199707, -1, -1, -1, (5, 1))","('UNSAT', 0.03480648994445801, -1, -1, -1, (5, 1))","('UNSAT', 0.04956960678100586, -1, -1, -1, (5, 1))","('UNSAT', 0.026967525482177734, -1, -1, -1, (5, 1))","('UNSAT', 0.02783966064453125, -1, -1, -1, (5, 1))","('UNSAT', 0.03672313690185547, -1, -1, -1, (5, 1))","('UNSAT', 0.03902316093444824, -1, -1, -1, (5, 1))","('UNSAT', 0.026165008544921875, -1, -1, -1, (5, 1))","('UNSAT', 0.0176851749420166, -1, -1, -1, (5, 1))","('UNSAT', 0.01753377914428711, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X1),"('UNSAT', 0.0261690616607666, -1, -1, -1, (6, 1))","('UNSAT', 0.03773212432861328, -1, -1, -1, (6, 1))","('UNSAT', 0.04871964454650879, -1, -1, -1, (6, 1))","('UNSAT', 0.029533863067626953, -1, -1, -1, (6, 1))","('UNSAT', 0.02908921241760254, -1, -1, -1, (6, 1))","('UNSAT', 0.03707456588745117, -1, -1, -1, (6, 1))","('UNSAT', 0.03649544715881348, -1, -1, -1, (6, 1))","('UNSAT', 0.026363372802734375, -1, -1, -1, (6, 1))","('UNSAT', 0.017806529998779297, -1, -1, -1, (6, 1))","('UNSAT', 0.017362117767333984, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X2),"('UNSAT', 0.03871750831604004, -1, -1, -1, (1, 2))","('UNSAT', 0.04812312126159668, -1, -1, -1, (1, 2))","('UNSAT', 0.05635190010070801, -1, -1, -1, (1, 2))","('UNSAT', 0.05856180191040039, -1, -1, -1, (1, 2))","('UNSAT', 0.05078577995300293, -1, -1, -1, (1, 2))","('UNSAT', 0.05199790000915527, -1, -1, -1, (1, 2))","('UNSAT', 0.045259714126586914, -1, -1, -1, (1, 2))","('UNSAT', 0.038538455963134766, -1, -1, -1, (1, 2))","('UNSAT', 0.020624637603759766, -1, -1, -1, (1, 2))","('UNSAT', 0.020718097686767578, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X2),"('UNSAT', 0.0885305404663086, -1, -1, -1, (2, 2))","('UNSAT', 0.06172585487365723, -1, -1, -1, (2, 2))","('UNSAT', 0.08258724212646484, -1, -1, -1, (2, 2))","('UNSAT', 0.07897114753723145, -1, -1, -1, (2, 2))","('UNSAT', 0.10011506080627441, -1, -1, -1, (2, 2))","('UNSAT', 0.07604718208312988, -1, -1, -1, (2, 2))","('UNSAT', 0.1049802303314209, -1, -1, -1, (2, 2))","('UNSAT', 0.08863496780395508, -1, -1, -1, (2, 2))","('UNSAT', 0.07741665840148926, -1, -1, -1, (2, 2))","('UNSAT', 0.08144569396972656, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
