iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.03719973564147949, -1, -1, -1, (0, 1))","('UNSAT', 0.05278134346008301, -1, -1, -1, (0, 1))","('UNSAT', 0.040062665939331055, -1, -1, -1, (0, 1))","('UNSAT', 0.04122281074523926, -1, -1, -1, (0, 1))","('UNSAT', 0.040200233459472656, -1, -1, -1, (0, 1))","('UNSAT', 0.06643199920654297, -1, -1, -1, (0, 1))","('UNSAT', 0.03871488571166992, -1, -1, -1, (0, 1))","('UNSAT', 0.06785130500793457, -1, -1, -1, (0, 1))","('UNSAT', 0.06605720520019531, -1, -1, -1, (0, 1))","('UNSAT', 0.04074907302856445, -1, -1, -1, (0, 1))","('UNSAT', 0.040380001068115234, -1, -1, -1, (0, 1))","('UNSAT', 0.04103827476501465, -1, -1, -1, (0, 1))","('UNSAT', 0.04196023941040039, -1, -1, -1, (0, 1))","('UNSAT', 0.06495141983032227, -1, -1, -1, (0, 1))","('UNSAT', 0.04326009750366211, -1, -1, -1, (0, 1))","('UNSAT', 0.042336463928222656, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.06787991523742676, -1, -1, -1, (1, 1))","('UNSAT', 0.10926556587219238, -1, -1, -1, (1, 1))","('UNSAT', 0.061926841735839844, -1, -1, -1, (1, 1))","('UNSAT', 0.10347461700439453, -1, -1, -1, (1, 1))","('UNSAT', 0.05365133285522461, -1, -1, -1, (1, 1))","('UNSAT', 0.045908451080322266, -1, -1, -1, (1, 1))","('UNSAT', 0.07652163505554199, -1, -1, -1, (1, 1))","('UNSAT', 0.07575845718383789, -1, -1, -1, (1, 1))","('UNSAT', 0.05813789367675781, -1, -1, -1, (1, 1))","('UNSAT', 0.1012263298034668, -1, -1, -1, (1, 1))","('UNSAT', 0.05807375907897949, -1, -1, -1, (1, 1))","('UNSAT', 0.10104250907897949, -1, -1, -1, (1, 1))","('UNSAT', 0.1501913070678711, -1, -1, -1, (1, 1))","('UNSAT', 0.055267333984375, -1, -1, -1, (1, 1))","('UNSAT', 0.058431386947631836, -1, -1, -1, (1, 1))","('UNSAT', 0.08412456512451172, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.08981060981750488, -1, -1, -1, (2, 1))","('UNSAT', 0.08979392051696777, -1, -1, -1, (2, 1))","('UNSAT', 0.1602315902709961, -1, -1, -1, (2, 1))","('UNSAT', 0.06637215614318848, -1, -1, -1, (2, 1))","('UNSAT', 0.05444812774658203, -1, -1, -1, (2, 1))","('UNSAT', 0.11153221130371094, -1, -1, -1, (2, 1))","('UNSAT', 0.13068675994873047, -1, -1, -1, (2, 1))","('UNSAT', 0.07496356964111328, -1, -1, -1, (2, 1))","('UNSAT', 0.06020712852478027, -1, -1, -1, (2, 1))","('UNSAT', 0.0903017520904541, -1, -1, -1, (2, 1))","('UNSAT', 0.07738471031188965, -1, -1, -1, (2, 1))","('UNSAT', 0.16718697547912598, -1, -1, -1, (2, 1))","('UNSAT', 0.11653518676757812, -1, -1, -1, (2, 1))","('UNSAT', 0.15152859687805176, -1, -1, -1, (2, 1))","('UNSAT', 0.16628551483154297, -1, -1, -1, (2, 1))","('UNSAT', 0.08066248893737793, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.07024049758911133, -1, -1, -1, (3, 1))","('UNSAT', 0.09849071502685547, -1, -1, -1, (3, 1))","('UNSAT', 0.14039254188537598, -1, -1, -1, (3, 1))","('UNSAT', 0.1543717384338379, -1, -1, -1, (3, 1))","('UNSAT', 0.0817873477935791, -1, -1, -1, (3, 1))","('UNSAT', 0.06705188751220703, -1, -1, -1, (3, 1))","('UNSAT', 0.1014859676361084, -1, -1, -1, (3, 1))","('UNSAT', 0.1771090030670166, -1, -1, -1, (3, 1))","('UNSAT', 0.1554701328277588, -1, -1, -1, (3, 1))","('UNSAT', 0.10854530334472656, -1, -1, -1, (3, 1))","('UNSAT', 0.23697900772094727, -1, -1, -1, (3, 1))","('UNSAT', 0.09122180938720703, -1, -1, -1, (3, 1))","('UNSAT', 0.1194617748260498, -1, -1, -1, (3, 1))","('UNSAT', 0.1069948673248291, -1, -1, -1, (3, 1))","('UNSAT', 0.06494307518005371, -1, -1, -1, (3, 1))","('UNSAT', 0.1069340705871582, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.0899810791015625, -1, -1, -1, (4, 1))","('UNSAT', 0.18879055976867676, -1, -1, -1, (4, 1))","('UNSAT', 0.11620092391967773, -1, -1, -1, (4, 1))","('UNSAT', 0.09130406379699707, -1, -1, -1, (4, 1))","('UNSAT', 0.052960872650146484, -1, -1, -1, (4, 1))","('UNSAT', 0.10496902465820312, -1, -1, -1, (4, 1))","('UNSAT', 0.09103822708129883, -1, -1, -1, (4, 1))","('UNSAT', 0.08890318870544434, -1, -1, -1, (4, 1))","('UNSAT', 0.08014822006225586, -1, -1, -1, (4, 1))","('UNSAT', 0.11755514144897461, -1, -1, -1, (4, 1))","('UNSAT', 0.07965326309204102, -1, -1, -1, (4, 1))","('UNSAT', 0.06598472595214844, -1, -1, -1, (4, 1))","('UNSAT', 0.10457229614257812, -1, -1, -1, (4, 1))","('UNSAT', 0.12437295913696289, -1, -1, -1, (4, 1))","('UNSAT', 0.12076711654663086, -1, -1, -1, (4, 1))","('UNSAT', 0.06528496742248535, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.0860891342163086, -1, -1, -1, (5, 1))","('UNSAT', 0.1169278621673584, -1, -1, -1, (5, 1))","('UNSAT', 0.10271263122558594, -1, -1, -1, (5, 1))","('UNSAT', 0.11089062690734863, -1, -1, -1, (5, 1))","('UNSAT', 0.0732874870300293, -1, -1, -1, (5, 1))","('UNSAT', 0.07818746566772461, -1, -1, -1, (5, 1))","('UNSAT', 0.10356378555297852, -1, -1, -1, (5, 1))","('UNSAT', 0.15718936920166016, -1, -1, -1, (5, 1))","('UNSAT', 0.10405397415161133, -1, -1, -1, (5, 1))","('UNSAT', 0.11276793479919434, -1, -1, -1, (5, 1))","('UNSAT', 0.09293293952941895, -1, -1, -1, (5, 1))","('UNSAT', 0.07616710662841797, -1, -1, -1, (5, 1))","('UNSAT', 0.10321521759033203, -1, -1, -1, (5, 1))","('UNSAT', 0.1092369556427002, -1, -1, -1, (5, 1))","('UNSAT', 0.18952298164367676, -1, -1, -1, (5, 1))","('UNSAT', 0.18094229698181152, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.08607840538024902, -1, -1, -1, (6, 1))","('UNSAT', 0.0621492862701416, -1, -1, -1, (6, 1))","('UNSAT', 0.08378958702087402, -1, -1, -1, (6, 1))","('UNSAT', 0.14484190940856934, -1, -1, -1, (6, 1))","('UNSAT', 0.08337187767028809, -1, -1, -1, (6, 1))","('UNSAT', 0.07982921600341797, -1, -1, -1, (6, 1))","('UNSAT', 0.07515978813171387, -1, -1, -1, (6, 1))","('UNSAT', 0.061658620834350586, -1, -1, -1, (6, 1))","('UNSAT', 0.07198166847229004, -1, -1, -1, (6, 1))","('UNSAT', 0.08387470245361328, -1, -1, -1, (6, 1))","('UNSAT', 0.19448447227478027, -1, -1, -1, (6, 1))","('UNSAT', 0.15831995010375977, -1, -1, -1, (6, 1))","('UNSAT', 0.09664654731750488, -1, -1, -1, (6, 1))","('UNSAT', 0.15671443939208984, -1, -1, -1, (6, 1))","('UNSAT', 0.0865023136138916, -1, -1, -1, (6, 1))","('UNSAT', 0.07991886138916016, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.08481001853942871, -1, -1, -1, (7, 1))","('UNSAT', 0.10158991813659668, -1, -1, -1, (7, 1))","('UNSAT', 0.08340954780578613, -1, -1, -1, (7, 1))","('UNSAT', 0.10185933113098145, -1, -1, -1, (7, 1))","('UNSAT', 0.13215851783752441, -1, -1, -1, (7, 1))","('UNSAT', 0.09019088745117188, -1, -1, -1, (7, 1))","('UNSAT', 0.1381845474243164, -1, -1, -1, (7, 1))","('UNSAT', 0.09903430938720703, -1, -1, -1, (7, 1))","('UNSAT', 0.08938884735107422, -1, -1, -1, (7, 1))","('UNSAT', 0.16103100776672363, -1, -1, -1, (7, 1))","('UNSAT', 0.07947564125061035, -1, -1, -1, (7, 1))","('UNSAT', 0.10814690589904785, -1, -1, -1, (7, 1))","('UNSAT', 0.1170961856842041, -1, -1, -1, (7, 1))","('UNSAT', 0.1292123794555664, -1, -1, -1, (7, 1))","('UNSAT', 0.18326187133789062, -1, -1, -1, (7, 1))","('UNSAT', 0.05698800086975098, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.08675241470336914, -1, -1, -1, (8, 1))","('UNSAT', 0.06309628486633301, -1, -1, -1, (8, 1))","('UNSAT', 0.12338113784790039, -1, -1, -1, (8, 1))","('UNSAT', 0.09430623054504395, -1, -1, -1, (8, 1))","('UNSAT', 0.1025838851928711, -1, -1, -1, (8, 1))","('UNSAT', 0.0872960090637207, -1, -1, -1, (8, 1))","('UNSAT', 0.07654762268066406, -1, -1, -1, (8, 1))","('UNSAT', 0.0740656852722168, -1, -1, -1, (8, 1))","('UNSAT', 0.13023710250854492, -1, -1, -1, (8, 1))","('UNSAT', 0.13858628273010254, -1, -1, -1, (8, 1))","('UNSAT', 0.057854652404785156, -1, -1, -1, (8, 1))","('UNSAT', 0.05928850173950195, -1, -1, -1, (8, 1))","('UNSAT', 0.11815524101257324, -1, -1, -1, (8, 1))","('UNSAT', 0.10365414619445801, -1, -1, -1, (8, 1))","('UNSAT', 0.1108858585357666, -1, -1, -1, (8, 1))","('UNSAT', 0.09108138084411621, -1, -1, -1, (8, 1))"
