iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.27826428413391113, 11.2632, 0.061174, 2.719208623603e-06, (0, 1))","('SAT', 0.20215439796447754, 6.5702, 0.061174, 1.2772717354889998e-06, (0, 1))","('SAT', 0.1932985782623291, 2.8158, 0.041962, 5.377947900341999e-07, (0, 1))","('UNSAT', 0.013628959655761719, -1, -1, -1, (0, 1))","('UNSAT', 0.014216423034667969, -1, -1, -1, (0, 1))","('UNSAT', 0.01313638687133789, -1, -1, -1, (0, 1))","('UNSAT', 0.013172388076782227, -1, -1, -1, (0, 1))","('UNSAT', 0.013358831405639648, -1, -1, -1, (0, 1))","('UNSAT', 0.014040231704711914, -1, -1, -1, (0, 1))","('UNSAT', 0.013472557067871094, -1, -1, -1, (0, 1))","('UNSAT', 0.014471769332885742, -1, -1, -1, (0, 1))","('UNSAT', 0.014680862426757812, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.018497705459594727, -1, -1, -1, (1, 1))","('UNSAT', 0.017801523208618164, -1, -1, -1, (1, 1))","('UNSAT', 0.0178985595703125, -1, -1, -1, (1, 1))","('UNSAT', 0.017398595809936523, -1, -1, -1, (1, 1))","('UNSAT', 0.01769232749938965, -1, -1, -1, (1, 1))","('UNSAT', 0.017885446548461914, -1, -1, -1, (1, 1))","('UNSAT', 0.01761341094970703, -1, -1, -1, (1, 1))","('UNSAT', 0.01813530921936035, -1, -1, -1, (1, 1))","('UNSAT', 0.019031763076782227, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05525565147399902, -1, -1, -1, (2, 1))","('UNSAT', 0.0539555549621582, -1, -1, -1, (2, 1))","('UNSAT', 0.05424642562866211, -1, -1, -1, (2, 1))","('UNSAT', 0.05089402198791504, -1, -1, -1, (2, 1))","('UNSAT', 0.0518643856048584, -1, -1, -1, (2, 1))","('UNSAT', 0.05186867713928223, -1, -1, -1, (2, 1))","('UNSAT', 0.052054405212402344, -1, -1, -1, (2, 1))","('UNSAT', 0.053369998931884766, -1, -1, -1, (2, 1))","('UNSAT', 0.053483009338378906, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05689406394958496, -1, -1, -1, (3, 1))","('UNSAT', 0.05480694770812988, -1, -1, -1, (3, 1))","('UNSAT', 0.051995038986206055, -1, -1, -1, (3, 1))","('UNSAT', 0.051447153091430664, -1, -1, -1, (3, 1))","('UNSAT', 0.05158352851867676, -1, -1, -1, (3, 1))","('UNSAT', 0.05388998985290527, -1, -1, -1, (3, 1))","('UNSAT', 0.051485300064086914, -1, -1, -1, (3, 1))","('UNSAT', 0.053323984146118164, -1, -1, -1, (3, 1))","('UNSAT', 0.05426812171936035, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05540966987609863, -1, -1, -1, (4, 1))","('UNSAT', 0.05518841743469238, -1, -1, -1, (4, 1))","('UNSAT', 0.0523829460144043, -1, -1, -1, (4, 1))","('UNSAT', 0.0511019229888916, -1, -1, -1, (4, 1))","('UNSAT', 0.051653146743774414, -1, -1, -1, (4, 1))","('UNSAT', 0.0545806884765625, -1, -1, -1, (4, 1))","('UNSAT', 0.0516357421875, -1, -1, -1, (4, 1))","('UNSAT', 0.05263566970825195, -1, -1, -1, (4, 1))","('UNSAT', 0.05414080619812012, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05734825134277344, -1, -1, -1, (5, 1))","('UNSAT', 0.05431413650512695, -1, -1, -1, (5, 1))","('UNSAT', 0.052483558654785156, -1, -1, -1, (5, 1))","('UNSAT', 0.05450558662414551, -1, -1, -1, (5, 1))","('UNSAT', 0.05158710479736328, -1, -1, -1, (5, 1))","('UNSAT', 0.05173611640930176, -1, -1, -1, (5, 1))","('UNSAT', 0.05282449722290039, -1, -1, -1, (5, 1))","('UNSAT', 0.05338168144226074, -1, -1, -1, (5, 1))","('UNSAT', 0.05462527275085449, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05530810356140137, -1, -1, -1, (6, 1))","('UNSAT', 0.056250810623168945, -1, -1, -1, (6, 1))","('UNSAT', 0.051606178283691406, -1, -1, -1, (6, 1))","('UNSAT', 0.054384469985961914, -1, -1, -1, (6, 1))","('UNSAT', 0.05225825309753418, -1, -1, -1, (6, 1))","('UNSAT', 0.0527496337890625, -1, -1, -1, (6, 1))","('UNSAT', 0.05185580253601074, -1, -1, -1, (6, 1))","('UNSAT', 0.053293704986572266, -1, -1, -1, (6, 1))","('UNSAT', 0.05513882637023926, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05502152442932129, -1, -1, -1, (7, 1))","('UNSAT', 0.05482912063598633, -1, -1, -1, (7, 1))","('UNSAT', 0.052587270736694336, -1, -1, -1, (7, 1))","('UNSAT', 0.052764892578125, -1, -1, -1, (7, 1))","('UNSAT', 0.05180811882019043, -1, -1, -1, (7, 1))","('UNSAT', 0.052965402603149414, -1, -1, -1, (7, 1))","('UNSAT', 0.05400490760803223, -1, -1, -1, (7, 1))","('UNSAT', 0.0530245304107666, -1, -1, -1, (7, 1))","('UNSAT', 0.05369758605957031, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05443859100341797, -1, -1, -1, (8, 1))","('UNSAT', 0.0559697151184082, -1, -1, -1, (8, 1))","('UNSAT', 0.0521085262298584, -1, -1, -1, (8, 1))","('UNSAT', 0.05132627487182617, -1, -1, -1, (8, 1))","('UNSAT', 0.052182674407958984, -1, -1, -1, (8, 1))","('UNSAT', 0.051651716232299805, -1, -1, -1, (8, 1))","('UNSAT', 0.05489850044250488, -1, -1, -1, (8, 1))","('UNSAT', 0.052350521087646484, -1, -1, -1, (8, 1))","('UNSAT', 0.05498957633972168, -1, -1, -1, (8, 1))"
