iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.24149847030639648, 11.2632, 0.061174, 2.719208623603e-06, (0, 1))","('SAT', 0.18329477310180664, 6.5702, 0.061174, 1.2772717354889998e-06, (0, 1))","('SAT', 0.1720724105834961, 2.8158, 0.041962, 5.377947900341999e-07, (0, 1))","('UNSAT', 0.013857841491699219, -1, -1, -1, (0, 1))","('UNSAT', 0.013222217559814453, -1, -1, -1, (0, 1))","('UNSAT', 0.012727975845336914, -1, -1, -1, (0, 1))","('UNSAT', 0.01378941535949707, -1, -1, -1, (0, 1))","('UNSAT', 0.013921260833740234, -1, -1, -1, (0, 1))","('UNSAT', 0.013768434524536133, -1, -1, -1, (0, 1))","('UNSAT', 0.012981891632080078, -1, -1, -1, (0, 1))","('UNSAT', 0.014105081558227539, -1, -1, -1, (0, 1))","('UNSAT', 0.0133514404296875, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03983354568481445, -1, -1, -1, (1, 1))","('UNSAT', 0.04044508934020996, -1, -1, -1, (1, 1))","('UNSAT', 0.03997802734375, -1, -1, -1, (1, 1))","('UNSAT', 0.04171276092529297, -1, -1, -1, (1, 1))","('UNSAT', 0.041229248046875, -1, -1, -1, (1, 1))","('UNSAT', 0.04312396049499512, -1, -1, -1, (1, 1))","('UNSAT', 0.04175758361816406, -1, -1, -1, (1, 1))","('UNSAT', 0.04150986671447754, -1, -1, -1, (1, 1))","('UNSAT', 0.04187369346618652, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03894758224487305, -1, -1, -1, (2, 1))","('UNSAT', 0.03858470916748047, -1, -1, -1, (2, 1))","('UNSAT', 0.038630008697509766, -1, -1, -1, (2, 1))","('UNSAT', 0.041602134704589844, -1, -1, -1, (2, 1))","('UNSAT', 0.040903568267822266, -1, -1, -1, (2, 1))","('UNSAT', 0.04172182083129883, -1, -1, -1, (2, 1))","('UNSAT', 0.03995490074157715, -1, -1, -1, (2, 1))","('UNSAT', 0.04211592674255371, -1, -1, -1, (2, 1))","('UNSAT', 0.039954185485839844, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03918862342834473, -1, -1, -1, (3, 1))","('UNSAT', 0.04118633270263672, -1, -1, -1, (3, 1))","('UNSAT', 0.03872370719909668, -1, -1, -1, (3, 1))","('UNSAT', 0.042017221450805664, -1, -1, -1, (3, 1))","('UNSAT', 0.03990578651428223, -1, -1, -1, (3, 1))","('UNSAT', 0.03965282440185547, -1, -1, -1, (3, 1))","('UNSAT', 0.040105342864990234, -1, -1, -1, (3, 1))","('UNSAT', 0.040966033935546875, -1, -1, -1, (3, 1))","('UNSAT', 0.04055666923522949, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.038964033126831055, -1, -1, -1, (4, 1))","('UNSAT', 0.041040658950805664, -1, -1, -1, (4, 1))","('UNSAT', 0.038768768310546875, -1, -1, -1, (4, 1))","('UNSAT', 0.04005074501037598, -1, -1, -1, (4, 1))","('UNSAT', 0.04131317138671875, -1, -1, -1, (4, 1))","('UNSAT', 0.04037189483642578, -1, -1, -1, (4, 1))","('UNSAT', 0.039330244064331055, -1, -1, -1, (4, 1))","('UNSAT', 0.041904449462890625, -1, -1, -1, (4, 1))","('UNSAT', 0.04433131217956543, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03943181037902832, -1, -1, -1, (5, 1))","('UNSAT', 0.03913426399230957, -1, -1, -1, (5, 1))","('UNSAT', 0.03835916519165039, -1, -1, -1, (5, 1))","('UNSAT', 0.039676666259765625, -1, -1, -1, (5, 1))","('UNSAT', 0.03992462158203125, -1, -1, -1, (5, 1))","('UNSAT', 0.04288506507873535, -1, -1, -1, (5, 1))","('UNSAT', 0.042394161224365234, -1, -1, -1, (5, 1))","('UNSAT', 0.04117298126220703, -1, -1, -1, (5, 1))","('UNSAT', 0.04365849494934082, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.039426565170288086, -1, -1, -1, (6, 1))","('UNSAT', 0.038518667221069336, -1, -1, -1, (6, 1))","('UNSAT', 0.03845715522766113, -1, -1, -1, (6, 1))","('UNSAT', 0.039301395416259766, -1, -1, -1, (6, 1))","('UNSAT', 0.040787458419799805, -1, -1, -1, (6, 1))","('UNSAT', 0.040662527084350586, -1, -1, -1, (6, 1))","('UNSAT', 0.042897939682006836, -1, -1, -1, (6, 1))","('UNSAT', 0.039774179458618164, -1, -1, -1, (6, 1))","('UNSAT', 0.04207754135131836, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.039650678634643555, -1, -1, -1, (7, 1))","('UNSAT', 0.03901100158691406, -1, -1, -1, (7, 1))","('UNSAT', 0.039073944091796875, -1, -1, -1, (7, 1))","('UNSAT', 0.0397796630859375, -1, -1, -1, (7, 1))","('UNSAT', 0.04158186912536621, -1, -1, -1, (7, 1))","('UNSAT', 0.04022979736328125, -1, -1, -1, (7, 1))","('UNSAT', 0.059241533279418945, -1, -1, -1, (7, 1))","('UNSAT', 0.0395355224609375, -1, -1, -1, (7, 1))","('UNSAT', 0.042730093002319336, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.038878679275512695, -1, -1, -1, (8, 1))","('UNSAT', 0.03896951675415039, -1, -1, -1, (8, 1))","('UNSAT', 0.040839195251464844, -1, -1, -1, (8, 1))","('UNSAT', 0.03954815864562988, -1, -1, -1, (8, 1))","('UNSAT', 0.04141592979431152, -1, -1, -1, (8, 1))","('UNSAT', 0.0396580696105957, -1, -1, -1, (8, 1))","('UNSAT', 0.04007744789123535, -1, -1, -1, (8, 1))","('UNSAT', 0.04246854782104492, -1, -1, -1, (8, 1))","('UNSAT', 0.040585994720458984, -1, -1, -1, (8, 1))"
