iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01512765884399414, -1, -1, -1, (0, 1))","('UNSAT', 0.015893936157226562, -1, -1, -1, (0, 1))","('UNSAT', 0.016108036041259766, -1, -1, -1, (0, 1))","('UNSAT', 0.015842914581298828, -1, -1, -1, (0, 1))","('UNSAT', 0.015307903289794922, -1, -1, -1, (0, 1))","('UNSAT', 0.014878034591674805, -1, -1, -1, (0, 1))","('UNSAT', 0.015054941177368164, -1, -1, -1, (0, 1))","('UNSAT', 0.014865875244140625, -1, -1, -1, (0, 1))","('UNSAT', 0.014752388000488281, -1, -1, -1, (0, 1))","('UNSAT', 0.015311241149902344, -1, -1, -1, (0, 1))","('UNSAT', 0.015015602111816406, -1, -1, -1, (0, 1))","('UNSAT', 0.01590442657470703, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.025098562240600586, -1, -1, -1, (1, 1))","('UNSAT', 0.025845050811767578, -1, -1, -1, (1, 1))","('UNSAT', 0.025918960571289062, -1, -1, -1, (1, 1))","('UNSAT', 0.027125835418701172, -1, -1, -1, (1, 1))","('UNSAT', 0.025046825408935547, -1, -1, -1, (1, 1))","('UNSAT', 0.024814605712890625, -1, -1, -1, (1, 1))","('UNSAT', 0.02531886100769043, -1, -1, -1, (1, 1))","('UNSAT', 0.024680137634277344, -1, -1, -1, (1, 1))","('UNSAT', 0.024126768112182617, -1, -1, -1, (1, 1))","('UNSAT', 0.02561807632446289, -1, -1, -1, (1, 1))","('UNSAT', 0.026160478591918945, -1, -1, -1, (1, 1))","('UNSAT', 0.026527881622314453, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.025193214416503906, -1, -1, -1, (2, 1))","('UNSAT', 0.025456905364990234, -1, -1, -1, (2, 1))","('UNSAT', 0.026375770568847656, -1, -1, -1, (2, 1))","('UNSAT', 0.02662181854248047, -1, -1, -1, (2, 1))","('UNSAT', 0.025090456008911133, -1, -1, -1, (2, 1))","('UNSAT', 0.02466607093811035, -1, -1, -1, (2, 1))","('UNSAT', 0.025005817413330078, -1, -1, -1, (2, 1))","('UNSAT', 0.02458953857421875, -1, -1, -1, (2, 1))","('UNSAT', 0.024857759475708008, -1, -1, -1, (2, 1))","('UNSAT', 0.02559494972229004, -1, -1, -1, (2, 1))","('UNSAT', 0.0262601375579834, -1, -1, -1, (2, 1))","('UNSAT', 0.026291847229003906, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.025252580642700195, -1, -1, -1, (3, 1))","('UNSAT', 0.02551102638244629, -1, -1, -1, (3, 1))","('UNSAT', 0.02580428123474121, -1, -1, -1, (3, 1))","('UNSAT', 0.027027130126953125, -1, -1, -1, (3, 1))","('UNSAT', 0.025958776473999023, -1, -1, -1, (3, 1))","('UNSAT', 0.024519681930541992, -1, -1, -1, (3, 1))","('UNSAT', 0.025037527084350586, -1, -1, -1, (3, 1))","('UNSAT', 0.02455615997314453, -1, -1, -1, (3, 1))","('UNSAT', 0.024551868438720703, -1, -1, -1, (3, 1))","('UNSAT', 0.02573847770690918, -1, -1, -1, (3, 1))","('UNSAT', 0.026187419891357422, -1, -1, -1, (3, 1))","('UNSAT', 0.026180744171142578, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02528977394104004, -1, -1, -1, (4, 1))","('UNSAT', 0.025163888931274414, -1, -1, -1, (4, 1))","('UNSAT', 0.026557445526123047, -1, -1, -1, (4, 1))","('UNSAT', 0.027584314346313477, -1, -1, -1, (4, 1))","('UNSAT', 0.02566218376159668, -1, -1, -1, (4, 1))","('UNSAT', 0.024504423141479492, -1, -1, -1, (4, 1))","('UNSAT', 0.02500176429748535, -1, -1, -1, (4, 1))","('UNSAT', 0.024529695510864258, -1, -1, -1, (4, 1))","('UNSAT', 0.024515390396118164, -1, -1, -1, (4, 1))","('UNSAT', 0.025504589080810547, -1, -1, -1, (4, 1))","('UNSAT', 0.02662205696105957, -1, -1, -1, (4, 1))","('UNSAT', 0.026132583618164062, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.025296449661254883, -1, -1, -1, (5, 1))","('UNSAT', 0.025308609008789062, -1, -1, -1, (5, 1))","('UNSAT', 0.026291847229003906, -1, -1, -1, (5, 1))","('UNSAT', 0.027826309204101562, -1, -1, -1, (5, 1))","('UNSAT', 0.02525496482849121, -1, -1, -1, (5, 1))","('UNSAT', 0.024284839630126953, -1, -1, -1, (5, 1))","('UNSAT', 0.0250246524810791, -1, -1, -1, (5, 1))","('UNSAT', 0.024649620056152344, -1, -1, -1, (5, 1))","('UNSAT', 0.024212360382080078, -1, -1, -1, (5, 1))","('UNSAT', 0.026177406311035156, -1, -1, -1, (5, 1))","('UNSAT', 0.02703118324279785, -1, -1, -1, (5, 1))","('UNSAT', 0.026476621627807617, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.02505636215209961, -1, -1, -1, (6, 1))","('UNSAT', 0.02516341209411621, -1, -1, -1, (6, 1))","('UNSAT', 0.026095867156982422, -1, -1, -1, (6, 1))","('UNSAT', 0.02708125114440918, -1, -1, -1, (6, 1))","('UNSAT', 0.025301694869995117, -1, -1, -1, (6, 1))","('UNSAT', 0.02452683448791504, -1, -1, -1, (6, 1))","('UNSAT', 0.024890661239624023, -1, -1, -1, (6, 1))","('UNSAT', 0.02429962158203125, -1, -1, -1, (6, 1))","('UNSAT', 0.024468660354614258, -1, -1, -1, (6, 1))","('UNSAT', 0.026053667068481445, -1, -1, -1, (6, 1))","('UNSAT', 0.026599645614624023, -1, -1, -1, (6, 1))","('UNSAT', 0.026504039764404297, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.025465011596679688, -1, -1, -1, (7, 1))","('UNSAT', 0.025199413299560547, -1, -1, -1, (7, 1))","('UNSAT', 0.02646040916442871, -1, -1, -1, (7, 1))","('UNSAT', 0.027386188507080078, -1, -1, -1, (7, 1))","('UNSAT', 0.025127172470092773, -1, -1, -1, (7, 1))","('UNSAT', 0.024280309677124023, -1, -1, -1, (7, 1))","('UNSAT', 0.024779558181762695, -1, -1, -1, (7, 1))","('UNSAT', 0.02425217628479004, -1, -1, -1, (7, 1))","('UNSAT', 0.024610042572021484, -1, -1, -1, (7, 1))","('UNSAT', 0.026508808135986328, -1, -1, -1, (7, 1))","('UNSAT', 0.025849103927612305, -1, -1, -1, (7, 1))","('UNSAT', 0.02665233612060547, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.0251157283782959, -1, -1, -1, (8, 1))","('UNSAT', 0.026365280151367188, -1, -1, -1, (8, 1))","('UNSAT', 0.026013612747192383, -1, -1, -1, (8, 1))","('UNSAT', 0.027164459228515625, -1, -1, -1, (8, 1))","('UNSAT', 0.024899005889892578, -1, -1, -1, (8, 1))","('UNSAT', 0.024581193923950195, -1, -1, -1, (8, 1))","('UNSAT', 0.024929285049438477, -1, -1, -1, (8, 1))","('UNSAT', 0.024352312088012695, -1, -1, -1, (8, 1))","('UNSAT', 0.024892091751098633, -1, -1, -1, (8, 1))","('UNSAT', 0.02535223960876465, -1, -1, -1, (8, 1))","('UNSAT', 0.025948524475097656, -1, -1, -1, (8, 1))","('UNSAT', 0.02654576301574707, -1, -1, -1, (8, 1))"
