iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.28028178215026855, 18.772, 0.089545, 6.875721737742e-06, (0, 1))","('SAT', 0.2323763370513916, 10.3246, 0.040805, 2.237298076579e-06, (0, 1))","('UNSAT', 0.049042463302612305, -1, -1, -1, (0, 1))","('UNSAT', 0.050298213958740234, -1, -1, -1, (0, 1))","('UNSAT', 0.05175495147705078, -1, -1, -1, (0, 1))","('UNSAT', 0.047452688217163086, -1, -1, -1, (0, 1))","('UNSAT', 0.04718375205993652, -1, -1, -1, (0, 1))","('UNSAT', 0.0470578670501709, -1, -1, -1, (0, 1))","('UNSAT', 0.049651145935058594, -1, -1, -1, (0, 1))","('UNSAT', 0.05037808418273926, -1, -1, -1, (0, 1))","('UNSAT', 0.05170702934265137, -1, -1, -1, (0, 1))","('UNSAT', 0.048444271087646484, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06701779365539551, -1, -1, -1, (1, 1))","('UNSAT', 0.06810760498046875, -1, -1, -1, (1, 1))","('UNSAT', 0.06846809387207031, -1, -1, -1, (1, 1))","('UNSAT', 0.06577372550964355, -1, -1, -1, (1, 1))","('UNSAT', 0.06386899948120117, -1, -1, -1, (1, 1))","('UNSAT', 0.060770273208618164, -1, -1, -1, (1, 1))","('UNSAT', 0.06721615791320801, -1, -1, -1, (1, 1))","('UNSAT', 0.06830358505249023, -1, -1, -1, (1, 1))","('UNSAT', 0.06607866287231445, -1, -1, -1, (1, 1))","('UNSAT', 0.0630495548248291, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11342191696166992, -1, -1, -1, (2, 1))","('UNSAT', 0.11324739456176758, -1, -1, -1, (2, 1))","('UNSAT', 0.11152815818786621, -1, -1, -1, (2, 1))","('UNSAT', 0.10826277732849121, -1, -1, -1, (2, 1))","('UNSAT', 0.1082906723022461, -1, -1, -1, (2, 1))","('UNSAT', 0.10462164878845215, -1, -1, -1, (2, 1))","('UNSAT', 0.11320829391479492, -1, -1, -1, (2, 1))","('UNSAT', 0.1151273250579834, -1, -1, -1, (2, 1))","('UNSAT', 0.11445045471191406, -1, -1, -1, (2, 1))","('UNSAT', 0.10950946807861328, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11383199691772461, -1, -1, -1, (3, 1))","('UNSAT', 0.11583805084228516, -1, -1, -1, (3, 1))","('UNSAT', 0.11124300956726074, -1, -1, -1, (3, 1))","('UNSAT', 0.10692238807678223, -1, -1, -1, (3, 1))","('UNSAT', 0.10667991638183594, -1, -1, -1, (3, 1))","('UNSAT', 0.10637927055358887, -1, -1, -1, (3, 1))","('UNSAT', 0.11290931701660156, -1, -1, -1, (3, 1))","('UNSAT', 0.11507534980773926, -1, -1, -1, (3, 1))","('UNSAT', 0.11571717262268066, -1, -1, -1, (3, 1))","('UNSAT', 0.11042141914367676, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11119341850280762, -1, -1, -1, (4, 1))","('UNSAT', 0.10993361473083496, -1, -1, -1, (4, 1))","('UNSAT', 0.11203312873840332, -1, -1, -1, (4, 1))","('UNSAT', 0.10680341720581055, -1, -1, -1, (4, 1))","('UNSAT', 0.10874247550964355, -1, -1, -1, (4, 1))","('UNSAT', 0.1040964126586914, -1, -1, -1, (4, 1))","('UNSAT', 0.11426496505737305, -1, -1, -1, (4, 1))","('UNSAT', 0.11582374572753906, -1, -1, -1, (4, 1))","('UNSAT', 0.11607718467712402, -1, -1, -1, (4, 1))","('UNSAT', 0.10892915725708008, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1086432933807373, -1, -1, -1, (5, 1))","('UNSAT', 0.1139991283416748, -1, -1, -1, (5, 1))","('UNSAT', 0.10594391822814941, -1, -1, -1, (5, 1))","('UNSAT', 0.1072993278503418, -1, -1, -1, (5, 1))","('UNSAT', 0.10795068740844727, -1, -1, -1, (5, 1))","('UNSAT', 0.11279702186584473, -1, -1, -1, (5, 1))","('UNSAT', 0.11326122283935547, -1, -1, -1, (5, 1))","('UNSAT', 0.11217832565307617, -1, -1, -1, (5, 1))","('UNSAT', 0.11655569076538086, -1, -1, -1, (5, 1))","('UNSAT', 0.10421133041381836, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11048531532287598, -1, -1, -1, (6, 1))","('UNSAT', 0.11364412307739258, -1, -1, -1, (6, 1))","('UNSAT', 0.11250615119934082, -1, -1, -1, (6, 1))","('UNSAT', 0.10839986801147461, -1, -1, -1, (6, 1))","('UNSAT', 0.10991573333740234, -1, -1, -1, (6, 1))","('UNSAT', 0.10720562934875488, -1, -1, -1, (6, 1))","('UNSAT', 0.11340212821960449, -1, -1, -1, (6, 1))","('UNSAT', 0.1139986515045166, -1, -1, -1, (6, 1))","('UNSAT', 0.11565351486206055, -1, -1, -1, (6, 1))","('UNSAT', 0.10741019248962402, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11079931259155273, -1, -1, -1, (7, 1))","('UNSAT', 0.11263370513916016, -1, -1, -1, (7, 1))","('UNSAT', 0.10935473442077637, -1, -1, -1, (7, 1))","('UNSAT', 0.11023426055908203, -1, -1, -1, (7, 1))","('UNSAT', 0.1082296371459961, -1, -1, -1, (7, 1))","('UNSAT', 0.10798931121826172, -1, -1, -1, (7, 1))","('UNSAT', 0.11242437362670898, -1, -1, -1, (7, 1))","('UNSAT', 0.11523246765136719, -1, -1, -1, (7, 1))","('UNSAT', 0.11703729629516602, -1, -1, -1, (7, 1))","('UNSAT', 0.11090612411499023, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11142349243164062, -1, -1, -1, (8, 1))","('UNSAT', 0.11515235900878906, -1, -1, -1, (8, 1))","('UNSAT', 0.11093473434448242, -1, -1, -1, (8, 1))","('UNSAT', 0.10836243629455566, -1, -1, -1, (8, 1))","('UNSAT', 0.10709762573242188, -1, -1, -1, (8, 1))","('UNSAT', 0.10842657089233398, -1, -1, -1, (8, 1))","('UNSAT', 0.11257076263427734, -1, -1, -1, (8, 1))","('UNSAT', 0.11382436752319336, -1, -1, -1, (8, 1))","('UNSAT', 0.11398935317993164, -1, -1, -1, (8, 1))","('UNSAT', 0.11045384407043457, -1, -1, -1, (8, 1))"
