iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.015239238739013672, -1, -1, -1, (0, 1))","('UNSAT', 0.015249252319335938, -1, -1, -1, (0, 1))","('UNSAT', 0.015290260314941406, -1, -1, -1, (0, 1))","('UNSAT', 0.015884876251220703, -1, -1, -1, (0, 1))","('UNSAT', 0.015350341796875, -1, -1, -1, (0, 1))","('UNSAT', 0.015148162841796875, -1, -1, -1, (0, 1))","('UNSAT', 0.015214204788208008, -1, -1, -1, (0, 1))","('UNSAT', 0.014713287353515625, -1, -1, -1, (0, 1))","('UNSAT', 0.015181779861450195, -1, -1, -1, (0, 1))","('UNSAT', 0.015605926513671875, -1, -1, -1, (0, 1))","('UNSAT', 0.015418052673339844, -1, -1, -1, (0, 1))","('UNSAT', 0.016031742095947266, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.01919269561767578, -1, -1, -1, (1, 1))","('UNSAT', 0.01924920082092285, -1, -1, -1, (1, 1))","('UNSAT', 0.018884897232055664, -1, -1, -1, (1, 1))","('UNSAT', 0.01996636390686035, -1, -1, -1, (1, 1))","('UNSAT', 0.019965648651123047, -1, -1, -1, (1, 1))","('UNSAT', 0.019295930862426758, -1, -1, -1, (1, 1))","('UNSAT', 0.019057512283325195, -1, -1, -1, (1, 1))","('UNSAT', 0.019260644912719727, -1, -1, -1, (1, 1))","('UNSAT', 0.01924920082092285, -1, -1, -1, (1, 1))","('UNSAT', 0.019463062286376953, -1, -1, -1, (1, 1))","('UNSAT', 0.019669055938720703, -1, -1, -1, (1, 1))","('UNSAT', 0.02013397216796875, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.01941370964050293, -1, -1, -1, (2, 1))","('UNSAT', 0.019191741943359375, -1, -1, -1, (2, 1))","('UNSAT', 0.019483089447021484, -1, -1, -1, (2, 1))","('UNSAT', 0.020128488540649414, -1, -1, -1, (2, 1))","('UNSAT', 0.019513845443725586, -1, -1, -1, (2, 1))","('UNSAT', 0.01937389373779297, -1, -1, -1, (2, 1))","('UNSAT', 0.019214391708374023, -1, -1, -1, (2, 1))","('UNSAT', 0.019422292709350586, -1, -1, -1, (2, 1))","('UNSAT', 0.01946544647216797, -1, -1, -1, (2, 1))","('UNSAT', 0.019549846649169922, -1, -1, -1, (2, 1))","('UNSAT', 0.020137786865234375, -1, -1, -1, (2, 1))","('UNSAT', 0.019997596740722656, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.0196225643157959, -1, -1, -1, (3, 1))","('UNSAT', 0.019225597381591797, -1, -1, -1, (3, 1))","('UNSAT', 0.019404172897338867, -1, -1, -1, (3, 1))","('UNSAT', 0.020246267318725586, -1, -1, -1, (3, 1))","('UNSAT', 0.019893169403076172, -1, -1, -1, (3, 1))","('UNSAT', 0.01963973045349121, -1, -1, -1, (3, 1))","('UNSAT', 0.01901412010192871, -1, -1, -1, (3, 1))","('UNSAT', 0.019556045532226562, -1, -1, -1, (3, 1))","('UNSAT', 0.01920485496520996, -1, -1, -1, (3, 1))","('UNSAT', 0.01953411102294922, -1, -1, -1, (3, 1))","('UNSAT', 0.019949674606323242, -1, -1, -1, (3, 1))","('UNSAT', 0.01998114585876465, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.019109487533569336, -1, -1, -1, (4, 1))","('UNSAT', 0.019219398498535156, -1, -1, -1, (4, 1))","('UNSAT', 0.019907712936401367, -1, -1, -1, (4, 1))","('UNSAT', 0.020214319229125977, -1, -1, -1, (4, 1))","('UNSAT', 0.020046710968017578, -1, -1, -1, (4, 1))","('UNSAT', 0.019222021102905273, -1, -1, -1, (4, 1))","('UNSAT', 0.018652915954589844, -1, -1, -1, (4, 1))","('UNSAT', 0.019432544708251953, -1, -1, -1, (4, 1))","('UNSAT', 0.01897287368774414, -1, -1, -1, (4, 1))","('UNSAT', 0.019378662109375, -1, -1, -1, (4, 1))","('UNSAT', 0.02022242546081543, -1, -1, -1, (4, 1))","('UNSAT', 0.020076274871826172, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.01962137222290039, -1, -1, -1, (5, 1))","('UNSAT', 0.019269943237304688, -1, -1, -1, (5, 1))","('UNSAT', 0.019742727279663086, -1, -1, -1, (5, 1))","('UNSAT', 0.020139455795288086, -1, -1, -1, (5, 1))","('UNSAT', 0.01997971534729004, -1, -1, -1, (5, 1))","('UNSAT', 0.019293785095214844, -1, -1, -1, (5, 1))","('UNSAT', 0.019048690795898438, -1, -1, -1, (5, 1))","('UNSAT', 0.018519878387451172, -1, -1, -1, (5, 1))","('UNSAT', 0.019093990325927734, -1, -1, -1, (5, 1))","('UNSAT', 0.019469499588012695, -1, -1, -1, (5, 1))","('UNSAT', 0.020299673080444336, -1, -1, -1, (5, 1))","('UNSAT', 0.020250797271728516, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.019803762435913086, -1, -1, -1, (6, 1))","('UNSAT', 0.019130229949951172, -1, -1, -1, (6, 1))","('UNSAT', 0.019696712493896484, -1, -1, -1, (6, 1))","('UNSAT', 0.020502805709838867, -1, -1, -1, (6, 1))","('UNSAT', 0.020053386688232422, -1, -1, -1, (6, 1))","('UNSAT', 0.019222259521484375, -1, -1, -1, (6, 1))","('UNSAT', 0.01928853988647461, -1, -1, -1, (6, 1))","('UNSAT', 0.0188906192779541, -1, -1, -1, (6, 1))","('UNSAT', 0.018692731857299805, -1, -1, -1, (6, 1))","('UNSAT', 0.019765853881835938, -1, -1, -1, (6, 1))","('UNSAT', 0.020075559616088867, -1, -1, -1, (6, 1))","('UNSAT', 0.020193099975585938, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.019631147384643555, -1, -1, -1, (7, 1))","('UNSAT', 0.019472122192382812, -1, -1, -1, (7, 1))","('UNSAT', 0.019786596298217773, -1, -1, -1, (7, 1))","('UNSAT', 0.020456314086914062, -1, -1, -1, (7, 1))","('UNSAT', 0.01999664306640625, -1, -1, -1, (7, 1))","('UNSAT', 0.019079208374023438, -1, -1, -1, (7, 1))","('UNSAT', 0.01888132095336914, -1, -1, -1, (7, 1))","('UNSAT', 0.0190582275390625, -1, -1, -1, (7, 1))","('UNSAT', 0.018820524215698242, -1, -1, -1, (7, 1))","('UNSAT', 0.019536733627319336, -1, -1, -1, (7, 1))","('UNSAT', 0.02047562599182129, -1, -1, -1, (7, 1))","('UNSAT', 0.01959824562072754, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.019196271896362305, -1, -1, -1, (8, 1))","('UNSAT', 0.019530773162841797, -1, -1, -1, (8, 1))","('UNSAT', 0.01970529556274414, -1, -1, -1, (8, 1))","('UNSAT', 0.0202176570892334, -1, -1, -1, (8, 1))","('UNSAT', 0.019890308380126953, -1, -1, -1, (8, 1))","('UNSAT', 0.01926422119140625, -1, -1, -1, (8, 1))","('UNSAT', 0.018913745880126953, -1, -1, -1, (8, 1))","('UNSAT', 0.019346237182617188, -1, -1, -1, (8, 1))","('UNSAT', 0.01865553855895996, -1, -1, -1, (8, 1))","('UNSAT', 0.01949477195739746, -1, -1, -1, (8, 1))","('UNSAT', 0.020756244659423828, -1, -1, -1, (8, 1))","('UNSAT', 0.019964218139648438, -1, -1, -1, (8, 1))"
(9X1),"('UNSAT', 0.019437551498413086, -1, -1, -1, (9, 1))","('UNSAT', 0.018782377243041992, -1, -1, -1, (9, 1))","('UNSAT', 0.01997089385986328, -1, -1, -1, (9, 1))","('UNSAT', 0.0199434757232666, -1, -1, -1, (9, 1))","('UNSAT', 0.019870758056640625, -1, -1, -1, (9, 1))","('UNSAT', 0.01915717124938965, -1, -1, -1, (9, 1))","('UNSAT', 0.019084692001342773, -1, -1, -1, (9, 1))","('UNSAT', 0.019657135009765625, -1, -1, -1, (9, 1))","('UNSAT', 0.01903390884399414, -1, -1, -1, (9, 1))","('UNSAT', 0.020052194595336914, -1, -1, -1, (9, 1))","('UNSAT', 0.020278453826904297, -1, -1, -1, (9, 1))","('UNSAT', 0.01982402801513672, -1, -1, -1, (9, 1))"
