iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.02457737922668457, -1, -1, -1, (0, 1))","('UNSAT', 0.03591656684875488, -1, -1, -1, (0, 1))","('UNSAT', 0.028803348541259766, -1, -1, -1, (0, 1))","('UNSAT', 0.03618431091308594, -1, -1, -1, (0, 1))","('UNSAT', 0.0362544059753418, -1, -1, -1, (0, 1))","('UNSAT', 0.03627514839172363, -1, -1, -1, (0, 1))","('UNSAT', 0.03741335868835449, -1, -1, -1, (0, 1))","('UNSAT', 0.03658175468444824, -1, -1, -1, (0, 1))","('UNSAT', 0.035819053649902344, -1, -1, -1, (0, 1))","('UNSAT', 0.03574848175048828, -1, -1, -1, (0, 1))","('UNSAT', 0.03613853454589844, -1, -1, -1, (0, 1))","('UNSAT', 0.036839962005615234, -1, -1, -1, (0, 1))","('UNSAT', 0.0349123477935791, -1, -1, -1, (0, 1))","('UNSAT', 0.03539538383483887, -1, -1, -1, (0, 1))","('UNSAT', 0.0356295108795166, -1, -1, -1, (0, 1))","('UNSAT', 0.0353240966796875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.0550694465637207, -1, -1, -1, (1, 1))","('UNSAT', 0.036194562911987305, -1, -1, -1, (1, 1))","('UNSAT', 0.06361556053161621, -1, -1, -1, (1, 1))","('UNSAT', 0.03711438179016113, -1, -1, -1, (1, 1))","('UNSAT', 0.04665803909301758, -1, -1, -1, (1, 1))","('UNSAT', 0.0627291202545166, -1, -1, -1, (1, 1))","('UNSAT', 0.0640408992767334, -1, -1, -1, (1, 1))","('UNSAT', 0.06536602973937988, -1, -1, -1, (1, 1))","('UNSAT', 0.06360220909118652, -1, -1, -1, (1, 1))","('UNSAT', 0.06042289733886719, -1, -1, -1, (1, 1))","('UNSAT', 0.06210660934448242, -1, -1, -1, (1, 1))","('UNSAT', 0.06394290924072266, -1, -1, -1, (1, 1))","('UNSAT', 0.06358170509338379, -1, -1, -1, (1, 1))","('UNSAT', 0.06586647033691406, -1, -1, -1, (1, 1))","('UNSAT', 0.06489968299865723, -1, -1, -1, (1, 1))","('UNSAT', 0.06292510032653809, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.09885263442993164, -1, -1, -1, (2, 1))","('UNSAT', 0.04845762252807617, -1, -1, -1, (2, 1))","('UNSAT', 0.047324419021606445, -1, -1, -1, (2, 1))","('UNSAT', 0.03610706329345703, -1, -1, -1, (2, 1))","('UNSAT', 0.04787778854370117, -1, -1, -1, (2, 1))","('UNSAT', 0.08499646186828613, -1, -1, -1, (2, 1))","('UNSAT', 0.08188176155090332, -1, -1, -1, (2, 1))","('UNSAT', 0.0837705135345459, -1, -1, -1, (2, 1))","('UNSAT', 0.08046436309814453, -1, -1, -1, (2, 1))","('UNSAT', 0.08274054527282715, -1, -1, -1, (2, 1))","('UNSAT', 0.08478999137878418, -1, -1, -1, (2, 1))","('UNSAT', 0.08421802520751953, -1, -1, -1, (2, 1))","('UNSAT', 0.08285999298095703, -1, -1, -1, (2, 1))","('UNSAT', 0.08355498313903809, -1, -1, -1, (2, 1))","('UNSAT', 0.08498549461364746, -1, -1, -1, (2, 1))","('UNSAT', 0.08054375648498535, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.06952571868896484, -1, -1, -1, (3, 1))","('UNSAT', 0.036450862884521484, -1, -1, -1, (3, 1))","('UNSAT', 0.0863640308380127, -1, -1, -1, (3, 1))","('UNSAT', 0.03651237487792969, -1, -1, -1, (3, 1))","('UNSAT', 0.047968387603759766, -1, -1, -1, (3, 1))","('UNSAT', 0.03626394271850586, -1, -1, -1, (3, 1))","('UNSAT', 0.03638744354248047, -1, -1, -1, (3, 1))","('UNSAT', 0.035955190658569336, -1, -1, -1, (3, 1))","('UNSAT', 0.036956071853637695, -1, -1, -1, (3, 1))","('UNSAT', 0.03633475303649902, -1, -1, -1, (3, 1))","('UNSAT', 0.03605198860168457, -1, -1, -1, (3, 1))","('UNSAT', 0.036077260971069336, -1, -1, -1, (3, 1))","('UNSAT', 0.03713703155517578, -1, -1, -1, (3, 1))","('UNSAT', 0.035944461822509766, -1, -1, -1, (3, 1))","('UNSAT', 0.0361638069152832, -1, -1, -1, (3, 1))","('UNSAT', 0.03599286079406738, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.09441757202148438, -1, -1, -1, (4, 1))","('UNSAT', 0.035462141036987305, -1, -1, -1, (4, 1))","('UNSAT', 0.04797768592834473, -1, -1, -1, (4, 1))","('UNSAT', 0.03546929359436035, -1, -1, -1, (4, 1))","('UNSAT', 0.10930109024047852, -1, -1, -1, (4, 1))","('UNSAT', 0.06203103065490723, -1, -1, -1, (4, 1))","('UNSAT', 0.06373405456542969, -1, -1, -1, (4, 1))","('UNSAT', 0.0632784366607666, -1, -1, -1, (4, 1))","('UNSAT', 0.0653994083404541, -1, -1, -1, (4, 1))","('UNSAT', 0.06055927276611328, -1, -1, -1, (4, 1))","('UNSAT', 0.06646966934204102, -1, -1, -1, (4, 1))","('UNSAT', 0.06311774253845215, -1, -1, -1, (4, 1))","('UNSAT', 0.06225728988647461, -1, -1, -1, (4, 1))","('UNSAT', 0.060678958892822266, -1, -1, -1, (4, 1))","('UNSAT', 0.061196088790893555, -1, -1, -1, (4, 1))","('UNSAT', 0.059568166732788086, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.040883779525756836, -1, -1, -1, (5, 1))","('UNSAT', 0.1109015941619873, -1, -1, -1, (5, 1))","('UNSAT', 0.03584122657775879, -1, -1, -1, (5, 1))","('UNSAT', 0.03572583198547363, -1, -1, -1, (5, 1))","('UNSAT', 0.036574363708496094, -1, -1, -1, (5, 1))","('UNSAT', 0.04711103439331055, -1, -1, -1, (5, 1))","('UNSAT', 0.047887563705444336, -1, -1, -1, (5, 1))","('UNSAT', 0.0484464168548584, -1, -1, -1, (5, 1))","('UNSAT', 0.046319007873535156, -1, -1, -1, (5, 1))","('UNSAT', 0.04525613784790039, -1, -1, -1, (5, 1))","('UNSAT', 0.04616069793701172, -1, -1, -1, (5, 1))","('UNSAT', 0.04654717445373535, -1, -1, -1, (5, 1))","('UNSAT', 0.04655742645263672, -1, -1, -1, (5, 1))","('UNSAT', 0.04799604415893555, -1, -1, -1, (5, 1))","('UNSAT', 0.0461583137512207, -1, -1, -1, (5, 1))","('UNSAT', 0.04565739631652832, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.09079432487487793, -1, -1, -1, (6, 1))","('UNSAT', 0.10896968841552734, -1, -1, -1, (6, 1))","('UNSAT', 0.04804515838623047, -1, -1, -1, (6, 1))","('UNSAT', 0.03626418113708496, -1, -1, -1, (6, 1))","('UNSAT', 0.035903215408325195, -1, -1, -1, (6, 1))","('UNSAT', 0.036249399185180664, -1, -1, -1, (6, 1))","('UNSAT', 0.03654289245605469, -1, -1, -1, (6, 1))","('UNSAT', 0.03649258613586426, -1, -1, -1, (6, 1))","('UNSAT', 0.03596210479736328, -1, -1, -1, (6, 1))","('UNSAT', 0.03551363945007324, -1, -1, -1, (6, 1))","('UNSAT', 0.03750753402709961, -1, -1, -1, (6, 1))","('UNSAT', 0.036104679107666016, -1, -1, -1, (6, 1))","('UNSAT', 0.03537607192993164, -1, -1, -1, (6, 1))","('UNSAT', 0.03599667549133301, -1, -1, -1, (6, 1))","('UNSAT', 0.03594613075256348, -1, -1, -1, (6, 1))","('UNSAT', 0.03467106819152832, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.07484889030456543, -1, -1, -1, (7, 1))","('UNSAT', 0.10485529899597168, -1, -1, -1, (7, 1))","('UNSAT', 0.04637312889099121, -1, -1, -1, (7, 1))","('UNSAT', 0.036000728607177734, -1, -1, -1, (7, 1))","('UNSAT', 0.03595733642578125, -1, -1, -1, (7, 1))","('UNSAT', 0.03603839874267578, -1, -1, -1, (7, 1))","('UNSAT', 0.04563426971435547, -1, -1, -1, (7, 1))","('UNSAT', 0.03620481491088867, -1, -1, -1, (7, 1))","('UNSAT', 0.03616738319396973, -1, -1, -1, (7, 1))","('UNSAT', 0.035443782806396484, -1, -1, -1, (7, 1))","('UNSAT', 0.03554964065551758, -1, -1, -1, (7, 1))","('UNSAT', 0.03557610511779785, -1, -1, -1, (7, 1))","('UNSAT', 0.03580427169799805, -1, -1, -1, (7, 1))","('UNSAT', 0.03561067581176758, -1, -1, -1, (7, 1))","('UNSAT', 0.036157846450805664, -1, -1, -1, (7, 1))","('UNSAT', 0.036509037017822266, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.07172584533691406, -1, -1, -1, (8, 1))","('UNSAT', 0.10856938362121582, -1, -1, -1, (8, 1))","('UNSAT', 0.046462059020996094, -1, -1, -1, (8, 1))","('UNSAT', 0.036252498626708984, -1, -1, -1, (8, 1))","('UNSAT', 0.03623032569885254, -1, -1, -1, (8, 1))","('UNSAT', 0.03647327423095703, -1, -1, -1, (8, 1))","('UNSAT', 0.03596925735473633, -1, -1, -1, (8, 1))","('UNSAT', 0.03654766082763672, -1, -1, -1, (8, 1))","('UNSAT', 0.03595995903015137, -1, -1, -1, (8, 1))","('UNSAT', 0.034766197204589844, -1, -1, -1, (8, 1))","('UNSAT', 0.03670811653137207, -1, -1, -1, (8, 1))","('UNSAT', 0.037947654724121094, -1, -1, -1, (8, 1))","('UNSAT', 0.03593158721923828, -1, -1, -1, (8, 1))","('UNSAT', 0.03588390350341797, -1, -1, -1, (8, 1))","('UNSAT', 0.03604745864868164, -1, -1, -1, (8, 1))","('UNSAT', 0.03585314750671387, -1, -1, -1, (8, 1))"
