iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.34096193313598633, 30.5045, 0.10483, 6.620246495004e-06, (0, 1))","('UNSAT', 0.01846599578857422, -1, -1, -1, (0, 1))","('UNSAT', 0.01784968376159668, -1, -1, -1, (0, 1))","('UNSAT', 0.018320322036743164, -1, -1, -1, (0, 1))","('UNSAT', 0.01813483238220215, -1, -1, -1, (0, 1))","('UNSAT', 0.018951416015625, -1, -1, -1, (0, 1))","('UNSAT', 0.01834845542907715, -1, -1, -1, (0, 1))","('UNSAT', 0.018569469451904297, -1, -1, -1, (0, 1))","('UNSAT', 0.018392562866210938, -1, -1, -1, (0, 1))","('UNSAT', 0.018761873245239258, -1, -1, -1, (0, 1))","('UNSAT', 0.017773151397705078, -1, -1, -1, (0, 1))","('UNSAT', 0.0179598331451416, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03311634063720703, -1, -1, -1, (1, 1))","('UNSAT', 0.04320979118347168, -1, -1, -1, (1, 1))","('UNSAT', 0.04614543914794922, -1, -1, -1, (1, 1))","('UNSAT', 0.046701908111572266, -1, -1, -1, (1, 1))","('UNSAT', 0.04477238655090332, -1, -1, -1, (1, 1))","('UNSAT', 0.04514813423156738, -1, -1, -1, (1, 1))","('UNSAT', 0.04306650161743164, -1, -1, -1, (1, 1))","('UNSAT', 0.044426918029785156, -1, -1, -1, (1, 1))","('UNSAT', 0.04529857635498047, -1, -1, -1, (1, 1))","('UNSAT', 0.045037031173706055, -1, -1, -1, (1, 1))","('UNSAT', 0.04476571083068848, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04331040382385254, -1, -1, -1, (2, 1))","('UNSAT', 0.03249335289001465, -1, -1, -1, (2, 1))","('UNSAT', 0.03414177894592285, -1, -1, -1, (2, 1))","('UNSAT', 0.032495975494384766, -1, -1, -1, (2, 1))","('UNSAT', 0.032029151916503906, -1, -1, -1, (2, 1))","('UNSAT', 0.03386998176574707, -1, -1, -1, (2, 1))","('UNSAT', 0.03298234939575195, -1, -1, -1, (2, 1))","('UNSAT', 0.033063411712646484, -1, -1, -1, (2, 1))","('UNSAT', 0.0319669246673584, -1, -1, -1, (2, 1))","('UNSAT', 0.03213644027709961, -1, -1, -1, (2, 1))","('UNSAT', 0.033039093017578125, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04492902755737305, -1, -1, -1, (3, 1))","('UNSAT', 0.04344487190246582, -1, -1, -1, (3, 1))","('UNSAT', 0.04419660568237305, -1, -1, -1, (3, 1))","('UNSAT', 0.044068098068237305, -1, -1, -1, (3, 1))","('UNSAT', 0.046120643615722656, -1, -1, -1, (3, 1))","('UNSAT', 0.044193267822265625, -1, -1, -1, (3, 1))","('UNSAT', 0.04186272621154785, -1, -1, -1, (3, 1))","('UNSAT', 0.044030189514160156, -1, -1, -1, (3, 1))","('UNSAT', 0.043605804443359375, -1, -1, -1, (3, 1))","('UNSAT', 0.042273759841918945, -1, -1, -1, (3, 1))","('UNSAT', 0.04462718963623047, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07617473602294922, -1, -1, -1, (4, 1))","('UNSAT', 0.04329967498779297, -1, -1, -1, (4, 1))","('UNSAT', 0.04375576972961426, -1, -1, -1, (4, 1))","('UNSAT', 0.04435873031616211, -1, -1, -1, (4, 1))","('UNSAT', 0.04247903823852539, -1, -1, -1, (4, 1))","('UNSAT', 0.0442814826965332, -1, -1, -1, (4, 1))","('UNSAT', 0.04437994956970215, -1, -1, -1, (4, 1))","('UNSAT', 0.04454755783081055, -1, -1, -1, (4, 1))","('UNSAT', 0.042855262756347656, -1, -1, -1, (4, 1))","('UNSAT', 0.04353928565979004, -1, -1, -1, (4, 1))","('UNSAT', 0.04283952713012695, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07849240303039551, -1, -1, -1, (5, 1))","('UNSAT', 0.044638872146606445, -1, -1, -1, (5, 1))","('UNSAT', 0.04205942153930664, -1, -1, -1, (5, 1))","('UNSAT', 0.044379234313964844, -1, -1, -1, (5, 1))","('UNSAT', 0.045248985290527344, -1, -1, -1, (5, 1))","('UNSAT', 0.04639101028442383, -1, -1, -1, (5, 1))","('UNSAT', 0.04477691650390625, -1, -1, -1, (5, 1))","('UNSAT', 0.04444408416748047, -1, -1, -1, (5, 1))","('UNSAT', 0.043840646743774414, -1, -1, -1, (5, 1))","('UNSAT', 0.04257655143737793, -1, -1, -1, (5, 1))","('UNSAT', 0.04495429992675781, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07745361328125, -1, -1, -1, (6, 1))","('UNSAT', 0.04388761520385742, -1, -1, -1, (6, 1))","('UNSAT', 0.04447174072265625, -1, -1, -1, (6, 1))","('UNSAT', 0.044942378997802734, -1, -1, -1, (6, 1))","('UNSAT', 0.04155254364013672, -1, -1, -1, (6, 1))","('UNSAT', 0.04310941696166992, -1, -1, -1, (6, 1))","('UNSAT', 0.0431671142578125, -1, -1, -1, (6, 1))","('UNSAT', 0.04396486282348633, -1, -1, -1, (6, 1))","('UNSAT', 0.04413747787475586, -1, -1, -1, (6, 1))","('UNSAT', 0.042265892028808594, -1, -1, -1, (6, 1))","('UNSAT', 0.04453635215759277, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.021909236907958984, -1, -1, -1, (1, 2))","('UNSAT', 0.05957388877868652, -1, -1, -1, (1, 2))","('UNSAT', 0.0594182014465332, -1, -1, -1, (1, 2))","('UNSAT', 0.06091761589050293, -1, -1, -1, (1, 2))","('UNSAT', 0.05960893630981445, -1, -1, -1, (1, 2))","('UNSAT', 0.06364202499389648, -1, -1, -1, (1, 2))","('UNSAT', 0.06066489219665527, -1, -1, -1, (1, 2))","('UNSAT', 0.06067323684692383, -1, -1, -1, (1, 2))","('UNSAT', 0.08862447738647461, -1, -1, -1, (1, 2))","('UNSAT', 0.06013751029968262, -1, -1, -1, (1, 2))","('UNSAT', 0.06051993370056152, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06955385208129883, -1, -1, -1, (2, 2))","('UNSAT', 0.032163381576538086, -1, -1, -1, (2, 2))","('UNSAT', 0.03352046012878418, -1, -1, -1, (2, 2))","('UNSAT', 0.03183722496032715, -1, -1, -1, (2, 2))","('UNSAT', 0.0319371223449707, -1, -1, -1, (2, 2))","('UNSAT', 0.03190207481384277, -1, -1, -1, (2, 2))","('UNSAT', 0.03326249122619629, -1, -1, -1, (2, 2))","('UNSAT', 0.03321671485900879, -1, -1, -1, (2, 2))","('UNSAT', 0.03258180618286133, -1, -1, -1, (2, 2))","('UNSAT', 0.032651662826538086, -1, -1, -1, (2, 2))","('UNSAT', 0.034551382064819336, -1, -1, -1, (2, 2))"
