iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.047460317611694336, -1, -1, -1, (0, 1))","('UNSAT', 0.027852773666381836, -1, -1, -1, (0, 1))","('UNSAT', 0.02049732208251953, -1, -1, -1, (0, 1))","('UNSAT', 0.06760573387145996, -1, -1, -1, (0, 1))","('UNSAT', 0.032865047454833984, -1, -1, -1, (0, 1))","('UNSAT', 0.032440900802612305, -1, -1, -1, (0, 1))","('UNSAT', 0.03358101844787598, -1, -1, -1, (0, 1))","('UNSAT', 0.03240489959716797, -1, -1, -1, (0, 1))","('UNSAT', 0.03434157371520996, -1, -1, -1, (0, 1))","('UNSAT', 0.03293418884277344, -1, -1, -1, (0, 1))","('UNSAT', 0.034451961517333984, -1, -1, -1, (0, 1))","('UNSAT', 0.03346991539001465, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.03944516181945801, -1, -1, -1, (1, 1))","('UNSAT', 0.05176901817321777, -1, -1, -1, (1, 1))","('UNSAT', 0.051053762435913086, -1, -1, -1, (1, 1))","('UNSAT', 0.03766131401062012, -1, -1, -1, (1, 1))","('UNSAT', 0.02561497688293457, -1, -1, -1, (1, 1))","('UNSAT', 0.0248873233795166, -1, -1, -1, (1, 1))","('UNSAT', 0.024974346160888672, -1, -1, -1, (1, 1))","('UNSAT', 0.02472543716430664, -1, -1, -1, (1, 1))","('UNSAT', 0.027696609497070312, -1, -1, -1, (1, 1))","('UNSAT', 0.025603532791137695, -1, -1, -1, (1, 1))","('UNSAT', 0.024686813354492188, -1, -1, -1, (1, 1))","('UNSAT', 0.02489471435546875, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.06817150115966797, -1, -1, -1, (2, 1))","('UNSAT', 0.04917764663696289, -1, -1, -1, (2, 1))","('UNSAT', 0.0499567985534668, -1, -1, -1, (2, 1))","('UNSAT', 0.08366918563842773, -1, -1, -1, (2, 1))","('UNSAT', 0.03341388702392578, -1, -1, -1, (2, 1))","('UNSAT', 0.03438711166381836, -1, -1, -1, (2, 1))","('UNSAT', 0.03344416618347168, -1, -1, -1, (2, 1))","('UNSAT', 0.03272533416748047, -1, -1, -1, (2, 1))","('UNSAT', 0.034368038177490234, -1, -1, -1, (2, 1))","('UNSAT', 0.032779693603515625, -1, -1, -1, (2, 1))","('UNSAT', 0.033477783203125, -1, -1, -1, (2, 1))","('UNSAT', 0.033669471740722656, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.07739472389221191, -1, -1, -1, (3, 1))","('UNSAT', 0.08597230911254883, -1, -1, -1, (3, 1))","('UNSAT', 0.07157611846923828, -1, -1, -1, (3, 1))","('UNSAT', 0.11045145988464355, -1, -1, -1, (3, 1))","('UNSAT', 0.1045830249786377, -1, -1, -1, (3, 1))","('UNSAT', 0.0982811450958252, -1, -1, -1, (3, 1))","('UNSAT', 0.10105514526367188, -1, -1, -1, (3, 1))","('UNSAT', 0.10183429718017578, -1, -1, -1, (3, 1))","('UNSAT', 0.10984659194946289, -1, -1, -1, (3, 1))","('UNSAT', 0.10191154479980469, -1, -1, -1, (3, 1))","('UNSAT', 0.10311627388000488, -1, -1, -1, (3, 1))","('UNSAT', 0.10211038589477539, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.08821892738342285, -1, -1, -1, (4, 1))","('UNSAT', 0.052686452865600586, -1, -1, -1, (4, 1))","('UNSAT', 0.04755139350891113, -1, -1, -1, (4, 1))","('UNSAT', 0.10775399208068848, -1, -1, -1, (4, 1))","('UNSAT', 0.07978153228759766, -1, -1, -1, (4, 1))","('UNSAT', 0.07645988464355469, -1, -1, -1, (4, 1))","('UNSAT', 0.07822990417480469, -1, -1, -1, (4, 1))","('UNSAT', 0.07605171203613281, -1, -1, -1, (4, 1))","('UNSAT', 0.09183979034423828, -1, -1, -1, (4, 1))","('UNSAT', 0.08270621299743652, -1, -1, -1, (4, 1))","('UNSAT', 0.08078622817993164, -1, -1, -1, (4, 1))","('UNSAT', 0.07740378379821777, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.08522295951843262, -1, -1, -1, (5, 1))","('UNSAT', 0.050640106201171875, -1, -1, -1, (5, 1))","('UNSAT', 0.08774685859680176, -1, -1, -1, (5, 1))","('UNSAT', 0.10598540306091309, -1, -1, -1, (5, 1))","('UNSAT', 0.08104085922241211, -1, -1, -1, (5, 1))","('UNSAT', 0.07536005973815918, -1, -1, -1, (5, 1))","('UNSAT', 0.07897114753723145, -1, -1, -1, (5, 1))","('UNSAT', 0.07917618751525879, -1, -1, -1, (5, 1))","('UNSAT', 0.0826730728149414, -1, -1, -1, (5, 1))","('UNSAT', 0.07665491104125977, -1, -1, -1, (5, 1))","('UNSAT', 0.08029699325561523, -1, -1, -1, (5, 1))","('UNSAT', 0.08064532279968262, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.08429145812988281, -1, -1, -1, (6, 1))","('UNSAT', 0.09174156188964844, -1, -1, -1, (6, 1))","('UNSAT', 0.08899497985839844, -1, -1, -1, (6, 1))","('UNSAT', 0.10536789894104004, -1, -1, -1, (6, 1))","('UNSAT', 0.07765436172485352, -1, -1, -1, (6, 1))","('UNSAT', 0.07530879974365234, -1, -1, -1, (6, 1))","('UNSAT', 0.08090591430664062, -1, -1, -1, (6, 1))","('UNSAT', 0.07794761657714844, -1, -1, -1, (6, 1))","('UNSAT', 0.08192181587219238, -1, -1, -1, (6, 1))","('UNSAT', 0.07746338844299316, -1, -1, -1, (6, 1))","('UNSAT', 0.07792544364929199, -1, -1, -1, (6, 1))","('UNSAT', 0.07900619506835938, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.09959125518798828, -1, -1, -1, (1, 2))","('UNSAT', 0.06408548355102539, -1, -1, -1, (1, 2))","('UNSAT', 0.15557193756103516, -1, -1, -1, (1, 2))","('UNSAT', 0.11331868171691895, -1, -1, -1, (1, 2))","('UNSAT', 0.03453874588012695, -1, -1, -1, (1, 2))","('UNSAT', 0.03463387489318848, -1, -1, -1, (1, 2))","('UNSAT', 0.03449201583862305, -1, -1, -1, (1, 2))","('UNSAT', 0.03529071807861328, -1, -1, -1, (1, 2))","('UNSAT', 0.03462553024291992, -1, -1, -1, (1, 2))","('UNSAT', 0.03572869300842285, -1, -1, -1, (1, 2))","('UNSAT', 0.03538179397583008, -1, -1, -1, (1, 2))","('UNSAT', 0.034487247467041016, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.20094943046569824, -1, -1, -1, (2, 2))","('UNSAT', 0.19113969802856445, -1, -1, -1, (2, 2))","('SAT', 0.3206908702850342, 17.8334, 0.066593, 3.626155375969e-06, (2, 2))","('SAT', 0.29680609703063965, 15.9562, 0.066593, 3.215688366254e-06, (2, 2))","('UNSAT', 0.10396265983581543, -1, -1, -1, (2, 2))","('UNSAT', 0.10251331329345703, -1, -1, -1, (2, 2))","('UNSAT', 0.10158634185791016, -1, -1, -1, (2, 2))","('UNSAT', 0.10573768615722656, -1, -1, -1, (2, 2))","('UNSAT', 0.1036372184753418, -1, -1, -1, (2, 2))","('UNSAT', 0.1046438217163086, -1, -1, -1, (2, 2))","('UNSAT', 0.10691022872924805, -1, -1, -1, (2, 2))","('UNSAT', 0.10351109504699707, -1, -1, -1, (2, 2))"
