iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.3454456329345703, 30.5045, 0.10483, 6.620246495004e-06, (0, 1))","('UNSAT', 0.018284082412719727, -1, -1, -1, (0, 1))","('UNSAT', 0.01880669593811035, -1, -1, -1, (0, 1))","('UNSAT', 0.019118547439575195, -1, -1, -1, (0, 1))","('UNSAT', 0.018547534942626953, -1, -1, -1, (0, 1))","('UNSAT', 0.01817178726196289, -1, -1, -1, (0, 1))","('UNSAT', 0.01875591278076172, -1, -1, -1, (0, 1))","('UNSAT', 0.01931023597717285, -1, -1, -1, (0, 1))","('UNSAT', 0.017970561981201172, -1, -1, -1, (0, 1))","('UNSAT', 0.017739057540893555, -1, -1, -1, (0, 1))","('UNSAT', 0.019339561462402344, -1, -1, -1, (0, 1))","('UNSAT', 0.018564939498901367, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0330049991607666, -1, -1, -1, (1, 1))","('UNSAT', 0.0435941219329834, -1, -1, -1, (1, 1))","('UNSAT', 0.04341411590576172, -1, -1, -1, (1, 1))","('UNSAT', 0.04858517646789551, -1, -1, -1, (1, 1))","('UNSAT', 0.04192304611206055, -1, -1, -1, (1, 1))","('UNSAT', 0.04985213279724121, -1, -1, -1, (1, 1))","('UNSAT', 0.043582916259765625, -1, -1, -1, (1, 1))","('UNSAT', 0.04280447959899902, -1, -1, -1, (1, 1))","('UNSAT', 0.04401731491088867, -1, -1, -1, (1, 1))","('UNSAT', 0.04790186882019043, -1, -1, -1, (1, 1))","('UNSAT', 0.044211387634277344, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.043581247329711914, -1, -1, -1, (2, 1))","('UNSAT', 0.03340744972229004, -1, -1, -1, (2, 1))","('UNSAT', 0.03307509422302246, -1, -1, -1, (2, 1))","('UNSAT', 0.032273054122924805, -1, -1, -1, (2, 1))","('UNSAT', 0.032735586166381836, -1, -1, -1, (2, 1))","('UNSAT', 0.03344225883483887, -1, -1, -1, (2, 1))","('UNSAT', 0.0339510440826416, -1, -1, -1, (2, 1))","('UNSAT', 0.03396725654602051, -1, -1, -1, (2, 1))","('UNSAT', 0.032453298568725586, -1, -1, -1, (2, 1))","('UNSAT', 0.03499317169189453, -1, -1, -1, (2, 1))","('UNSAT', 0.035103797912597656, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04305672645568848, -1, -1, -1, (3, 1))","('UNSAT', 0.04268503189086914, -1, -1, -1, (3, 1))","('UNSAT', 0.04277634620666504, -1, -1, -1, (3, 1))","('UNSAT', 0.04566359519958496, -1, -1, -1, (3, 1))","('UNSAT', 0.04489421844482422, -1, -1, -1, (3, 1))","('UNSAT', 0.04500722885131836, -1, -1, -1, (3, 1))","('UNSAT', 0.04392695426940918, -1, -1, -1, (3, 1))","('UNSAT', 0.04201912879943848, -1, -1, -1, (3, 1))","('UNSAT', 0.04209780693054199, -1, -1, -1, (3, 1))","('UNSAT', 0.0456843376159668, -1, -1, -1, (3, 1))","('UNSAT', 0.04836297035217285, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0774984359741211, -1, -1, -1, (4, 1))","('UNSAT', 0.04219245910644531, -1, -1, -1, (4, 1))","('UNSAT', 0.0445101261138916, -1, -1, -1, (4, 1))","('UNSAT', 0.04506182670593262, -1, -1, -1, (4, 1))","('UNSAT', 0.043479204177856445, -1, -1, -1, (4, 1))","('UNSAT', 0.04483938217163086, -1, -1, -1, (4, 1))","('UNSAT', 0.04231429100036621, -1, -1, -1, (4, 1))","('UNSAT', 0.04314732551574707, -1, -1, -1, (4, 1))","('UNSAT', 0.041702985763549805, -1, -1, -1, (4, 1))","('UNSAT', 0.04648089408874512, -1, -1, -1, (4, 1))","('UNSAT', 0.04427075386047363, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07560586929321289, -1, -1, -1, (5, 1))","('UNSAT', 0.041197776794433594, -1, -1, -1, (5, 1))","('UNSAT', 0.045240163803100586, -1, -1, -1, (5, 1))","('UNSAT', 0.04631972312927246, -1, -1, -1, (5, 1))","('UNSAT', 0.04709792137145996, -1, -1, -1, (5, 1))","('UNSAT', 0.0432896614074707, -1, -1, -1, (5, 1))","('UNSAT', 0.04403519630432129, -1, -1, -1, (5, 1))","('UNSAT', 0.04217958450317383, -1, -1, -1, (5, 1))","('UNSAT', 0.0417637825012207, -1, -1, -1, (5, 1))","('UNSAT', 0.04459500312805176, -1, -1, -1, (5, 1))","('UNSAT', 0.04394674301147461, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0754237174987793, -1, -1, -1, (6, 1))","('UNSAT', 0.04459810256958008, -1, -1, -1, (6, 1))","('UNSAT', 0.04379630088806152, -1, -1, -1, (6, 1))","('UNSAT', 0.04213523864746094, -1, -1, -1, (6, 1))","('UNSAT', 0.04124641418457031, -1, -1, -1, (6, 1))","('UNSAT', 0.043381452560424805, -1, -1, -1, (6, 1))","('UNSAT', 0.04358077049255371, -1, -1, -1, (6, 1))","('UNSAT', 0.04264259338378906, -1, -1, -1, (6, 1))","('UNSAT', 0.04198002815246582, -1, -1, -1, (6, 1))","('UNSAT', 0.04663801193237305, -1, -1, -1, (6, 1))","('UNSAT', 0.04454469680786133, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02313685417175293, -1, -1, -1, (1, 2))","('UNSAT', 0.06005263328552246, -1, -1, -1, (1, 2))","('UNSAT', 0.06259679794311523, -1, -1, -1, (1, 2))","('UNSAT', 0.06658363342285156, -1, -1, -1, (1, 2))","('UNSAT', 0.0593867301940918, -1, -1, -1, (1, 2))","('UNSAT', 0.06044149398803711, -1, -1, -1, (1, 2))","('UNSAT', 0.05957150459289551, -1, -1, -1, (1, 2))","('UNSAT', 0.05827903747558594, -1, -1, -1, (1, 2))","('UNSAT', 0.059576988220214844, -1, -1, -1, (1, 2))","('UNSAT', 0.062459468841552734, -1, -1, -1, (1, 2))","('UNSAT', 0.060080766677856445, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06616353988647461, -1, -1, -1, (2, 2))","('UNSAT', 0.03386974334716797, -1, -1, -1, (2, 2))","('UNSAT', 0.032295942306518555, -1, -1, -1, (2, 2))","('UNSAT', 0.03231954574584961, -1, -1, -1, (2, 2))","('UNSAT', 0.03204846382141113, -1, -1, -1, (2, 2))","('UNSAT', 0.03203225135803223, -1, -1, -1, (2, 2))","('UNSAT', 0.03273630142211914, -1, -1, -1, (2, 2))","('UNSAT', 0.03284144401550293, -1, -1, -1, (2, 2))","('UNSAT', 0.03297758102416992, -1, -1, -1, (2, 2))","('UNSAT', 0.033832550048828125, -1, -1, -1, (2, 2))","('UNSAT', 0.03566789627075195, -1, -1, -1, (2, 2))"
