iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.02166152000427246, -1, -1, -1, (0, 1))","('UNSAT', 0.029822111129760742, -1, -1, -1, (0, 1))","('UNSAT', 0.015562295913696289, -1, -1, -1, (0, 1))","('UNSAT', 0.0160982608795166, -1, -1, -1, (0, 1))","('UNSAT', 0.015798330307006836, -1, -1, -1, (0, 1))","('UNSAT', 0.0149078369140625, -1, -1, -1, (0, 1))","('UNSAT', 0.015209674835205078, -1, -1, -1, (0, 1))","('UNSAT', 0.0162355899810791, -1, -1, -1, (0, 1))","('UNSAT', 0.016391277313232422, -1, -1, -1, (0, 1))","('UNSAT', 0.015552520751953125, -1, -1, -1, (0, 1))","('UNSAT', 0.015212297439575195, -1, -1, -1, (0, 1))","('UNSAT', 0.015450716018676758, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02958059310913086, -1, -1, -1, (1, 1))","('UNSAT', 0.07911801338195801, -1, -1, -1, (1, 1))","('UNSAT', 0.02004861831665039, -1, -1, -1, (1, 1))","('UNSAT', 0.02054882049560547, -1, -1, -1, (1, 1))","('UNSAT', 0.020413875579833984, -1, -1, -1, (1, 1))","('UNSAT', 0.019298076629638672, -1, -1, -1, (1, 1))","('UNSAT', 0.019980669021606445, -1, -1, -1, (1, 1))","('UNSAT', 0.020421504974365234, -1, -1, -1, (1, 1))","('UNSAT', 0.020064115524291992, -1, -1, -1, (1, 1))","('UNSAT', 0.019964218139648438, -1, -1, -1, (1, 1))","('UNSAT', 0.02068495750427246, -1, -1, -1, (1, 1))","('UNSAT', 0.020197629928588867, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.029721736907958984, -1, -1, -1, (2, 1))","('UNSAT', 0.05796647071838379, -1, -1, -1, (2, 1))","('UNSAT', 0.03559565544128418, -1, -1, -1, (2, 1))","('UNSAT', 0.03503751754760742, -1, -1, -1, (2, 1))","('UNSAT', 0.03855395317077637, -1, -1, -1, (2, 1))","('UNSAT', 0.034010887145996094, -1, -1, -1, (2, 1))","('UNSAT', 0.03608846664428711, -1, -1, -1, (2, 1))","('UNSAT', 0.035279273986816406, -1, -1, -1, (2, 1))","('UNSAT', 0.03621840476989746, -1, -1, -1, (2, 1))","('UNSAT', 0.03538107872009277, -1, -1, -1, (2, 1))","('UNSAT', 0.03599882125854492, -1, -1, -1, (2, 1))","('UNSAT', 0.03512978553771973, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.028887271881103516, -1, -1, -1, (3, 1))","('UNSAT', 0.10897612571716309, -1, -1, -1, (3, 1))","('UNSAT', 0.03781533241271973, -1, -1, -1, (3, 1))","('UNSAT', 0.03788018226623535, -1, -1, -1, (3, 1))","('UNSAT', 0.038855791091918945, -1, -1, -1, (3, 1))","('UNSAT', 0.034935951232910156, -1, -1, -1, (3, 1))","('UNSAT', 0.03591179847717285, -1, -1, -1, (3, 1))","('UNSAT', 0.035660505294799805, -1, -1, -1, (3, 1))","('UNSAT', 0.03845667839050293, -1, -1, -1, (3, 1))","('UNSAT', 0.03678488731384277, -1, -1, -1, (3, 1))","('UNSAT', 0.03653597831726074, -1, -1, -1, (3, 1))","('UNSAT', 0.03698587417602539, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.029619455337524414, -1, -1, -1, (4, 1))","('UNSAT', 0.03229165077209473, -1, -1, -1, (4, 1))","('UNSAT', 0.035127878189086914, -1, -1, -1, (4, 1))","('UNSAT', 0.03614234924316406, -1, -1, -1, (4, 1))","('UNSAT', 0.03642606735229492, -1, -1, -1, (4, 1))","('UNSAT', 0.0348050594329834, -1, -1, -1, (4, 1))","('UNSAT', 0.0380854606628418, -1, -1, -1, (4, 1))","('UNSAT', 0.03554511070251465, -1, -1, -1, (4, 1))","('UNSAT', 0.03692293167114258, -1, -1, -1, (4, 1))","('UNSAT', 0.0362544059753418, -1, -1, -1, (4, 1))","('UNSAT', 0.03561854362487793, -1, -1, -1, (4, 1))","('UNSAT', 0.036917686462402344, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.02980327606201172, -1, -1, -1, (5, 1))","('UNSAT', 0.06048464775085449, -1, -1, -1, (5, 1))","('UNSAT', 0.035477638244628906, -1, -1, -1, (5, 1))","('UNSAT', 0.03613877296447754, -1, -1, -1, (5, 1))","('UNSAT', 0.038394927978515625, -1, -1, -1, (5, 1))","('UNSAT', 0.035382747650146484, -1, -1, -1, (5, 1))","('UNSAT', 0.0368194580078125, -1, -1, -1, (5, 1))","('UNSAT', 0.03666806221008301, -1, -1, -1, (5, 1))","('UNSAT', 0.038622140884399414, -1, -1, -1, (5, 1))","('UNSAT', 0.03576207160949707, -1, -1, -1, (5, 1))","('UNSAT', 0.03589916229248047, -1, -1, -1, (5, 1))","('UNSAT', 0.03669929504394531, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.029114723205566406, -1, -1, -1, (6, 1))","('UNSAT', 0.04847836494445801, -1, -1, -1, (6, 1))","('UNSAT', 0.03517270088195801, -1, -1, -1, (6, 1))","('UNSAT', 0.03758573532104492, -1, -1, -1, (6, 1))","('UNSAT', 0.03644084930419922, -1, -1, -1, (6, 1))","('UNSAT', 0.03500723838806152, -1, -1, -1, (6, 1))","('UNSAT', 0.035626888275146484, -1, -1, -1, (6, 1))","('UNSAT', 0.03507232666015625, -1, -1, -1, (6, 1))","('UNSAT', 0.037467241287231445, -1, -1, -1, (6, 1))","('UNSAT', 0.03588366508483887, -1, -1, -1, (6, 1))","('UNSAT', 0.03594040870666504, -1, -1, -1, (6, 1))","('UNSAT', 0.03507041931152344, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.03618359565734863, -1, -1, -1, (1, 2))","('SAT', 0.41727304458618164, 33.3203, 0.131358, 8.893737685867e-06, (1, 2))","('UNSAT', 0.05379676818847656, -1, -1, -1, (1, 2))","('UNSAT', 0.055249929428100586, -1, -1, -1, (1, 2))","('UNSAT', 0.05630230903625488, -1, -1, -1, (1, 2))","('UNSAT', 0.05285954475402832, -1, -1, -1, (1, 2))","('UNSAT', 0.05472612380981445, -1, -1, -1, (1, 2))","('UNSAT', 0.05397486686706543, -1, -1, -1, (1, 2))","('UNSAT', 0.05521512031555176, -1, -1, -1, (1, 2))","('UNSAT', 0.05384635925292969, -1, -1, -1, (1, 2))","('UNSAT', 0.055634260177612305, -1, -1, -1, (1, 2))","('UNSAT', 0.07127976417541504, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.04494428634643555, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07126188278198242, -1, -1, -1, (2, 2))","('UNSAT', 0.07496118545532227, -1, -1, -1, (2, 2))","('UNSAT', 0.0774834156036377, -1, -1, -1, (2, 2))","('UNSAT', 0.07106685638427734, -1, -1, -1, (2, 2))","('UNSAT', 0.07295680046081543, -1, -1, -1, (2, 2))","('UNSAT', 0.07082247734069824, -1, -1, -1, (2, 2))","('UNSAT', 0.07343816757202148, -1, -1, -1, (2, 2))","('UNSAT', 0.07194876670837402, -1, -1, -1, (2, 2))","('UNSAT', 0.0763254165649414, -1, -1, -1, (2, 2))","('UNSAT', 0.07195258140563965, -1, -1, -1, (2, 2))"
