iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.025226116180419922, -1, -1, -1, (0, 1))","('UNSAT', 0.03741955757141113, -1, -1, -1, (0, 1))","('UNSAT', 0.028379201889038086, -1, -1, -1, (0, 1))","('UNSAT', 0.03573107719421387, -1, -1, -1, (0, 1))","('UNSAT', 0.03597569465637207, -1, -1, -1, (0, 1))","('UNSAT', 0.03533649444580078, -1, -1, -1, (0, 1))","('UNSAT', 0.036295175552368164, -1, -1, -1, (0, 1))","('UNSAT', 0.035530805587768555, -1, -1, -1, (0, 1))","('UNSAT', 0.035701751708984375, -1, -1, -1, (0, 1))","('UNSAT', 0.035291433334350586, -1, -1, -1, (0, 1))","('UNSAT', 0.03549766540527344, -1, -1, -1, (0, 1))","('UNSAT', 0.03677558898925781, -1, -1, -1, (0, 1))","('UNSAT', 0.03635048866271973, -1, -1, -1, (0, 1))","('UNSAT', 0.0352933406829834, -1, -1, -1, (0, 1))","('UNSAT', 0.03620338439941406, -1, -1, -1, (0, 1))","('UNSAT', 0.035655975341796875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.05547595024108887, -1, -1, -1, (1, 1))","('UNSAT', 0.036602020263671875, -1, -1, -1, (1, 1))","('UNSAT', 0.062280893325805664, -1, -1, -1, (1, 1))","('UNSAT', 0.03672528266906738, -1, -1, -1, (1, 1))","('UNSAT', 0.046501874923706055, -1, -1, -1, (1, 1))","('UNSAT', 0.06064796447753906, -1, -1, -1, (1, 1))","('UNSAT', 0.06360960006713867, -1, -1, -1, (1, 1))","('UNSAT', 0.06473875045776367, -1, -1, -1, (1, 1))","('UNSAT', 0.06618309020996094, -1, -1, -1, (1, 1))","('UNSAT', 0.06417131423950195, -1, -1, -1, (1, 1))","('UNSAT', 0.06486058235168457, -1, -1, -1, (1, 1))","('UNSAT', 0.0641481876373291, -1, -1, -1, (1, 1))","('UNSAT', 0.060912132263183594, -1, -1, -1, (1, 1))","('UNSAT', 0.06345939636230469, -1, -1, -1, (1, 1))","('UNSAT', 0.0647890567779541, -1, -1, -1, (1, 1))","('UNSAT', 0.06578302383422852, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.10128378868103027, -1, -1, -1, (2, 1))","('UNSAT', 0.04705095291137695, -1, -1, -1, (2, 1))","('UNSAT', 0.046814918518066406, -1, -1, -1, (2, 1))","('UNSAT', 0.037352800369262695, -1, -1, -1, (2, 1))","('UNSAT', 0.046571969985961914, -1, -1, -1, (2, 1))","('UNSAT', 0.0804283618927002, -1, -1, -1, (2, 1))","('UNSAT', 0.08300948143005371, -1, -1, -1, (2, 1))","('UNSAT', 0.0792996883392334, -1, -1, -1, (2, 1))","('UNSAT', 0.08073234558105469, -1, -1, -1, (2, 1))","('UNSAT', 0.08139801025390625, -1, -1, -1, (2, 1))","('UNSAT', 0.08405280113220215, -1, -1, -1, (2, 1))","('UNSAT', 0.0808568000793457, -1, -1, -1, (2, 1))","('UNSAT', 0.0784749984741211, -1, -1, -1, (2, 1))","('UNSAT', 0.081787109375, -1, -1, -1, (2, 1))","('UNSAT', 0.07770586013793945, -1, -1, -1, (2, 1))","('UNSAT', 0.08332085609436035, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.0720217227935791, -1, -1, -1, (3, 1))","('UNSAT', 0.03633427619934082, -1, -1, -1, (3, 1))","('UNSAT', 0.08099174499511719, -1, -1, -1, (3, 1))","('UNSAT', 0.03656363487243652, -1, -1, -1, (3, 1))","('UNSAT', 0.04837632179260254, -1, -1, -1, (3, 1))","('UNSAT', 0.03620147705078125, -1, -1, -1, (3, 1))","('UNSAT', 0.036322832107543945, -1, -1, -1, (3, 1))","('UNSAT', 0.0365145206451416, -1, -1, -1, (3, 1))","('UNSAT', 0.037652015686035156, -1, -1, -1, (3, 1))","('UNSAT', 0.036222219467163086, -1, -1, -1, (3, 1))","('UNSAT', 0.03616189956665039, -1, -1, -1, (3, 1))","('UNSAT', 0.03530406951904297, -1, -1, -1, (3, 1))","('UNSAT', 0.03568673133850098, -1, -1, -1, (3, 1))","('UNSAT', 0.0360410213470459, -1, -1, -1, (3, 1))","('UNSAT', 0.03628993034362793, -1, -1, -1, (3, 1))","('UNSAT', 0.03637433052062988, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.09849286079406738, -1, -1, -1, (4, 1))","('UNSAT', 0.03611588478088379, -1, -1, -1, (4, 1))","('UNSAT', 0.04562091827392578, -1, -1, -1, (4, 1))","('UNSAT', 0.03592967987060547, -1, -1, -1, (4, 1))","('UNSAT', 0.10814905166625977, -1, -1, -1, (4, 1))","('UNSAT', 0.06382155418395996, -1, -1, -1, (4, 1))","('UNSAT', 0.062239646911621094, -1, -1, -1, (4, 1))","('UNSAT', 0.06172633171081543, -1, -1, -1, (4, 1))","('UNSAT', 0.06246614456176758, -1, -1, -1, (4, 1))","('UNSAT', 0.06295394897460938, -1, -1, -1, (4, 1))","('UNSAT', 0.06450152397155762, -1, -1, -1, (4, 1))","('UNSAT', 0.06025958061218262, -1, -1, -1, (4, 1))","('UNSAT', 0.06101202964782715, -1, -1, -1, (4, 1))","('UNSAT', 0.059999704360961914, -1, -1, -1, (4, 1))","('UNSAT', 0.05980253219604492, -1, -1, -1, (4, 1))","('UNSAT', 0.06195187568664551, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.04250764846801758, -1, -1, -1, (5, 1))","('UNSAT', 0.11240983009338379, -1, -1, -1, (5, 1))","('UNSAT', 0.035793304443359375, -1, -1, -1, (5, 1))","('UNSAT', 0.03635096549987793, -1, -1, -1, (5, 1))","('UNSAT', 0.037439823150634766, -1, -1, -1, (5, 1))","('UNSAT', 0.04689741134643555, -1, -1, -1, (5, 1))","('UNSAT', 0.04714632034301758, -1, -1, -1, (5, 1))","('UNSAT', 0.04781365394592285, -1, -1, -1, (5, 1))","('UNSAT', 0.04932427406311035, -1, -1, -1, (5, 1))","('UNSAT', 0.047524452209472656, -1, -1, -1, (5, 1))","('UNSAT', 0.046919822692871094, -1, -1, -1, (5, 1))","('UNSAT', 0.0466153621673584, -1, -1, -1, (5, 1))","('UNSAT', 0.04755115509033203, -1, -1, -1, (5, 1))","('UNSAT', 0.046379804611206055, -1, -1, -1, (5, 1))","('UNSAT', 0.0466611385345459, -1, -1, -1, (5, 1))","('UNSAT', 0.04715108871459961, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.0928497314453125, -1, -1, -1, (6, 1))","('UNSAT', 0.11277008056640625, -1, -1, -1, (6, 1))","('UNSAT', 0.044924020767211914, -1, -1, -1, (6, 1))","('UNSAT', 0.03601646423339844, -1, -1, -1, (6, 1))","('UNSAT', 0.03734230995178223, -1, -1, -1, (6, 1))","('UNSAT', 0.03557395935058594, -1, -1, -1, (6, 1))","('UNSAT', 0.03705430030822754, -1, -1, -1, (6, 1))","('UNSAT', 0.03617382049560547, -1, -1, -1, (6, 1))","('UNSAT', 0.03565239906311035, -1, -1, -1, (6, 1))","('UNSAT', 0.03497314453125, -1, -1, -1, (6, 1))","('UNSAT', 0.037238121032714844, -1, -1, -1, (6, 1))","('UNSAT', 0.0355377197265625, -1, -1, -1, (6, 1))","('UNSAT', 0.03573155403137207, -1, -1, -1, (6, 1))","('UNSAT', 0.0351102352142334, -1, -1, -1, (6, 1))","('UNSAT', 0.03606367111206055, -1, -1, -1, (6, 1))","('UNSAT', 0.03560924530029297, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.0753028392791748, -1, -1, -1, (7, 1))","('UNSAT', 0.11141824722290039, -1, -1, -1, (7, 1))","('UNSAT', 0.046207427978515625, -1, -1, -1, (7, 1))","('UNSAT', 0.036808013916015625, -1, -1, -1, (7, 1))","('UNSAT', 0.03609895706176758, -1, -1, -1, (7, 1))","('UNSAT', 0.034764766693115234, -1, -1, -1, (7, 1))","('UNSAT', 0.035710811614990234, -1, -1, -1, (7, 1))","('UNSAT', 0.036023616790771484, -1, -1, -1, (7, 1))","('UNSAT', 0.036232948303222656, -1, -1, -1, (7, 1))","('UNSAT', 0.03598141670227051, -1, -1, -1, (7, 1))","('UNSAT', 0.036278724670410156, -1, -1, -1, (7, 1))","('UNSAT', 0.0357813835144043, -1, -1, -1, (7, 1))","('UNSAT', 0.03600120544433594, -1, -1, -1, (7, 1))","('UNSAT', 0.035581350326538086, -1, -1, -1, (7, 1))","('UNSAT', 0.03765368461608887, -1, -1, -1, (7, 1))","('UNSAT', 0.03562045097351074, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.07823586463928223, -1, -1, -1, (8, 1))","('UNSAT', 0.11336088180541992, -1, -1, -1, (8, 1))","('UNSAT', 0.04671835899353027, -1, -1, -1, (8, 1))","('UNSAT', 0.036459922790527344, -1, -1, -1, (8, 1))","('UNSAT', 0.036054372787475586, -1, -1, -1, (8, 1))","('UNSAT', 0.03567671775817871, -1, -1, -1, (8, 1))","('UNSAT', 0.03623247146606445, -1, -1, -1, (8, 1))","('UNSAT', 0.0356440544128418, -1, -1, -1, (8, 1))","('UNSAT', 0.0360109806060791, -1, -1, -1, (8, 1))","('UNSAT', 0.03578972816467285, -1, -1, -1, (8, 1))","('UNSAT', 0.03555703163146973, -1, -1, -1, (8, 1))","('UNSAT', 0.035033464431762695, -1, -1, -1, (8, 1))","('UNSAT', 0.0355832576751709, -1, -1, -1, (8, 1))","('UNSAT', 0.03574776649475098, -1, -1, -1, (8, 1))","('UNSAT', 0.036100149154663086, -1, -1, -1, (8, 1))","('UNSAT', 0.03553962707519531, -1, -1, -1, (8, 1))"
