iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.05475306510925293, -1, -1, -1, (0, 1))","('UNSAT', 0.0527646541595459, -1, -1, -1, (0, 1))","('UNSAT', 0.05305790901184082, -1, -1, -1, (0, 1))","('UNSAT', 0.04990363121032715, -1, -1, -1, (0, 1))","('UNSAT', 0.052216291427612305, -1, -1, -1, (0, 1))","('UNSAT', 0.050830841064453125, -1, -1, -1, (0, 1))","('UNSAT', 0.05101156234741211, -1, -1, -1, (0, 1))","('UNSAT', 0.05133795738220215, -1, -1, -1, (0, 1))","('UNSAT', 0.05221056938171387, -1, -1, -1, (0, 1))","('UNSAT', 0.05076766014099121, -1, -1, -1, (0, 1))","('UNSAT', 0.0514836311340332, -1, -1, -1, (0, 1))","('UNSAT', 0.053307533264160156, -1, -1, -1, (0, 1))","('UNSAT', 0.05247092247009277, -1, -1, -1, (0, 1))","('UNSAT', 0.05128026008605957, -1, -1, -1, (0, 1))","('UNSAT', 0.05171680450439453, -1, -1, -1, (0, 1))","('UNSAT', 0.052730560302734375, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.05594587326049805, -1, -1, -1, (1, 1))","('UNSAT', 0.2537388801574707, -1, -1, -1, (1, 1))","('UNSAT', 0.26044392585754395, -1, -1, -1, (1, 1))","('UNSAT', 0.2495710849761963, -1, -1, -1, (1, 1))","('UNSAT', 0.25013256072998047, -1, -1, -1, (1, 1))","('UNSAT', 0.2499222755432129, -1, -1, -1, (1, 1))","('UNSAT', 0.2530961036682129, -1, -1, -1, (1, 1))","('UNSAT', 0.2569010257720947, -1, -1, -1, (1, 1))","('UNSAT', 0.25183796882629395, -1, -1, -1, (1, 1))","('UNSAT', 0.2530062198638916, -1, -1, -1, (1, 1))","('UNSAT', 0.25281310081481934, -1, -1, -1, (1, 1))","('UNSAT', 0.2510066032409668, -1, -1, -1, (1, 1))","('UNSAT', 0.2556157112121582, -1, -1, -1, (1, 1))","('UNSAT', 0.25559234619140625, -1, -1, -1, (1, 1))","('UNSAT', 0.25110673904418945, -1, -1, -1, (1, 1))","('UNSAT', 0.2548689842224121, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.1375741958618164, -1, -1, -1, (2, 1))","('UNSAT', 0.4158337116241455, -1, -1, -1, (2, 1))","('UNSAT', 0.4150996208190918, -1, -1, -1, (2, 1))","('UNSAT', 0.4020049571990967, -1, -1, -1, (2, 1))","('UNSAT', 0.41266369819641113, -1, -1, -1, (2, 1))","('UNSAT', 0.4079265594482422, -1, -1, -1, (2, 1))","('UNSAT', 0.41500329971313477, -1, -1, -1, (2, 1))","('UNSAT', 0.4181787967681885, -1, -1, -1, (2, 1))","('UNSAT', 0.40363073348999023, -1, -1, -1, (2, 1))","('UNSAT', 0.40194177627563477, -1, -1, -1, (2, 1))","('UNSAT', 0.4054124355316162, -1, -1, -1, (2, 1))","('UNSAT', 0.41098642349243164, -1, -1, -1, (2, 1))","('UNSAT', 0.4143226146697998, -1, -1, -1, (2, 1))","('UNSAT', 0.41938328742980957, -1, -1, -1, (2, 1))","('UNSAT', 0.41425514221191406, -1, -1, -1, (2, 1))","('UNSAT', 0.4050912857055664, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.17349004745483398, -1, -1, -1, (3, 1))","('UNSAT', 0.2575712203979492, -1, -1, -1, (3, 1))","('UNSAT', 0.26213812828063965, -1, -1, -1, (3, 1))","('UNSAT', 0.2585330009460449, -1, -1, -1, (3, 1))","('UNSAT', 0.2524082660675049, -1, -1, -1, (3, 1))","('UNSAT', 0.2539520263671875, -1, -1, -1, (3, 1))","('UNSAT', 0.2560083866119385, -1, -1, -1, (3, 1))","('UNSAT', 0.25791501998901367, -1, -1, -1, (3, 1))","('UNSAT', 0.24991345405578613, -1, -1, -1, (3, 1))","('UNSAT', 0.25400805473327637, -1, -1, -1, (3, 1))","('UNSAT', 0.2533755302429199, -1, -1, -1, (3, 1))","('UNSAT', 0.2574927806854248, -1, -1, -1, (3, 1))","('UNSAT', 0.25782155990600586, -1, -1, -1, (3, 1))","('UNSAT', 0.26044797897338867, -1, -1, -1, (3, 1))","('UNSAT', 0.25385236740112305, -1, -1, -1, (3, 1))","('UNSAT', 0.2516324520111084, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.3392031192779541, -1, -1, -1, (4, 1))","('UNSAT', 0.2615702152252197, -1, -1, -1, (4, 1))","('UNSAT', 0.25655150413513184, -1, -1, -1, (4, 1))","('UNSAT', 0.25484728813171387, -1, -1, -1, (4, 1))","('UNSAT', 0.25526857376098633, -1, -1, -1, (4, 1))","('UNSAT', 0.258014440536499, -1, -1, -1, (4, 1))","('UNSAT', 0.25536155700683594, -1, -1, -1, (4, 1))","('UNSAT', 0.2643005847930908, -1, -1, -1, (4, 1))","('UNSAT', 0.24846839904785156, -1, -1, -1, (4, 1))","('UNSAT', 0.25284695625305176, -1, -1, -1, (4, 1))","('UNSAT', 0.2556328773498535, -1, -1, -1, (4, 1))","('UNSAT', 0.25791025161743164, -1, -1, -1, (4, 1))","('UNSAT', 0.25639915466308594, -1, -1, -1, (4, 1))","('UNSAT', 0.2587592601776123, -1, -1, -1, (4, 1))","('UNSAT', 0.2552788257598877, -1, -1, -1, (4, 1))","('UNSAT', 0.2577056884765625, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.27614831924438477, -1, -1, -1, (5, 1))","('UNSAT', 0.2590761184692383, -1, -1, -1, (5, 1))","('UNSAT', 0.2616903781890869, -1, -1, -1, (5, 1))","('UNSAT', 0.253770112991333, -1, -1, -1, (5, 1))","('UNSAT', 0.25626373291015625, -1, -1, -1, (5, 1))","('UNSAT', 0.2633328437805176, -1, -1, -1, (5, 1))","('UNSAT', 0.2569565773010254, -1, -1, -1, (5, 1))","('UNSAT', 0.26363611221313477, -1, -1, -1, (5, 1))","('UNSAT', 0.25226640701293945, -1, -1, -1, (5, 1))","('UNSAT', 0.2576580047607422, -1, -1, -1, (5, 1))","('UNSAT', 0.2546815872192383, -1, -1, -1, (5, 1))","('UNSAT', 0.25751638412475586, -1, -1, -1, (5, 1))","('UNSAT', 0.26216816902160645, -1, -1, -1, (5, 1))","('UNSAT', 0.25966501235961914, -1, -1, -1, (5, 1))","('UNSAT', 0.2568178176879883, -1, -1, -1, (5, 1))","('UNSAT', 0.2551088333129883, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.1885221004486084, -1, -1, -1, (6, 1))","('UNSAT', 0.26246070861816406, -1, -1, -1, (6, 1))","('UNSAT', 0.2639143466949463, -1, -1, -1, (6, 1))","('UNSAT', 0.2695295810699463, -1, -1, -1, (6, 1))","('UNSAT', 0.2587568759918213, -1, -1, -1, (6, 1))","('UNSAT', 0.25463151931762695, -1, -1, -1, (6, 1))","('UNSAT', 0.25666141510009766, -1, -1, -1, (6, 1))","('UNSAT', 0.2616422176361084, -1, -1, -1, (6, 1))","('UNSAT', 0.2515406608581543, -1, -1, -1, (6, 1))","('UNSAT', 0.26050734519958496, -1, -1, -1, (6, 1))","('UNSAT', 0.25509119033813477, -1, -1, -1, (6, 1))","('UNSAT', 0.25550293922424316, -1, -1, -1, (6, 1))","('UNSAT', 0.260272741317749, -1, -1, -1, (6, 1))","('UNSAT', 0.26098036766052246, -1, -1, -1, (6, 1))","('UNSAT', 0.2575807571411133, -1, -1, -1, (6, 1))","('UNSAT', 0.2527954578399658, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.2855865955352783, -1, -1, -1, (7, 1))","('UNSAT', 0.25696325302124023, -1, -1, -1, (7, 1))","('UNSAT', 0.2636415958404541, -1, -1, -1, (7, 1))","('UNSAT', 0.25572776794433594, -1, -1, -1, (7, 1))","('UNSAT', 0.2501974105834961, -1, -1, -1, (7, 1))","('UNSAT', 0.2533903121948242, -1, -1, -1, (7, 1))","('UNSAT', 0.25925183296203613, -1, -1, -1, (7, 1))","('UNSAT', 0.2587854862213135, -1, -1, -1, (7, 1))","('UNSAT', 0.25510525703430176, -1, -1, -1, (7, 1))","('UNSAT', 0.25775837898254395, -1, -1, -1, (7, 1))","('UNSAT', 0.2572345733642578, -1, -1, -1, (7, 1))","('UNSAT', 0.25614237785339355, -1, -1, -1, (7, 1))","('UNSAT', 0.25417256355285645, -1, -1, -1, (7, 1))","('UNSAT', 0.25365114212036133, -1, -1, -1, (7, 1))","('UNSAT', 0.26041269302368164, -1, -1, -1, (7, 1))","('UNSAT', 0.25308775901794434, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.13005423545837402, -1, -1, -1, (8, 1))","('UNSAT', 0.25579357147216797, -1, -1, -1, (8, 1))","('UNSAT', 0.26501917839050293, -1, -1, -1, (8, 1))","('UNSAT', 0.2574002742767334, -1, -1, -1, (8, 1))","('UNSAT', 0.25566744804382324, -1, -1, -1, (8, 1))","('UNSAT', 0.2524726390838623, -1, -1, -1, (8, 1))","('UNSAT', 0.255295991897583, -1, -1, -1, (8, 1))","('UNSAT', 0.2613410949707031, -1, -1, -1, (8, 1))","('UNSAT', 0.2675027847290039, -1, -1, -1, (8, 1))","('UNSAT', 0.2507619857788086, -1, -1, -1, (8, 1))","('UNSAT', 0.2548389434814453, -1, -1, -1, (8, 1))","('UNSAT', 0.2564208507537842, -1, -1, -1, (8, 1))","('UNSAT', 0.26482415199279785, -1, -1, -1, (8, 1))","('UNSAT', 0.2585146427154541, -1, -1, -1, (8, 1))","('UNSAT', 0.25734424591064453, -1, -1, -1, (8, 1))","('UNSAT', 0.2570767402648926, -1, -1, -1, (8, 1))"
(1X2),"('UNSAT', 0.048960208892822266, -1, -1, -1, (1, 2))","('UNSAT', 0.5346219539642334, -1, -1, -1, (1, 2))","('UNSAT', 0.5421030521392822, -1, -1, -1, (1, 2))","('UNSAT', 0.5245440006256104, -1, -1, -1, (1, 2))","('UNSAT', 0.5211925506591797, -1, -1, -1, (1, 2))","('UNSAT', 0.5178930759429932, -1, -1, -1, (1, 2))","('UNSAT', 0.5328965187072754, -1, -1, -1, (1, 2))","('UNSAT', 0.5374302864074707, -1, -1, -1, (1, 2))","('UNSAT', 0.5213961601257324, -1, -1, -1, (1, 2))","('UNSAT', 0.5269026756286621, -1, -1, -1, (1, 2))","('UNSAT', 0.5196950435638428, -1, -1, -1, (1, 2))","('UNSAT', 0.5297703742980957, -1, -1, -1, (1, 2))","('UNSAT', 0.5358047485351562, -1, -1, -1, (1, 2))","('UNSAT', 0.5205976963043213, -1, -1, -1, (1, 2))","('UNSAT', 0.5181035995483398, -1, -1, -1, (1, 2))","('UNSAT', 0.5176424980163574, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 1.008039951324463, -1, -1, -1, (2, 2))","('SAT', 4.326785564422607, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.326602458953857, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.2192840576171875, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.218736886978149, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.184481382369995, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.246748208999634, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.330561637878418, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.210293292999268, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.199517250061035, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.2178425788879395, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.247481822967529, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.355267286300659, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.326174259185791, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.235912799835205, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))","('SAT', 4.139110565185547, 25.3422, 0.106156, 5.889459316677e-06, (2, 2))"
(3X2),"('SAT', 5.494202136993408, 25.3422, 0.106156, 5.889459316677e-06, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
