iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.01650857925415039, -1, -1, -1, (0, 1))","('UNSAT', 0.019706010818481445, -1, -1, -1, (0, 1))","('UNSAT', 0.02093362808227539, -1, -1, -1, (0, 1))","('UNSAT', 0.015409708023071289, -1, -1, -1, (0, 1))","('UNSAT', 0.016097545623779297, -1, -1, -1, (0, 1))","('UNSAT', 0.01520991325378418, -1, -1, -1, (0, 1))","('UNSAT', 0.015672683715820312, -1, -1, -1, (0, 1))","('UNSAT', 0.015190839767456055, -1, -1, -1, (0, 1))","('UNSAT', 0.015601158142089844, -1, -1, -1, (0, 1))","('UNSAT', 0.015934228897094727, -1, -1, -1, (0, 1))","('UNSAT', 0.014978647232055664, -1, -1, -1, (0, 1))","('UNSAT', 0.015470743179321289, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.027417659759521484, -1, -1, -1, (1, 1))","('UNSAT', 0.027060508728027344, -1, -1, -1, (1, 1))","('UNSAT', 0.057195425033569336, -1, -1, -1, (1, 1))","('UNSAT', 0.05032801628112793, -1, -1, -1, (1, 1))","('UNSAT', 0.03610372543334961, -1, -1, -1, (1, 1))","('UNSAT', 0.02552342414855957, -1, -1, -1, (1, 1))","('UNSAT', 0.02736806869506836, -1, -1, -1, (1, 1))","('UNSAT', 0.026999473571777344, -1, -1, -1, (1, 1))","('UNSAT', 0.02570319175720215, -1, -1, -1, (1, 1))","('UNSAT', 0.03567767143249512, -1, -1, -1, (1, 1))","('UNSAT', 0.03603339195251465, -1, -1, -1, (1, 1))","('UNSAT', 0.03350496292114258, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.020945310592651367, -1, -1, -1, (2, 1))","('UNSAT', 0.03668093681335449, -1, -1, -1, (2, 1))","('UNSAT', 0.07269716262817383, -1, -1, -1, (2, 1))","('UNSAT', 0.019830703735351562, -1, -1, -1, (2, 1))","('UNSAT', 0.02628803253173828, -1, -1, -1, (2, 1))","('UNSAT', 0.019414424896240234, -1, -1, -1, (2, 1))","('UNSAT', 0.019655942916870117, -1, -1, -1, (2, 1))","('UNSAT', 0.020251750946044922, -1, -1, -1, (2, 1))","('UNSAT', 0.02541947364807129, -1, -1, -1, (2, 1))","('UNSAT', 0.026360034942626953, -1, -1, -1, (2, 1))","('UNSAT', 0.03466939926147461, -1, -1, -1, (2, 1))","('UNSAT', 0.03406381607055664, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.03735995292663574, -1, -1, -1, (3, 1))","('UNSAT', 0.027331113815307617, -1, -1, -1, (3, 1))","('UNSAT', 0.07442808151245117, -1, -1, -1, (3, 1))","('UNSAT', 0.02024388313293457, -1, -1, -1, (3, 1))","('UNSAT', 0.03696751594543457, -1, -1, -1, (3, 1))","('UNSAT', 0.019644975662231445, -1, -1, -1, (3, 1))","('UNSAT', 0.02000570297241211, -1, -1, -1, (3, 1))","('UNSAT', 0.019661903381347656, -1, -1, -1, (3, 1))","('UNSAT', 0.025043010711669922, -1, -1, -1, (3, 1))","('UNSAT', 0.02619767189025879, -1, -1, -1, (3, 1))","('UNSAT', 0.02570033073425293, -1, -1, -1, (3, 1))","('UNSAT', 0.028631210327148438, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02700352668762207, -1, -1, -1, (4, 1))","('UNSAT', 0.026422977447509766, -1, -1, -1, (4, 1))","('UNSAT', 0.07325029373168945, -1, -1, -1, (4, 1))","('UNSAT', 0.026665925979614258, -1, -1, -1, (4, 1))","('UNSAT', 0.049123525619506836, -1, -1, -1, (4, 1))","('UNSAT', 0.036467790603637695, -1, -1, -1, (4, 1))","('UNSAT', 0.03497505187988281, -1, -1, -1, (4, 1))","('UNSAT', 0.03695845603942871, -1, -1, -1, (4, 1))","('UNSAT', 0.03439474105834961, -1, -1, -1, (4, 1))","('UNSAT', 0.026355266571044922, -1, -1, -1, (4, 1))","('UNSAT', 0.026211023330688477, -1, -1, -1, (4, 1))","('UNSAT', 0.02636575698852539, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.026314735412597656, -1, -1, -1, (5, 1))","('UNSAT', 0.026131391525268555, -1, -1, -1, (5, 1))","('UNSAT', 0.07340407371520996, -1, -1, -1, (5, 1))","('UNSAT', 0.025882720947265625, -1, -1, -1, (5, 1))","('UNSAT', 0.05034685134887695, -1, -1, -1, (5, 1))","('UNSAT', 0.03484368324279785, -1, -1, -1, (5, 1))","('UNSAT', 0.03572845458984375, -1, -1, -1, (5, 1))","('UNSAT', 0.03547811508178711, -1, -1, -1, (5, 1))","('UNSAT', 0.033568382263183594, -1, -1, -1, (5, 1))","('UNSAT', 0.02700209617614746, -1, -1, -1, (5, 1))","('UNSAT', 0.02530217170715332, -1, -1, -1, (5, 1))","('UNSAT', 0.027519702911376953, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.026053190231323242, -1, -1, -1, (6, 1))","('UNSAT', 0.02714705467224121, -1, -1, -1, (6, 1))","('UNSAT', 0.0965580940246582, -1, -1, -1, (6, 1))","('UNSAT', 0.027247190475463867, -1, -1, -1, (6, 1))","('UNSAT', 0.06653761863708496, -1, -1, -1, (6, 1))","('UNSAT', 0.03565669059753418, -1, -1, -1, (6, 1))","('UNSAT', 0.0352175235748291, -1, -1, -1, (6, 1))","('UNSAT', 0.03641057014465332, -1, -1, -1, (6, 1))","('UNSAT', 0.03519463539123535, -1, -1, -1, (6, 1))","('UNSAT', 0.026404619216918945, -1, -1, -1, (6, 1))","('UNSAT', 0.026034832000732422, -1, -1, -1, (6, 1))","('UNSAT', 0.027495622634887695, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.03941178321838379, -1, -1, -1, (1, 2))","('UNSAT', 0.05228996276855469, -1, -1, -1, (1, 2))","('UNSAT', 0.11699581146240234, -1, -1, -1, (1, 2))","('UNSAT', 0.04801201820373535, -1, -1, -1, (1, 2))","('UNSAT', 0.02879190444946289, -1, -1, -1, (1, 2))","('UNSAT', 0.027975082397460938, -1, -1, -1, (1, 2))","('UNSAT', 0.027830839157104492, -1, -1, -1, (1, 2))","('UNSAT', 0.02781987190246582, -1, -1, -1, (1, 2))","('UNSAT', 0.03777289390563965, -1, -1, -1, (1, 2))","('UNSAT', 0.02893376350402832, -1, -1, -1, (1, 2))","('UNSAT', 0.027423381805419922, -1, -1, -1, (1, 2))","('UNSAT', 0.049841880798339844, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.08756828308105469, -1, -1, -1, (2, 2))","('UNSAT', 0.09717416763305664, -1, -1, -1, (2, 2))","('SAT', 0.3982841968536377, 19.7106, 0.116779, 3.804017296716e-06, (2, 2))","('UNSAT', 0.0812523365020752, -1, -1, -1, (2, 2))","('UNSAT', 0.08418560028076172, -1, -1, -1, (2, 2))","('UNSAT', 0.0310366153717041, -1, -1, -1, (2, 2))","('UNSAT', 0.03805875778198242, -1, -1, -1, (2, 2))","('UNSAT', 0.029938697814941406, -1, -1, -1, (2, 2))","('UNSAT', 0.02936077117919922, -1, -1, -1, (2, 2))","('UNSAT', 0.06990361213684082, -1, -1, -1, (2, 2))","('UNSAT', 0.05222487449645996, -1, -1, -1, (2, 2))","('UNSAT', 0.09417891502380371, -1, -1, -1, (2, 2))"
