iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.05151033401489258, -1, -1, -1, (0, 1))","('UNSAT', 0.05201840400695801, -1, -1, -1, (0, 1))","('UNSAT', 0.049683332443237305, -1, -1, -1, (0, 1))","('UNSAT', 0.04964041709899902, -1, -1, -1, (0, 1))","('UNSAT', 0.04929828643798828, -1, -1, -1, (0, 1))","('UNSAT', 0.051592350006103516, -1, -1, -1, (0, 1))","('UNSAT', 0.04908871650695801, -1, -1, -1, (0, 1))","('UNSAT', 0.0502934455871582, -1, -1, -1, (0, 1))","('UNSAT', 0.058197021484375, -1, -1, -1, (0, 1))","('UNSAT', 0.05180978775024414, -1, -1, -1, (0, 1))","('UNSAT', 0.05156755447387695, -1, -1, -1, (0, 1))","('UNSAT', 0.05039238929748535, -1, -1, -1, (0, 1))","('UNSAT', 0.04969477653503418, -1, -1, -1, (0, 1))","('UNSAT', 0.05176901817321777, -1, -1, -1, (0, 1))","('UNSAT', 0.04923725128173828, -1, -1, -1, (0, 1))","('UNSAT', 0.05190753936767578, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.054645538330078125, -1, -1, -1, (1, 1))","('UNSAT', 0.24994516372680664, -1, -1, -1, (1, 1))","('UNSAT', 0.2384035587310791, -1, -1, -1, (1, 1))","('UNSAT', 0.24123764038085938, -1, -1, -1, (1, 1))","('UNSAT', 0.24673891067504883, -1, -1, -1, (1, 1))","('UNSAT', 0.25019025802612305, -1, -1, -1, (1, 1))","('UNSAT', 0.2511882781982422, -1, -1, -1, (1, 1))","('UNSAT', 0.24768733978271484, -1, -1, -1, (1, 1))","('UNSAT', 0.24554777145385742, -1, -1, -1, (1, 1))","('UNSAT', 0.24890518188476562, -1, -1, -1, (1, 1))","('UNSAT', 0.25458621978759766, -1, -1, -1, (1, 1))","('UNSAT', 0.24776053428649902, -1, -1, -1, (1, 1))","('UNSAT', 0.24511194229125977, -1, -1, -1, (1, 1))","('UNSAT', 0.24854207038879395, -1, -1, -1, (1, 1))","('UNSAT', 0.2522754669189453, -1, -1, -1, (1, 1))","('UNSAT', 0.24323606491088867, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.13184285163879395, -1, -1, -1, (2, 1))","('UNSAT', 0.3834192752838135, -1, -1, -1, (2, 1))","('UNSAT', 0.38735413551330566, -1, -1, -1, (2, 1))","('UNSAT', 0.3995249271392822, -1, -1, -1, (2, 1))","('UNSAT', 0.3939688205718994, -1, -1, -1, (2, 1))","('UNSAT', 0.4017970561981201, -1, -1, -1, (2, 1))","('UNSAT', 0.4077026844024658, -1, -1, -1, (2, 1))","('UNSAT', 0.39476585388183594, -1, -1, -1, (2, 1))","('UNSAT', 0.40148019790649414, -1, -1, -1, (2, 1))","('UNSAT', 0.40036749839782715, -1, -1, -1, (2, 1))","('UNSAT', 0.40436577796936035, -1, -1, -1, (2, 1))","('UNSAT', 0.4158909320831299, -1, -1, -1, (2, 1))","('UNSAT', 0.39524269104003906, -1, -1, -1, (2, 1))","('UNSAT', 0.4003012180328369, -1, -1, -1, (2, 1))","('UNSAT', 0.3915708065032959, -1, -1, -1, (2, 1))","('UNSAT', 0.3847367763519287, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.16554951667785645, -1, -1, -1, (3, 1))","('UNSAT', 0.24240565299987793, -1, -1, -1, (3, 1))","('UNSAT', 0.2531113624572754, -1, -1, -1, (3, 1))","('UNSAT', 0.23479151725769043, -1, -1, -1, (3, 1))","('UNSAT', 0.25642895698547363, -1, -1, -1, (3, 1))","('UNSAT', 0.2549448013305664, -1, -1, -1, (3, 1))","('UNSAT', 0.2541391849517822, -1, -1, -1, (3, 1))","('UNSAT', 0.2655341625213623, -1, -1, -1, (3, 1))","('UNSAT', 0.25039124488830566, -1, -1, -1, (3, 1))","('UNSAT', 0.24881529808044434, -1, -1, -1, (3, 1))","('UNSAT', 0.2533860206604004, -1, -1, -1, (3, 1))","('UNSAT', 0.24680876731872559, -1, -1, -1, (3, 1))","('UNSAT', 0.2373347282409668, -1, -1, -1, (3, 1))","('UNSAT', 0.2682993412017822, -1, -1, -1, (3, 1))","('UNSAT', 0.25155162811279297, -1, -1, -1, (3, 1))","('UNSAT', 0.2689061164855957, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.32625246047973633, -1, -1, -1, (4, 1))","('UNSAT', 0.2504420280456543, -1, -1, -1, (4, 1))","('UNSAT', 0.24386954307556152, -1, -1, -1, (4, 1))","('UNSAT', 0.2491621971130371, -1, -1, -1, (4, 1))","('UNSAT', 0.24967622756958008, -1, -1, -1, (4, 1))","('UNSAT', 0.25662875175476074, -1, -1, -1, (4, 1))","('UNSAT', 0.24440932273864746, -1, -1, -1, (4, 1))","('UNSAT', 0.2502408027648926, -1, -1, -1, (4, 1))","('UNSAT', 0.2522580623626709, -1, -1, -1, (4, 1))","('UNSAT', 0.25733518600463867, -1, -1, -1, (4, 1))","('UNSAT', 0.2524590492248535, -1, -1, -1, (4, 1))","('UNSAT', 0.24412107467651367, -1, -1, -1, (4, 1))","('UNSAT', 0.2561795711517334, -1, -1, -1, (4, 1))","('UNSAT', 0.25386667251586914, -1, -1, -1, (4, 1))","('UNSAT', 0.24203038215637207, -1, -1, -1, (4, 1))","('UNSAT', 0.24786806106567383, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.2714879512786865, -1, -1, -1, (5, 1))","('UNSAT', 0.24409198760986328, -1, -1, -1, (5, 1))","('UNSAT', 0.2462482452392578, -1, -1, -1, (5, 1))","('UNSAT', 0.2457895278930664, -1, -1, -1, (5, 1))","('UNSAT', 0.24478912353515625, -1, -1, -1, (5, 1))","('UNSAT', 0.2537064552307129, -1, -1, -1, (5, 1))","('UNSAT', 0.2474498748779297, -1, -1, -1, (5, 1))","('UNSAT', 0.2491757869720459, -1, -1, -1, (5, 1))","('UNSAT', 0.2516908645629883, -1, -1, -1, (5, 1))","('UNSAT', 0.25098562240600586, -1, -1, -1, (5, 1))","('UNSAT', 0.2586386203765869, -1, -1, -1, (5, 1))","('UNSAT', 0.251293420791626, -1, -1, -1, (5, 1))","('UNSAT', 0.2493889331817627, -1, -1, -1, (5, 1))","('UNSAT', 0.2648897171020508, -1, -1, -1, (5, 1))","('UNSAT', 0.24416089057922363, -1, -1, -1, (5, 1))","('UNSAT', 0.2453932762145996, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.1813054084777832, -1, -1, -1, (6, 1))","('UNSAT', 0.24779963493347168, -1, -1, -1, (6, 1))","('UNSAT', 0.2395930290222168, -1, -1, -1, (6, 1))","('UNSAT', 0.2506866455078125, -1, -1, -1, (6, 1))","('UNSAT', 0.24100947380065918, -1, -1, -1, (6, 1))","('UNSAT', 0.2567155361175537, -1, -1, -1, (6, 1))","('UNSAT', 0.25008535385131836, -1, -1, -1, (6, 1))","('UNSAT', 0.2510087490081787, -1, -1, -1, (6, 1))","('UNSAT', 0.2395176887512207, -1, -1, -1, (6, 1))","('UNSAT', 0.2378690242767334, -1, -1, -1, (6, 1))","('UNSAT', 0.2504587173461914, -1, -1, -1, (6, 1))","('UNSAT', 0.25202250480651855, -1, -1, -1, (6, 1))","('UNSAT', 0.2522869110107422, -1, -1, -1, (6, 1))","('UNSAT', 0.25199151039123535, -1, -1, -1, (6, 1))","('UNSAT', 0.2506258487701416, -1, -1, -1, (6, 1))","('UNSAT', 0.24460816383361816, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 0.27420949935913086, -1, -1, -1, (7, 1))","('UNSAT', 0.24507665634155273, -1, -1, -1, (7, 1))","('UNSAT', 0.2422628402709961, -1, -1, -1, (7, 1))","('UNSAT', 0.24478578567504883, -1, -1, -1, (7, 1))","('UNSAT', 0.23925065994262695, -1, -1, -1, (7, 1))","('UNSAT', 0.25413084030151367, -1, -1, -1, (7, 1))","('UNSAT', 0.2510244846343994, -1, -1, -1, (7, 1))","('UNSAT', 0.275209903717041, -1, -1, -1, (7, 1))","('UNSAT', 0.24945378303527832, -1, -1, -1, (7, 1))","('UNSAT', 0.24607324600219727, -1, -1, -1, (7, 1))","('UNSAT', 0.24992871284484863, -1, -1, -1, (7, 1))","('UNSAT', 0.25553274154663086, -1, -1, -1, (7, 1))","('UNSAT', 0.23971223831176758, -1, -1, -1, (7, 1))","('UNSAT', 0.252962589263916, -1, -1, -1, (7, 1))","('UNSAT', 0.24554777145385742, -1, -1, -1, (7, 1))","('UNSAT', 0.253345251083374, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 0.1290287971496582, -1, -1, -1, (8, 1))","('UNSAT', 0.24506902694702148, -1, -1, -1, (8, 1))","('UNSAT', 0.24996447563171387, -1, -1, -1, (8, 1))","('UNSAT', 0.2474989891052246, -1, -1, -1, (8, 1))","('UNSAT', 0.27457475662231445, -1, -1, -1, (8, 1))","('UNSAT', 0.2557408809661865, -1, -1, -1, (8, 1))","('UNSAT', 0.2501540184020996, -1, -1, -1, (8, 1))","('UNSAT', 0.253986120223999, -1, -1, -1, (8, 1))","('UNSAT', 0.2556290626525879, -1, -1, -1, (8, 1))","('UNSAT', 0.24499797821044922, -1, -1, -1, (8, 1))","('UNSAT', 0.23960304260253906, -1, -1, -1, (8, 1))","('UNSAT', 0.2517061233520508, -1, -1, -1, (8, 1))","('UNSAT', 0.25672388076782227, -1, -1, -1, (8, 1))","('UNSAT', 0.25116562843322754, -1, -1, -1, (8, 1))","('UNSAT', 0.24867033958435059, -1, -1, -1, (8, 1))","('UNSAT', 0.25644874572753906, -1, -1, -1, (8, 1))"
