iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 15.997420310974121, -1, -1, -1, (0, 1))","('UNSAT', 5.9911205768585205, -1, -1, -1, (0, 1))","('UNSAT', 12.962995529174805, -1, -1, -1, (0, 1))","('UNSAT', 9.624356985092163, -1, -1, -1, (0, 1))","('UNSAT', 7.811664581298828, -1, -1, -1, (0, 1))","('UNSAT', 9.100597381591797, -1, -1, -1, (0, 1))","('UNSAT', 4.901020526885986, -1, -1, -1, (0, 1))","('UNSAT', 3.1141433715820312, -1, -1, -1, (0, 1))","('UNSAT', 3.508575916290283, -1, -1, -1, (0, 1))","('UNSAT', 4.964645624160767, -1, -1, -1, (0, 1))","('UNSAT', 3.1818740367889404, -1, -1, -1, (0, 1))","('UNSAT', 3.5424304008483887, -1, -1, -1, (0, 1))","('UNSAT', 4.945349454879761, -1, -1, -1, (0, 1))","('UNSAT', 3.156705617904663, -1, -1, -1, (0, 1))","('UNSAT', 3.5651133060455322, -1, -1, -1, (0, 1))","('UNSAT', 4.941262245178223, -1, -1, -1, (0, 1))","('UNSAT', 3.1372711658477783, -1, -1, -1, (0, 1))","('UNSAT', 3.5656120777130127, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 24.67228102684021, 69.4564, 0.307853, 3.691050005727e-05, (1, 1))","('SAT', 21.46087408065796, 55.3774, 0.225251, 2.2768408598490003e-05, (1, 1))","('UNSAT', 0.21513009071350098, -1, -1, -1, (1, 1))","('SAT', 18.853535175323486, 22.0571, 0.113459, 5.307681931299e-06, (1, 1))","('UNSAT', 8.133676290512085, -1, -1, -1, (1, 1))","('UNSAT', 7.0628767013549805, -1, -1, -1, (1, 1))","('UNSAT', 5.17149806022644, -1, -1, -1, (1, 1))","('UNSAT', 5.982187747955322, -1, -1, -1, (1, 1))","('UNSAT', 3.6277377605438232, -1, -1, -1, (1, 1))","('UNSAT', 5.198642015457153, -1, -1, -1, (1, 1))","('UNSAT', 5.947890758514404, -1, -1, -1, (1, 1))","('UNSAT', 3.6544198989868164, -1, -1, -1, (1, 1))","('UNSAT', 5.231386184692383, -1, -1, -1, (1, 1))","('UNSAT', 5.95013165473938, -1, -1, -1, (1, 1))","('UNSAT', 3.6937146186828613, -1, -1, -1, (1, 1))","('UNSAT', 5.1978065967559814, -1, -1, -1, (1, 1))","('UNSAT', 5.940687656402588, -1, -1, -1, (1, 1))","('UNSAT', 3.6512863636016846, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 20.051422595977783, 35.1975, 0.215881, 1.4167456356520002e-05, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.89501953125, -1, -1, -1, (2, 1))","('UNSAT', 9.297883749008179, -1, -1, -1, (2, 1))","('UNSAT', 7.976762533187866, -1, -1, -1, (2, 1))","('UNSAT', 11.114816427230835, -1, -1, -1, (2, 1))","('UNSAT', 4.308894872665405, -1, -1, -1, (2, 1))","('UNSAT', 8.024388790130615, -1, -1, -1, (2, 1))","('UNSAT', 11.115752935409546, -1, -1, -1, (2, 1))","('UNSAT', 4.316056489944458, -1, -1, -1, (2, 1))","('UNSAT', 8.050919532775879, -1, -1, -1, (2, 1))","('UNSAT', 11.129783153533936, -1, -1, -1, (2, 1))","('UNSAT', 4.391062021255493, -1, -1, -1, (2, 1))","('UNSAT', 7.99353289604187, -1, -1, -1, (2, 1))","('UNSAT', 11.189318895339966, -1, -1, -1, (2, 1))","('UNSAT', 4.318843841552734, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.77116322517395, -1, -1, -1, (3, 1))","('UNSAT', 9.395262002944946, -1, -1, -1, (3, 1))","('UNSAT', 10.795775890350342, -1, -1, -1, (3, 1))","('UNSAT', 12.489925146102905, -1, -1, -1, (3, 1))","('UNSAT', 10.98123550415039, -1, -1, -1, (3, 1))","('UNSAT', 10.85610556602478, -1, -1, -1, (3, 1))","('UNSAT', 12.53148078918457, -1, -1, -1, (3, 1))","('UNSAT', 10.93416452407837, -1, -1, -1, (3, 1))","('UNSAT', 10.866347551345825, -1, -1, -1, (3, 1))","('UNSAT', 12.60906457901001, -1, -1, -1, (3, 1))","('UNSAT', 11.153056621551514, -1, -1, -1, (3, 1))","('UNSAT', 10.84178376197815, -1, -1, -1, (3, 1))","('UNSAT', 12.600000381469727, -1, -1, -1, (3, 1))","('UNSAT', 11.052245855331421, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.330106258392334, -1, -1, -1, (4, 1))","('UNSAT', 10.907914161682129, -1, -1, -1, (4, 1))","('UNSAT', 10.800097465515137, -1, -1, -1, (4, 1))","('UNSAT', 9.435147047042847, -1, -1, -1, (4, 1))","('UNSAT', 9.508729696273804, -1, -1, -1, (4, 1))","('UNSAT', 10.933449506759644, -1, -1, -1, (4, 1))","('UNSAT', 9.434886693954468, -1, -1, -1, (4, 1))","('UNSAT', 9.51345181465149, -1, -1, -1, (4, 1))","('UNSAT', 10.82274341583252, -1, -1, -1, (4, 1))","('UNSAT', 9.357850074768066, -1, -1, -1, (4, 1))","('UNSAT', 9.614699363708496, -1, -1, -1, (4, 1))","('UNSAT', 10.80696702003479, -1, -1, -1, (4, 1))","('UNSAT', 9.494393348693848, -1, -1, -1, (4, 1))","('UNSAT', 9.558579683303833, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.880598783493042, -1, -1, -1, (5, 1))","('UNSAT', 9.619187593460083, -1, -1, -1, (5, 1))","('UNSAT', 6.8303210735321045, -1, -1, -1, (5, 1))","('UNSAT', 10.914757490158081, -1, -1, -1, (5, 1))","('UNSAT', 10.814366579055786, -1, -1, -1, (5, 1))","('UNSAT', 6.848359823226929, -1, -1, -1, (5, 1))","('UNSAT', 10.943236589431763, -1, -1, -1, (5, 1))","('UNSAT', 10.921642303466797, -1, -1, -1, (5, 1))","('UNSAT', 6.906225204467773, -1, -1, -1, (5, 1))","('UNSAT', 10.95634388923645, -1, -1, -1, (5, 1))","('UNSAT', 11.043551445007324, -1, -1, -1, (5, 1))","('UNSAT', 6.854229927062988, -1, -1, -1, (5, 1))","('UNSAT', 11.078500509262085, -1, -1, -1, (5, 1))","('UNSAT', 10.879793643951416, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.839455127716064, -1, -1, -1, (6, 1))","('UNSAT', 9.57177186012268, -1, -1, -1, (6, 1))","('UNSAT', 6.872200012207031, -1, -1, -1, (6, 1))","('UNSAT', 10.933574914932251, -1, -1, -1, (6, 1))","('UNSAT', 10.758721590042114, -1, -1, -1, (6, 1))","('UNSAT', 6.882938623428345, -1, -1, -1, (6, 1))","('UNSAT', 10.972048997879028, -1, -1, -1, (6, 1))","('UNSAT', 10.855652093887329, -1, -1, -1, (6, 1))","('UNSAT', 6.911736249923706, -1, -1, -1, (6, 1))","('UNSAT', 11.012188911437988, -1, -1, -1, (6, 1))","('UNSAT', 10.913696527481079, -1, -1, -1, (6, 1))","('UNSAT', 6.879146575927734, -1, -1, -1, (6, 1))","('UNSAT', 11.052934408187866, -1, -1, -1, (6, 1))","('UNSAT', 10.871124744415283, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 10.799946546554565, -1, -1, -1, (7, 1))","('UNSAT', 9.633264303207397, -1, -1, -1, (7, 1))","('UNSAT', 6.866889953613281, -1, -1, -1, (7, 1))","('UNSAT', 10.868581771850586, -1, -1, -1, (7, 1))","('UNSAT', 10.856510639190674, -1, -1, -1, (7, 1))","('UNSAT', 6.883211374282837, -1, -1, -1, (7, 1))","('UNSAT', 10.947178840637207, -1, -1, -1, (7, 1))","('UNSAT', 10.849222660064697, -1, -1, -1, (7, 1))","('UNSAT', 6.864270925521851, -1, -1, -1, (7, 1))","('UNSAT', 10.937889337539673, -1, -1, -1, (7, 1))","('UNSAT', 10.862218141555786, -1, -1, -1, (7, 1))","('UNSAT', 6.847048044204712, -1, -1, -1, (7, 1))","('UNSAT', 11.026861906051636, -1, -1, -1, (7, 1))","('UNSAT', 10.863491535186768, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 12.478065013885498, -1, -1, -1, (8, 1))","('UNSAT', 10.906415939331055, -1, -1, -1, (8, 1))","('UNSAT', 10.817401885986328, -1, -1, -1, (8, 1))","('UNSAT', 8.144559860229492, -1, -1, -1, (8, 1))","('UNSAT', 12.62949514389038, -1, -1, -1, (8, 1))","('UNSAT', 10.777274131774902, -1, -1, -1, (8, 1))","('UNSAT', 8.166303634643555, -1, -1, -1, (8, 1))","('UNSAT', 12.655629396438599, -1, -1, -1, (8, 1))","('UNSAT', 10.88567066192627, -1, -1, -1, (8, 1))","('UNSAT', 8.185588598251343, -1, -1, -1, (8, 1))","('UNSAT', 12.582277297973633, -1, -1, -1, (8, 1))","('UNSAT', 10.892202854156494, -1, -1, -1, (8, 1))","('UNSAT', 8.225428581237793, -1, -1, -1, (8, 1))","('UNSAT', 12.618490219116211, -1, -1, -1, (8, 1))"
