iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07003068923950195, -1, -1, -1, (0, 1))","('UNSAT', 0.059266090393066406, -1, -1, -1, (0, 1))","('UNSAT', 0.28139758110046387, -1, -1, -1, (0, 1))","('UNSAT', 0.054384708404541016, -1, -1, -1, (0, 1))","('UNSAT', 0.05730891227722168, -1, -1, -1, (0, 1))","('UNSAT', 0.0442805290222168, -1, -1, -1, (0, 1))","('UNSAT', 0.05044102668762207, -1, -1, -1, (0, 1))","('UNSAT', 0.043734073638916016, -1, -1, -1, (0, 1))","('UNSAT', 0.045253753662109375, -1, -1, -1, (0, 1))","('UNSAT', 0.04760932922363281, -1, -1, -1, (0, 1))","('UNSAT', 0.0485684871673584, -1, -1, -1, (0, 1))","('UNSAT', 0.2245795726776123, -1, -1, -1, (0, 1))","('UNSAT', 0.049169301986694336, -1, -1, -1, (0, 1))","('UNSAT', 0.04323577880859375, -1, -1, -1, (0, 1))","('UNSAT', 0.0449831485748291, -1, -1, -1, (0, 1))","('UNSAT', 0.3639824390411377, -1, -1, -1, (0, 1))","('UNSAT', 0.04659080505371094, -1, -1, -1, (0, 1))","('UNSAT', 0.03647303581237793, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.16457009315490723, -1, -1, -1, (1, 1))","('UNSAT', 0.5673911571502686, -1, -1, -1, (1, 1))","('UNSAT', 0.2123725414276123, -1, -1, -1, (1, 1))","('UNSAT', 0.4993588924407959, -1, -1, -1, (1, 1))","('UNSAT', 8.61915397644043, -1, -1, -1, (1, 1))","('UNSAT', 0.12787914276123047, -1, -1, -1, (1, 1))","('UNSAT', 0.3179898262023926, -1, -1, -1, (1, 1))","('UNSAT', 0.045142412185668945, -1, -1, -1, (1, 1))","('UNSAT', 0.27756524085998535, -1, -1, -1, (1, 1))","('UNSAT', 0.3141319751739502, -1, -1, -1, (1, 1))","('UNSAT', 0.25519585609436035, -1, -1, -1, (1, 1))","('UNSAT', 0.18778109550476074, -1, -1, -1, (1, 1))","('UNSAT', 0.40514159202575684, -1, -1, -1, (1, 1))","('UNSAT', 0.09403324127197266, -1, -1, -1, (1, 1))","('UNSAT', 0.0957329273223877, -1, -1, -1, (1, 1))","('UNSAT', 0.0730278491973877, -1, -1, -1, (1, 1))","('UNSAT', 0.08146452903747559, -1, -1, -1, (1, 1))","('UNSAT', 0.0983121395111084, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.5681250095367432, -1, -1, -1, (2, 1))","('UNSAT', 1.8080718517303467, -1, -1, -1, (2, 1))","('UNSAT', 6.528339624404907, -1, -1, -1, (2, 1))","('UNSAT', 6.100398302078247, -1, -1, -1, (2, 1))","('SAT', 26.784966468811035, 36.1361, 0.105202, 7.802460459061e-06, (2, 1))","('UNSAT', 0.8961079120635986, -1, -1, -1, (2, 1))","('UNSAT', 0.15743112564086914, -1, -1, -1, (2, 1))","('UNSAT', 0.18983721733093262, -1, -1, -1, (2, 1))","('UNSAT', 0.7658042907714844, -1, -1, -1, (2, 1))","('UNSAT', 0.18668794631958008, -1, -1, -1, (2, 1))","('UNSAT', 0.42575812339782715, -1, -1, -1, (2, 1))","('UNSAT', 0.1537489891052246, -1, -1, -1, (2, 1))","('UNSAT', 0.3228464126586914, -1, -1, -1, (2, 1))","('UNSAT', 0.5231027603149414, -1, -1, -1, (2, 1))","('UNSAT', 0.6966021060943604, -1, -1, -1, (2, 1))","('UNSAT', 0.33892059326171875, -1, -1, -1, (2, 1))","('UNSAT', 0.3937342166900635, -1, -1, -1, (2, 1))","('UNSAT', 0.17843866348266602, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 11.071814060211182, -1, -1, -1, (3, 1))","('UNSAT', 1.6581676006317139, -1, -1, -1, (3, 1))","('UNSAT', 5.84535551071167, -1, -1, -1, (3, 1))","('UNSAT', 2.754702091217041, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4476344585418701, -1, -1, -1, (3, 1))","('UNSAT', 0.32196879386901855, -1, -1, -1, (3, 1))","('UNSAT', 1.749830722808838, -1, -1, -1, (3, 1))","('UNSAT', 4.97580361366272, -1, -1, -1, (3, 1))","('UNSAT', 1.9087841510772705, -1, -1, -1, (3, 1))","('UNSAT', 0.6840546131134033, -1, -1, -1, (3, 1))","('UNSAT', 0.5498142242431641, -1, -1, -1, (3, 1))","('UNSAT', 0.25457334518432617, -1, -1, -1, (3, 1))","('UNSAT', 0.1741323471069336, -1, -1, -1, (3, 1))","('UNSAT', 0.14395546913146973, -1, -1, -1, (3, 1))","('UNSAT', 1.023918867111206, -1, -1, -1, (3, 1))","('UNSAT', 0.6163427829742432, -1, -1, -1, (3, 1))","('UNSAT', 0.09746646881103516, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 6.2122108936309814, -1, -1, -1, (4, 1))","('UNSAT', 1.7124385833740234, -1, -1, -1, (4, 1))","('UNSAT', 1.0048010349273682, -1, -1, -1, (4, 1))","('UNSAT', 0.29013967514038086, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5418543815612793, -1, -1, -1, (4, 1))","('UNSAT', 0.17492222785949707, -1, -1, -1, (4, 1))","('UNSAT', 1.3161005973815918, -1, -1, -1, (4, 1))","('UNSAT', 0.7517333030700684, -1, -1, -1, (4, 1))","('UNSAT', 0.9269092082977295, -1, -1, -1, (4, 1))","('UNSAT', 0.7965900897979736, -1, -1, -1, (4, 1))","('UNSAT', 0.20984864234924316, -1, -1, -1, (4, 1))","('UNSAT', 1.1911365985870361, -1, -1, -1, (4, 1))","('UNSAT', 1.0658087730407715, -1, -1, -1, (4, 1))","('UNSAT', 1.9269781112670898, -1, -1, -1, (4, 1))","('UNSAT', 0.5406382083892822, -1, -1, -1, (4, 1))","('UNSAT', 0.5078697204589844, -1, -1, -1, (4, 1))","('UNSAT', 0.4674243927001953, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 9.123534202575684, -1, -1, -1, (5, 1))","('UNSAT', 1.1116526126861572, -1, -1, -1, (5, 1))","('UNSAT', 4.248824834823608, -1, -1, -1, (5, 1))","('UNSAT', 0.35724329948425293, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.35962581634521484, -1, -1, -1, (5, 1))","('UNSAT', 0.9684438705444336, -1, -1, -1, (5, 1))","('UNSAT', 0.19613337516784668, -1, -1, -1, (5, 1))","('UNSAT', 0.5906162261962891, -1, -1, -1, (5, 1))","('UNSAT', 2.6003122329711914, -1, -1, -1, (5, 1))","('UNSAT', 0.7841322422027588, -1, -1, -1, (5, 1))","('UNSAT', 0.4002492427825928, -1, -1, -1, (5, 1))","('UNSAT', 0.7034332752227783, -1, -1, -1, (5, 1))","('UNSAT', 0.05517077445983887, -1, -1, -1, (5, 1))","('UNSAT', 0.4477410316467285, -1, -1, -1, (5, 1))","('UNSAT', 0.11793684959411621, -1, -1, -1, (5, 1))","('UNSAT', 0.33440423011779785, -1, -1, -1, (5, 1))","('UNSAT', 1.045210838317871, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 9.765678882598877, -1, -1, -1, (6, 1))","('UNSAT', 2.9105303287506104, -1, -1, -1, (6, 1))","('UNSAT', 0.40577268600463867, -1, -1, -1, (6, 1))","('UNSAT', 0.8511054515838623, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5823030471801758, -1, -1, -1, (6, 1))","('UNSAT', 0.7997117042541504, -1, -1, -1, (6, 1))","('UNSAT', 0.9777441024780273, -1, -1, -1, (6, 1))","('UNSAT', 0.1382908821105957, -1, -1, -1, (6, 1))","('UNSAT', 1.984619379043579, -1, -1, -1, (6, 1))","('UNSAT', 0.31241512298583984, -1, -1, -1, (6, 1))","('UNSAT', 0.12281942367553711, -1, -1, -1, (6, 1))","('UNSAT', 2.5094640254974365, -1, -1, -1, (6, 1))","('UNSAT', 0.1665043830871582, -1, -1, -1, (6, 1))","('UNSAT', 2.222327470779419, -1, -1, -1, (6, 1))","('UNSAT', 0.3791983127593994, -1, -1, -1, (6, 1))","('UNSAT', 0.9079334735870361, -1, -1, -1, (6, 1))","('UNSAT', 0.8817448616027832, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 3.7735469341278076, -1, -1, -1, (7, 1))","('UNSAT', 0.7463366985321045, -1, -1, -1, (7, 1))","('UNSAT', 4.184100389480591, -1, -1, -1, (7, 1))","('UNSAT', 0.32041001319885254, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8806412220001221, -1, -1, -1, (7, 1))","('UNSAT', 0.9977982044219971, -1, -1, -1, (7, 1))","('UNSAT', 1.2880194187164307, -1, -1, -1, (7, 1))","('UNSAT', 1.541661024093628, -1, -1, -1, (7, 1))","('UNSAT', 0.7579617500305176, -1, -1, -1, (7, 1))","('UNSAT', 0.630185604095459, -1, -1, -1, (7, 1))","('UNSAT', 0.6732983589172363, -1, -1, -1, (7, 1))","('UNSAT', 1.799748182296753, -1, -1, -1, (7, 1))","('UNSAT', 0.16869091987609863, -1, -1, -1, (7, 1))","('UNSAT', 2.679975748062134, -1, -1, -1, (7, 1))","('UNSAT', 0.21361494064331055, -1, -1, -1, (7, 1))","('UNSAT', 1.1502034664154053, -1, -1, -1, (7, 1))","('UNSAT', 0.868779182434082, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 6.025273084640503, -1, -1, -1, (8, 1))","('UNSAT', 0.900789737701416, -1, -1, -1, (8, 1))","('UNSAT', 0.5477044582366943, -1, -1, -1, (8, 1))","('UNSAT', 0.8307154178619385, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.057774305343628, -1, -1, -1, (8, 1))","('UNSAT', 1.0380027294158936, -1, -1, -1, (8, 1))","('UNSAT', 1.2993674278259277, -1, -1, -1, (8, 1))","('UNSAT', 1.6851849555969238, -1, -1, -1, (8, 1))","('UNSAT', 1.1548187732696533, -1, -1, -1, (8, 1))","('UNSAT', 0.4944307804107666, -1, -1, -1, (8, 1))","('UNSAT', 0.36167192459106445, -1, -1, -1, (8, 1))","('UNSAT', 0.3488328456878662, -1, -1, -1, (8, 1))","('UNSAT', 0.945929765701294, -1, -1, -1, (8, 1))","('UNSAT', 0.7461857795715332, -1, -1, -1, (8, 1))","('UNSAT', 0.2960636615753174, -1, -1, -1, (8, 1))","('UNSAT', 0.6491594314575195, -1, -1, -1, (8, 1))","('UNSAT', 0.23585128784179688, -1, -1, -1, (8, 1))"
