iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.015240192413330078, -1, -1, -1, (0, 1))","('UNSAT', 0.019945859909057617, -1, -1, -1, (0, 1))","('UNSAT', 0.014756202697753906, -1, -1, -1, (0, 1))","('UNSAT', 0.014549016952514648, -1, -1, -1, (0, 1))","('UNSAT', 0.014773130416870117, -1, -1, -1, (0, 1))","('UNSAT', 0.01488637924194336, -1, -1, -1, (0, 1))","('UNSAT', 0.014486551284790039, -1, -1, -1, (0, 1))","('UNSAT', 0.014611482620239258, -1, -1, -1, (0, 1))","('UNSAT', 0.014533519744873047, -1, -1, -1, (0, 1))","('UNSAT', 0.014611482620239258, -1, -1, -1, (0, 1))","('UNSAT', 0.014388322830200195, -1, -1, -1, (0, 1))","('UNSAT', 0.014932394027709961, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.015393733978271484, -1, -1, -1, (1, 1))","('UNSAT', 0.020601987838745117, -1, -1, -1, (1, 1))","('UNSAT', 0.019933700561523438, -1, -1, -1, (1, 1))","('UNSAT', 0.03149843215942383, -1, -1, -1, (1, 1))","('UNSAT', 0.09261775016784668, -1, -1, -1, (1, 1))","('UNSAT', 0.03130698204040527, -1, -1, -1, (1, 1))","('UNSAT', 0.09290432929992676, -1, -1, -1, (1, 1))","('UNSAT', 0.031340599060058594, -1, -1, -1, (1, 1))","('UNSAT', 0.09704804420471191, -1, -1, -1, (1, 1))","('UNSAT', 0.031244993209838867, -1, -1, -1, (1, 1))","('UNSAT', 0.09266877174377441, -1, -1, -1, (1, 1))","('UNSAT', 0.0328371524810791, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.03485751152038574, -1, -1, -1, (2, 1))","('UNSAT', 0.08637166023254395, -1, -1, -1, (2, 1))","('UNSAT', 0.04333949089050293, -1, -1, -1, (2, 1))","('UNSAT', 0.05830264091491699, -1, -1, -1, (2, 1))","('UNSAT', 0.0925443172454834, -1, -1, -1, (2, 1))","('UNSAT', 0.05876898765563965, -1, -1, -1, (2, 1))","('UNSAT', 0.09354805946350098, -1, -1, -1, (2, 1))","('UNSAT', 0.058355093002319336, -1, -1, -1, (2, 1))","('UNSAT', 0.10032176971435547, -1, -1, -1, (2, 1))","('UNSAT', 0.05837821960449219, -1, -1, -1, (2, 1))","('UNSAT', 0.09760832786560059, -1, -1, -1, (2, 1))","('UNSAT', 0.058248043060302734, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.027283668518066406, -1, -1, -1, (3, 1))","('UNSAT', 0.10831236839294434, -1, -1, -1, (3, 1))","('UNSAT', 0.044714927673339844, -1, -1, -1, (3, 1))","('UNSAT', 0.03244757652282715, -1, -1, -1, (3, 1))","('UNSAT', 0.09278583526611328, -1, -1, -1, (3, 1))","('UNSAT', 0.032639503479003906, -1, -1, -1, (3, 1))","('UNSAT', 0.09347724914550781, -1, -1, -1, (3, 1))","('UNSAT', 0.03239178657531738, -1, -1, -1, (3, 1))","('UNSAT', 0.09223461151123047, -1, -1, -1, (3, 1))","('UNSAT', 0.03503823280334473, -1, -1, -1, (3, 1))","('UNSAT', 0.09247112274169922, -1, -1, -1, (3, 1))","('UNSAT', 0.03244757652282715, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02788090705871582, -1, -1, -1, (4, 1))","('UNSAT', 0.06427669525146484, -1, -1, -1, (4, 1))","('UNSAT', 0.059763431549072266, -1, -1, -1, (4, 1))","('UNSAT', 0.03339743614196777, -1, -1, -1, (4, 1))","('UNSAT', 0.09905743598937988, -1, -1, -1, (4, 1))","('UNSAT', 0.03504371643066406, -1, -1, -1, (4, 1))","('UNSAT', 0.09905648231506348, -1, -1, -1, (4, 1))","('UNSAT', 0.03492236137390137, -1, -1, -1, (4, 1))","('UNSAT', 0.09432077407836914, -1, -1, -1, (4, 1))","('UNSAT', 0.03356504440307617, -1, -1, -1, (4, 1))","('UNSAT', 0.09355688095092773, -1, -1, -1, (4, 1))","('UNSAT', 0.03314924240112305, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.02103281021118164, -1, -1, -1, (5, 1))","('UNSAT', 0.04932975769042969, -1, -1, -1, (5, 1))","('UNSAT', 0.024053335189819336, -1, -1, -1, (5, 1))","('UNSAT', 0.04059314727783203, -1, -1, -1, (5, 1))","('UNSAT', 0.09389877319335938, -1, -1, -1, (5, 1))","('UNSAT', 0.04372119903564453, -1, -1, -1, (5, 1))","('UNSAT', 0.09241795539855957, -1, -1, -1, (5, 1))","('UNSAT', 0.04348945617675781, -1, -1, -1, (5, 1))","('UNSAT', 0.09235334396362305, -1, -1, -1, (5, 1))","('UNSAT', 0.040956735610961914, -1, -1, -1, (5, 1))","('UNSAT', 0.09203052520751953, -1, -1, -1, (5, 1))","('UNSAT', 0.04055666923522949, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.019933700561523438, -1, -1, -1, (6, 1))","('UNSAT', 0.0400538444519043, -1, -1, -1, (6, 1))","('UNSAT', 0.03249478340148926, -1, -1, -1, (6, 1))","('UNSAT', 0.033083438873291016, -1, -1, -1, (6, 1))","('UNSAT', 0.09269881248474121, -1, -1, -1, (6, 1))","('UNSAT', 0.03330087661743164, -1, -1, -1, (6, 1))","('UNSAT', 0.09231257438659668, -1, -1, -1, (6, 1))","('UNSAT', 0.03366589546203613, -1, -1, -1, (6, 1))","('UNSAT', 0.09246563911437988, -1, -1, -1, (6, 1))","('UNSAT', 0.03300666809082031, -1, -1, -1, (6, 1))","('UNSAT', 0.0920720100402832, -1, -1, -1, (6, 1))","('UNSAT', 0.033292531967163086, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.02559685707092285, -1, -1, -1, (1, 2))","('UNSAT', 0.02973175048828125, -1, -1, -1, (1, 2))","('UNSAT', 0.027990341186523438, -1, -1, -1, (1, 2))","('UNSAT', 0.04682421684265137, -1, -1, -1, (1, 2))","('UNSAT', 0.03746342658996582, -1, -1, -1, (1, 2))","('UNSAT', 0.04652237892150879, -1, -1, -1, (1, 2))","('UNSAT', 0.03709745407104492, -1, -1, -1, (1, 2))","('UNSAT', 0.04677104949951172, -1, -1, -1, (1, 2))","('UNSAT', 0.036881446838378906, -1, -1, -1, (1, 2))","('UNSAT', 0.046396493911743164, -1, -1, -1, (1, 2))","('UNSAT', 0.03692984580993652, -1, -1, -1, (1, 2))","('UNSAT', 0.046536922454833984, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.14427590370178223, -1, -1, -1, (2, 2))","('SAT', 0.32077527046203613, 41.2984, 0.276991, 1.378643719363e-05, (2, 2))","('UNSAT', 0.09661388397216797, -1, -1, -1, (2, 2))","('UNSAT', 0.11343598365783691, -1, -1, -1, (2, 2))","('UNSAT', 0.10264253616333008, -1, -1, -1, (2, 2))","('UNSAT', 0.10666584968566895, -1, -1, -1, (2, 2))","('UNSAT', 0.10236525535583496, -1, -1, -1, (2, 2))","('UNSAT', 0.10620832443237305, -1, -1, -1, (2, 2))","('UNSAT', 0.10218429565429688, -1, -1, -1, (2, 2))","('UNSAT', 0.10599231719970703, -1, -1, -1, (2, 2))","('UNSAT', 0.10317850112915039, -1, -1, -1, (2, 2))","('UNSAT', 0.10669112205505371, -1, -1, -1, (2, 2))"
(3X2),"('UNSAT', 0.07262587547302246, -1, -1, -1, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11992144584655762, -1, -1, -1, (3, 2))","('UNSAT', 0.18381118774414062, -1, -1, -1, (3, 2))","('UNSAT', 0.10009479522705078, -1, -1, -1, (3, 2))","('UNSAT', 0.1843557357788086, -1, -1, -1, (3, 2))","('UNSAT', 0.09968256950378418, -1, -1, -1, (3, 2))","('UNSAT', 0.1843101978302002, -1, -1, -1, (3, 2))","('UNSAT', 0.10643124580383301, -1, -1, -1, (3, 2))","('UNSAT', 0.18401718139648438, -1, -1, -1, (3, 2))","('UNSAT', 0.09952974319458008, -1, -1, -1, (3, 2))","('UNSAT', 0.18801283836364746, -1, -1, -1, (3, 2))"
(4X2),"('UNSAT', 0.07168912887573242, -1, -1, -1, (4, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12753629684448242, -1, -1, -1, (4, 2))","('UNSAT', 0.11894512176513672, -1, -1, -1, (4, 2))","('UNSAT', 0.0767676830291748, -1, -1, -1, (4, 2))","('UNSAT', 0.11943531036376953, -1, -1, -1, (4, 2))","('UNSAT', 0.07604289054870605, -1, -1, -1, (4, 2))","('UNSAT', 0.11871337890625, -1, -1, -1, (4, 2))","('UNSAT', 0.08048510551452637, -1, -1, -1, (4, 2))","('UNSAT', 0.11935544013977051, -1, -1, -1, (4, 2))","('UNSAT', 0.08049345016479492, -1, -1, -1, (4, 2))","('UNSAT', 0.12094902992248535, -1, -1, -1, (4, 2))"
(5X2),"('UNSAT', 0.07263517379760742, -1, -1, -1, (5, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.19513177871704102, -1, -1, -1, (5, 2))","('UNSAT', 0.15034031867980957, -1, -1, -1, (5, 2))","('UNSAT', 0.0374903678894043, -1, -1, -1, (5, 2))","('UNSAT', 0.15072250366210938, -1, -1, -1, (5, 2))","('UNSAT', 0.03777360916137695, -1, -1, -1, (5, 2))","('UNSAT', 0.15028142929077148, -1, -1, -1, (5, 2))","('UNSAT', 0.037756919860839844, -1, -1, -1, (5, 2))","('UNSAT', 0.16101622581481934, -1, -1, -1, (5, 2))","('UNSAT', 0.03762459754943848, -1, -1, -1, (5, 2))","('UNSAT', 0.1670694351196289, -1, -1, -1, (5, 2))"
(6X2),"('UNSAT', 0.05721282958984375, -1, -1, -1, (6, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15764760971069336, -1, -1, -1, (6, 2))","('UNSAT', 0.04716634750366211, -1, -1, -1, (6, 2))","('UNSAT', 0.03811073303222656, -1, -1, -1, (6, 2))","('UNSAT', 0.05015420913696289, -1, -1, -1, (6, 2))","('UNSAT', 0.03926706314086914, -1, -1, -1, (6, 2))","('UNSAT', 0.049901723861694336, -1, -1, -1, (6, 2))","('UNSAT', 0.03695535659790039, -1, -1, -1, (6, 2))","('UNSAT', 0.04716229438781738, -1, -1, -1, (6, 2))","('UNSAT', 0.036955833435058594, -1, -1, -1, (6, 2))","('UNSAT', 0.047110557556152344, -1, -1, -1, (6, 2))"
(1X3),"('UNSAT', 0.05476784706115723, -1, -1, -1, (1, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06536674499511719, -1, -1, -1, (1, 3))","('UNSAT', 0.033658504486083984, -1, -1, -1, (1, 3))","('UNSAT', 0.0903480052947998, -1, -1, -1, (1, 3))","('UNSAT', 0.03444981575012207, -1, -1, -1, (1, 3))","('UNSAT', 0.08585166931152344, -1, -1, -1, (1, 3))","('UNSAT', 0.036165714263916016, -1, -1, -1, (1, 3))","('UNSAT', 0.08474159240722656, -1, -1, -1, (1, 3))","('UNSAT', 0.03337454795837402, -1, -1, -1, (1, 3))","('UNSAT', 0.08457136154174805, -1, -1, -1, (1, 3))","('UNSAT', 0.03351712226867676, -1, -1, -1, (1, 3))"
(2X3),"('UNSAT', 0.05874180793762207, -1, -1, -1, (2, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1730213165283203, -1, -1, -1, (2, 3))","('UNSAT', 0.2216472625732422, -1, -1, -1, (2, 3))","('SAT', 0.2758982181549072, 40.3598, 0.226699, 1.1835717486970003e-05, (2, 3))","('UNSAT', 0.22069001197814941, -1, -1, -1, (2, 3))","('SAT', 0.2763841152191162, 40.3598, 0.226699, 1.1835717486970003e-05, (2, 3))","('UNSAT', 0.22089552879333496, -1, -1, -1, (2, 3))","('SAT', 0.27503442764282227, 40.3598, 0.226699, 1.1835717486970003e-05, (2, 3))","('UNSAT', 0.22075748443603516, -1, -1, -1, (2, 3))","('SAT', 0.2783236503601074, 40.3598, 0.226699, 1.1835717486970003e-05, (2, 3))","('UNSAT', 0.22194600105285645, -1, -1, -1, (2, 3))"
(3X3),"('UNSAT', 0.18849897384643555, -1, -1, -1, (3, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21301555633544922, -1, -1, -1, (3, 3))","('UNSAT', 0.2416689395904541, -1, -1, -1, (3, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23174166679382324, -1, -1, -1, (3, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23221230506896973, -1, -1, -1, (3, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.232252836227417, -1, -1, -1, (3, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.23061704635620117, -1, -1, -1, (3, 3))"
(4X3),"('UNSAT', 0.19532442092895508, -1, -1, -1, (4, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.16703510284423828, -1, -1, -1, (4, 3))","('UNSAT', 0.21358156204223633, -1, -1, -1, (4, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21200251579284668, -1, -1, -1, (4, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2113955020904541, -1, -1, -1, (4, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2122359275817871, -1, -1, -1, (4, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.22840428352355957, -1, -1, -1, (4, 3))"
(5X3),"('UNSAT', 0.19170904159545898, -1, -1, -1, (5, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18931317329406738, -1, -1, -1, (5, 3))","('UNSAT', 0.20563936233520508, -1, -1, -1, (5, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20615887641906738, -1, -1, -1, (5, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20986223220825195, -1, -1, -1, (5, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.21863269805908203, -1, -1, -1, (5, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.20612406730651855, -1, -1, -1, (5, 3))"
(6X3),"('UNSAT', 0.15165925025939941, -1, -1, -1, (6, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.233781099319458, -1, -1, -1, (6, 3))","('UNSAT', 0.1835939884185791, -1, -1, -1, (6, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.19456052780151367, -1, -1, -1, (6, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.19428730010986328, -1, -1, -1, (6, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.18240690231323242, -1, -1, -1, (6, 3))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.1835341453552246, -1, -1, -1, (6, 3))"
(1X4),"('UNSAT', 0.03564572334289551, -1, -1, -1, (1, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.050687313079833984, -1, -1, -1, (1, 4))","('UNSAT', 0.04560661315917969, -1, -1, -1, (1, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.045517921447753906, -1, -1, -1, (1, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04542350769042969, -1, -1, -1, (1, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04563641548156738, -1, -1, -1, (1, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.045481204986572266, -1, -1, -1, (1, 4))"
(2X4),"('UNSAT', 0.15624785423278809, -1, -1, -1, (2, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2615997791290283, -1, -1, -1, (2, 4))","('UNSAT', 0.29996466636657715, -1, -1, -1, (2, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.28118467330932617, -1, -1, -1, (2, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.28237199783325195, -1, -1, -1, (2, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.28283119201660156, -1, -1, -1, (2, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2822232246398926, -1, -1, -1, (2, 4))"
(3X4),"('SAT', 0.4390542507171631, 55.3774, 0.280889, 1.7870694136950003e-05, (3, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2842428684234619, -1, -1, -1, (3, 4))","('UNSAT', 0.281400203704834, -1, -1, -1, (3, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2730560302734375, -1, -1, -1, (3, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.27198147773742676, -1, -1, -1, (3, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2717893123626709, -1, -1, -1, (3, 4))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2830545902252197, -1, -1, -1, (3, 4))"
