iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.07029461860656738, -1, -1, -1, (0, 1))","('UNSAT', 0.058666229248046875, -1, -1, -1, (0, 1))","('UNSAT', 0.28838324546813965, -1, -1, -1, (0, 1))","('UNSAT', 0.05572676658630371, -1, -1, -1, (0, 1))","('UNSAT', 0.05782127380371094, -1, -1, -1, (0, 1))","('UNSAT', 0.044255733489990234, -1, -1, -1, (0, 1))","('UNSAT', 0.0502774715423584, -1, -1, -1, (0, 1))","('UNSAT', 0.042996883392333984, -1, -1, -1, (0, 1))","('UNSAT', 0.043845415115356445, -1, -1, -1, (0, 1))","('UNSAT', 0.046293020248413086, -1, -1, -1, (0, 1))","('UNSAT', 0.05112147331237793, -1, -1, -1, (0, 1))","('UNSAT', 0.23137927055358887, -1, -1, -1, (0, 1))","('UNSAT', 0.04894542694091797, -1, -1, -1, (0, 1))","('UNSAT', 0.04445624351501465, -1, -1, -1, (0, 1))","('UNSAT', 0.0542912483215332, -1, -1, -1, (0, 1))","('UNSAT', 0.1322779655456543, -1, -1, -1, (0, 1))","('UNSAT', 0.04696464538574219, -1, -1, -1, (0, 1))","('UNSAT', 2.6610639095306396, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.16157889366149902, -1, -1, -1, (1, 1))","('UNSAT', 0.5838901996612549, -1, -1, -1, (1, 1))","('UNSAT', 0.21263742446899414, -1, -1, -1, (1, 1))","('UNSAT', 0.5089573860168457, -1, -1, -1, (1, 1))","('UNSAT', 8.753272294998169, -1, -1, -1, (1, 1))","('UNSAT', 0.12094306945800781, -1, -1, -1, (1, 1))","('UNSAT', 0.3237035274505615, -1, -1, -1, (1, 1))","('UNSAT', 0.04595136642456055, -1, -1, -1, (1, 1))","('UNSAT', 0.2766845226287842, -1, -1, -1, (1, 1))","('UNSAT', 0.28627467155456543, -1, -1, -1, (1, 1))","('UNSAT', 0.2597825527191162, -1, -1, -1, (1, 1))","('UNSAT', 0.19002437591552734, -1, -1, -1, (1, 1))","('UNSAT', 0.40259504318237305, -1, -1, -1, (1, 1))","('UNSAT', 0.09485173225402832, -1, -1, -1, (1, 1))","('UNSAT', 10.192107677459717, -1, -1, -1, (1, 1))","('UNSAT', 0.05157351493835449, -1, -1, -1, (1, 1))","('UNSAT', 0.17907452583312988, -1, -1, -1, (1, 1))","('UNSAT', 2.321730852127075, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.551858901977539, -1, -1, -1, (2, 1))","('UNSAT', 1.821937084197998, -1, -1, -1, (2, 1))","('UNSAT', 7.010094881057739, -1, -1, -1, (2, 1))","('UNSAT', 6.249215602874756, -1, -1, -1, (2, 1))","('SAT', 27.844308853149414, 36.1361, 0.105202, 7.802460459061e-06, (2, 1))","('UNSAT', 0.8492281436920166, -1, -1, -1, (2, 1))","('UNSAT', 0.14982867240905762, -1, -1, -1, (2, 1))","('UNSAT', 0.1999962329864502, -1, -1, -1, (2, 1))","('UNSAT', 0.7837300300598145, -1, -1, -1, (2, 1))","('UNSAT', 0.18896985054016113, -1, -1, -1, (2, 1))","('UNSAT', 0.4329359531402588, -1, -1, -1, (2, 1))","('UNSAT', 0.16234278678894043, -1, -1, -1, (2, 1))","('UNSAT', 0.3202700614929199, -1, -1, -1, (2, 1))","('UNSAT', 0.5470149517059326, -1, -1, -1, (2, 1))","('UNSAT', 5.473245620727539, -1, -1, -1, (2, 1))","('UNSAT', 0.6477000713348389, -1, -1, -1, (2, 1))","('UNSAT', 0.3189730644226074, -1, -1, -1, (2, 1))","('UNSAT', 8.196138858795166, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 11.000429630279541, -1, -1, -1, (3, 1))","('UNSAT', 1.6761844158172607, -1, -1, -1, (3, 1))","('UNSAT', 6.298064470291138, -1, -1, -1, (3, 1))","('UNSAT', 2.898367166519165, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.4445822238922119, -1, -1, -1, (3, 1))","('UNSAT', 0.31531238555908203, -1, -1, -1, (3, 1))","('UNSAT', 1.7694792747497559, -1, -1, -1, (3, 1))","('UNSAT', 5.011510610580444, -1, -1, -1, (3, 1))","('UNSAT', 1.8864169120788574, -1, -1, -1, (3, 1))","('UNSAT', 0.7073233127593994, -1, -1, -1, (3, 1))","('UNSAT', 0.5827057361602783, -1, -1, -1, (3, 1))","('UNSAT', 0.24765825271606445, -1, -1, -1, (3, 1))","('UNSAT', 0.17124319076538086, -1, -1, -1, (3, 1))","('UNSAT', 12.97470474243164, -1, -1, -1, (3, 1))","('UNSAT', 1.0477852821350098, -1, -1, -1, (3, 1))","('UNSAT', 1.459855079650879, -1, -1, -1, (3, 1))","('UNSAT', 9.749292373657227, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 5.948614597320557, -1, -1, -1, (4, 1))","('UNSAT', 1.7775096893310547, -1, -1, -1, (4, 1))","('UNSAT', 1.0646038055419922, -1, -1, -1, (4, 1))","('UNSAT', 0.2981705665588379, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5117363929748535, -1, -1, -1, (4, 1))","('UNSAT', 0.17056560516357422, -1, -1, -1, (4, 1))","('UNSAT', 1.3582487106323242, -1, -1, -1, (4, 1))","('UNSAT', 0.730677604675293, -1, -1, -1, (4, 1))","('UNSAT', 0.9444830417633057, -1, -1, -1, (4, 1))","('UNSAT', 0.8074531555175781, -1, -1, -1, (4, 1))","('UNSAT', 0.21594762802124023, -1, -1, -1, (4, 1))","('UNSAT', 1.1881687641143799, -1, -1, -1, (4, 1))","('UNSAT', 1.1197288036346436, -1, -1, -1, (4, 1))","('UNSAT', 2.890955686569214, -1, -1, -1, (4, 1))","('UNSAT', 0.4393477439880371, -1, -1, -1, (4, 1))","('UNSAT', 6.111358165740967, -1, -1, -1, (4, 1))","('UNSAT', 7.116686820983887, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 8.790684700012207, -1, -1, -1, (5, 1))","('UNSAT', 1.1231162548065186, -1, -1, -1, (5, 1))","('UNSAT', 4.242650985717773, -1, -1, -1, (5, 1))","('UNSAT', 0.36789870262145996, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.3583333492279053, -1, -1, -1, (5, 1))","('UNSAT', 0.9801845550537109, -1, -1, -1, (5, 1))","('UNSAT', 0.20751643180847168, -1, -1, -1, (5, 1))","('UNSAT', 0.5951199531555176, -1, -1, -1, (5, 1))","('UNSAT', 2.6504883766174316, -1, -1, -1, (5, 1))","('UNSAT', 0.7868096828460693, -1, -1, -1, (5, 1))","('UNSAT', 0.40940403938293457, -1, -1, -1, (5, 1))","('UNSAT', 0.7067999839782715, -1, -1, -1, (5, 1))","('UNSAT', 0.05719184875488281, -1, -1, -1, (5, 1))","('UNSAT', 15.148809432983398, -1, -1, -1, (5, 1))","('UNSAT', 0.8594458103179932, -1, -1, -1, (5, 1))","('UNSAT', 0.39263319969177246, -1, -1, -1, (5, 1))","('UNSAT', 11.65842604637146, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 9.662611246109009, -1, -1, -1, (6, 1))","('UNSAT', 3.018444299697876, -1, -1, -1, (6, 1))","('UNSAT', 0.4313936233520508, -1, -1, -1, (6, 1))","('UNSAT', 0.8669230937957764, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.5884382724761963, -1, -1, -1, (6, 1))","('UNSAT', 0.7814533710479736, -1, -1, -1, (6, 1))","('UNSAT', 1.004357099533081, -1, -1, -1, (6, 1))","('UNSAT', 0.13365650177001953, -1, -1, -1, (6, 1))","('UNSAT', 1.9814248085021973, -1, -1, -1, (6, 1))","('UNSAT', 0.31371569633483887, -1, -1, -1, (6, 1))","('UNSAT', 0.12616658210754395, -1, -1, -1, (6, 1))","('UNSAT', 2.628460168838501, -1, -1, -1, (6, 1))","('UNSAT', 0.15935754776000977, -1, -1, -1, (6, 1))","('UNSAT', 11.458389043807983, -1, -1, -1, (6, 1))","('UNSAT', 0.20501279830932617, -1, -1, -1, (6, 1))","('UNSAT', 2.30747127532959, -1, -1, -1, (6, 1))","('UNSAT', 8.719017505645752, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 4.002419948577881, -1, -1, -1, (7, 1))","('UNSAT', 0.7655644416809082, -1, -1, -1, (7, 1))","('UNSAT', 4.1739349365234375, -1, -1, -1, (7, 1))","('UNSAT', 0.33554887771606445, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.8971340656280518, -1, -1, -1, (7, 1))","('UNSAT', 0.9867162704467773, -1, -1, -1, (7, 1))","('UNSAT', 1.3366100788116455, -1, -1, -1, (7, 1))","('UNSAT', 1.535417079925537, -1, -1, -1, (7, 1))","('UNSAT', 0.7584598064422607, -1, -1, -1, (7, 1))","('UNSAT', 0.6447522640228271, -1, -1, -1, (7, 1))","('UNSAT', 0.6968152523040771, -1, -1, -1, (7, 1))","('UNSAT', 1.8669416904449463, -1, -1, -1, (7, 1))","('UNSAT', 0.1678023338317871, -1, -1, -1, (7, 1))","('UNSAT', 14.94069504737854, -1, -1, -1, (7, 1))","('UNSAT', 1.2414863109588623, -1, -1, -1, (7, 1))","('UNSAT', 2.2474136352539062, -1, -1, -1, (7, 1))","('UNSAT', 14.558676481246948, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 6.081629514694214, -1, -1, -1, (8, 1))","('UNSAT', 0.9116942882537842, -1, -1, -1, (8, 1))","('UNSAT', 0.5461452007293701, -1, -1, -1, (8, 1))","('UNSAT', 0.8738045692443848, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.0887537002563477, -1, -1, -1, (8, 1))","('UNSAT', 1.042623519897461, -1, -1, -1, (8, 1))","('UNSAT', 1.345931053161621, -1, -1, -1, (8, 1))","('UNSAT', 1.749997854232788, -1, -1, -1, (8, 1))","('UNSAT', 1.1329233646392822, -1, -1, -1, (8, 1))","('UNSAT', 0.51859450340271, -1, -1, -1, (8, 1))","('UNSAT', 0.3615858554840088, -1, -1, -1, (8, 1))","('UNSAT', 0.34462904930114746, -1, -1, -1, (8, 1))","('UNSAT', 0.9465334415435791, -1, -1, -1, (8, 1))","('UNSAT', 8.449356317520142, -1, -1, -1, (8, 1))","('UNSAT', 0.7854154109954834, -1, -1, -1, (8, 1))","('UNSAT', 1.9171557426452637, -1, -1, -1, (8, 1))","('UNSAT', 8.319266319274902, -1, -1, -1, (8, 1))"
