iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 3.1937670707702637, 22.5264, 0.089545, 7.755313163215999e-06, (0, 1))","('SAT', 2.658749580383301, 9.386, 0.061174, 1.81506663921e-06, (0, 1))","('UNSAT', 0.01710987091064453, -1, -1, -1, (0, 1))","('UNSAT', 0.01829075813293457, -1, -1, -1, (0, 1))","('UNSAT', 0.018339157104492188, -1, -1, -1, (0, 1))","('UNSAT', 0.026925086975097656, -1, -1, -1, (0, 1))","('UNSAT', 0.018381118774414062, -1, -1, -1, (0, 1))","('UNSAT', 0.018712520599365234, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.613867998123169, -1, -1, -1, (1, 1))","('UNSAT', 1.603020191192627, -1, -1, -1, (1, 1))","('UNSAT', 1.5732946395874023, -1, -1, -1, (1, 1))","('UNSAT', 1.6012163162231445, -1, -1, -1, (1, 1))","('UNSAT', 1.5424792766571045, -1, -1, -1, (1, 1))","('UNSAT', 1.5158355236053467, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2772800922393799, -1, -1, -1, (2, 1))","('UNSAT', 1.3130347728729248, -1, -1, -1, (2, 1))","('UNSAT', 1.3049156665802002, -1, -1, -1, (2, 1))","('UNSAT', 1.2787632942199707, -1, -1, -1, (2, 1))","('UNSAT', 1.285546064376831, -1, -1, -1, (2, 1))","('UNSAT', 1.3099770545959473, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.326899766921997, -1, -1, -1, (3, 1))","('UNSAT', 1.3172392845153809, -1, -1, -1, (3, 1))","('UNSAT', 1.285883903503418, -1, -1, -1, (3, 1))","('UNSAT', 1.313323736190796, -1, -1, -1, (3, 1))","('UNSAT', 1.3167943954467773, -1, -1, -1, (3, 1))","('UNSAT', 1.3172860145568848, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.3021113872528076, -1, -1, -1, (4, 1))","('UNSAT', 1.2772912979125977, -1, -1, -1, (4, 1))","('UNSAT', 1.3032073974609375, -1, -1, -1, (4, 1))","('UNSAT', 1.3099377155303955, -1, -1, -1, (4, 1))","('UNSAT', 1.2842283248901367, -1, -1, -1, (4, 1))","('UNSAT', 1.2852728366851807, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2975349426269531, -1, -1, -1, (5, 1))","('UNSAT', 1.3238792419433594, -1, -1, -1, (5, 1))","('UNSAT', 1.3175394535064697, -1, -1, -1, (5, 1))","('UNSAT', 1.297584056854248, -1, -1, -1, (5, 1))","('UNSAT', 1.3235023021697998, -1, -1, -1, (5, 1))","('UNSAT', 1.3216543197631836, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.3324410915374756, -1, -1, -1, (6, 1))","('UNSAT', 1.3202300071716309, -1, -1, -1, (6, 1))","('UNSAT', 1.2985846996307373, -1, -1, -1, (6, 1))","('UNSAT', 1.3319506645202637, -1, -1, -1, (6, 1))","('UNSAT', 1.325714349746704, -1, -1, -1, (6, 1))","('UNSAT', 1.3192052841186523, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.321476936340332, -1, -1, -1, (7, 1))","('UNSAT', 1.3057537078857422, -1, -1, -1, (7, 1))","('UNSAT', 1.3375282287597656, -1, -1, -1, (7, 1))","('UNSAT', 1.331747055053711, -1, -1, -1, (7, 1))","('UNSAT', 1.3020992279052734, -1, -1, -1, (7, 1))","('UNSAT', 1.3004968166351318, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.2837305068969727, -1, -1, -1, (8, 1))","('UNSAT', 1.3074290752410889, -1, -1, -1, (8, 1))","('UNSAT', 1.3030390739440918, -1, -1, -1, (8, 1))","('UNSAT', 1.2781939506530762, -1, -1, -1, (8, 1))","('UNSAT', 1.3134682178497314, -1, -1, -1, (8, 1))","('UNSAT', 1.3065705299377441, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.3228542804718018, -1, -1, -1, (1, 2))","('UNSAT', 1.321059226989746, -1, -1, -1, (1, 2))","('UNSAT', 1.2960920333862305, -1, -1, -1, (1, 2))","('UNSAT', 1.3292579650878906, -1, -1, -1, (1, 2))","('UNSAT', 1.3243389129638672, -1, -1, -1, (1, 2))","('UNSAT', 1.3039236068725586, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 2.3542330265045166, 9.386, 0.061174, 1.81506663921e-06, (2, 2))","('SAT', 2.3412680625915527, 9.386, 0.061174, 1.81506663921e-06, (2, 2))","('SAT', 2.347177267074585, 9.386, 0.061174, 1.81506663921e-06, (2, 2))","('SAT', 2.350705146789551, 9.386, 0.061174, 1.81506663921e-06, (2, 2))","('SAT', 2.343301773071289, 9.386, 0.061174, 1.81506663921e-06, (2, 2))","('SAT', 2.341150999069214, 9.386, 0.061174, 1.81506663921e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
