iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 1.3101153373718262, -1, -1, -1, (0, 1))","('UNSAT', 0.382779598236084, -1, -1, -1, (0, 1))","('UNSAT', 0.0193636417388916, -1, -1, -1, (0, 1))","('UNSAT', 0.01874399185180664, -1, -1, -1, (0, 1))","('UNSAT', 0.01931023597717285, -1, -1, -1, (0, 1))","('UNSAT', 0.020070552825927734, -1, -1, -1, (0, 1))","('UNSAT', 0.019166231155395508, -1, -1, -1, (0, 1))","('UNSAT', 0.019330263137817383, -1, -1, -1, (0, 1))"
(1X1),"('SAT', 3.434168815612793, 32.3817, 0.11319, 1.2513506590040001e-05, (1, 1))","('SAT', 3.00168776512146, 16.4255, 0.11319, 6.035465958120999e-06, (1, 1))","('UNSAT', 0.0354158878326416, -1, -1, -1, (1, 1))","('UNSAT', 0.035888671875, -1, -1, -1, (1, 1))","('UNSAT', 0.036554574966430664, -1, -1, -1, (1, 1))","('UNSAT', 0.035707950592041016, -1, -1, -1, (1, 1))","('UNSAT', 0.0361635684967041, -1, -1, -1, (1, 1))","('UNSAT', 0.035268545150756836, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.035874128341674805, -1, -1, -1, (2, 1))","('UNSAT', 0.03518414497375488, -1, -1, -1, (2, 1))","('UNSAT', 0.035951852798461914, -1, -1, -1, (2, 1))","('UNSAT', 0.035507917404174805, -1, -1, -1, (2, 1))","('UNSAT', 0.03588461875915527, -1, -1, -1, (2, 1))","('UNSAT', 0.0359957218170166, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.026513338088989258, -1, -1, -1, (3, 1))","('UNSAT', 0.0266416072845459, -1, -1, -1, (3, 1))","('UNSAT', 0.025992870330810547, -1, -1, -1, (3, 1))","('UNSAT', 0.025832176208496094, -1, -1, -1, (3, 1))","('UNSAT', 0.02770376205444336, -1, -1, -1, (3, 1))","('UNSAT', 0.026475906372070312, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02691483497619629, -1, -1, -1, (4, 1))","('UNSAT', 0.0260007381439209, -1, -1, -1, (4, 1))","('UNSAT', 0.0257413387298584, -1, -1, -1, (4, 1))","('UNSAT', 0.0258481502532959, -1, -1, -1, (4, 1))","('UNSAT', 0.028049945831298828, -1, -1, -1, (4, 1))","('UNSAT', 0.027027606964111328, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.025959491729736328, -1, -1, -1, (5, 1))","('UNSAT', 0.025944948196411133, -1, -1, -1, (5, 1))","('UNSAT', 0.026244640350341797, -1, -1, -1, (5, 1))","('UNSAT', 0.027099609375, -1, -1, -1, (5, 1))","('UNSAT', 0.0267179012298584, -1, -1, -1, (5, 1))","('UNSAT', 0.026856660842895508, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02599024772644043, -1, -1, -1, (6, 1))","('UNSAT', 0.02697277069091797, -1, -1, -1, (6, 1))","('UNSAT', 0.0258638858795166, -1, -1, -1, (6, 1))","('UNSAT', 0.02711772918701172, -1, -1, -1, (6, 1))","('UNSAT', 0.02695178985595703, -1, -1, -1, (6, 1))","('UNSAT', 0.026840925216674805, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.028653860092163086, -1, -1, -1, (7, 1))","('UNSAT', 0.02794051170349121, -1, -1, -1, (7, 1))","('UNSAT', 0.02579784393310547, -1, -1, -1, (7, 1))","('UNSAT', 0.02621173858642578, -1, -1, -1, (7, 1))","('UNSAT', 0.027005910873413086, -1, -1, -1, (7, 1))","('UNSAT', 0.025999784469604492, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.027695655822753906, -1, -1, -1, (8, 1))","('UNSAT', 0.025672197341918945, -1, -1, -1, (8, 1))","('UNSAT', 0.027436256408691406, -1, -1, -1, (8, 1))","('UNSAT', 0.02561187744140625, -1, -1, -1, (8, 1))","('UNSAT', 0.02678203582763672, -1, -1, -1, (8, 1))","('UNSAT', 0.026091814041137695, -1, -1, -1, (8, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.06287169456481934, -1, -1, -1, (1, 2))","('UNSAT', 0.06228375434875488, -1, -1, -1, (1, 2))","('UNSAT', 0.07055068016052246, -1, -1, -1, (1, 2))","('UNSAT', 0.061720848083496094, -1, -1, -1, (1, 2))","('UNSAT', 0.06334352493286133, -1, -1, -1, (1, 2))","('UNSAT', 0.06410431861877441, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 2.7154316902160645, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))","('SAT', 2.6986470222473145, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))","('SAT', 2.71707820892334, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))","('SAT', 2.7218000888824463, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))","('SAT', 2.675610065460205, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))","('SAT', 2.696157217025757, 16.4255, 0.11319, 6.035465958120999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(5X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(6X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(7X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(8X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
