iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (0, 1))","('UNSAT', 0.013785839080810547, -1, -1, -1, (0, 1))","('UNSAT', 0.014458894729614258, -1, -1, -1, (0, 1))","('UNSAT', 0.0145111083984375, -1, -1, -1, (0, 1))","('UNSAT', 0.013896942138671875, -1, -1, -1, (0, 1))","('UNSAT', 0.01390981674194336, -1, -1, -1, (0, 1))","('UNSAT', 0.014072656631469727, -1, -1, -1, (0, 1))","('UNSAT', 0.013594865798950195, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.014848947525024414, -1, -1, -1, (1, 1))","('UNSAT', 0.014538049697875977, -1, -1, -1, (1, 1))","('UNSAT', 0.014275550842285156, -1, -1, -1, (1, 1))","('UNSAT', 0.01354527473449707, -1, -1, -1, (1, 1))","('UNSAT', 0.01395416259765625, -1, -1, -1, (1, 1))","('UNSAT', 0.014043331146240234, -1, -1, -1, (1, 1))","('UNSAT', 0.013878583908081055, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.024599552154541016, -1, -1, -1, (2, 1))","('UNSAT', 0.023613929748535156, -1, -1, -1, (2, 1))","('UNSAT', 0.023833274841308594, -1, -1, -1, (2, 1))","('UNSAT', 0.02303624153137207, -1, -1, -1, (2, 1))","('UNSAT', 0.025066375732421875, -1, -1, -1, (2, 1))","('UNSAT', 0.02469015121459961, -1, -1, -1, (2, 1))","('UNSAT', 0.023906230926513672, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.024606943130493164, -1, -1, -1, (3, 1))","('UNSAT', 0.023121118545532227, -1, -1, -1, (3, 1))","('UNSAT', 0.0236051082611084, -1, -1, -1, (3, 1))","('UNSAT', 0.023397445678710938, -1, -1, -1, (3, 1))","('UNSAT', 0.02431941032409668, -1, -1, -1, (3, 1))","('UNSAT', 0.02413320541381836, -1, -1, -1, (3, 1))","('UNSAT', 0.022950172424316406, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.02384781837463379, -1, -1, -1, (4, 1))","('UNSAT', 0.02300715446472168, -1, -1, -1, (4, 1))","('UNSAT', 0.024471759796142578, -1, -1, -1, (4, 1))","('UNSAT', 0.025349855422973633, -1, -1, -1, (4, 1))","('UNSAT', 0.023865938186645508, -1, -1, -1, (4, 1))","('UNSAT', 0.024699926376342773, -1, -1, -1, (4, 1))","('UNSAT', 0.023255586624145508, -1, -1, -1, (4, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.019653797149658203, -1, -1, -1, (1, 2))","('UNSAT', 0.018642187118530273, -1, -1, -1, (1, 2))","('UNSAT', 0.018433332443237305, -1, -1, -1, (1, 2))","('UNSAT', 0.01852273941040039, -1, -1, -1, (1, 2))","('UNSAT', 0.018993616104125977, -1, -1, -1, (1, 2))","('UNSAT', 0.018756866455078125, -1, -1, -1, (1, 2))","('UNSAT', 0.018917560577392578, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', -1, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
