iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.010631084442138672, -1, -1, -1, (0, 1))","('UNSAT', 0.013581037521362305, -1, -1, -1, (0, 1))","('UNSAT', 0.010676145553588867, -1, -1, -1, (0, 1))","('UNSAT', 0.010994672775268555, -1, -1, -1, (0, 1))","('UNSAT', 0.010691165924072266, -1, -1, -1, (0, 1))","('UNSAT', 0.010790586471557617, -1, -1, -1, (0, 1))","('UNSAT', 0.010977745056152344, -1, -1, -1, (0, 1))","('UNSAT', 0.009990692138671875, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.012571096420288086, -1, -1, -1, (1, 1))","('UNSAT', 0.017216205596923828, -1, -1, -1, (1, 1))","('UNSAT', 0.02092885971069336, -1, -1, -1, (1, 1))","('UNSAT', 0.020943880081176758, -1, -1, -1, (1, 1))","('UNSAT', 0.021625518798828125, -1, -1, -1, (1, 1))","('UNSAT', 0.020648956298828125, -1, -1, -1, (1, 1))","('UNSAT', 0.02104806900024414, -1, -1, -1, (1, 1))","('UNSAT', 0.02010965347290039, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.011005163192749023, -1, -1, -1, (2, 1))","('UNSAT', 0.01810908317565918, -1, -1, -1, (2, 1))","('UNSAT', 0.02118968963623047, -1, -1, -1, (2, 1))","('UNSAT', 0.02097916603088379, -1, -1, -1, (2, 1))","('UNSAT', 0.020756959915161133, -1, -1, -1, (2, 1))","('UNSAT', 0.021309375762939453, -1, -1, -1, (2, 1))","('UNSAT', 0.020462751388549805, -1, -1, -1, (2, 1))","('UNSAT', 0.02034592628479004, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.021739482879638672, -1, -1, -1, (3, 1))","('UNSAT', 0.01806163787841797, -1, -1, -1, (3, 1))","('UNSAT', 0.020510196685791016, -1, -1, -1, (3, 1))","('UNSAT', 0.02237081527709961, -1, -1, -1, (3, 1))","('UNSAT', 0.02039790153503418, -1, -1, -1, (3, 1))","('UNSAT', 0.020411968231201172, -1, -1, -1, (3, 1))","('UNSAT', 0.02052617073059082, -1, -1, -1, (3, 1))","('UNSAT', 0.02052927017211914, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.021100759506225586, -1, -1, -1, (4, 1))","('UNSAT', 0.01733541488647461, -1, -1, -1, (4, 1))","('UNSAT', 0.022710323333740234, -1, -1, -1, (4, 1))","('UNSAT', 0.02187371253967285, -1, -1, -1, (4, 1))","('UNSAT', 0.020513296127319336, -1, -1, -1, (4, 1))","('UNSAT', 0.020929336547851562, -1, -1, -1, (4, 1))","('UNSAT', 0.021126747131347656, -1, -1, -1, (4, 1))","('UNSAT', 0.020357370376586914, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.019008398056030273, -1, -1, -1, (1, 2))","('UNSAT', 0.022919654846191406, -1, -1, -1, (1, 2))","('UNSAT', 0.018772363662719727, -1, -1, -1, (1, 2))","('UNSAT', 0.018477201461791992, -1, -1, -1, (1, 2))","('UNSAT', 0.01843118667602539, -1, -1, -1, (1, 2))","('UNSAT', 0.019046783447265625, -1, -1, -1, (1, 2))","('UNSAT', 0.018772602081298828, -1, -1, -1, (1, 2))","('UNSAT', 0.018862009048461914, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.019650697708129883, -1, -1, -1, (2, 2))","('SAT', -1, 7.5088, 0.049381, 1.2467749002099999e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.063716, 1.7685221109789999e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))"
(3X2),"('SAT', -1, 17.3641, 0.116687, 3.5811692669089996e-06, (3, 2))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X4),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
