iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.012438058853149414, -1, -1, -1, (0, 1))","('UNSAT', 0.010396957397460938, -1, -1, -1, (0, 1))","('UNSAT', 0.010379791259765625, -1, -1, -1, (0, 1))","('UNSAT', 0.0103302001953125, -1, -1, -1, (0, 1))","('UNSAT', 0.009986162185668945, -1, -1, -1, (0, 1))","('UNSAT', 0.01063394546508789, -1, -1, -1, (0, 1))","('UNSAT', 0.010360002517700195, -1, -1, -1, (0, 1))","('UNSAT', 0.009857892990112305, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.01674056053161621, -1, -1, -1, (1, 1))","('UNSAT', 0.020488262176513672, -1, -1, -1, (1, 1))","('UNSAT', 0.020493030548095703, -1, -1, -1, (1, 1))","('UNSAT', 0.02110004425048828, -1, -1, -1, (1, 1))","('UNSAT', 0.020437240600585938, -1, -1, -1, (1, 1))","('UNSAT', 0.021083831787109375, -1, -1, -1, (1, 1))","('UNSAT', 0.02110910415649414, -1, -1, -1, (1, 1))","('UNSAT', 0.020759105682373047, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.017064571380615234, -1, -1, -1, (2, 1))","('UNSAT', 0.02856922149658203, -1, -1, -1, (2, 1))","('UNSAT', 0.020943880081176758, -1, -1, -1, (2, 1))","('UNSAT', 0.020864009857177734, -1, -1, -1, (2, 1))","('UNSAT', 0.02113175392150879, -1, -1, -1, (2, 1))","('UNSAT', 0.0204617977142334, -1, -1, -1, (2, 1))","('UNSAT', 0.02157425880432129, -1, -1, -1, (2, 1))","('UNSAT', 0.021445512771606445, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.016802549362182617, -1, -1, -1, (3, 1))","('UNSAT', 0.020789384841918945, -1, -1, -1, (3, 1))","('UNSAT', 0.021365642547607422, -1, -1, -1, (3, 1))","('UNSAT', 0.021075725555419922, -1, -1, -1, (3, 1))","('UNSAT', 0.02066326141357422, -1, -1, -1, (3, 1))","('UNSAT', 0.019900083541870117, -1, -1, -1, (3, 1))","('UNSAT', 0.020954608917236328, -1, -1, -1, (3, 1))","('UNSAT', 0.021479368209838867, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.0169374942779541, -1, -1, -1, (4, 1))","('UNSAT', 0.020793676376342773, -1, -1, -1, (4, 1))","('UNSAT', 0.020977020263671875, -1, -1, -1, (4, 1))","('UNSAT', 0.0206296443939209, -1, -1, -1, (4, 1))","('UNSAT', 0.020084142684936523, -1, -1, -1, (4, 1))","('UNSAT', 0.02010488510131836, -1, -1, -1, (4, 1))","('UNSAT', 0.02153491973876953, -1, -1, -1, (4, 1))","('UNSAT', 0.02094888687133789, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.022259235382080078, -1, -1, -1, (1, 2))","('UNSAT', 0.0188291072845459, -1, -1, -1, (1, 2))","('UNSAT', 0.01851511001586914, -1, -1, -1, (1, 2))","('UNSAT', 0.018674850463867188, -1, -1, -1, (1, 2))","('UNSAT', 0.01871490478515625, -1, -1, -1, (1, 2))","('UNSAT', 0.018231630325317383, -1, -1, -1, (1, 2))","('UNSAT', 0.018451690673828125, -1, -1, -1, (1, 2))","('UNSAT', 0.01839613914489746, -1, -1, -1, (1, 2))"
(2X2),"('SAT', -1, 7.5088, 0.049381, 1.2467749002099999e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.063716, 1.7685221109789999e-06, (2, 2))","('SAT', -1, 6.1009, 0.063716, 1.7685221109789999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
