iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.012426137924194336, -1, -1, -1, (0, 1))","('UNSAT', 0.014424800872802734, -1, -1, -1, (0, 1))","('UNSAT', 0.01367807388305664, -1, -1, -1, (0, 1))","('UNSAT', 0.01352834701538086, -1, -1, -1, (0, 1))","('UNSAT', 0.013151884078979492, -1, -1, -1, (0, 1))","('UNSAT', 0.013603687286376953, -1, -1, -1, (0, 1))","('UNSAT', 0.014169931411743164, -1, -1, -1, (0, 1))","('UNSAT', 0.014399290084838867, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.02121877670288086, -1, -1, -1, (1, 1))","('UNSAT', 0.023109912872314453, -1, -1, -1, (1, 1))","('UNSAT', 0.01746225357055664, -1, -1, -1, (1, 1))","('UNSAT', 0.017757654190063477, -1, -1, -1, (1, 1))","('UNSAT', 0.016984224319458008, -1, -1, -1, (1, 1))","('UNSAT', 0.017194032669067383, -1, -1, -1, (1, 1))","('UNSAT', 0.018034934997558594, -1, -1, -1, (1, 1))","('UNSAT', 0.01766371726989746, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.026462793350219727, -1, -1, -1, (2, 1))","('UNSAT', 0.013803482055664062, -1, -1, -1, (2, 1))","('UNSAT', 0.01387333869934082, -1, -1, -1, (2, 1))","('UNSAT', 0.014689922332763672, -1, -1, -1, (2, 1))","('UNSAT', 0.013960599899291992, -1, -1, -1, (2, 1))","('UNSAT', 0.014181137084960938, -1, -1, -1, (2, 1))","('UNSAT', 0.014542341232299805, -1, -1, -1, (2, 1))","('UNSAT', 0.0143280029296875, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.022006988525390625, -1, -1, -1, (3, 1))","('UNSAT', 0.0140838623046875, -1, -1, -1, (3, 1))","('UNSAT', 0.013876199722290039, -1, -1, -1, (3, 1))","('UNSAT', 0.015267372131347656, -1, -1, -1, (3, 1))","('UNSAT', 0.013733386993408203, -1, -1, -1, (3, 1))","('UNSAT', 0.013807296752929688, -1, -1, -1, (3, 1))","('UNSAT', 0.014264822006225586, -1, -1, -1, (3, 1))","('UNSAT', 0.014768600463867188, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.022254228591918945, -1, -1, -1, (4, 1))","('UNSAT', 0.015117883682250977, -1, -1, -1, (4, 1))","('UNSAT', 0.013979434967041016, -1, -1, -1, (4, 1))","('UNSAT', 0.014817476272583008, -1, -1, -1, (4, 1))","('UNSAT', 0.013883113861083984, -1, -1, -1, (4, 1))","('UNSAT', 0.013367414474487305, -1, -1, -1, (4, 1))","('UNSAT', 0.01437067985534668, -1, -1, -1, (4, 1))","('UNSAT', 0.015088796615600586, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.031008005142211914, -1, -1, -1, (1, 2))","('UNSAT', 0.015152215957641602, -1, -1, -1, (1, 2))","('UNSAT', 0.015080451965332031, -1, -1, -1, (1, 2))","('UNSAT', 0.01467585563659668, -1, -1, -1, (1, 2))","('UNSAT', 0.014999628067016602, -1, -1, -1, (1, 2))","('UNSAT', 0.01434469223022461, -1, -1, -1, (1, 2))","('UNSAT', 0.014893293380737305, -1, -1, -1, (1, 2))","('UNSAT', 0.015419721603393555, -1, -1, -1, (1, 2))"
(2X2),"('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
