iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.012501716613769531, -1, -1, -1, (0, 1))","('UNSAT', 0.013686656951904297, -1, -1, -1, (0, 1))","('UNSAT', 0.014019250869750977, -1, -1, -1, (0, 1))","('UNSAT', 0.013434886932373047, -1, -1, -1, (0, 1))","('UNSAT', 0.013699769973754883, -1, -1, -1, (0, 1))","('UNSAT', 0.014380216598510742, -1, -1, -1, (0, 1))","('UNSAT', 0.013833761215209961, -1, -1, -1, (0, 1))","('UNSAT', 0.013664484024047852, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.0208890438079834, -1, -1, -1, (1, 1))","('UNSAT', 0.022975683212280273, -1, -1, -1, (1, 1))","('UNSAT', 0.017373085021972656, -1, -1, -1, (1, 1))","('UNSAT', 0.01769280433654785, -1, -1, -1, (1, 1))","('UNSAT', 0.01732659339904785, -1, -1, -1, (1, 1))","('UNSAT', 0.01767730712890625, -1, -1, -1, (1, 1))","('UNSAT', 0.017982959747314453, -1, -1, -1, (1, 1))","('UNSAT', 0.017808198928833008, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.025661230087280273, -1, -1, -1, (2, 1))","('UNSAT', 0.014223337173461914, -1, -1, -1, (2, 1))","('UNSAT', 0.013269662857055664, -1, -1, -1, (2, 1))","('UNSAT', 0.01332712173461914, -1, -1, -1, (2, 1))","('UNSAT', 0.013850688934326172, -1, -1, -1, (2, 1))","('UNSAT', 0.01433706283569336, -1, -1, -1, (2, 1))","('UNSAT', 0.014220476150512695, -1, -1, -1, (2, 1))","('UNSAT', 0.014407873153686523, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.022269010543823242, -1, -1, -1, (3, 1))","('UNSAT', 0.013981819152832031, -1, -1, -1, (3, 1))","('UNSAT', 0.013640642166137695, -1, -1, -1, (3, 1))","('UNSAT', 0.013324499130249023, -1, -1, -1, (3, 1))","('UNSAT', 0.013713836669921875, -1, -1, -1, (3, 1))","('UNSAT', 0.014262914657592773, -1, -1, -1, (3, 1))","('UNSAT', 0.01465916633605957, -1, -1, -1, (3, 1))","('UNSAT', 0.014772415161132812, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.02171635627746582, -1, -1, -1, (4, 1))","('UNSAT', 0.013880014419555664, -1, -1, -1, (4, 1))","('UNSAT', 0.01366424560546875, -1, -1, -1, (4, 1))","('UNSAT', 0.013509750366210938, -1, -1, -1, (4, 1))","('UNSAT', 0.013514995574951172, -1, -1, -1, (4, 1))","('UNSAT', 0.014075756072998047, -1, -1, -1, (4, 1))","('UNSAT', 0.013494729995727539, -1, -1, -1, (4, 1))","('UNSAT', 0.01444697380065918, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.03207039833068848, -1, -1, -1, (1, 2))","('UNSAT', 0.014394760131835938, -1, -1, -1, (1, 2))","('UNSAT', 0.015328645706176758, -1, -1, -1, (1, 2))","('UNSAT', 0.01438593864440918, -1, -1, -1, (1, 2))","('UNSAT', 0.014972209930419922, -1, -1, -1, (1, 2))","('UNSAT', 0.014985799789428711, -1, -1, -1, (1, 2))","('UNSAT', 0.014503717422485352, -1, -1, -1, (1, 2))","('UNSAT', 0.015022516250610352, -1, -1, -1, (1, 2))"
(2X2),"('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))","('SAT', -1, 4.2237, 0.057028, 6.206687430677e-07, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(3X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X3),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(1X4),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(2X4),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
