iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.012477397918701172, -1, -1, -1, (0, 1))","('UNSAT', 0.010027647018432617, -1, -1, -1, (0, 1))","('UNSAT', 0.010956048965454102, -1, -1, -1, (0, 1))","('UNSAT', 0.009778499603271484, -1, -1, -1, (0, 1))","('UNSAT', 0.010056018829345703, -1, -1, -1, (0, 1))","('UNSAT', 0.010195016860961914, -1, -1, -1, (0, 1))","('UNSAT', 0.010518550872802734, -1, -1, -1, (0, 1))","('UNSAT', 0.010344266891479492, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.016731739044189453, -1, -1, -1, (1, 1))","('UNSAT', 0.020645618438720703, -1, -1, -1, (1, 1))","('UNSAT', 0.021872282028198242, -1, -1, -1, (1, 1))","('UNSAT', 0.020371675491333008, -1, -1, -1, (1, 1))","('UNSAT', 0.02041459083557129, -1, -1, -1, (1, 1))","('UNSAT', 0.019768238067626953, -1, -1, -1, (1, 1))","('UNSAT', 0.02008795738220215, -1, -1, -1, (1, 1))","('UNSAT', 0.019926071166992188, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.01688694953918457, -1, -1, -1, (2, 1))","('UNSAT', 0.021008729934692383, -1, -1, -1, (2, 1))","('UNSAT', 0.022813081741333008, -1, -1, -1, (2, 1))","('UNSAT', 0.019815683364868164, -1, -1, -1, (2, 1))","('UNSAT', 0.021164417266845703, -1, -1, -1, (2, 1))","('UNSAT', 0.01978158950805664, -1, -1, -1, (2, 1))","('UNSAT', 0.01997852325439453, -1, -1, -1, (2, 1))","('UNSAT', 0.020557403564453125, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.016128063201904297, -1, -1, -1, (3, 1))","('UNSAT', 0.02078533172607422, -1, -1, -1, (3, 1))","('UNSAT', 0.02114248275756836, -1, -1, -1, (3, 1))","('UNSAT', 0.020924091339111328, -1, -1, -1, (3, 1))","('UNSAT', 0.020107269287109375, -1, -1, -1, (3, 1))","('UNSAT', 0.01974773406982422, -1, -1, -1, (3, 1))","('UNSAT', 0.020555973052978516, -1, -1, -1, (3, 1))","('UNSAT', 0.020634174346923828, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.016816377639770508, -1, -1, -1, (4, 1))","('UNSAT', 0.021470069885253906, -1, -1, -1, (4, 1))","('UNSAT', 0.02148580551147461, -1, -1, -1, (4, 1))","('UNSAT', 0.020517826080322266, -1, -1, -1, (4, 1))","('UNSAT', 0.020105838775634766, -1, -1, -1, (4, 1))","('UNSAT', 0.020700454711914062, -1, -1, -1, (4, 1))","('UNSAT', 0.02096700668334961, -1, -1, -1, (4, 1))","('UNSAT', 0.021094799041748047, -1, -1, -1, (4, 1))"
(1X2),"('UNSAT', 0.021735668182373047, -1, -1, -1, (1, 2))","('UNSAT', 0.018642425537109375, -1, -1, -1, (1, 2))","('UNSAT', 0.01914668083190918, -1, -1, -1, (1, 2))","('UNSAT', 0.01870894432067871, -1, -1, -1, (1, 2))","('UNSAT', 0.019425392150878906, -1, -1, -1, (1, 2))","('UNSAT', 0.01875591278076172, -1, -1, -1, (1, 2))","('UNSAT', 0.01891922950744629, -1, -1, -1, (1, 2))","('UNSAT', 0.018332719802856445, -1, -1, -1, (1, 2))"
(2X2),"('SAT', -1, 7.5088, 0.049381, 1.2467749002099999e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.065265, 1.767579306033e-06, (2, 2))","('SAT', -1, 6.1009, 0.063716, 1.7685221109789999e-06, (2, 2))","('SAT', -1, 6.1009, 0.063716, 1.7685221109789999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
