iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 32.23215079307556, 78.3731, 0.361461, 3.20675499097e-05, (0, 1))","('SAT', 28.07546377182007, 36.6054, 0.216949, 1.486897872383e-05, (0, 1))","('SAT', 25.116685390472412, 16.8948, 0.083222, 3.6802966860709998e-06, (0, 1))","('SAT', 19.743781328201294, 6.5702, 0.05005, 1.059724581864e-06, (0, 1))","('UNSAT', 0.0372316837310791, -1, -1, -1, (0, 1))","('UNSAT', 0.03583669662475586, -1, -1, -1, (0, 1))","('UNSAT', 0.036051273345947266, -1, -1, -1, (0, 1))","('UNSAT', 0.03801417350769043, -1, -1, -1, (0, 1))","('UNSAT', 0.03751039505004883, -1, -1, -1, (0, 1))","('UNSAT', 0.03611040115356445, -1, -1, -1, (0, 1))","('UNSAT', 0.0396881103515625, -1, -1, -1, (0, 1))","('UNSAT', 0.03619718551635742, -1, -1, -1, (0, 1))","('UNSAT', 0.036476850509643555, -1, -1, -1, (0, 1))","('UNSAT', 0.037453413009643555, -1, -1, -1, (0, 1))","('UNSAT', 0.036827802658081055, -1, -1, -1, (0, 1))","('UNSAT', 0.03646969795227051, -1, -1, -1, (0, 1))","('UNSAT', 0.03638911247253418, -1, -1, -1, (0, 1))","('UNSAT', 0.03868222236633301, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 19.457916259765625, 3.2851, 0.038257, 3.567429303075e-07, (1, 1))","('UNSAT', 0.08264660835266113, -1, -1, -1, (1, 1))","('UNSAT', 0.10690569877624512, -1, -1, -1, (1, 1))","('UNSAT', 0.08779788017272949, -1, -1, -1, (1, 1))","('UNSAT', 0.10645604133605957, -1, -1, -1, (1, 1))","('UNSAT', 0.08012175559997559, -1, -1, -1, (1, 1))","('UNSAT', 0.11579656600952148, -1, -1, -1, (1, 1))","('UNSAT', 0.07896709442138672, -1, -1, -1, (1, 1))","('UNSAT', 0.10254049301147461, -1, -1, -1, (1, 1))","('UNSAT', 0.08176040649414062, -1, -1, -1, (1, 1))","('UNSAT', 0.10640525817871094, -1, -1, -1, (1, 1))","('UNSAT', 0.08103036880493164, -1, -1, -1, (1, 1))","('UNSAT', 0.10524535179138184, -1, -1, -1, (1, 1))","('UNSAT', 0.09002494812011719, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.849381685256958, -1, -1, -1, (2, 1))","('UNSAT', 3.5115160942077637, -1, -1, -1, (2, 1))","('UNSAT', 4.156355142593384, -1, -1, -1, (2, 1))","('UNSAT', 3.3056187629699707, -1, -1, -1, (2, 1))","('UNSAT', 3.849515914916992, -1, -1, -1, (2, 1))","('UNSAT', 3.640824794769287, -1, -1, -1, (2, 1))","('UNSAT', 3.7712273597717285, -1, -1, -1, (2, 1))","('UNSAT', 3.1919782161712646, -1, -1, -1, (2, 1))","('UNSAT', 4.177194833755493, -1, -1, -1, (2, 1))","('UNSAT', 3.3290367126464844, -1, -1, -1, (2, 1))","('UNSAT', 3.868652820587158, -1, -1, -1, (2, 1))","('UNSAT', 3.2251334190368652, -1, -1, -1, (2, 1))","('UNSAT', 4.27929949760437, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.142549991607666, -1, -1, -1, (3, 1))","('UNSAT', 2.6687028408050537, -1, -1, -1, (3, 1))","('UNSAT', 7.766560316085815, -1, -1, -1, (3, 1))","('UNSAT', 2.3585898876190186, -1, -1, -1, (3, 1))","('UNSAT', 7.074145793914795, -1, -1, -1, (3, 1))","('UNSAT', 2.6067514419555664, -1, -1, -1, (3, 1))","('UNSAT', 7.115922212600708, -1, -1, -1, (3, 1))","('UNSAT', 2.249117136001587, -1, -1, -1, (3, 1))","('UNSAT', 7.7010886669158936, -1, -1, -1, (3, 1))","('UNSAT', 2.37423038482666, -1, -1, -1, (3, 1))","('UNSAT', 7.144909858703613, -1, -1, -1, (3, 1))","('UNSAT', 2.300916910171509, -1, -1, -1, (3, 1))","('UNSAT', 7.8461668491363525, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.898425340652466, -1, -1, -1, (4, 1))","('UNSAT', 3.7576189041137695, -1, -1, -1, (4, 1))","('UNSAT', 3.876586675643921, -1, -1, -1, (4, 1))","('UNSAT', 3.286797046661377, -1, -1, -1, (4, 1))","('UNSAT', 3.7865633964538574, -1, -1, -1, (4, 1))","('UNSAT', 3.500767469406128, -1, -1, -1, (4, 1))","('UNSAT', 3.743567943572998, -1, -1, -1, (4, 1))","('UNSAT', 3.167832851409912, -1, -1, -1, (4, 1))","('UNSAT', 4.216381311416626, -1, -1, -1, (4, 1))","('UNSAT', 3.3309884071350098, -1, -1, -1, (4, 1))","('UNSAT', 3.871690034866333, -1, -1, -1, (4, 1))","('UNSAT', 3.2406907081604004, -1, -1, -1, (4, 1))","('UNSAT', 4.288151741027832, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.172704219818115, -1, -1, -1, (5, 1))","('UNSAT', 2.790140390396118, -1, -1, -1, (5, 1))","('UNSAT', 7.098291635513306, -1, -1, -1, (5, 1))","('UNSAT', 2.305156707763672, -1, -1, -1, (5, 1))","('UNSAT', 7.263214111328125, -1, -1, -1, (5, 1))","('UNSAT', 2.332303524017334, -1, -1, -1, (5, 1))","('UNSAT', 6.980661153793335, -1, -1, -1, (5, 1))","('UNSAT', 2.2628591060638428, -1, -1, -1, (5, 1))","('UNSAT', 7.71802830696106, -1, -1, -1, (5, 1))","('UNSAT', 2.370262622833252, -1, -1, -1, (5, 1))","('UNSAT', 7.116347312927246, -1, -1, -1, (5, 1))","('UNSAT', 2.5409045219421387, -1, -1, -1, (5, 1))","('UNSAT', 7.855464696884155, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.229503154754639, -1, -1, -1, (6, 1))","('UNSAT', 2.727437973022461, -1, -1, -1, (6, 1))","('UNSAT', 7.240280866622925, -1, -1, -1, (6, 1))","('UNSAT', 2.368748188018799, -1, -1, -1, (6, 1))","('UNSAT', 9.431971311569214, -1, -1, -1, (6, 1))","('UNSAT', 2.375657320022583, -1, -1, -1, (6, 1))","('UNSAT', 6.974688291549683, -1, -1, -1, (6, 1))","('UNSAT', 2.2533953189849854, -1, -1, -1, (6, 1))","('UNSAT', 7.704735994338989, -1, -1, -1, (6, 1))","('UNSAT', 2.3626863956451416, -1, -1, -1, (6, 1))","('UNSAT', 7.080639362335205, -1, -1, -1, (6, 1))","('UNSAT', 2.585684061050415, -1, -1, -1, (6, 1))","('UNSAT', 7.88020658493042, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 7.221311092376709, -1, -1, -1, (7, 1))","('UNSAT', 2.7020559310913086, -1, -1, -1, (7, 1))","('UNSAT', 7.153198957443237, -1, -1, -1, (7, 1))","('UNSAT', 2.3802473545074463, -1, -1, -1, (7, 1))","('UNSAT', 8.51958155632019, -1, -1, -1, (7, 1))","('UNSAT', 2.40885329246521, -1, -1, -1, (7, 1))","('UNSAT', 6.975265264511108, -1, -1, -1, (7, 1))","('UNSAT', 2.270228385925293, -1, -1, -1, (7, 1))","('UNSAT', 7.746344327926636, -1, -1, -1, (7, 1))","('UNSAT', 2.3701555728912354, -1, -1, -1, (7, 1))","('UNSAT', 7.10872220993042, -1, -1, -1, (7, 1))","('UNSAT', 2.5317816734313965, -1, -1, -1, (7, 1))","('UNSAT', 7.517141580581665, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.8326549530029297, -1, -1, -1, (8, 1))","('UNSAT', 3.5457100868225098, -1, -1, -1, (8, 1))","('UNSAT', 3.7960596084594727, -1, -1, -1, (8, 1))","('UNSAT', 3.3921430110931396, -1, -1, -1, (8, 1))","('UNSAT', 4.2090442180633545, -1, -1, -1, (8, 1))","('UNSAT', 3.4189670085906982, -1, -1, -1, (8, 1))","('UNSAT', 3.76993989944458, -1, -1, -1, (8, 1))","('UNSAT', 3.2022526264190674, -1, -1, -1, (8, 1))","('UNSAT', 4.235101222991943, -1, -1, -1, (8, 1))","('UNSAT', 3.3222949504852295, -1, -1, -1, (8, 1))","('UNSAT', 3.8810014724731445, -1, -1, -1, (8, 1))","('UNSAT', 3.5806384086608887, -1, -1, -1, (8, 1))","('UNSAT', 3.9285316467285156, -1, -1, -1, (8, 1))"
