iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 31.824077367782593, 73.2108, 0.215881, 2.8504347938000003e-05, (0, 1))","('SAT', 26.72635769844055, 48.8072, 0.21446, 1.6860636606e-05, (0, 1))","('UNSAT', 0.11747193336486816, -1, -1, -1, (0, 1))","('UNSAT', 0.28929805755615234, -1, -1, -1, (0, 1))","('UNSAT', 0.05341982841491699, -1, -1, -1, (0, 1))","('UNSAT', 0.03919243812561035, -1, -1, -1, (0, 1))","('UNSAT', 0.03189492225646973, -1, -1, -1, (0, 1))","('UNSAT', 0.03257441520690918, -1, -1, -1, (0, 1))","('UNSAT', 0.032851219177246094, -1, -1, -1, (0, 1))","('UNSAT', 0.032350778579711914, -1, -1, -1, (0, 1))","('UNSAT', 0.03169512748718262, -1, -1, -1, (0, 1))","('UNSAT', 0.03134799003601074, -1, -1, -1, (0, 1))","('UNSAT', 0.03327202796936035, -1, -1, -1, (0, 1))","('UNSAT', 0.0339200496673584, -1, -1, -1, (0, 1))","('UNSAT', 0.03196978569030762, -1, -1, -1, (0, 1))","('UNSAT', 0.03158378601074219, -1, -1, -1, (0, 1))","('UNSAT', 0.031446218490600586, -1, -1, -1, (0, 1))","('UNSAT', 0.03206682205200195, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.7576353549957275, -1, -1, -1, (1, 1))","('SAT', 22.81560444831848, 16.8948, 0.079227, 3.935847416869e-06, (1, 1))","('UNSAT', 2.9172425270080566, -1, -1, -1, (1, 1))","('SAT', 19.930248022079468, 6.5702, 0.05005, 1.059724581864e-06, (1, 1))","('UNSAT', 0.1953897476196289, -1, -1, -1, (1, 1))","('UNSAT', 0.22031879425048828, -1, -1, -1, (1, 1))","('UNSAT', 0.212158203125, -1, -1, -1, (1, 1))","('UNSAT', 0.1914992332458496, -1, -1, -1, (1, 1))","('UNSAT', 0.19581890106201172, -1, -1, -1, (1, 1))","('UNSAT', 0.19736242294311523, -1, -1, -1, (1, 1))","('UNSAT', 0.22948098182678223, -1, -1, -1, (1, 1))","('UNSAT', 0.21404647827148438, -1, -1, -1, (1, 1))","('UNSAT', 0.1922624111175537, -1, -1, -1, (1, 1))","('UNSAT', 0.19134950637817383, -1, -1, -1, (1, 1))","('UNSAT', 0.19222116470336914, -1, -1, -1, (1, 1))","('UNSAT', 0.21068620681762695, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 4.940284967422485, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.9797372817993164, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.3979005813598633, -1, -1, -1, (2, 1))","('UNSAT', 1.5417382717132568, -1, -1, -1, (2, 1))","('UNSAT', 1.5925846099853516, -1, -1, -1, (2, 1))","('UNSAT', 1.4023277759552002, -1, -1, -1, (2, 1))","('UNSAT', 1.4153189659118652, -1, -1, -1, (2, 1))","('UNSAT', 1.3984172344207764, -1, -1, -1, (2, 1))","('UNSAT', 1.5967867374420166, -1, -1, -1, (2, 1))","('UNSAT', 1.5986218452453613, -1, -1, -1, (2, 1))","('UNSAT', 1.4119601249694824, -1, -1, -1, (2, 1))","('UNSAT', 1.4076273441314697, -1, -1, -1, (2, 1))","('UNSAT', 1.415290355682373, -1, -1, -1, (2, 1))","('UNSAT', 1.5225763320922852, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 9.771982908248901, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.585820198059082, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1367201805114746, -1, -1, -1, (3, 1))","('UNSAT', 1.2864067554473877, -1, -1, -1, (3, 1))","('UNSAT', 1.2890949249267578, -1, -1, -1, (3, 1))","('UNSAT', 1.1487295627593994, -1, -1, -1, (3, 1))","('UNSAT', 1.1395964622497559, -1, -1, -1, (3, 1))","('UNSAT', 1.1423473358154297, -1, -1, -1, (3, 1))","('UNSAT', 1.1336030960083008, -1, -1, -1, (3, 1))","('UNSAT', 1.277921199798584, -1, -1, -1, (3, 1))","('UNSAT', 1.1303825378417969, -1, -1, -1, (3, 1))","('UNSAT', 1.1324341297149658, -1, -1, -1, (3, 1))","('UNSAT', 1.1478800773620605, -1, -1, -1, (3, 1))","('UNSAT', 1.2186150550842285, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.170908689498901, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.6102921962738037, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1383895874023438, -1, -1, -1, (4, 1))","('UNSAT', 1.3610775470733643, -1, -1, -1, (4, 1))","('UNSAT', 1.281905174255371, -1, -1, -1, (4, 1))","('UNSAT', 1.156693696975708, -1, -1, -1, (4, 1))","('UNSAT', 1.1492071151733398, -1, -1, -1, (4, 1))","('UNSAT', 1.1297330856323242, -1, -1, -1, (4, 1))","('UNSAT', 1.1175715923309326, -1, -1, -1, (4, 1))","('UNSAT', 1.2895100116729736, -1, -1, -1, (4, 1))","('UNSAT', 1.1488099098205566, -1, -1, -1, (4, 1))","('UNSAT', 1.1434333324432373, -1, -1, -1, (4, 1))","('UNSAT', 1.1418426036834717, -1, -1, -1, (4, 1))","('UNSAT', 1.3449969291687012, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.066000938415527, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.077836513519287, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.126114845275879, -1, -1, -1, (5, 1))","('UNSAT', 1.327150583267212, -1, -1, -1, (5, 1))","('UNSAT', 1.288360834121704, -1, -1, -1, (5, 1))","('UNSAT', 1.1365132331848145, -1, -1, -1, (5, 1))","('UNSAT', 1.1627354621887207, -1, -1, -1, (5, 1))","('UNSAT', 1.1060073375701904, -1, -1, -1, (5, 1))","('UNSAT', 1.2024719715118408, -1, -1, -1, (5, 1))","('UNSAT', 1.2794251441955566, -1, -1, -1, (5, 1))","('UNSAT', 1.1411669254302979, -1, -1, -1, (5, 1))","('UNSAT', 1.1552464962005615, -1, -1, -1, (5, 1))","('UNSAT', 1.151369333267212, -1, -1, -1, (5, 1))","('UNSAT', 1.3701775074005127, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.078069448471069, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.074894428253174, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1460974216461182, -1, -1, -1, (6, 1))","('UNSAT', 1.3652241230010986, -1, -1, -1, (6, 1))","('UNSAT', 1.2867250442504883, -1, -1, -1, (6, 1))","('UNSAT', 1.1596670150756836, -1, -1, -1, (6, 1))","('UNSAT', 1.1428468227386475, -1, -1, -1, (6, 1))","('UNSAT', 1.1264770030975342, -1, -1, -1, (6, 1))","('UNSAT', 1.287815809249878, -1, -1, -1, (6, 1))","('UNSAT', 1.2697618007659912, -1, -1, -1, (6, 1))","('UNSAT', 1.1382739543914795, -1, -1, -1, (6, 1))","('UNSAT', 1.1335155963897705, -1, -1, -1, (6, 1))","('UNSAT', 1.1366362571716309, -1, -1, -1, (6, 1))","('UNSAT', 1.3500568866729736, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 5.092944622039795, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 3.0640294551849365, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1250150203704834, -1, -1, -1, (7, 1))","('UNSAT', 1.3530702590942383, -1, -1, -1, (7, 1))","('UNSAT', 1.2870163917541504, -1, -1, -1, (7, 1))","('UNSAT', 1.149940013885498, -1, -1, -1, (7, 1))","('UNSAT', 1.153245449066162, -1, -1, -1, (7, 1))","('UNSAT', 1.1064143180847168, -1, -1, -1, (7, 1))","('UNSAT', 1.282728910446167, -1, -1, -1, (7, 1))","('UNSAT', 1.283365249633789, -1, -1, -1, (7, 1))","('UNSAT', 1.1554429531097412, -1, -1, -1, (7, 1))","('UNSAT', 1.1461758613586426, -1, -1, -1, (7, 1))","('UNSAT', 1.1466152667999268, -1, -1, -1, (7, 1))","('UNSAT', 1.230590581893921, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 8.185226202011108, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.605515956878662, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 1.1391549110412598, -1, -1, -1, (8, 1))","('UNSAT', 1.344743251800537, -1, -1, -1, (8, 1))","('UNSAT', 1.2843220233917236, -1, -1, -1, (8, 1))","('UNSAT', 1.1333625316619873, -1, -1, -1, (8, 1))","('UNSAT', 1.14870285987854, -1, -1, -1, (8, 1))","('UNSAT', 1.1104207038879395, -1, -1, -1, (8, 1))","('UNSAT', 1.285343885421753, -1, -1, -1, (8, 1))","('UNSAT', 1.2809879779815674, -1, -1, -1, (8, 1))","('UNSAT', 1.1374399662017822, -1, -1, -1, (8, 1))","('UNSAT', 1.1456725597381592, -1, -1, -1, (8, 1))","('UNSAT', 1.1536223888397217, -1, -1, -1, (8, 1))","('UNSAT', 1.3176884651184082, -1, -1, -1, (8, 1))"
