iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.4964475631713867, 71.8029, 0.378016, 2.787936136883e-05, (0, 1))","('UNSAT', 0.031772613525390625, -1, -1, -1, (0, 1))","('UNSAT', 0.024796485900878906, -1, -1, -1, (0, 1))","('SAT', 0.5079958438873291, 66.6406, 0.340406, 1.9874927602360002e-05, (0, 1))","('UNSAT', 0.11160778999328613, -1, -1, -1, (0, 1))","('UNSAT', 0.024151086807250977, -1, -1, -1, (0, 1))","('UNSAT', 0.023778438568115234, -1, -1, -1, (0, 1))","('UNSAT', 0.02319622039794922, -1, -1, -1, (0, 1))","('UNSAT', 0.02350163459777832, -1, -1, -1, (0, 1))","('UNSAT', 0.023833274841308594, -1, -1, -1, (0, 1))","('UNSAT', 0.02400946617126465, -1, -1, -1, (0, 1))","('UNSAT', 0.02373504638671875, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03121638298034668, -1, -1, -1, (1, 1))","('UNSAT', 0.031682729721069336, -1, -1, -1, (1, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.19079232215881348, -1, -1, -1, (1, 1))","('UNSAT', 0.030315160751342773, -1, -1, -1, (1, 1))","('UNSAT', 0.050348520278930664, -1, -1, -1, (1, 1))","('UNSAT', 0.031070470809936523, -1, -1, -1, (1, 1))","('UNSAT', 0.029927492141723633, -1, -1, -1, (1, 1))","('UNSAT', 0.030040740966796875, -1, -1, -1, (1, 1))","('UNSAT', 0.030536174774169922, -1, -1, -1, (1, 1))","('UNSAT', 0.03151226043701172, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03109431266784668, -1, -1, -1, (2, 1))","('UNSAT', 0.07305026054382324, -1, -1, -1, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.2116396427154541, -1, -1, -1, (2, 1))","('UNSAT', 0.02998661994934082, -1, -1, -1, (2, 1))","('UNSAT', 0.03045058250427246, -1, -1, -1, (2, 1))","('UNSAT', 0.02997756004333496, -1, -1, -1, (2, 1))","('UNSAT', 0.02974557876586914, -1, -1, -1, (2, 1))","('UNSAT', 0.03002309799194336, -1, -1, -1, (2, 1))","('UNSAT', 0.029842615127563477, -1, -1, -1, (2, 1))","('UNSAT', 0.02978658676147461, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.031209230422973633, -1, -1, -1, (3, 1))","('UNSAT', 0.07419109344482422, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.15430665016174316, -1, -1, -1, (3, 1))","('UNSAT', 0.03042006492614746, -1, -1, -1, (3, 1))","('UNSAT', 0.029876708984375, -1, -1, -1, (3, 1))","('UNSAT', 0.029445648193359375, -1, -1, -1, (3, 1))","('UNSAT', 0.029838085174560547, -1, -1, -1, (3, 1))","('UNSAT', 0.030388593673706055, -1, -1, -1, (3, 1))","('UNSAT', 0.03015923500061035, -1, -1, -1, (3, 1))","('UNSAT', 0.03027176856994629, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.03151822090148926, -1, -1, -1, (4, 1))","('UNSAT', 0.07296013832092285, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.08690953254699707, -1, -1, -1, (4, 1))","('UNSAT', 0.030427932739257812, -1, -1, -1, (4, 1))","('UNSAT', 0.029546737670898438, -1, -1, -1, (4, 1))","('UNSAT', 0.030559539794921875, -1, -1, -1, (4, 1))","('UNSAT', 0.02993178367614746, -1, -1, -1, (4, 1))","('UNSAT', 0.03026604652404785, -1, -1, -1, (4, 1))","('UNSAT', 0.030321836471557617, -1, -1, -1, (4, 1))","('UNSAT', 0.03111410140991211, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.031128883361816406, -1, -1, -1, (5, 1))","('UNSAT', 0.0724942684173584, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.11623072624206543, -1, -1, -1, (5, 1))","('UNSAT', 0.030280590057373047, -1, -1, -1, (5, 1))","('UNSAT', 0.030775785446166992, -1, -1, -1, (5, 1))","('UNSAT', 0.029682397842407227, -1, -1, -1, (5, 1))","('UNSAT', 0.029776573181152344, -1, -1, -1, (5, 1))","('UNSAT', 0.030667543411254883, -1, -1, -1, (5, 1))","('UNSAT', 0.029819011688232422, -1, -1, -1, (5, 1))","('UNSAT', 0.02968740463256836, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.030658483505249023, -1, -1, -1, (6, 1))","('UNSAT', 0.07164454460144043, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.12003874778747559, -1, -1, -1, (6, 1))","('UNSAT', 0.03015875816345215, -1, -1, -1, (6, 1))","('UNSAT', 0.02939891815185547, -1, -1, -1, (6, 1))","('UNSAT', 0.03028249740600586, -1, -1, -1, (6, 1))","('UNSAT', 0.02963542938232422, -1, -1, -1, (6, 1))","('UNSAT', 0.030406475067138672, -1, -1, -1, (6, 1))","('UNSAT', 0.030147075653076172, -1, -1, -1, (6, 1))","('UNSAT', 0.030187606811523438, -1, -1, -1, (6, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.04268288612365723, -1, -1, -1, (1, 2))","('UNSAT', 0.03252577781677246, -1, -1, -1, (1, 2))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.26037168502807617, -1, -1, -1, (1, 2))","('UNSAT', 0.057579994201660156, -1, -1, -1, (1, 2))","('UNSAT', 0.05916094779968262, -1, -1, -1, (1, 2))","('UNSAT', 0.06348133087158203, -1, -1, -1, (1, 2))","('UNSAT', 0.05649423599243164, -1, -1, -1, (1, 2))","('UNSAT', 0.060096025466918945, -1, -1, -1, (1, 2))","('UNSAT', 0.05678200721740723, -1, -1, -1, (1, 2))","('UNSAT', 0.057799577713012695, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.07855820655822754, -1, -1, -1, (2, 2))","('UNSAT', 0.06231498718261719, -1, -1, -1, (2, 2))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.7090497016906738, 61.4783, 0.31506, 1.87126606761e-05, (2, 2))","('UNSAT', 0.1357131004333496, -1, -1, -1, (2, 2))","('UNSAT', 0.13204169273376465, -1, -1, -1, (2, 2))","('UNSAT', 0.13514399528503418, -1, -1, -1, (2, 2))","('UNSAT', 0.13657069206237793, -1, -1, -1, (2, 2))","('UNSAT', 0.13799548149108887, -1, -1, -1, (2, 2))","('UNSAT', 0.13237857818603516, -1, -1, -1, (2, 2))","('UNSAT', 0.1347944736480713, -1, -1, -1, (2, 2))"
