iterations,1,2,3,4,5,6,7,8,9,10,11,12
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.02473139762878418, -1, -1, -1, (0, 1))","('UNSAT', 0.02407097816467285, -1, -1, -1, (0, 1))","('UNSAT', 0.024517536163330078, -1, -1, -1, (0, 1))","('UNSAT', 0.06914687156677246, -1, -1, -1, (0, 1))","('UNSAT', 0.034867048263549805, -1, -1, -1, (0, 1))","('UNSAT', 0.030883073806762695, -1, -1, -1, (0, 1))","('UNSAT', 0.03343534469604492, -1, -1, -1, (0, 1))","('UNSAT', 0.11111164093017578, -1, -1, -1, (0, 1))","('UNSAT', 0.024344444274902344, -1, -1, -1, (0, 1))","('UNSAT', 0.041762351989746094, -1, -1, -1, (0, 1))","('UNSAT', 0.026193857192993164, -1, -1, -1, (0, 1))","('UNSAT', 0.025177478790283203, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 0.06667065620422363, -1, -1, -1, (1, 1))","('UNSAT', 0.053037405014038086, -1, -1, -1, (1, 1))","('UNSAT', 0.058114051818847656, -1, -1, -1, (1, 1))","('UNSAT', 0.048135995864868164, -1, -1, -1, (1, 1))","('UNSAT', 0.09204363822937012, -1, -1, -1, (1, 1))","('UNSAT', 0.0634758472442627, -1, -1, -1, (1, 1))","('UNSAT', 0.06959152221679688, -1, -1, -1, (1, 1))","('UNSAT', 0.08396577835083008, -1, -1, -1, (1, 1))","('UNSAT', 0.06768131256103516, -1, -1, -1, (1, 1))","('UNSAT', 0.06331205368041992, -1, -1, -1, (1, 1))","('UNSAT', 0.0678098201751709, -1, -1, -1, (1, 1))","('UNSAT', 0.0786435604095459, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 0.20479750633239746, -1, -1, -1, (2, 1))","('UNSAT', 0.07210350036621094, -1, -1, -1, (2, 1))","('UNSAT', 0.03377723693847656, -1, -1, -1, (2, 1))","('UNSAT', 0.17302227020263672, -1, -1, -1, (2, 1))","('UNSAT', 0.1853618621826172, -1, -1, -1, (2, 1))","('UNSAT', 0.05027055740356445, -1, -1, -1, (2, 1))","('UNSAT', 0.11745500564575195, -1, -1, -1, (2, 1))","('UNSAT', 0.0615692138671875, -1, -1, -1, (2, 1))","('UNSAT', 0.07863998413085938, -1, -1, -1, (2, 1))","('UNSAT', 0.1227271556854248, -1, -1, -1, (2, 1))","('UNSAT', 0.22492170333862305, -1, -1, -1, (2, 1))","('UNSAT', 0.12274599075317383, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 0.19512534141540527, -1, -1, -1, (3, 1))","('UNSAT', 0.05495738983154297, -1, -1, -1, (3, 1))","('UNSAT', 0.06017899513244629, -1, -1, -1, (3, 1))","('UNSAT', 0.23649930953979492, -1, -1, -1, (3, 1))","('UNSAT', 0.20713543891906738, -1, -1, -1, (3, 1))","('UNSAT', 0.10912823677062988, -1, -1, -1, (3, 1))","('UNSAT', 0.08893156051635742, -1, -1, -1, (3, 1))","('UNSAT', 0.1605827808380127, -1, -1, -1, (3, 1))","('UNSAT', 0.1862936019897461, -1, -1, -1, (3, 1))","('UNSAT', 0.2029569149017334, -1, -1, -1, (3, 1))","('UNSAT', 0.1916813850402832, -1, -1, -1, (3, 1))","('UNSAT', 0.0902719497680664, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 0.08381080627441406, -1, -1, -1, (4, 1))","('UNSAT', 0.0416111946105957, -1, -1, -1, (4, 1))","('UNSAT', 0.047423362731933594, -1, -1, -1, (4, 1))","('UNSAT', 0.16396808624267578, -1, -1, -1, (4, 1))","('UNSAT', 0.18351221084594727, -1, -1, -1, (4, 1))","('UNSAT', 0.08473753929138184, -1, -1, -1, (4, 1))","('UNSAT', 0.14749932289123535, -1, -1, -1, (4, 1))","('UNSAT', 0.233154296875, -1, -1, -1, (4, 1))","('UNSAT', 0.20158147811889648, -1, -1, -1, (4, 1))","('UNSAT', 0.12768864631652832, -1, -1, -1, (4, 1))","('UNSAT', 0.2209775447845459, -1, -1, -1, (4, 1))","('UNSAT', 0.04227709770202637, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 0.16943120956420898, -1, -1, -1, (5, 1))","('UNSAT', 0.05794978141784668, -1, -1, -1, (5, 1))","('UNSAT', 0.03218865394592285, -1, -1, -1, (5, 1))","('UNSAT', 0.03570103645324707, -1, -1, -1, (5, 1))","('UNSAT', 0.13008737564086914, -1, -1, -1, (5, 1))","('UNSAT', 0.13947844505310059, -1, -1, -1, (5, 1))","('UNSAT', 0.21258282661437988, -1, -1, -1, (5, 1))","('UNSAT', 0.2256331443786621, -1, -1, -1, (5, 1))","('UNSAT', 0.07915520668029785, -1, -1, -1, (5, 1))","('UNSAT', 0.15723276138305664, -1, -1, -1, (5, 1))","('UNSAT', 0.17981171607971191, -1, -1, -1, (5, 1))","('UNSAT', 0.10735774040222168, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 0.16332721710205078, -1, -1, -1, (6, 1))","('UNSAT', 0.0338902473449707, -1, -1, -1, (6, 1))","('UNSAT', 0.07808709144592285, -1, -1, -1, (6, 1))","('UNSAT', 0.1665971279144287, -1, -1, -1, (6, 1))","('UNSAT', 0.1250321865081787, -1, -1, -1, (6, 1))","('UNSAT', 0.10657739639282227, -1, -1, -1, (6, 1))","('UNSAT', 0.04434680938720703, -1, -1, -1, (6, 1))","('UNSAT', 0.19019198417663574, -1, -1, -1, (6, 1))","('UNSAT', 0.19399571418762207, -1, -1, -1, (6, 1))","('UNSAT', 0.11155223846435547, -1, -1, -1, (6, 1))","('UNSAT', 0.1631927490234375, -1, -1, -1, (6, 1))","('UNSAT', 0.10012149810791016, -1, -1, -1, (6, 1))"
(1X2),"('UNSAT', 0.15259742736816406, -1, -1, -1, (1, 2))","('UNSAT', 0.07391571998596191, -1, -1, -1, (1, 2))","('UNSAT', 0.09207582473754883, -1, -1, -1, (1, 2))","('UNSAT', 0.15215587615966797, -1, -1, -1, (1, 2))","('UNSAT', 0.391193151473999, -1, -1, -1, (1, 2))","('UNSAT', 0.10200715065002441, -1, -1, -1, (1, 2))","('UNSAT', 0.20929503440856934, -1, -1, -1, (1, 2))","('UNSAT', 0.19177675247192383, -1, -1, -1, (1, 2))","('UNSAT', 0.08345818519592285, -1, -1, -1, (1, 2))","('UNSAT', 0.12191891670227051, -1, -1, -1, (1, 2))","('UNSAT', 0.22571444511413574, -1, -1, -1, (1, 2))","('UNSAT', 0.11154842376708984, -1, -1, -1, (1, 2))"
(2X2),"('UNSAT', 0.5259270668029785, -1, -1, -1, (2, 2))","('UNSAT', 0.12427043914794922, -1, -1, -1, (2, 2))","('UNSAT', 0.28771138191223145, -1, -1, -1, (2, 2))","('UNSAT', 0.47231197357177734, -1, -1, -1, (2, 2))","('UNSAT', 0.4907681941986084, -1, -1, -1, (2, 2))","('UNSAT', 0.3128523826599121, -1, -1, -1, (2, 2))","('UNSAT', 0.3439934253692627, -1, -1, -1, (2, 2))","('UNSAT', 0.4150509834289551, -1, -1, -1, (2, 2))","('UNSAT', 0.3952789306640625, -1, -1, -1, (2, 2))","('UNSAT', 0.2983412742614746, -1, -1, -1, (2, 2))","('UNSAT', 0.33747410774230957, -1, -1, -1, (2, 2))","('UNSAT', 0.34291863441467285, -1, -1, -1, (2, 2))"
