iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 13.134010314941406, 158.6234, 0.442028, 8.290476398543e-05, (0, 1))","('SAT', 12.634921789169312, 145.0137, 0.445524, 7.147360884119001e-05, (0, 1))","('SAT', 12.266261577606201, 131.404, 0.391083, 5.2571660489780004e-05, (0, 1))","('SAT', 11.623023509979248, 116.3864, 0.430369, 4.4769993110090005e-05, (0, 1))","('SAT', 11.013339757919312, 106.0618, 0.449091, 4.419550168677e-05, (0, 1))","('SAT', 10.728623867034912, 75.088, 0.251469, 1.937804154295e-05, (0, 1))","('UNSAT', 4.728426694869995, -1, -1, -1, (0, 1))","('UNSAT', 0.6454348564147949, -1, -1, -1, (0, 1))","('UNSAT', 0.04822206497192383, -1, -1, -1, (0, 1))","('UNSAT', 3.2951676845550537, -1, -1, -1, (0, 1))","('UNSAT', 2.6612658500671387, -1, -1, -1, (0, 1))","('UNSAT', 2.6624033451080322, -1, -1, -1, (0, 1))","('UNSAT', 2.524848699569702, -1, -1, -1, (0, 1))","('UNSAT', 2.586874485015869, -1, -1, -1, (0, 1))","('UNSAT', 2.6203649044036865, -1, -1, -1, (0, 1))","('UNSAT', 2.689300060272217, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 2.2677550315856934, -1, -1, -1, (1, 1))","('SAT', 8.728193044662476, 40.3598, 0.207127, 9.001831131172e-06, (1, 1))","('UNSAT', 0.07554244995117188, -1, -1, -1, (1, 1))","('UNSAT', 0.5979728698730469, -1, -1, -1, (1, 1))","('UNSAT', 0.2781949043273926, -1, -1, -1, (1, 1))","('UNSAT', 0.27308177947998047, -1, -1, -1, (1, 1))","('UNSAT', 0.27137160301208496, -1, -1, -1, (1, 1))","('UNSAT', 0.2752969264984131, -1, -1, -1, (1, 1))","('UNSAT', 0.27895402908325195, -1, -1, -1, (1, 1))","('UNSAT', 0.27920079231262207, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('SAT', 10.520278692245483, 45.0528, 0.204085, 1.0063322406490001e-05, (2, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05864262580871582, -1, -1, -1, (2, 1))","('UNSAT', 3.2258992195129395, -1, -1, -1, (2, 1))","('UNSAT', 3.268153190612793, -1, -1, -1, (2, 1))","('UNSAT', 3.237133264541626, -1, -1, -1, (2, 1))","('UNSAT', 3.2347490787506104, -1, -1, -1, (2, 1))","('UNSAT', 3.2969071865081787, -1, -1, -1, (2, 1))","('UNSAT', 3.2379438877105713, -1, -1, -1, (2, 1))","('UNSAT', 3.2951130867004395, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.058803558349609375, -1, -1, -1, (3, 1))","('UNSAT', 4.538166284561157, -1, -1, -1, (3, 1))","('UNSAT', 3.265491008758545, -1, -1, -1, (3, 1))","('UNSAT', 3.2375199794769287, -1, -1, -1, (3, 1))","('UNSAT', 3.229198455810547, -1, -1, -1, (3, 1))","('UNSAT', 3.319232940673828, -1, -1, -1, (3, 1))","('UNSAT', 3.1549267768859863, -1, -1, -1, (3, 1))","('UNSAT', 3.31782603263855, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0586237907409668, -1, -1, -1, (4, 1))","('UNSAT', 5.345236778259277, -1, -1, -1, (4, 1))","('UNSAT', 5.437170743942261, -1, -1, -1, (4, 1))","('UNSAT', 5.47637677192688, -1, -1, -1, (4, 1))","('UNSAT', 5.379600524902344, -1, -1, -1, (4, 1))","('UNSAT', 5.380241870880127, -1, -1, -1, (4, 1))","('UNSAT', 5.316693067550659, -1, -1, -1, (4, 1))","('UNSAT', 5.449851751327515, -1, -1, -1, (4, 1))"
(5X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05744338035583496, -1, -1, -1, (5, 1))","('UNSAT', 5.415136337280273, -1, -1, -1, (5, 1))","('UNSAT', 4.509726285934448, -1, -1, -1, (5, 1))","('UNSAT', 4.49384069442749, -1, -1, -1, (5, 1))","('UNSAT', 4.537446022033691, -1, -1, -1, (5, 1))","('UNSAT', 4.467982292175293, -1, -1, -1, (5, 1))","('UNSAT', 4.534247636795044, -1, -1, -1, (5, 1))","('UNSAT', 4.509305238723755, -1, -1, -1, (5, 1))"
(6X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.05885910987854004, -1, -1, -1, (6, 1))","('UNSAT', 5.511003255844116, -1, -1, -1, (6, 1))","('UNSAT', 4.509306192398071, -1, -1, -1, (6, 1))","('UNSAT', 4.553231477737427, -1, -1, -1, (6, 1))","('UNSAT', 4.434940338134766, -1, -1, -1, (6, 1))","('UNSAT', 4.5427350997924805, -1, -1, -1, (6, 1))","('UNSAT', 4.582082509994507, -1, -1, -1, (6, 1))","('UNSAT', 4.434874057769775, -1, -1, -1, (6, 1))"
(7X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.058982133865356445, -1, -1, -1, (7, 1))","('UNSAT', 5.5492634773254395, -1, -1, -1, (7, 1))","('UNSAT', 4.507520437240601, -1, -1, -1, (7, 1))","('UNSAT', 4.631380081176758, -1, -1, -1, (7, 1))","('UNSAT', 4.516560316085815, -1, -1, -1, (7, 1))","('UNSAT', 4.536088705062866, -1, -1, -1, (7, 1))","('UNSAT', 4.620698928833008, -1, -1, -1, (7, 1))","('UNSAT', 4.41890811920166, -1, -1, -1, (7, 1))"
(8X1),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.0581812858581543, -1, -1, -1, (8, 1))","('UNSAT', 5.407122850418091, -1, -1, -1, (8, 1))","('UNSAT', 5.430222988128662, -1, -1, -1, (8, 1))","('UNSAT', 5.4319305419921875, -1, -1, -1, (8, 1))","('UNSAT', 5.520649671554565, -1, -1, -1, (8, 1))","('UNSAT', 5.433202743530273, -1, -1, -1, (8, 1))","('UNSAT', 5.516228199005127, -1, -1, -1, (8, 1))","('UNSAT', 5.36481499671936, -1, -1, -1, (8, 1))"
