iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.27654504776000977, -1, -1, -1, (0, 1))","('UNSAT', 1.026869773864746, -1, -1, -1, (0, 1))","('UNSAT', 0.20875024795532227, -1, -1, -1, (0, 1))","('UNSAT', 0.5082657337188721, -1, -1, -1, (0, 1))","('UNSAT', 0.7117972373962402, -1, -1, -1, (0, 1))","('UNSAT', 0.13848066329956055, -1, -1, -1, (0, 1))","('UNSAT', 0.1554265022277832, -1, -1, -1, (0, 1))","('UNSAT', 0.7511610984802246, -1, -1, -1, (0, 1))","('UNSAT', 0.1362464427947998, -1, -1, -1, (0, 1))","('UNSAT', 0.16958022117614746, -1, -1, -1, (0, 1))","('UNSAT', 0.22481441497802734, -1, -1, -1, (0, 1))","('UNSAT', 0.133378267288208, -1, -1, -1, (0, 1))","('UNSAT', 0.17003679275512695, -1, -1, -1, (0, 1))","('UNSAT', 0.2186136245727539, -1, -1, -1, (0, 1))","('UNSAT', 0.13918304443359375, -1, -1, -1, (0, 1))","('UNSAT', 2.2358174324035645, -1, -1, -1, (0, 1))","('UNSAT', 1.6598660945892334, -1, -1, -1, (0, 1))","('UNSAT', 0.13884902000427246, -1, -1, -1, (0, 1))","('UNSAT', 2.0431246757507324, -1, -1, -1, (0, 1))","('UNSAT', 0.419619083404541, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 2.0528199672698975, -1, -1, -1, (1, 1))","('UNSAT', 0.3583495616912842, -1, -1, -1, (1, 1))","('UNSAT', 0.9074485301971436, -1, -1, -1, (1, 1))","('UNSAT', 0.5229456424713135, -1, -1, -1, (1, 1))","('UNSAT', 0.33275914192199707, -1, -1, -1, (1, 1))","('UNSAT', 52.32249069213867, -1, -1, -1, (1, 1))","('UNSAT', 10.279869079589844, -1, -1, -1, (1, 1))","('UNSAT', 0.35526537895202637, -1, -1, -1, (1, 1))","('UNSAT', 49.514408349990845, -1, -1, -1, (1, 1))","('UNSAT', 9.780463457107544, -1, -1, -1, (1, 1))","('UNSAT', 52.509623289108276, -1, -1, -1, (1, 1))","('UNSAT', 51.69134473800659, -1, -1, -1, (1, 1))","('UNSAT', 9.838573694229126, -1, -1, -1, (1, 1))","('UNSAT', 0.9019343852996826, -1, -1, -1, (1, 1))","('UNSAT', 52.04934573173523, -1, -1, -1, (1, 1))","('UNSAT', 9.459306716918945, -1, -1, -1, (1, 1))","('UNSAT', 14.331972122192383, -1, -1, -1, (1, 1))","('UNSAT', 52.51771306991577, -1, -1, -1, (1, 1))","('UNSAT', 6.830324649810791, -1, -1, -1, (1, 1))","('UNSAT', 18.340370416641235, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.1297738552093506, -1, -1, -1, (2, 1))","('UNSAT', 0.5011472702026367, -1, -1, -1, (2, 1))","('UNSAT', 0.5547323226928711, -1, -1, -1, (2, 1))","('UNSAT', 0.41389989852905273, -1, -1, -1, (2, 1))","('UNSAT', 0.2612593173980713, -1, -1, -1, (2, 1))","('UNSAT', 24.556323766708374, -1, -1, -1, (2, 1))","('UNSAT', 11.819646835327148, -1, -1, -1, (2, 1))","('UNSAT', 0.27397751808166504, -1, -1, -1, (2, 1))","('UNSAT', 20.714514017105103, -1, -1, -1, (2, 1))","('UNSAT', 11.439442157745361, -1, -1, -1, (2, 1))","('SAT', 201.5525758266449, 132.8119, 0.486608, 0.0001087991258828, (2, 1))","('UNSAT', 21.459961414337158, -1, -1, -1, (2, 1))","('UNSAT', 9.960837841033936, -1, -1, -1, (2, 1))","('UNSAT', 1.7545218467712402, -1, -1, -1, (2, 1))","('UNSAT', 21.19406819343567, -1, -1, -1, (2, 1))","('UNSAT', 4.491261005401611, -1, -1, -1, (2, 1))","('UNSAT', 38.35038161277771, -1, -1, -1, (2, 1))","('UNSAT', 28.0262393951416, -1, -1, -1, (2, 1))","('UNSAT', 3.6201016902923584, -1, -1, -1, (2, 1))","('UNSAT', 41.42324781417847, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 1.1328704357147217, -1, -1, -1, (3, 1))","('UNSAT', 0.5177862644195557, -1, -1, -1, (3, 1))","('UNSAT', 4.74913215637207, -1, -1, -1, (3, 1))","('UNSAT', 0.40694665908813477, -1, -1, -1, (3, 1))","('UNSAT', 0.26512694358825684, -1, -1, -1, (3, 1))","('UNSAT', 22.610207080841064, -1, -1, -1, (3, 1))","('UNSAT', 12.86932921409607, -1, -1, -1, (3, 1))","('UNSAT', 0.27039051055908203, -1, -1, -1, (3, 1))","('UNSAT', 20.489051818847656, -1, -1, -1, (3, 1))","('UNSAT', 9.85117769241333, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 20.62700128555298, -1, -1, -1, (3, 1))","('UNSAT', 9.617622375488281, -1, -1, -1, (3, 1))","('UNSAT', 1.752018928527832, -1, -1, -1, (3, 1))","('UNSAT', 20.639931201934814, -1, -1, -1, (3, 1))","('UNSAT', 4.250537395477295, -1, -1, -1, (3, 1))","('UNSAT', 44.727524757385254, -1, -1, -1, (3, 1))","('UNSAT', 26.091402053833008, -1, -1, -1, (3, 1))","('UNSAT', 3.6140904426574707, -1, -1, -1, (3, 1))","('UNSAT', 41.55775713920593, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 1.1359734535217285, -1, -1, -1, (4, 1))","('UNSAT', 0.4847831726074219, -1, -1, -1, (4, 1))","('UNSAT', 4.796490669250488, -1, -1, -1, (4, 1))","('UNSAT', 0.4089641571044922, -1, -1, -1, (4, 1))","('UNSAT', 0.26538825035095215, -1, -1, -1, (4, 1))","('UNSAT', 20.841283559799194, -1, -1, -1, (4, 1))","('UNSAT', 10.405691385269165, -1, -1, -1, (4, 1))","('UNSAT', 0.2708308696746826, -1, -1, -1, (4, 1))","('UNSAT', 20.251870155334473, -1, -1, -1, (4, 1))","('UNSAT', 11.069635391235352, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 20.63057231903076, -1, -1, -1, (4, 1))","('UNSAT', 9.577551364898682, -1, -1, -1, (4, 1))","('UNSAT', 1.7396254539489746, -1, -1, -1, (4, 1))","('UNSAT', 20.023804426193237, -1, -1, -1, (4, 1))","('UNSAT', 4.339479684829712, -1, -1, -1, (4, 1))","('UNSAT', 48.714762926101685, -1, -1, -1, (4, 1))","('UNSAT', 26.24026393890381, -1, -1, -1, (4, 1))","('UNSAT', 3.679157257080078, -1, -1, -1, (4, 1))","('UNSAT', 55.56284832954407, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 1.1332197189331055, -1, -1, -1, (5, 1))","('UNSAT', 0.47350215911865234, -1, -1, -1, (5, 1))","('UNSAT', 4.8424131870269775, -1, -1, -1, (5, 1))","('UNSAT', 0.4130063056945801, -1, -1, -1, (5, 1))","('UNSAT', 0.27194833755493164, -1, -1, -1, (5, 1))","('UNSAT', 32.983206272125244, -1, -1, -1, (5, 1))","('UNSAT', 6.413528680801392, -1, -1, -1, (5, 1))","('UNSAT', 0.27632689476013184, -1, -1, -1, (5, 1))","('UNSAT', 33.605690479278564, -1, -1, -1, (5, 1))","('UNSAT', 7.018501043319702, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 34.49917674064636, -1, -1, -1, (5, 1))","('UNSAT', 6.267293930053711, -1, -1, -1, (5, 1))","('UNSAT', 1.7528233528137207, -1, -1, -1, (5, 1))","('UNSAT', 31.549497604370117, -1, -1, -1, (5, 1))","('UNSAT', 4.26755166053772, -1, -1, -1, (5, 1))","('UNSAT', 19.031975030899048, -1, -1, -1, (5, 1))","('UNSAT', 39.79657793045044, -1, -1, -1, (5, 1))","('UNSAT', 3.647782564163208, -1, -1, -1, (5, 1))","('UNSAT', 29.40397310256958, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 1.1292030811309814, -1, -1, -1, (6, 1))","('UNSAT', 0.5009243488311768, -1, -1, -1, (6, 1))","('UNSAT', 4.8002331256866455, -1, -1, -1, (6, 1))","('UNSAT', 0.40764546394348145, -1, -1, -1, (6, 1))","('UNSAT', 0.26729679107666016, -1, -1, -1, (6, 1))","('UNSAT', 31.33887767791748, -1, -1, -1, (6, 1))","('UNSAT', 7.246389150619507, -1, -1, -1, (6, 1))","('UNSAT', 0.27931976318359375, -1, -1, -1, (6, 1))","('UNSAT', 39.043813705444336, -1, -1, -1, (6, 1))","('UNSAT', 6.276108026504517, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 43.87075448036194, -1, -1, -1, (6, 1))","('UNSAT', 6.058731555938721, -1, -1, -1, (6, 1))","('UNSAT', 1.74385404586792, -1, -1, -1, (6, 1))","('UNSAT', 31.633860111236572, -1, -1, -1, (6, 1))","('UNSAT', 3.6544506549835205, -1, -1, -1, (6, 1))","('UNSAT', 19.154412746429443, -1, -1, -1, (6, 1))","('UNSAT', 39.3191602230072, -1, -1, -1, (6, 1))","('UNSAT', 3.6433660984039307, -1, -1, -1, (6, 1))","('UNSAT', 29.63996648788452, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 1.1257944107055664, -1, -1, -1, (7, 1))","('UNSAT', 0.5013022422790527, -1, -1, -1, (7, 1))","('UNSAT', 4.830822229385376, -1, -1, -1, (7, 1))","('UNSAT', 0.3950307369232178, -1, -1, -1, (7, 1))","('UNSAT', 0.2668495178222656, -1, -1, -1, (7, 1))","('UNSAT', 30.495542526245117, -1, -1, -1, (7, 1))","('UNSAT', 6.830504894256592, -1, -1, -1, (7, 1))","('UNSAT', 0.2805948257446289, -1, -1, -1, (7, 1))","('UNSAT', 32.1459219455719, -1, -1, -1, (7, 1))","('UNSAT', 6.616933107376099, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 42.058181285858154, -1, -1, -1, (7, 1))","('UNSAT', 6.04538893699646, -1, -1, -1, (7, 1))","('UNSAT', 1.7425434589385986, -1, -1, -1, (7, 1))","('UNSAT', 38.70790243148804, -1, -1, -1, (7, 1))","('UNSAT', 3.68674898147583, -1, -1, -1, (7, 1))","('UNSAT', 19.44525122642517, -1, -1, -1, (7, 1))","('UNSAT', 36.59348225593567, -1, -1, -1, (7, 1))","('UNSAT', 3.656301498413086, -1, -1, -1, (7, 1))","('UNSAT', 29.45935845375061, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.1224513053894043, -1, -1, -1, (8, 1))","('UNSAT', 0.5001072883605957, -1, -1, -1, (8, 1))","('UNSAT', 4.7934441566467285, -1, -1, -1, (8, 1))","('UNSAT', 0.4090721607208252, -1, -1, -1, (8, 1))","('UNSAT', 0.2943093776702881, -1, -1, -1, (8, 1))","('UNSAT', 35.8682963848114, -1, -1, -1, (8, 1))","('UNSAT', 6.74788761138916, -1, -1, -1, (8, 1))","('UNSAT', 0.2848212718963623, -1, -1, -1, (8, 1))","('UNSAT', 31.968191385269165, -1, -1, -1, (8, 1))","('UNSAT', 6.350513458251953, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 34.55477714538574, -1, -1, -1, (8, 1))","('UNSAT', 6.541003704071045, -1, -1, -1, (8, 1))","('UNSAT', 1.7335295677185059, -1, -1, -1, (8, 1))","('UNSAT', 43.89178013801575, -1, -1, -1, (8, 1))","('UNSAT', 3.692488670349121, -1, -1, -1, (8, 1))","('UNSAT', 19.12636923789978, -1, -1, -1, (8, 1))","('UNSAT', 31.14902973175049, -1, -1, -1, (8, 1))","('UNSAT', 3.636626720428467, -1, -1, -1, (8, 1))","('UNSAT', 29.292245626449585, -1, -1, -1, (8, 1))"
