iterations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('UNSAT', 0.2576756477355957, -1, -1, -1, (0, 1))","('UNSAT', 0.5384538173675537, -1, -1, -1, (0, 1))","('UNSAT', 0.17116379737854004, -1, -1, -1, (0, 1))","('UNSAT', 0.46920180320739746, -1, -1, -1, (0, 1))","('UNSAT', 1.4796149730682373, -1, -1, -1, (0, 1))","('UNSAT', 0.5870816707611084, -1, -1, -1, (0, 1))","('UNSAT', 0.20358061790466309, -1, -1, -1, (0, 1))","('UNSAT', 1.380788803100586, -1, -1, -1, (0, 1))","('UNSAT', 0.5822374820709229, -1, -1, -1, (0, 1))","('UNSAT', 0.2223825454711914, -1, -1, -1, (0, 1))","('UNSAT', 7.388805389404297, -1, -1, -1, (0, 1))","('UNSAT', 0.5691840648651123, -1, -1, -1, (0, 1))","('UNSAT', 0.2039787769317627, -1, -1, -1, (0, 1))","('UNSAT', 0.2754194736480713, -1, -1, -1, (0, 1))","('UNSAT', 0.5215256214141846, -1, -1, -1, (0, 1))","('UNSAT', 2.1030871868133545, -1, -1, -1, (0, 1))","('UNSAT', 1.617560863494873, -1, -1, -1, (0, 1))","('UNSAT', 0.5538229942321777, -1, -1, -1, (0, 1))","('UNSAT', 2.139815330505371, -1, -1, -1, (0, 1))","('UNSAT', 2.0740649700164795, -1, -1, -1, (0, 1))"
(1X1),"('UNSAT', 1.3010649681091309, -1, -1, -1, (1, 1))","('UNSAT', 1.039745569229126, -1, -1, -1, (1, 1))","('UNSAT', 3.51359224319458, -1, -1, -1, (1, 1))","('UNSAT', 1.4387836456298828, -1, -1, -1, (1, 1))","('UNSAT', 1.373347520828247, -1, -1, -1, (1, 1))","('UNSAT', 42.33906817436218, -1, -1, -1, (1, 1))","('UNSAT', 1.917358160018921, -1, -1, -1, (1, 1))","('UNSAT', 1.321547031402588, -1, -1, -1, (1, 1))","('UNSAT', 39.91242551803589, -1, -1, -1, (1, 1))","('UNSAT', 2.150784969329834, -1, -1, -1, (1, 1))","('UNSAT', 0.864473819732666, -1, -1, -1, (1, 1))","('UNSAT', 38.006537199020386, -1, -1, -1, (1, 1))","('UNSAT', 1.8705487251281738, -1, -1, -1, (1, 1))","('UNSAT', 1.4201369285583496, -1, -1, -1, (1, 1))","('UNSAT', 28.77714204788208, -1, -1, -1, (1, 1))","('UNSAT', 7.847378969192505, -1, -1, -1, (1, 1))","('UNSAT', 21.272668838500977, -1, -1, -1, (1, 1))","('UNSAT', 37.35237979888916, -1, -1, -1, (1, 1))","('UNSAT', 8.440866708755493, -1, -1, -1, (1, 1))","('UNSAT', 28.915467739105225, -1, -1, -1, (1, 1))"
(2X1),"('UNSAT', 1.2695205211639404, -1, -1, -1, (2, 1))","('UNSAT', 1.954582691192627, -1, -1, -1, (2, 1))","('UNSAT', 0.4552028179168701, -1, -1, -1, (2, 1))","('UNSAT', 0.9447543621063232, -1, -1, -1, (2, 1))","('UNSAT', 1.149909496307373, -1, -1, -1, (2, 1))","('UNSAT', 86.7864739894867, -1, -1, -1, (2, 1))","('UNSAT', 0.41037654876708984, -1, -1, -1, (2, 1))","('UNSAT', 1.1032931804656982, -1, -1, -1, (2, 1))","('UNSAT', 96.43650388717651, -1, -1, -1, (2, 1))","('UNSAT', 0.4491603374481201, -1, -1, -1, (2, 1))","('SAT', 213.98037385940552, 132.8119, 0.486608, 0.0001087991258828, (2, 1))","('UNSAT', 78.16377902030945, -1, -1, -1, (2, 1))","('UNSAT', 0.3996875286102295, -1, -1, -1, (2, 1))","('UNSAT', 0.7423012256622314, -1, -1, -1, (2, 1))","('UNSAT', 101.95465970039368, -1, -1, -1, (2, 1))","('UNSAT', 2.0814194679260254, -1, -1, -1, (2, 1))","('UNSAT', 26.738616704940796, -1, -1, -1, (2, 1))","('UNSAT', 94.98835945129395, -1, -1, -1, (2, 1))","('UNSAT', 2.123002290725708, -1, -1, -1, (2, 1))","('UNSAT', 29.2807297706604, -1, -1, -1, (2, 1))"
(3X1),"('UNSAT', 1.2629334926605225, -1, -1, -1, (3, 1))","('UNSAT', 2.001220941543579, -1, -1, -1, (3, 1))","('UNSAT', 0.45127129554748535, -1, -1, -1, (3, 1))","('UNSAT', 0.9357032775878906, -1, -1, -1, (3, 1))","('UNSAT', 1.1590344905853271, -1, -1, -1, (3, 1))","('UNSAT', 49.87215781211853, -1, -1, -1, (3, 1))","('UNSAT', 0.4040360450744629, -1, -1, -1, (3, 1))","('UNSAT', 1.0684337615966797, -1, -1, -1, (3, 1))","('UNSAT', 39.39292311668396, -1, -1, -1, (3, 1))","('UNSAT', 0.45351576805114746, -1, -1, -1, (3, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 41.08271336555481, -1, -1, -1, (3, 1))","('UNSAT', 0.43583154678344727, -1, -1, -1, (3, 1))","('UNSAT', 0.7375681400299072, -1, -1, -1, (3, 1))","('UNSAT', 51.45138120651245, -1, -1, -1, (3, 1))","('UNSAT', 11.455318450927734, -1, -1, -1, (3, 1))","('UNSAT', 4.598047256469727, -1, -1, -1, (3, 1))","('UNSAT', 42.712584257125854, -1, -1, -1, (3, 1))","('UNSAT', 11.769603729248047, -1, -1, -1, (3, 1))","('UNSAT', 35.95034980773926, -1, -1, -1, (3, 1))"
(4X1),"('UNSAT', 1.2448484897613525, -1, -1, -1, (4, 1))","('UNSAT', 2.0108938217163086, -1, -1, -1, (4, 1))","('UNSAT', 0.4585144519805908, -1, -1, -1, (4, 1))","('UNSAT', 0.9108953475952148, -1, -1, -1, (4, 1))","('UNSAT', 1.1452078819274902, -1, -1, -1, (4, 1))","('UNSAT', 91.0363495349884, -1, -1, -1, (4, 1))","('UNSAT', 0.4004170894622803, -1, -1, -1, (4, 1))","('UNSAT', 1.060936689376831, -1, -1, -1, (4, 1))","('UNSAT', 73.28334879875183, -1, -1, -1, (4, 1))","('UNSAT', 0.45621395111083984, -1, -1, -1, (4, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 77.8507399559021, -1, -1, -1, (4, 1))","('UNSAT', 0.4863438606262207, -1, -1, -1, (4, 1))","('UNSAT', 0.7330482006072998, -1, -1, -1, (4, 1))","('UNSAT', 97.51932501792908, -1, -1, -1, (4, 1))","('UNSAT', 4.212117671966553, -1, -1, -1, (4, 1))","('UNSAT', 25.551825523376465, -1, -1, -1, (4, 1))","('UNSAT', 83.47485899925232, -1, -1, -1, (4, 1))","('UNSAT', 4.402704238891602, -1, -1, -1, (4, 1))","('UNSAT', 26.91301393508911, -1, -1, -1, (4, 1))"
(5X1),"('UNSAT', 1.238541841506958, -1, -1, -1, (5, 1))","('UNSAT', 2.064851999282837, -1, -1, -1, (5, 1))","('UNSAT', 0.4540855884552002, -1, -1, -1, (5, 1))","('UNSAT', 0.9331777095794678, -1, -1, -1, (5, 1))","('UNSAT', 1.1737306118011475, -1, -1, -1, (5, 1))","('UNSAT', 53.2754123210907, -1, -1, -1, (5, 1))","('UNSAT', 0.40115857124328613, -1, -1, -1, (5, 1))","('UNSAT', 1.0617403984069824, -1, -1, -1, (5, 1))","('UNSAT', 50.99688220024109, -1, -1, -1, (5, 1))","('UNSAT', 0.45417046546936035, -1, -1, -1, (5, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 38.012855768203735, -1, -1, -1, (5, 1))","('UNSAT', 0.44489502906799316, -1, -1, -1, (5, 1))","('UNSAT', 0.7370762825012207, -1, -1, -1, (5, 1))","('UNSAT', 50.37102222442627, -1, -1, -1, (5, 1))","('UNSAT', 10.967222690582275, -1, -1, -1, (5, 1))","('UNSAT', 4.048138856887817, -1, -1, -1, (5, 1))","('UNSAT', 52.1917929649353, -1, -1, -1, (5, 1))","('UNSAT', 12.01563286781311, -1, -1, -1, (5, 1))","('UNSAT', 35.74962019920349, -1, -1, -1, (5, 1))"
(6X1),"('UNSAT', 1.2825977802276611, -1, -1, -1, (6, 1))","('UNSAT', 2.213467597961426, -1, -1, -1, (6, 1))","('UNSAT', 0.4528954029083252, -1, -1, -1, (6, 1))","('UNSAT', 0.9393384456634521, -1, -1, -1, (6, 1))","('UNSAT', 1.1645028591156006, -1, -1, -1, (6, 1))","('UNSAT', 53.616276264190674, -1, -1, -1, (6, 1))","('UNSAT', 0.3878753185272217, -1, -1, -1, (6, 1))","('UNSAT', 1.0572113990783691, -1, -1, -1, (6, 1))","('UNSAT', 52.73400378227234, -1, -1, -1, (6, 1))","('UNSAT', 0.4551098346710205, -1, -1, -1, (6, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 49.46077537536621, -1, -1, -1, (6, 1))","('UNSAT', 0.49651241302490234, -1, -1, -1, (6, 1))","('UNSAT', 0.6956632137298584, -1, -1, -1, (6, 1))","('UNSAT', 43.98113775253296, -1, -1, -1, (6, 1))","('UNSAT', 12.938655138015747, -1, -1, -1, (6, 1))","('UNSAT', 3.992495536804199, -1, -1, -1, (6, 1))","('UNSAT', 42.341970920562744, -1, -1, -1, (6, 1))","('UNSAT', 12.090320587158203, -1, -1, -1, (6, 1))","('UNSAT', 34.67026329040527, -1, -1, -1, (6, 1))"
(7X1),"('UNSAT', 1.2538282871246338, -1, -1, -1, (7, 1))","('UNSAT', 2.113459348678589, -1, -1, -1, (7, 1))","('UNSAT', 0.46157264709472656, -1, -1, -1, (7, 1))","('UNSAT', 0.957578182220459, -1, -1, -1, (7, 1))","('UNSAT', 1.1662113666534424, -1, -1, -1, (7, 1))","('UNSAT', 52.65073823928833, -1, -1, -1, (7, 1))","('UNSAT', 0.3927485942840576, -1, -1, -1, (7, 1))","('UNSAT', 1.0674619674682617, -1, -1, -1, (7, 1))","('UNSAT', 53.076637506484985, -1, -1, -1, (7, 1))","('UNSAT', 0.45122671127319336, -1, -1, -1, (7, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 50.54892563819885, -1, -1, -1, (7, 1))","('UNSAT', 0.48960280418395996, -1, -1, -1, (7, 1))","('UNSAT', 0.6975209712982178, -1, -1, -1, (7, 1))","('UNSAT', 45.22512865066528, -1, -1, -1, (7, 1))","('UNSAT', 12.656948804855347, -1, -1, -1, (7, 1))","('UNSAT', 3.9339420795440674, -1, -1, -1, (7, 1))","('UNSAT', 39.76048731803894, -1, -1, -1, (7, 1))","('UNSAT', 11.763792514801025, -1, -1, -1, (7, 1))","('UNSAT', 32.62573266029358, -1, -1, -1, (7, 1))"
(8X1),"('UNSAT', 1.2557487487792969, -1, -1, -1, (8, 1))","('UNSAT', 2.0443201065063477, -1, -1, -1, (8, 1))","('UNSAT', 0.4624788761138916, -1, -1, -1, (8, 1))","('UNSAT', 0.9615135192871094, -1, -1, -1, (8, 1))","('UNSAT', 1.1740880012512207, -1, -1, -1, (8, 1))","('UNSAT', 46.89852976799011, -1, -1, -1, (8, 1))","('UNSAT', 0.40415096282958984, -1, -1, -1, (8, 1))","('UNSAT', 1.0708370208740234, -1, -1, -1, (8, 1))","('UNSAT', 51.07070279121399, -1, -1, -1, (8, 1))","('UNSAT', 0.45407700538635254, -1, -1, -1, (8, 1))","('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 50.36937689781189, -1, -1, -1, (8, 1))","('UNSAT', 0.4811713695526123, -1, -1, -1, (8, 1))","('UNSAT', 0.7023499011993408, -1, -1, -1, (8, 1))","('UNSAT', 40.38791108131409, -1, -1, -1, (8, 1))","('UNSAT', 12.90720510482788, -1, -1, -1, (8, 1))","('UNSAT', 4.101330995559692, -1, -1, -1, (8, 1))","('UNSAT', 50.86360239982605, -1, -1, -1, (8, 1))","('UNSAT', 11.277104616165161, -1, -1, -1, (8, 1))","('UNSAT', 32.07275652885437, -1, -1, -1, (8, 1))"
