iterations,1,2,3,4,5,6,7,8
cell,"('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')","('status', 'runtime', 'area', 'delay', 'total_power', 'cell')"
(0X1),"('SAT', 0.04135417938232422, 17.8334, 0.11319, 6.719492375850999e-06, (0, 1))","('UNSAT', 0.016688823699951172, -1, -1, -1, (0, 1))","('UNSAT', 0.016690969467163086, -1, -1, -1, (0, 1))","('UNSAT', 0.017735719680786133, -1, -1, -1, (0, 1))","('UNSAT', 0.016655921936035156, -1, -1, -1, (0, 1))","('UNSAT', 0.016742944717407227, -1, -1, -1, (0, 1))","('UNSAT', 0.01781749725341797, -1, -1, -1, (0, 1))","('UNSAT', 0.01661539077758789, -1, -1, -1, (0, 1))"
(1X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.016543149948120117, -1, -1, -1, (1, 1))","('UNSAT', 0.017115116119384766, -1, -1, -1, (1, 1))","('UNSAT', 0.01648092269897461, -1, -1, -1, (1, 1))","('UNSAT', 0.016867637634277344, -1, -1, -1, (1, 1))","('UNSAT', 0.01672673225402832, -1, -1, -1, (1, 1))","('UNSAT', 0.01623082160949707, -1, -1, -1, (1, 1))","('UNSAT', 0.016969919204711914, -1, -1, -1, (1, 1))"
(2X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.01636028289794922, -1, -1, -1, (2, 1))","('UNSAT', 0.016445398330688477, -1, -1, -1, (2, 1))","('UNSAT', 0.016385793685913086, -1, -1, -1, (2, 1))","('UNSAT', 0.016632795333862305, -1, -1, -1, (2, 1))","('UNSAT', 0.01648879051208496, -1, -1, -1, (2, 1))","('UNSAT', 0.01631617546081543, -1, -1, -1, (2, 1))","('UNSAT', 0.016580581665039062, -1, -1, -1, (2, 1))"
(3X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.016357898712158203, -1, -1, -1, (3, 1))","('UNSAT', 0.016683578491210938, -1, -1, -1, (3, 1))","('UNSAT', 0.01645803451538086, -1, -1, -1, (3, 1))","('UNSAT', 0.016747236251831055, -1, -1, -1, (3, 1))","('UNSAT', 0.016766786575317383, -1, -1, -1, (3, 1))","('UNSAT', 0.016387939453125, -1, -1, -1, (3, 1))","('UNSAT', 0.017374277114868164, -1, -1, -1, (3, 1))"
(4X1),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.01662588119506836, -1, -1, -1, (4, 1))","('UNSAT', 0.016582965850830078, -1, -1, -1, (4, 1))","('UNSAT', 0.016791820526123047, -1, -1, -1, (4, 1))","('UNSAT', 0.017275094985961914, -1, -1, -1, (4, 1))","('UNSAT', 0.016607999801635742, -1, -1, -1, (4, 1))","('UNSAT', 0.016637325286865234, -1, -1, -1, (4, 1))","('UNSAT', 0.017250537872314453, -1, -1, -1, (4, 1))"
(1X2),"('Unexplored', None, None, None, None, (-1, -1))","('UNSAT', 0.018487930297851562, -1, -1, -1, (1, 2))","('UNSAT', 0.017435073852539062, -1, -1, -1, (1, 2))","('UNSAT', 0.017462968826293945, -1, -1, -1, (1, 2))","('UNSAT', 0.018121004104614258, -1, -1, -1, (1, 2))","('UNSAT', 0.017546653747558594, -1, -1, -1, (1, 2))","('UNSAT', 0.017367124557495117, -1, -1, -1, (1, 2))","('UNSAT', 0.017185211181640625, -1, -1, -1, (1, 2))"
(2X2),"('Unexplored', None, None, None, None, (-1, -1))","('SAT', 0.04336071014404297, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.04153084754943848, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.04208230972290039, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.042845726013183594, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.04139447212219238, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.041213274002075195, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))","('SAT', 0.04162859916687012, 17.8334, 0.11319, 6.719492375850999e-06, (2, 2))"
(3X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
(4X2),"('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))","('Unexplored', None, None, None, None, (-1, -1))"
